isoform_id	EP1-BRN3B-RO	EP1-WT_hRO_2	EP1-WT_ROs_D45	H9-BRN3B_hRO_2	H9-BRN3B-RO	H9-CRX_hRO_2	H9-CRX_ROs_D45
ENST00000378378	10.692550837841061	9.327156066655348	5.207451698411746	10.108842557644799	13.793043426412048	7.773089381107146	12.63057518125298
ENST00000464620	0	1.332450484944445	0	0.6318023688275248	0	2.591029467835913	0
ENST00000485984	0.31448711223191417	1.332450484944445	1.9527948159294064	2.5272104065909797	0	5.182059913271233	2.762937696555772
ENST00000645284	50.00339778432825	8.660929933501714	3.2546568824823394	17.058671408590214	62.7361011112028	16.19393612917327	5.920581491869017
ENST00000636330	7.547682460032925	4.663577587986969	1.3018632106196042	6.31802648211789	11.568358728849102	8.420846748066126	0
ENST00000461727	4.088327884829876	5.329802830459191	2.278260046550972	1.895408037763455	4.004432266893501	6.477574647189189	4.736465692969867
ENST00000475228	0	1.332450484944445	0	0.6318023688275248	0.4449371282323912	1.2955147339179565	0
ENST00000633239	5.346275418920531	5.996028963612826	0.32546523062156557	9.477039257536394	3.55949513866111	5.829817280230212	0.7894109488283112
ENST00000434576	2.515894153344308	1.332450484944445	0	0.6318023688275248	3.55949513866111	0.6477573669589782	0
ENST00000468561	0.9434604218587408	0	0	1.26360566893593	1.779747569330555	0.6477573669589782	0
ENST00000493678	132.71341956213251	109.26096648588684	222.29308429386387	111.19726440896927	106.78485227263528	115.30082304989102	201.6944893091704
ENST00000338639	149.69570532591584	170.55370482559672	213.50550933828154	191.4361997074575	123.24751752484266	153.51851161086836	190.2480311755032
ENST00000234590	66.35671023848477	61.292737449028465	33.522969092954774	114.98808048449618	52.05761569521947	87.44725333785672	31.971141554516652
ENST00000464920	8.80562999412358	10.659606551599795	9.438505416825453	17.690473777417736	8.008863590187993	12.955148316778972	7.104698539454801
ENST00000646370	1.8869208437174816	1.332450484944445	2.603725277172537	3.1590127754185047	2.224684697562946	1.9432721008769347	1.5788218976566224
ENST00000645609	13.837418300812194	11.992057036544239	12.693163443374463	9.477039257536394	12.458232985313884	5.829817280230212	14.209397078909602
ENST00000646156	2.515894153344308	4.663577587986969	0.6509316053098021	5.686224113290365	3.55949513866111	4.5343015687128485	1.9735267477274612
ENST00000489867	0.31448711223191417	0.6662252424722225	2.603725277172537	0	0.4449371282323912	0	2.3682328464849336
ENST00000486051	0.31448711223191417	0.6662252424722225	0.32546523062156557	3.79081607552691	0.4449371282323912	4.5343015687128485	0.7894109488283112
ENST00000492343	1.257947534090655	5.996028963612826	4.556520093101944	5.686224113290365	1.3348104410981638	1.2955147339179565	1.18411579889915
ENST00000340381	9.74909041598232	11.992057036544239	21.155272024268548	7.581631219772938	16.907601436840768	9.068604115025103	27.234677110233417
ENST00000340305	12.57947076672154	11.325831794072016	11.391300232754858	5.0544208131819595	20.91203370373427	7.125332014148167	13.419986130081288
ENST00000510900	0	1.332450484944445	1.6273284412411697	0.6318023688275248	0.8898733128657726	0.6477573669589782	0.39470485007083883
ENST00000377038	104.7240967631132	129.9139543466142	94.05959236983297	112.4608700779052	113.01396923709173	117.24409612836735	93.15048821568081
ENST00000377036	12.893957878953454	7.32847944855727	17.249682392409735	6.31802648211789	12.458232985313884	5.182059913271233	23.28762236609186
ENST00000240185	128.93957878953455	152.56561882543963	248.65580687247748	168.6913041855769	99.66586199531305	163.88263143741082	217.48270703704998
ENST00000614757	2.8303812655762224	1.998676618098079	2.278260046550972	2.5272104065909797	1.779747569330555	0	1.5788218976566224
ENST00000607145	24.21548202642134	11.325831794072016	15.296888720547003	18.95407944635367	19.132286134403714	18.784965597009183	8.28881433835395
ENST00000304457	1.257947534090655	0.6662252424722225	0	0.6318023688275248	0	0.6477573669589782	0.7894109488283112
ENST00000376936	34.59354575203049	21.31921310319959	57.932897999705666	42.9625797058893	27.586086852824096	33.6833869922645	35.9181962986582
ENST00000474216	11.6360103448628	6.662254206085048	3.5801232571705763	6.949828850945414	6.674053149089828	8.420846748066126	0.39470485007083883
ENST00000673875	1.257947534090655	0.6662252424722225	1.9527948159294064	0.6318023688275248	0.4449371282323912	0.6477573669589782	0
ENST00000375759	42.14122821206342	16.65563551521262	44.91426932570963	14.531461001999233	40.04431983813798	12.955148316778972	40.654661991628075
ENST00000438066	28.61829702348313	19.320536485101506	19.52794243896071	15.163263370826758	24.91646597062777	9.71636148198408	24.077033314920172
ENST00000471538	0	0.6662252424722225	0.32546523062156557	0.6318023688275248	0	0.6477573669589782	0.7894109488283112
ENST00000704274	7.862169572264838	5.329802830459191	4.231054862480378	1.895408037763455	1.779747569330555	3.8865442017538694	1.5788218976566224
ENST00000337132	31.448677374222353	13.990733654642318	26.362722578613624	18.322276146245265	24.91646597062777	15.546178762214293	35.52349144858737
ENST00000486390	13.522931188580282	13.324508412170095	18.877011977717576	13.267855333063304	10.67848541598333	20.080480330927138	17.761745724293686
ENST00000459640	0.6289733096268266	1.332450484944445	1.3018632106196042	0	0.8898733128657726	0	0
ENST00000496239	11.6360103448628	15.989409382058986	4.88198532372351	8.213434519881343	10.67848541598333	22.023752431804073	5.920581491869017
ENST00000509727	2.8303812655762224	6.662254206085048	0.32546523062156557	1.26360566893593	1.3348104410981638	2.591029467835913	0.39470485007083883
ENST00000263511	33.02111110570792	26.649015933658777	17.575148767097975	21.48128985294465	26.696213539958322	24.614782877239392	16.5776286767079
ENST00000591316	1.257947534090655	2.6649018605703017	1.6273284412411697	0.6318023688275248	1.779747569330555	4.5343015687128485	1.9735267477274612
ENST00000420820	4.717301194456702	5.329802830459191	7.811176975584283	5.0544208131819595	3.1145580104287185	6.477574647189189	10.262342334768045
ENST00000264202	3.1448674629711344	6.662254206085048	5.532916929033312	5.686224113290365	5.784179836224056	5.182059913271233	9.867636236010572
ENST00000375142	0	0.6662252424722225	0.32546523062156557	0	0.8898733128657726	0	0.39470485007083883
ENST00000264203	5.346275418920531	3.331127103042524	2.603725277172537	0.6318023688275248	0.8898733128657726	2.591029467835913	3.5523486453840833
ENST00000674299	6.604222038174183	9.993381309127571	0.6509316053098021	0	2.224684697562946	3.8865442017538694	0.39470485007083883
ENST00000674449	13.522931188580282	7.32847944855727	4.88198532372351	8.845236888708868	8.898737846652775	9.068604115025103	3.5523486453840833
ENST00000674390	1.8869208437174816	1.332450484944445	2.278260046550972	0	1.3348104410981638	1.2955147339179565	3.5523486453840833
ENST00000375144	6.289735840779271	4.663577587986969	3.5801232571705763	4.422618444354434	0.4449371282323912	3.2387868347948916	2.762937696555772
ENST00000433834	0.9434604218587408	0.6662252424722225	0.9763968359313676	0	0	1.2955147339179565	0.39470485007083883
ENST00000674278	2.8303812655762224	7.994704691029493	1.9527948159294064	3.79081607552691	1.3348104410981638	0.6477573669589782	4.736465692969867
ENST00000344548	1.8869208437174816	0.6662252424722225	4.231054862480378	1.26360566893593	2.6696208821963276	0	4.736465692969867
ENST00000667384	0.6289733096268266	3.331127103042524	1.3018632106196042	0	0.4449371282323912	0.6477573669589782	1.18411579889915
ENST00000411827	0.9434604218587408	1.332450484944445	0.6509316053098021	1.26360566893593	0.4449371282323912	0	1.18411579889915
ENST00000695857	0	1.332450484944445	0.6509316053098021	0	0.8898733128657726	1.2955147339179565	0
ENST00000695858	0.9434604218587408	0.6662252424722225	0.9763968359313676	1.895408037763455	0	1.9432721008769347	1.18411579889915
ENST00000315554	1.8869208437174816	3.331127103042524	2.929191651860774	1.26360566893593	0.8898733128657726	1.9432721008769347	1.18411579889915
ENST00000656825	30.50521695236361	19.320536485101506	27.99005216392146	18.322276146245265	23.581654585930593	16.84169349613225	29.60290870803172
ENST00000695798	14.780878722670936	7.32847944855727	1.9527948159294064	5.686224113290365	7.11899027732222	14.250664028296335	1.9735267477274612
ENST00000695799	5.975248728547357	6.662254206085048	2.929191651860774	6.31802648211789	4.449368451526882	4.5343015687128485	2.3682328464849336
ENST00000695800	1.5724337314855672	1.332450484944445	0.9763968359313676	1.26360566893593	2.224684697562946	3.8865442017538694	1.9735267477274612
ENST00000695801	6.289735840779271	8.660929933501714	5.532916929033312	5.0544208131819595	5.339242707991665	2.591029467835913	1.5788218976566224
ENST00000695802	1.8869208437174816	0.6662252424722225	1.3018632106196042	1.895408037763455	0.8898733128657726	4.5343015687128485	0.7894109488283112
ENST00000695861	0	0.6662252424722225	0.6509316053098021	1.26360566893593	2.224684697562946	0.6477573669589782	0
ENST00000290167	3.4593545752030486	1.998676618098079	3.2546568824823394	0	2.224684697562946	1.2955147339179565	2.762937696555772
ENST00000415567	0	1.998676618098079	0	0.6318023688275248	0	0.6477573669589782	0
ENST00000441048	0	0	0	0.6318023688275248	0	0	0
ENST00000374332	21.699587873077036	6.662254206085048	9.438505416825453	6.31802648211789	19.577223262636103	5.829817280230212	14.998806779051279
ENST00000611903	11.950497457094714	9.993381309127571	3.2546568824823394	7.581631219772938	13.348106298179657	9.068604115025103	3.9470547441415555
ENST00000473891	0.9434604218587408	1.332450484944445	0	0.6318023688275248	0	0	0
ENST00000513116	14.466391610439022	9.993381309127571	5.207451698411746	11.37244729529985	8.008863590187993	9.71636148198408	4.736465692969867
ENST00000455785	39.625334058719105	196.53649551678328	166.63844634070918	249.56204278417354	40.04431983813798	224.7718297971512	149.19866308511763
ENST00000399728	6.918709150406097	5.996028963612826	58.258363230327234	8.845236888708868	1.779747569330555	14.250664028296335	52.49582622405274
ENST00000465604	10.692550837841061	25.982790691186555	19.20247720833914	18.95407944635367	13.348106298179657	22.023752431804073	9.867636236010572
ENST00000448923	15.409852032297763	7.994704691029493	28.966448999852833	15.163263370826758	36.03988757124448	11.011876215902037	31.971141554516652
ENST00000433939	17.611259073410157	11.992057036544239	14.320491884615633	17.058671408590214	16.017728123974994	20.72823769788612	6.709992440697328
ENST00000407889	0	0	0.9763968359313676	1.26360566893593	0	1.2955147339179565	0
ENST00000648649	0.9434604218587408	1.332450484944445	2.929191651860774	3.1590127754185047	0.4449371282323912	3.2387868347948916	1.9735267477274612
ENST00000324856	37.42392610276971	14.65695889711454	25.711792117370493	13.899657701890828	44.49368828966486	13.60290568373795	32.36584765327412
ENST00000637465	0.31448711223191417	1.998676618098079	0	0	0.8898733128657726	0.6477573669589782	0.39470485007083883
ENST00000524572	1.5724337314855672	0.6662252424722225	0.32546523062156557	0.6318023688275248	0.4449371282323912	1.2955147339179565	1.5788218976566224
ENST00000374152	0.6289733096268266	0.6662252424722225	1.6273284412411697	2.5272104065909797	1.3348104410981638	1.9432721008769347	1.18411579889915
ENST00000636958	1.5724337314855672	0	1.3018632106196042	0	1.3348104410981638	0.6477573669589782	0.7894109488283112
ENST00000636422	10.063576613377233	8.660929933501714	6.509313764964679	8.845236888708868	8.008863590187993	14.250664028296335	6.709992440697328
ENST00000636110	2.515894153344308	0	1.6273284412411697	0	2.224684697562946	2.591029467835913	1.18411579889915
ENST00000636794	0.31448711223191417	0	0.6509316053098021	0.6318023688275248	0	0.6477573669589782	0.7894109488283112
ENST00000637788	5.975248728547357	6.662254206085048	1.6273284412411697	5.686224113290365	5.339242707991665	3.2387868347948916	2.3682328464849336
ENST00000497986	15.09536492006585	13.990733654642318	20.17887404427051	6.949828850945414	10.233548287750938	8.420846748066126	10.262342334768045
ENST00000335514	91.20116557453292	85.94307765527057	52.72544630129392	90.34777692485214	105.8949789597695	90.03828378329204	85.2563787273977
ENST00000468425	1.8869208437174816	1.998676618098079	0.9763968359313676	1.26360566893593	2.224684697562946	1.9432721008769347	0.7894109488283112
ENST00000465645	20.756127451218294	25.982790691186555	36.12669437012732	20.849487484117123	16.017728123974994	23.96702551028042	38.68113524390061
ENST00000373842	13.837418300812194	8.660929933501714	13.995025509927398	7.581631219772938	18.24241187793893	9.71636148198408	7.499403389525639
ENST00000398997	4.088327884829876	7.32847944855727	14.6459571152372	8.213434519881343	4.449368451526882	11.011876215902037	14.998806779051279
ENST00000475655	0.6289733096268266	0	0	0	0.4449371282323912	0	0.7894109488283112
ENST00000373795	76.10579973963007	108.5947412434146	158.50180413450332	159.21426492804054	82.3133234302399	123.07391243099816	155.11924457698666
ENST00000691479	5.346275418920531	4.663577587986969	3.5801232571705763	6.31802648211789	4.449368451526882	2.591029467835913	3.5523486453840833
ENST00000634348	31.448677374222353	19.986762618255142	20.17887404427051	18.322276146245265	28.92089729392226	27.853569712034286	16.97233477546537
ENST00000617816	5.031788306688616	1.332450484944445	1.6273284412411697	0.6318023688275248	2.6696208821963276	2.591029467835913	1.9735267477274612
ENST00000291358	0	0.6662252424722225	1.6273284412411697	0	0	1.2955147339179565	3.157643795313245
ENST00000537469	0.31448711223191417	1.332450484944445	0.6509316053098021	1.26360566893593	0	1.2955147339179565	0.7894109488283112
ENST00000373422	13.522931188580282	3.9973523455147464	3.9055884877921416	3.1590127754185047	15.572790995742603	2.591029467835913	7.104698539454801
ENST00000373418	122.9643300609872	28.647692551756858	151.0160923895406	29.694724372825995	115.23865299105566	23.319267165722028	164.98688081299724
ENST00000683057	3.1448674629711344	5.329802830459191	7.4857117449627175	8.845236888708868	4.004432266893501	8.420846748066126	6.31528759062649
ENST00000459964	1.257947534090655	1.332450484944445	1.9527948159294064	2.5272104065909797	0.8898733128657726	3.2387868347948916	1.18411579889915
ENST00000650449	1.257947534090655	1.998676618098079	0.32546523062156557	0	1.3348104410981638	1.2955147339179565	0
ENST00000466390	0	2.6649018605703017	0.6509316053098021	0.6318023688275248	0.4449371282323912	0.6477573669589782	0.7894109488283112
ENST00000359858	0.6289733096268266	0.6662252424722225	2.278260046550972	0	0.4449371282323912	0	0
ENST00000488455	0	0	0.6509316053098021	1.26360566893593	0	0.6477573669589782	3.5523486453840833
ENST00000373329	0	0	0.32546523062156557	0.6318023688275248	0	0	0
ENST00000476269	0.31448711223191417	0	0	0	0	0	0.39470485007083883
ENST00000463393	0.31448711223191417	0	0	0	0	0	1.18411579889915
ENST00000296214	13.208444991185369	8.660929933501714	17.575148767097975	10.740644926472324	16.462664308608378	12.955148316778972	15.78821772787959
ENST00000373075	42.14122821206342	41.30597572145473	36.77762597543711	77.07992159178885	56.50698414674636	66.07125827301162	30.7870257556175
ENST00000373074	0.31448711223191417	0.6662252424722225	1.3018632106196042	1.895408037763455	0.8898733128657726	0.6477573669589782	0
ENST00000475828	2.8303812655762224	1.998676618098079	5.207451698411746	4.422618444354434	1.779747569330555	3.2387868347948916	2.3682328464849336
ENST00000485039	3.1448674629711344	5.329802830459191	5.207451698411746	2.5272104065909797	3.55949513866111	0.6477573669589782	7.499403389525639
ENST00000468476	1.257947534090655	1.998676618098079	0.32546523062156557	0	0.4449371282323912	0.6477573669589782	0.39470485007083883
ENST00000372857	0	0	0.32546523062156557	0.6318023688275248	0.4449371282323912	0	0.7894109488283112
ENST00000372858	14.780878722670936	11.325831794072016	24.735394137372456	8.845236888708868	17.35253856507316	7.125332014148167	22.498211417263548
ENST00000677548	1.5724337314855672	2.6649018605703017	0.6509316053098021	0.6318023688275248	1.779747569330555	3.8865442017538694	1.5788218976566224
ENST00000470443	0.31448711223191417	0	0.32546523062156557	0.6318023688275248	0.4449371282323912	0.6477573669589782	0
ENST00000676863	0	1.998676618098079	0.32546523062156557	0	0.8898733128657726	0.6477573669589782	0.39470485007083883
ENST00000326197	0.31448711223191417	0.6662252424722225	0.32546523062156557	0.6318023688275248	1.779747569330555	1.2955147339179565	1.18411579889915
ENST00000372595	0	0	0	0.6318023688275248	0.8898733128657726	0	0.7894109488283112
ENST00000372596	2.515894153344308	6.662254206085048	8.787573811515651	5.686224113290365	4.894305579759274	3.2387868347948916	6.709992440697328
ENST00000695335	6.918709150406097	0.6662252424722225	11.716765463376426	3.1590127754185047	8.008863590187993	2.591029467835913	10.657047184838884
ENST00000460215	0.9434604218587408	1.332450484944445	0	0	0	1.9432721008769347	1.18411579889915
ENST00000498793	1.5724337314855672	0	0	0	0	0	0
ENST00000695337	0.6289733096268266	0.6662252424722225	0	0.6318023688275248	0	0.6477573669589782	0
ENST00000489421	0.9434604218587408	0	1.6273284412411697	0.6318023688275248	1.779747569330555	1.2955147339179565	0.7894109488283112
ENST00000488592	3.773841687434963	10.659606551599795	12.693163443374463	11.37244729529985	4.004432266893501	10.36411884894306	5.920581491869017
ENST00000663424	1.257947534090655	0	0.32546523062156557	0	4.894305579759274	0.6477573669589782	0.39470485007083883
ENST00000439057	0	0	1.6273284412411697	0.6318023688275248	0	0	0.39470485007083883
ENST00000659644	11.007037035235973	2.6649018605703017	4.556520093101944	1.895408037763455	11.568358728849102	5.829817280230212	2.3682328464849336
ENST00000453015	0.31448711223191417	0.6662252424722225	0	0	0.4449371282323912	0	0
ENST00000418149	0	0	0	0	0	0	0.39470485007083883
ENST00000434555	5.975248728547357	0	5.207451698411746	1.26360566893593	5.339242707991665	1.2955147339179565	7.499403389525639
ENST00000372324	39.93982025611402	9.327156066655348	65.41860860060171	3.1590127754185047	20.91203370373427	3.2387868347948916	63.942284357719934
ENST00000481924	2.8303812655762224	1.332450484944445	0.6509316053098021	3.1590127754185047	2.224684697562946	3.8865442017538694	1.18411579889915
ENST00000485678	0.9434604218587408	0.6662252424722225	0	0	0.8898733128657726	0	0
ENST00000356836	2.201407041112394	0	2.278260046550972	0	0.4449371282323912	0.6477573669589782	1.9735267477274612
ENST00000372307	0.9434604218587408	0	0	0	0.4449371282323912	0	0.39470485007083883
ENST00000372310	13.522931188580282	17.321860757684842	10.414903396823492	17.058671408590214	15.572790995742603	23.319267165722028	16.97233477546537
ENST00000673836	0.9434604218587408	1.332450484944445	0.32546523062156557	1.26360566893593	0.4449371282323912	1.9432721008769347	0.7894109488283112
ENST00000489764	0.6289733096268266	0.6662252424722225	0	1.895408037763455	0.8898733128657726	0.6477573669589782	0
ENST00000533007	2.201407041112394	0.6662252424722225	0	0	3.1145580104287185	0	0
ENST00000361745	0.9434604218587408	0.6662252424722225	0.32546523062156557	1.26360566893593	2.224684697562946	2.591029467835913	1.18411579889915
ENST00000372289	19.812667029359552	7.994704691029493	20.17887404427051	8.213434519881343	17.79747569330555	16.84169349613225	26.839971011475946
ENST00000315913	1.5724337314855672	1.332450484944445	0.9763968359313676	1.895408037763455	1.779747569330555	1.2955147339179565	1.9735267477274612
ENST00000463950	0	1.332450484944445	0.6509316053098021	1.26360566893593	0	0	0
ENST00000488433	6.918709150406097	7.32847944855727	3.2546568824823394	5.0544208131819595	8.008863590187993	5.829817280230212	2.762937696555772
ENST00000464190	4.40281499706179	6.662254206085048	15.947820325856805	6.31802648211789	2.6696208821963276	5.182059913271233	12.63057518125298
ENST00000350030	2.201407041112394	6.662254206085048	48.81985781350177	13.899657701890828	2.224684697562946	16.84169349613225	44.207010637012154
ENST00000351223	14.780878722670936	41.30597572145473	101.54530297072903	39.171763630362385	11.123422544215721	37.569931194018366	77.75697533787206
ENST00000530073	3.773841687434963	3.331127103042524	3.9055884877921416	0.6318023688275248	1.3348104410981638	1.9432721008769347	7.104698539454801
ENST00000481782	27.045862377160564	29.9801430367013	45.56519978695277	30.958329110481046	13.793043426412048	39.513203294895305	31.57643670444581
ENST00000668390	0	0	0	0.6318023688275248	0	0	0
ENST00000371975	2.8303812655762224	5.329802830459191	10.740368627445056	7.581631219772938	1.3348104410981638	5.829817280230212	16.5776286767079
ENST00000655446	0.31448711223191417	0	0	0	0	0	0
ENST00000668565	0	0	0	0	0	0.6477573669589782	0
ENST00000664182	0.6289733096268266	0	0	0	0.4449371282323912	0	0
ENST00000674268	0.6289733096268266	0	0.9763968359313676	0	0	0	0
ENST00000481623	0.31448711223191417	0	0	0	0.8898733128657726	0.6477573669589782	0.7894109488283112
ENST00000479745	2.201407041112394	1.998676618098079	6.509313764964679	1.26360566893593	1.3348104410981638	0.6477573669589782	4.3417595942123945
ENST00000674435	1.8869208437174816	0	0.9763968359313676	1.26360566893593	5.339242707991665	0.6477573669589782	0.39470485007083883
ENST00000674495	0.6289733096268266	0	0.32546523062156557	0	0	0.6477573669589782	0
ENST00000459797	1.5724337314855672	1.332450484944445	0	0	1.779747569330555	0.6477573669589782	0.39470485007083883
ENST00000484461	0.31448711223191417	0	0	0.6318023688275248	0	0	0
ENST00000674302	11.007037035235973	8.660929933501714	6.183848534343114	3.1590127754185047	12.013295857081493	5.829817280230212	1.9735267477274612
ENST00000674331	0.6289733096268266	0.6662252424722225	0.9763968359313676	0.6318023688275248	0.8898733128657726	0.6477573669589782	0
ENST00000493793	11.6360103448628	6.662254206085048	13.66956027930583	14.531461001999233	7.11899027732222	7.773089381107146	7.104698539454801
ENST00000371733	0	0	0.32546523062156557	0.6318023688275248	0.4449371282323912	0.6477573669589782	0.39470485007083883
ENST00000706287	0.31448711223191417	0	0.32546523062156557	0	0.4449371282323912	0.6477573669589782	0.39470485007083883
ENST00000706290	1.8869208437174816	0	0.6509316053098021	0.6318023688275248	0.4449371282323912	0	0.7894109488283112
ENST00000706292	3.4593545752030486	3.9973523455147464	7.4857117449627175	3.1590127754185047	4.004432266893501	2.591029467835913	7.894109488283111
ENST00000486505	0.6289733096268266	0.6662252424722225	0.32546523062156557	1.26360566893593	0.4449371282323912	0.6477573669589782	0.7894109488283112
ENST00000478657	0.6289733096268266	0	0	0.6318023688275248	0.8898733128657726	0.6477573669589782	0
ENST00000371727	8.491142881891665	14.65695889711454	7.4857117449627175	13.267855333063304	7.11899027732222	21.375995064845096	3.9470547441415555
ENST00000471391	1.8869208437174816	0	2.603725277172537	1.26360566893593	1.3348104410981638	2.591029467835913	1.9735267477274612
ENST00000287727	44.0281490557809	25.982790691186555	51.74904832129588	25.903908297299083	38.26457226880743	22.023752431804073	47.3646544323254
ENST00000371591	10.378063725609147	7.994704691029493	4.88198532372351	6.31802648211789	10.67848541598333	9.71636148198408	3.9470547441415555
ENST00000469134	0.6289733096268266	1.998676618098079	0.6509316053098021	1.26360566893593	0.8898733128657726	1.9432721008769347	0.39470485007083883
ENST00000641611	0	0	0	0	0	1.2955147339179565	0.39470485007083883
ENST00000641333	0	0	0.32546523062156557	0	0.8898733128657726	0	0
ENST00000641349	0	0	0.32546523062156557	0.6318023688275248	0	0	0
ENST00000641348	0	0.6662252424722225	0	0.6318023688275248	0.4449371282323912	0	0
ENST00000641302	0	0	0	0.6318023688275248	0	0	0
ENST00000641914	0	0	0	0	0.4449371282323912	0	0
ENST00000642031	0	0.6662252424722225	0	0	0	0	0
ENST00000641766	0.31448711223191417	0.6662252424722225	0	0.6318023688275248	0.8898733128657726	0	0
ENST00000641445	0	1.332450484944445	0.6509316053098021	0	0	2.591029467835913	0
ENST00000641155	0.31448711223191417	0	1.9527948159294064	0	0	0	1.18411579889915
ENST00000642120	0	0	0	0.6318023688275248	0	0	0
