gene_id	isoform_id	condition_1	condition_2	gene_value_1	gene_value_2	iso_value_1	iso_value_2	dIF	IF1	IF2	isoform_switch_q_value	PTC	IR	codingPotential	domain_identified	signal_peptide_identified	switchConsequencesGene	DTE_log2FC	DTE_logCPM	DTE_F	DTE_pval	DTE_qval	DGE_log2FC	DGE_logCPM	DGE_F	DGE_pval	DGE_qval	DTU	DTE	DGE	DTU_qval	gene_name	gene_biotype	isoform_biotype	disease_category
ENSG00000109103	ENST00000470125	B_RO_D100	C_RO_D45	146.67171	40.276625	21.4975	0.25435	-0.1354	0.142	0.0066	0.00615121882840244	NA	1	FALSE	NA	NA	NA	6.216417371092857	4.218170167449596	14.734822789283628	0.00629683902285453	0.1730393488296226	1.719710263508167	8.076794053568197	47.26585867677896	2.1080742211380076e-4	0.02059594894213284	TRUE	FALSE	TRUE	0.00615121882840244	UNC119	protein_coding	protein_coding	Cone or cone-rod dystrophy, autosomal dominant
ENSG00000115255	ENST00000395479	B_RO_D100	C_RO_D45	19.36371	18.829315	7.970870000000001	0.93861000000000006	-0.3607666666666667	0.41046666666666665	0.04969999999999999	5.57724148108315e-17	FALSE	0	TRUE	yes	no	TRUE	3.0047378942982124	4.92981241459248	64.97528633804725	8.254062368905596e-5	0.02852450390742724	-0.08969833061625439	4.966841030794298	0.1595465912262624	0.7011771505826268	0.8545234948746083	TRUE	TRUE	FALSE	5.57724148108315e-17	REEP6	protein_coding	protein_coding	Retinitis pigmentosa, autosomal recessive
ENSG00000115255	ENST00000233596	B_RO_D100	C_RO_D45	19.36371	18.829315	11.345413333333331	17.890705	0.36353333333333326	0.5867666666666667	0.9503	5.300209719003573e-17	FALSE	0	TRUE	yes	no	TRUE	-0.726422347962987	4.833659999091751	11.124236648131372	0.01232949405309868	0.23151540496775483	-0.08969833061625439	4.966841030794298	0.1595465912262624	0.7011771505826268	0.8545234948746083	TRUE	FALSE	FALSE	5.300209719003573e-17	REEP6	protein_coding	protein_coding	Retinitis pigmentosa, autosomal recessive
ENSG00000117650	ENST00000366999	B_RO_D100	C_RO_D45	19.316303333333337	36.633605	16.381333333333334	35.024935	0.1098	0.8485	0.9583	0.00631605354334195	FALSE	0	TRUE	yes	no	TRUE	-1.1735695762443077	5.176282065575125	6.854588851468229	0.03421807063471097	0.34385834632750967	-1.0987789287189813	4.64314091010548	10.086430733128676	0.01506297077684877	0.12884182236108477	TRUE	FALSE	FALSE	0.00631605354334195	NEK2	protein_coding	protein_coding	Retinitis pigmentosa, autosomal recessive
ENSG00000117650	ENST00000366998	B_RO_D100	C_RO_D45	19.316303333333337	36.633605	1.9725333333333332	0.082215	-0.1023	0.1043	0.002	5.1715841664818254e-11	FALSE	0	TRUE	yes	no	TRUE	4.297104745439666	1.0791288522020617	6.006611453670288	0.04373875638267455	0.3727891711193254	-1.0987789287189813	4.64314091010548	10.086430733128676	0.01506297077684877	0.12884182236108477	TRUE	FALSE	FALSE	5.1715841664818254e-11	NEK2	protein_coding	protein_coding	Retinitis pigmentosa, autosomal recessive
ENSG00000127463	ENST00000693007	B_RO_D100	C_RO_D45	24.91861333333333	25.60312	0.25347666666666663	4.61201	0.17588333333333334	0.01116666666666666	0.18705	4.102979259270962e-4	FALSE	1	TRUE	yes	no	TRUE	-4.168402297405222	2.879687510459685	12.066187696296446	0.01020220213287376	0.21382894738293948	0.1660956753465739	5.822500010244819	1.2644775152142214	0.2966844052498118	0.5508880828057484	TRUE	FALSE	FALSE	4.102979259270962e-4	EMC1	protein_coding	retained_intron	Retinitis pigmentosa, autosomal recessive
ENSG00000134160	ENST00000397795	B_RO_D100	C_RO_D45	69.03021000000001	16.89538	56.875676666666664	16.022225	0.12696666666666667	0.8224333333333333	0.9494	5.185976613593036e-6	FALSE	0	TRUE	yes	no	NA	1.7483552944537153	6.395028107236683	8.590270052525335	0.02176440590691456	0.28676832903046945	1.284955935424219	7.246653311290037	4.085697579064575	0.08195159726526578	0.28316334254311754	TRUE	FALSE	FALSE	5.185976613593036e-6	TRPM1	protein_coding	protein_coding	Congenital stationary night blindness, autosomal recessive
ENSG00000134376	ENST00000367400	B_RO_D100	C_RO_D45	112.49766333333334	68.75541	32.82035	31.033765	0.14998333333333336	0.2911666666666667	0.44115	0.01045964003521762	FALSE	0	TRUE	yes	yes	FALSE	-0.00659804477262597	5.862695814732282	3.68057295453581e-4	0.9852241732985518	1	1.158054561562149	8.961084042180731	24.75008189498824	0.00149468933795245	0.04747350231453874	TRUE	FALSE	TRUE	0.01045964003521762	CRB1	protein_coding	protein_coding	c(""Leber congenital amaurosis, autosomal recessive"", ""Retinitis pigmentosa, autosomal recessive"", ""Other retinopathy, autosomal dominant"")
ENSG00000138160	ENST00000677720	B_RO_D100	C_RO_D45	16.510036666666664	51.473865	4.81257	24.739095	0.1868333333333333	0.2942666666666667	0.4811	9.786042533003858e-4	TRUE	0	TRUE	yes	no	TRUE	-2.4316008400259124	4.375821940755634	18.631690465384583	0.00341966931401301	0.1390334800414582	-1.6725870714355062	5.789679916629708	19.128501384990336	0.00306788378672761	0.06439414774189353	TRUE	FALSE	FALSE	9.786042533003858e-4	KIF11	protein_coding	nonsense_mediated_decay	Syndromic/systemic diseases with retinopathy, autosomal dominant
ENSG00000138160	ENST00000260731	B_RO_D100	C_RO_D45	16.510036666666664	51.473865	4.81257	24.739095	0.1868333333333333	0.2942666666666667	0.4811	9.786042533003858e-4	FALSE	0	TRUE	yes	no	TRUE	-2.4316008400259124	4.375821940755634	18.631690465384583	0.00341966931401301	0.1390334800414582	-1.6725870714355062	5.789679916629708	19.128501384990336	0.00306788378672761	0.06439414774189353	TRUE	FALSE	FALSE	9.786042533003858e-4	KIF11	protein_coding	protein_coding	Syndromic/systemic diseases with retinopathy, autosomal dominant
ENSG00000138686	ENST00000264499	B_RO_D100	C_RO_D45	23.676913333333335	27.62556	18.80288	12.52311	-0.33756666666666674	0.7957666666666667	0.4582	9.684719973119144e-5	FALSE	0	TRUE	no	no	TRUE	0.505487227333145	5.358973224354826	3.567912201723021	0.10044775891452916	0.47335806222004406	-0.23220343871432675	5.394702857752087	1.3073405893062569	0.2895240102074113	0.5436661688392946	TRUE	FALSE	FALSE	9.684719973119144e-5	BBS7	protein_coding	protein_coding	Bardet-Biedl syndrome, autosomal recessive
ENSG00000138686	ENST00000506636	B_RO_D100	C_RO_D45	23.676913333333335	27.62556	3.149163333333333	9.017895	0.1961666666666667	0.13413333333333333	0.33030000000000004	0.01083920597990002	FALSE	0	TRUE	no	no	TRUE	-1.5943660915679998	3.409745525058522	12.462845810903058	0.00944849590472492	0.20564576952649183	-0.23220343871432675	5.394702857752087	1.3073405893062569	0.2895240102074113	0.5436661688392946	TRUE	FALSE	FALSE	0.01083920597990002	BBS7	protein_coding	protein_coding	Bardet-Biedl syndrome, autosomal recessive
ENSG00000144061	ENST00000496524	B_RO_D100	C_RO_D45	12.70861	11.489315	2.3086433333333334	4.960025	0.24178333333333335	0.1824666666666667	0.42425	0.01362750903492849	TRUE	5	TRUE	yes	no	NA	-1.1833848249770251	3.013095715916849	5.3225468067275985	0.05408317357595378	0.4017048794006168	0.2030683828580345	4.785689544542589	0.427333335580579	0.5336691060174727	0.7462044406857318	TRUE	FALSE	FALSE	0.01362750903492849	NPHP1	protein_coding	retained_intron	c(""Bardet-Biedl syndrome, autosomal recessive"", ""Syndromic/systemic diseases with retinopathy, autosomal recessive"")
ENSG00000151062	ENST00000586184	B_RO_D100	C_RO_D45	18.4169	1.26565	0.08800999999999999	0.382425	0.28400000000000003	0.0063	0.2903	0.00329652188547868	FALSE	0	TRUE	yes	no	FALSE	-2.0485995284118084	-0.6201927795425773	1.288878902891425	0.2991127667566133	0.6498047323147402	2.93260945864216	6.379337780054076	15.658745356430604	0.00520888054087551	0.08176267311481478	TRUE	FALSE	FALSE	0.00329652188547868	CACNA2D4	protein_coding	protein_coding	Cone or cone-rod dystrophy, autosomal recessive
ENSG00000155755	ENST00000409444	B_RO_D100	C_RO_D45	55.726373333333335	41.00301	35.63071	32.200585000000004	0.1485333333333334	0.6393666666666666	0.7879	9.94045135559843e-4	FALSE	0	TRUE	yes	no	TRUE	0.0696081002102327	6.246525198517531	0.0905568774984951	0.7721325656765552	0.944197656842792	0.387952628971499	6.052717686174455	3.150365367978399	0.11810435254712431	0.33983789912554185	TRUE	FALSE	FALSE	9.94045135559843e-4	TMEM237	protein_coding	protein_coding	Syndromic/systemic diseases with retinopathy, autosomal recessive
ENSG00000155755	ENST00000495329	B_RO_D100	C_RO_D45	55.726373333333335	41.00301	12.0582	1.27158	-0.18631666666666663	0.21556666666666663	0.02924999999999999	6.956713427035371e-4	NA	0	FALSE	NA	NA	TRUE	3.131043850222389	4.402952419695593	16.574920553361913	0.00464876670919375	0.1548026292406034	0.387952628971499	6.052717686174455	3.150365367978399	0.11810435254712431	0.33983789912554185	TRUE	FALSE	FALSE	6.956713427035371e-4	TMEM237	protein_coding	retained_intron	Syndromic/systemic diseases with retinopathy, autosomal recessive
ENSG00000157796	ENST00000512588	B_RO_D100	C_RO_D45	38.40764	25.922745	18.967216666666666	4.281765	-0.325	0.4838	0.1588	8.050479372449106e-4	FALSE	0	TRUE	no	no	TRUE	2.0528786585787127	4.42089158785454	16.712528275855625	0.00455030437042422	0.15378736672160392	0.08802890872814689	6.098129308225295	0.14653941188646205	0.7129455292727231	0.8604671001631863	TRUE	FALSE	FALSE	8.050479372449106e-4	WDR19	protein_coding	retained_intron	Syndromic/systemic diseases with retinopathy, autosomal recessive
ENSG00000157800	ENST00000326232	B_RO_D100	C_RO_D45	14.552756666666664	10.491535	7.53097	8.610375000000001	0.3136833333333333	0.5162666666666667	0.82995	0.02969549726613117	FALSE	0	TRUE	yes	no	TRUE	-0.26950141060433486	4.0464320189483045	0.6275868405103261	0.4540122430591583	0.7651833879844723	0.4269944629554543	5.142595211315912	5.144653631144136	0.05639266721136794	0.23757699914365865	TRUE	FALSE	FALSE	0.02969549726613117	SLC37A3	protein_coding	protein_coding	c(""Macular degeneration, autosomal recessive"", ""Retinitis pigmentosa, autosomal recessive"")
ENSG00000157800	ENST00000473060	B_RO_D100	C_RO_D45	14.552756666666664	10.491535	5.408713333333333	0.8262700000000001	-0.29651666666666665	0.37256666666666666	0.07605	0.00149049063827014	NA	0	FALSE	NA	NA	TRUE	2.6045345648532794	2.764712290826483	9.980660269673749	0.01575035672338052	0.2554969084211933	0.4269944629554543	5.142595211315912	5.144653631144136	0.05639266721136794	0.23757699914365865	TRUE	FALSE	FALSE	0.00149049063827014	SLC37A3	protein_coding	retained_intron	c(""Macular degeneration, autosomal recessive"", ""Retinitis pigmentosa, autosomal recessive"")
ENSG00000165533	ENST00000622513	B_RO_D100	C_RO_D45	35.75042333333334	17.8245	13.576596666666669	10.31508	0.1966666666666667	0.38143333333333335	0.5781000000000001	0.00340491686372449	FALSE	0	TRUE	yes	no	TRUE	0.31807355587980884	4.607632707380627	1.9360905446561465	0.20632846114933245	0.5731683451866937	0.9166787855687372	6.366944622871974	36.154908518567474	4.6954166191006405e-4	0.02736951600004809	TRUE	FALSE	FALSE	0.00340491686372449	TTC8	protein_coding	protein_coding	c(""Bardet-Biedl syndrome, autosomal recessive"", ""Retinitis pigmentosa, autosomal recessive"")
ENSG00000165533	ENST00000380656	B_RO_D100	C_RO_D45	35.75042333333334	17.8245	7.85934	0.412785	-0.19806666666666667	0.22086666666666663	0.0228	1.1728301604208916e-10	FALSE	0	TRUE	yes	no	TRUE	4.128275578044491	3.9842137627238503	90.07830609205614	2.8401233129593624e-5	0.0185722247148475	0.9166787855687372	6.366944622871974	36.154908518567474	4.6954166191006405e-4	0.02736951600004809	TRUE	TRUE	FALSE	1.1728301604208916e-10	TTC8	protein_coding	protein_coding	c(""Bardet-Biedl syndrome, autosomal recessive"", ""Retinitis pigmentosa, autosomal recessive"")
ENSG00000167995	ENST00000378043	B_RO_D100	C_RO_D45	27.717443333333332	1.82076	7.431236666666667	0	-0.2592333333333333	0.2592333333333333	0	4.646433087508396e-4	FALSE	0	TRUE	yes	no	TRUE	9.369711012306798	3.616276990686568	47.310002088264326	4.442960826585441e-4	0.06184767951574674	2.335936944964664	4.824203131051881	17.17818485365691	0.00409094404692275	0.07368493587529165	TRUE	FALSE	FALSE	4.646433087508396e-4	BEST1	protein_coding	protein_coding	c(""Macular degeneration, autosomal dominant"", ""Retinitis pigmentosa, autosomal dominant"", ""Retinitis pigmentosa, autosomal recessive"", ""Other retinopathy, autosomal dominant"", ""Other retinopathy, autosomal recessive"")
ENSG00000167995	ENST00000449131	B_RO_D100	C_RO_D45	27.717443333333332	1.82076	15.608266666666667	1.6185550000000002	0.33645	0.5595	0.89595	0.00940386321015762	FALSE	1	TRUE	yes	no	TRUE	3.185748975487835	4.63839168774396	32.61730005817159	7.029860376623908e-4	0.0750188331753187	2.335936944964664	4.824203131051881	17.17818485365691	0.00409094404692275	0.07368493587529165	TRUE	FALSE	FALSE	0.00940386321015762	BEST1	protein_coding	protein_coding	c(""Macular degeneration, autosomal dominant"", ""Retinitis pigmentosa, autosomal dominant"", ""Retinitis pigmentosa, autosomal recessive"", ""Other retinopathy, autosomal dominant"", ""Other retinopathy, autosomal recessive"")
ENSG00000173085	ENST00000647002	B_RO_D100	C_RO_D45	7.27	10.143915	2.3679366666666666	8.473555000000001	0.5093666666666667	0.3252333333333333	0.8346	0.01310891437309753	FALSE	0	TRUE	yes	no	TRUE	-1.9142191830800832	3.1076336734842873	6.249637052885536	0.04069082599211331	0.3645176042797728	-0.9716201672352096	3.965229820760331	14.551209744024725	0.0061779076124203	0.08852134843929337	TRUE	FALSE	FALSE	0.01310891437309753	COQ2	protein_coding	protein_coding	c(""Retinitis pigmentosa, autosomal recessive"", ""Other retinopathy, autosomal recessive"")
ENSG00000174483	ENST00000318312	B_RO_D100	C_RO_D45	30.441519999999997	25.13115999999999	17.224026666666667	17.759610000000002	0.14260000000000006	0.5644	0.7070000000000001	0.03155461943534467	FALSE	0	TRUE	yes	no	NA	-0.11896818577967933	5.307204951479275	0.35160767802870313	0.5716866905296796	0.8423672583331332	0.3135693679175223	5.592861257348763	4.297520545111149	0.07552955435098933	0.2733640271183715	TRUE	FALSE	FALSE	0.03155461943534467	BBS1	protein_coding	protein_coding	c(""Bardet-Biedl syndrome, autosomal recessive"", ""Retinitis pigmentosa, autosomal recessive"")
ENSG00000176406	ENST00000436393	B_RO_D100	C_RO_D45	28.588749999999997	7.0172799999999995	13.87074	1.0715	-0.3349	0.4879	0.153	2.928596471363934e-7	FALSE	0	TRUE	yes	no	NA	3.614116570970299	6.966416134240816	83.31217023164864	3.67361688880408e-5	0.02165228021466907	1.7756784732149566	8.679437960320467	34.10418383250925	5.801558804367813e-4	0.03039147073838334	TRUE	TRUE	TRUE	2.928596471363934e-7	RIMS2	protein_coding	protein_coding	Syndromic/systemic diseases with retinopathy, autosomal recessive
ENSG00000187017	ENST00000461727	B_RO_D100	C_RO_D45	42.34738	7.3809	3.891286666666667	1.97922	0.16653333333333337	0.09236666666666668	0.2589	0.00292695662766293	FALSE	0	TRUE	yes	no	TRUE	0.9137368508787088	2.858240254898516	2.6639148113782984	0.14626724692735632	0.5191761745099724	2.297088113544424	6.078425553747557	100.4472772136761	1.7754093389704078e-5	0.00747860783196439	TRUE	FALSE	TRUE	0.00292695662766293	ESPN	protein_coding	protein_coding	c(""Deafness alone or syndromic, autosomal dominant"", ""Deafness alone or syndromic, autosomal recessive"", ""Usher syndrome, autosomal recessive"")
ENSG00000187535	ENST00000426508	B_RO_D100	C_RO_D45	28.509876666666667	25.090945	19.070673333333332	21.806765	0.19461666666666663	0.6774333333333333	0.87205	0.04671589126085649	FALSE	0	TRUE	no	no	TRUE	-0.26612370954650705	5.206603159795709	2.223768793026172	0.17913252995340848	0.5488755905165523	-0.02516551012248541	5.409844072638159	0.02488093519633369	0.8789717005702757	0.9481873721909369	TRUE	FALSE	FALSE	0.04671589126085649	IFT140	protein_coding	protein_coding	c(""Leber congenital amaurosis, autosomal recessive"", ""Retinitis pigmentosa, autosomal recessive"", ""Syndromic/systemic diseases with retinopathy, autosomal recessive"")
ENSG00000198707	ENST00000676363	B_RO_D100	C_RO_D45	105.19907666666666	107.04906	25.16889	11.547125	-0.13118333333333335	0.23883333333333337	0.10765	2.384472125436108e-11	FALSE	3	TRUE	yes	no	TRUE	1.0455216836542125	5.298596222354783	23.259727288357137	0.00186572513552648	0.1080631359082564	0.0023307979163697	7.791035260735102	1.447577177198466e-4	0.9907265763932408	0.9986523701651188	TRUE	FALSE	FALSE	2.384472125436108e-11	CEP290	protein_coding	retained_intron	c(""Bardet-Biedl syndrome, autosomal recessive"", ""Leber congenital amaurosis, autosomal recessive"", ""Syndromic/systemic diseases with retinopathy, autosomal recessive"")
ENSG00000198707	ENST00000672647	B_RO_D100	C_RO_D45	105.19907666666666	107.04906	0.30516	17.207275	0.16443333333333335	0.00276666666666666	0.16720000000000002	0.02687453415716407	FALSE	0	TRUE	yes	no	TRUE	-5.771859831714086	3.974051896752619	15.978363658052878	0.00510877039145855	0.16070269411833765	0.0023307979163697	7.791035260735102	1.447577177198466e-4	0.9907265763932408	0.9986523701651188	TRUE	FALSE	FALSE	0.02687453415716407	CEP290	protein_coding	retained_intron	c(""Bardet-Biedl syndrome, autosomal recessive"", ""Leber congenital amaurosis, autosomal recessive"", ""Syndromic/systemic diseases with retinopathy, autosomal recessive"")
