gene_id	genes	logFC	logCPM	F	PValue	FDR	gene_name	gene_biotype	condition_1	condition_2
ENSG00000164692	ENSG00000164692.19	6.249143717903257	6.14541542725	361.4279385100553	2.3111910193592473e-18	2.7521662658529915e-15	COL1A2	protein_coding	FT	RGC
ENSG00000168824	ENSG00000168824.15	-5.125036037087235	6.611817850425887	362.1832680553614	2.244710752378782e-18	2.7521662658529915e-15	NSG1	protein_coding	FT	RGC
ENSG00000185885	ENSG00000185885.17	6.607353636133528	5.8425996162755345	357.61589939662764	2.680300031540392e-18	2.992219947710905e-15	IFITM1	protein_coding	FT	RGC
ENSG00000109991	ENSG00000109991.10	-5.719500455698	5.436008803471347	347.68937816475096	3.969786043071917e-18	4.17107754713827e-15	P2RX3	protein_coding	FT	RGC
ENSG00000074181	ENSG00000074181.9	6.643044010410056	5.735256179348708	338.3789010921009	5.792936043363966e-18	5.748523533698176e-15	NOTCH3	protein_coding	FT	RGC
ENSG00000109846	ENSG00000109846.9	6.163212179316582	6.133088476881618	336.01748388262615	6.3854071212111825e-18	6.002954842056534e-15	CRYAB	protein_coding	FT	RGC
ENSG00000120251	ENSG00000120251.22	-5.027154441836598	6.407869210296131	329.76364334608553	8.289373568509383e-18	7.40323953403573e-15	GRIA2	protein_coding	FT	RGC
ENSG00000174521	ENSG00000174521.8	-6.919713182117745	4.975454727344323	327.74735150111263	9.025736652571057e-18	7.677033718486868e-15	TTC9B	protein_coding	FT	RGC
ENSG00000139219	ENSG00000139219.19	5.26518696743434	6.6340161241446785	325.83504485635837	9.788832525376024e-18	7.947642116739387e-15	COL2A1	protein_coding	FT	RGC
ENSG00000135406	ENSG00000135406.15	-4.990558446297023	6.008407379900847	322.6503776976513	1.1216447006661903e-17	8.71079027969543e-15	PRPH	protein_coding	FT	RGC
ENSG00000101489	ENSG00000101489.20	-4.902558436312062	7.398175175377907	317.3441225211862	1.4115529360538084e-17	1.008526341751725e-14	CELF4	protein_coding	FT	RGC
ENSG00000198108	ENSG00000198108.4	5.972225866026136	5.531656201812868	317.485468964107	1.402462021712655e-17	1.008526341751725e-14	CHSY3	protein_coding	FT	RGC
ENSG00000050767	ENSG00000050767.18	6.4497499850603575	5.328562797098388	315.5467505730102	1.5264709381162255e-17	1.0486855344858469e-14	COL23A1	protein_coding	FT	RGC
ENSG00000152661	ENSG00000152661.9	6.344128352248591	6.237099240380853	329.6738280995211	1.832389036166176e-17	1.2122271468148235e-14	GJA1	protein_coding	FT	RGC
ENSG00000053108	ENSG00000053108.18	-5.872362766405497	5.073492184237866	308.5916534416022	2.076936250114211e-17	1.3249369749835728e-14	FSTL4	protein_coding	FT	RGC
ENSG00000175063	ENSG00000175063.17	5.213801512313534	6.003874140143868	307.76317935668243	2.1554431234100315e-17	1.327604312770689e-14	UBE2C	protein_coding	FT	RGC
ENSG00000152977	ENSG00000152977.10	4.798681687000003	6.489386501801966	306.196612725222	2.312672303277285e-17	1.3769650893712954e-14	ZIC1	protein_coding	FT	RGC
ENSG00000104722	ENSG00000104722.14	-5.073183125555231	6.7911686814584105	317.8359383724392	2.4333788468308187e-17	1.4020971923255512e-14	NEFM	protein_coding	FT	RGC
ENSG00000130226	ENSG00000130226.18	-4.810300616141077	5.593161696508124	301.0350430885179	2.92336029259148e-17	1.6317831733209065e-14	DPP6	protein_coding	FT	RGC
ENSG00000146250	ENSG00000146250.7	5.579645260303351	5.696646424955575	298.22099514460945	3.326885740839222e-17	1.65771088386537e-14	PRSS35	protein_coding	FT	RGC
ENSG00000170091	ENSG00000170091.11	-5.56336975125554	7.694471884887508	327.849706590108	3.085418419944641e-17	1.65771088386537e-14	NSG2	protein_coding	FT	RGC
ENSG00000175874	ENSG00000175874.10	-6.113419524105758	4.955166527329698	298.42012290756537	3.296464185308577e-17	1.65771088386537e-14	CREG2	protein_coding	FT	RGC
ENSG00000205922	ENSG00000205922.5	-5.204771048107819	6.02174345642943	310.47171220464986	3.3410363799772315e-17	1.65771088386537e-14	ONECUT3	protein_coding	FT	RGC
ENSG00000185201	ENSG00000185201.18	5.390029636237116	6.326385302392607	303.1505339350113	3.865728612523709e-17	1.8662066074837432e-14	IFITM2	protein_coding	FT	RGC
ENSG00000196353	ENSG00000196353.13	-6.307227780987894	4.671158430172584	289.5637050366156	4.98741107457418e-17	2.344345700369579e-14	CPNE4	protein_coding	FT	RGC
ENSG00000114251	ENSG00000114251.15	6.050294776166671	5.51939559694393	291.95406806503166	5.159697201998983e-17	2.3631413185155342e-14	WNT5A	protein_coding	FT	RGC
ENSG00000172037	ENSG00000172037.14	5.579249848729254	5.696813198456136	292.55745164757127	5.3139521572353876e-17	2.3729453358134626e-14	LAMB2	protein_coding	FT	RGC
ENSG00000171243	ENSG00000171243.8	6.564722034133604	5.162763315660177	285.9489868328911	5.925314743803913e-17	2.581413950093305e-14	SOSTDC1	protein_coding	FT	RGC
ENSG00000118432	ENSG00000118432.13	-4.38503030768091	5.682865540133377	283.64809087153816	6.61905390735617e-17	2.814989068885617e-14	CNR1	protein_coding	FT	RGC
ENSG00000162344	ENSG00000162344.4	4.775745090484723	6.239064466558996	280.6199568485858	7.666909779962959e-17	3.184798662551125e-14	FGF19	protein_coding	FT	RGC
ENSG00000162105	ENSG00000162105.21	-5.1429180242858665	4.968879796542228	279.0933287092943	8.261032376659311e-17	3.28264335198658e-14	SHANK2	protein_coding	FT	RGC
ENSG00000180447	ENSG00000180447.7	4.420763916207403	6.345950654804283	279.0711633573687	8.27001180379555e-17	3.28264335198658e-14	GAS1	protein_coding	FT	RGC
ENSG00000152910	ENSG00000152910.19	-6.049610618152936	4.8991676656491485	277.8536572034028	1.0711249761951609e-16	4.159224853216948e-14	CNTNAP4	protein_coding	FT	RGC
ENSG00000117399	ENSG00000117399.14	6.9526735651135985	4.871949999275697	272.0940392749257	1.168776944804096e-16	4.441849742146971e-14	CDC20	protein_coding	FT	RGC
ENSG00000108309	ENSG00000108309.14	-4.076625106565766	6.235235981856889	269.34812395720763	1.3421802903869854e-16	4.994588405602569e-14	RUNDC3A	protein_coding	FT	RGC
ENSG00000119547	ENSG00000119547.6	-4.934625872472626	9.287270193223321	268.6343019573845	1.391616130900299e-16	5.0728668020696203e-14	ONECUT2	protein_coding	FT	RGC
ENSG00000011028	ENSG00000011028.14	5.271803625884892	5.3137240112516695	266.38774460077485	1.560288349561622e-16	5.5739740999739386e-14	MRC2	protein_coding	FT	RGC
ENSG00000196132	ENSG00000196132.14	-4.926855914579856	5.924317579381501	283.06017715243524	1.6270284669713303e-16	5.698427936674882e-14	MYT1	protein_coding	FT	RGC
ENSG00000091664	ENSG00000091664.9	-10.376189641419918	4.375603986459858	277.9554207495249	1.816157465961117e-16	6.238500895576436e-14	SLC17A6	protein_coding	FT	RGC
ENSG00000148773	ENSG00000148773.14	4.817014681280801	5.504540855940321	261.4770979541123	2.009733143299418e-16	6.773179887851737e-14	MKI67	protein_coding	FT	RGC
ENSG00000180730	ENSG00000180730.5	4.2188565792218515	6.803084894771272	260.16552163633617	2.1518639893952113e-16	7.117887884921715e-14	SHISA2	protein_coding	FT	RGC
ENSG00000137693	ENSG00000137693.14	4.288006779141689	5.9377635075105255	258.6155313658835	2.3337788445683825e-16	7.579265040305535e-14	YAP1	protein_coding	FT	RGC
ENSG00000110092	ENSG00000110092.4	4.152081761521072	7.220864459053381	257.90723221893523	2.422304940916246e-16	7.59073874642912e-14	CCND1	protein_coding	FT	RGC
ENSG00000187498	ENSG00000187498.16	4.484074979743457	5.6134734081132365	258.16527695352727	2.3896457832259803e-16	7.59073874642912e-14	COL4A1	protein_coding	FT	RGC
ENSG00000113140	ENSG00000113140.11	4.704243720997563	8.920031068080569	256.5190275022806	2.606363340004939e-16	8.0267003412359e-14	SPARC	protein_coding	FT	RGC
ENSG00000164294	ENSG00000164294.14	5.9797889622565785	4.880937650331355	255.78794288678898	2.709240524208006e-16	8.202110888712441e-14	GPX8	protein_coding	FT	RGC
ENSG00000015592	ENSG00000015592.17	-4.534498688229532	8.792817212671084	255.2422767264963	2.7888443921098655e-16	8.284687714600001e-14	STMN4	protein_coding	FT	RGC
ENSG00000149948	ENSG00000149948.14	4.543048437159972	5.544149264141086	254.97142717126744	2.8292797592128547e-16	8.284687714600001e-14	HMGA2	protein_coding	FT	RGC
ENSG00000071967	ENSG00000071967.12	7.2390513818443845	4.636501762842963	254.32868685638974	2.9277580507502246e-16	8.342399333239583e-14	CYBRD1	protein_coding	FT	RGC
ENSG00000151320	ENSG00000151320.11	-3.8807461556328637	6.464654624643845	254.05285637352466	2.9711347639460237e-16	8.342399333239583e-14	AKAP6	protein_coding	FT	RGC
ENSG00000184232	ENSG00000184232.9	6.52178374909034	4.8681215462257565	253.9398532245047	2.9891028850483333e-16	8.342399333239583e-14	OAF	protein_coding	FT	RGC
ENSG00000141837	ENSG00000141837.22	-4.124147416636793	5.632684281994379	252.03676558584144	3.3097641515330093e-16	8.95742534464888e-14	CACNA1A	protein_coding	FT	RGC
ENSG00000172020	ENSG00000172020.13	-4.150970247384227	8.180214980390128	252.18222634179938	3.2840049815746925e-16	8.95742534464888e-14	GAP43	protein_coding	FT	RGC
ENSG00000138829	ENSG00000138829.14	4.4701513853515715	5.671663016241592	251.16581541018903	3.468574048755178e-16	9.247114874457461e-14	FBN2	protein_coding	FT	RGC
ENSG00000139970	ENSG00000139970.18	-4.178664337260847	8.217840703691268	250.84120389732735	3.529825692736998e-16	9.272021547598274e-14	RTN1	protein_coding	FT	RGC
ENSG00000130287	ENSG00000130287.14	-4.525561486694174	5.138390932417411	249.31664423905812	3.8333305203984383e-16	9.660141252175547e-14	NCAN	protein_coding	FT	RGC
ENSG00000152518	ENSG00000152518.8	4.399139494673931	7.280086537314904	255.6532127810222	3.8398277287227847e-16	9.660141252175547e-14	ZFP36L2	protein_coding	FT	RGC
ENSG00000166803	ENSG00000166803.14	4.9913195021153465	5.083880048473771	249.7455469571868	3.745229407960381e-16	9.660141252175547e-14	PCLAF	protein_coding	FT	RGC
ENSG00000157064	ENSG00000157064.11	-5.014646663794171	6.013767821459166	277.27163564535573	4.077697265200882e-16	9.842679533921373e-14	NMNAT2	protein_coding	FT	RGC
ENSG00000160111	ENSG00000160111.15	5.529824376963439	6.940133093043764	289.03899432609825	4.059527201545213e-16	9.842679533921373e-14	CPAMD8	protein_coding	FT	RGC
ENSG00000166482	ENSG00000166482.12	4.260443506980318	6.402991150138943	248.2100482212807	4.071002414551935e-16	9.842679533921373e-14	MFAP4	protein_coding	FT	RGC
ENSG00000111057	ENSG00000111057.11	4.35784303070534	5.908437173492271	244.69946284281954	4.93487959868742e-16	1.1752909252233958e-13	KRT18	protein_coding	FT	RGC
ENSG00000167281	ENSG00000167281.20	-4.6345848438285575	5.410805137306012	250.3197175861413	5.960216068129956e-16	1.4008076238018062e-13	RBFOX3	protein_coding	FT	RGC
ENSG00000250722	ENSG00000250722.6	4.224582151621693	6.574853146451676	244.3784244556706	6.042043467765471e-16	1.4015971483276216e-13	SELENOP	protein_coding	FT	RGC
ENSG00000107796	ENSG00000107796.13	6.146527024010343	6.569965672903304	298.50498125561745	6.14739545630619e-16	1.4077535594941176e-13	ACTA2	protein_coding	FT	RGC
ENSG00000128872	ENSG00000128872.10	-3.721700300945981	6.6480895780650995	239.9646814881114	6.422578240178924e-16	1.4437068331958616e-13	TMOD2	protein_coding	FT	RGC
ENSG00000163191	ENSG00000163191.6	5.545046882710935	4.830085698807255	239.84455099939981	6.466047847702885e-16	1.4437068331958616e-13	S100A11	protein_coding	FT	RGC
ENSG00000134057	ENSG00000134057.15	4.4684850488251335	5.506406199055284	239.51334571802192	6.58752827478679e-16	1.452671975854835e-13	CCNB1	protein_coding	FT	RGC
ENSG00000135447	ENSG00000135447.17	-3.8343712516198747	7.2466915769788836	238.68963555400106	6.900327786886144e-16	1.503093352797077e-13	PPP1R1A	protein_coding	FT	RGC
ENSG00000215397	ENSG00000215397.4	-5.614461164428796	5.638285973045103	280.30137782389556	7.785633688148194e-16	1.6755058908156993e-13	SCRT2	protein_coding	FT	RGC
ENSG00000239922	ENSG00000239922.2	6.442119009763975	5.1003914915458965	250.193395006762	8.191714019212006e-16	1.7419094739424388e-13		lncRNA	FT	RGC
ENSG00000087258	ENSG00000087258.16	-3.7060347433665637	5.997968341472263	233.96577882070792	9.028628071596518e-16	1.8972865248806709e-13	GNAO1	protein_coding	FT	RGC
ENSG00000084093	ENSG00000084093.19	4.002190452112849	6.073596340598392	233.71007616405862	9.162231146734995e-16	1.902974101662564e-13	REST	protein_coding	FT	RGC
ENSG00000008394	ENSG00000008394.13	5.04743391667748	5.003451309901222	233.27821838161816	9.392683720127785e-16	1.9065013251013918e-13	MGST1	protein_coding	FT	RGC
ENSG00000103647	ENSG00000103647.13	-3.812670661736673	5.8528240832299065	233.38093352422229	9.337317176910923e-16	1.9065013251013918e-13	CORO2B	protein_coding	FT	RGC
ENSG00000142694	ENSG00000142694.7	5.049490833282144	4.9173950325890905	233.0243412041122	9.531038490857863e-16	1.9128472980191363e-13	EVA1B	protein_coding	FT	RGC
ENSG00000089685	ENSG00000089685.15	5.511066061137608	5.008020446513023	233.79192255042452	9.848737715436664e-16	1.9546461452569966e-13	BIRC5	protein_coding	FT	RGC
ENSG00000121039	ENSG00000121039.10	3.813809030239973	6.585806543502067	230.97209526180518	1.0732538365290873e-15	2.1066439591299513e-13	RDH10	protein_coding	FT	RGC
ENSG00000141052	ENSG00000141052.18	7.087439486843605	4.490774175419846	229.9274023196106	1.1405298454659263e-15	2.2143634890991712e-13	MYOCD	protein_coding	FT	RGC
ENSG00000166147	ENSG00000166147.15	4.3889702395529415	5.541499206013091	229.69814232270653	1.155886954007705e-15	2.2200486852135082e-13	FBN1	protein_coding	FT	RGC
ENSG00000145824	ENSG00000145824.13	4.716647295268339	5.020262276613751	229.240731386278	1.187189567680987e-15	2.2321663218860832e-13	CXCL14	protein_coding	FT	RGC
ENSG00000176170	ENSG00000176170.14	5.078270045738881	4.926221911140392	229.34571057129205	1.1799263207498934e-15	2.2321663218860832e-13	SPHK1	protein_coding	FT	RGC
ENSG00000163531	ENSG00000163531.17	-4.143019485487237	5.589963747894563	233.14750890121013	1.287381798104276e-15	2.395334758097769e-13	NFASC	protein_coding	FT	RGC
ENSG00000130203	ENSG00000130203.10	3.695696286304048	7.013885229311215	227.23323565006615	1.3356581299311672e-15	2.4423046429545265e-13	APOE	protein_coding	FT	RGC
ENSG00000131094	ENSG00000131094.4	-4.609249306515486	8.419516844576462	243.50372934189375	1.3489949750078178e-15	2.4423046429545265e-13	C1QL1	protein_coding	FT	RGC
ENSG00000164330	ENSG00000164330.18	-4.346313833499809	6.517049879604514	245.4581397099219	1.3536455024773156e-15	2.4423046429545265e-13	EBF1	protein_coding	FT	RGC
ENSG00000135824	ENSG00000135824.13	-3.8486925727630283	5.6304717398996695	225.8795758076775	1.446870662254055e-15	2.584400376918193e-13	RGS8	protein_coding	FT	RGC
ENSG00000167244	ENSG00000167244.22	4.382512496047198	9.265215617228156	224.47846390407514	1.572448786775901e-15	2.780899032612985e-13	IGF2	protein_coding	FT	RGC
ENSG00000132639	ENSG00000132639.15	-4.006757423313426	5.603373166558487	225.71092094633502	1.7842646765864074e-15	3.124562318939844e-13	SNAP25	protein_coding	FT	RGC
ENSG00000149257	ENSG00000149257.16	3.6614472749196723	7.260715720469265	221.54087814090633	1.8750601989979353e-15	3.251682065485546e-13	SERPINH1	protein_coding	FT	RGC
ENSG00000137473	ENSG00000137473.19	-4.477410891020784	5.441718042379532	235.50355928334437	1.909165190074288e-15	3.2789912139525897e-13	TTC29	protein_coding	FT	RGC
ENSG00000145920	ENSG00000145920.15	-4.118102358636669	6.972801183597579	235.0662238955921	2.090462615624284e-15	3.556175546693425e-13	CPLX2	protein_coding	FT	RGC
ENSG00000143375	ENSG00000143375.15	3.7546181401217122	5.909850518209838	219.0927413403129	2.1747320065229344e-15	3.6646285943879865e-13	CGN	protein_coding	FT	RGC
ENSG00000183098	ENSG00000183098.12	3.782011671321573	6.819918634867462	218.53388738874503	2.2500579024543826e-15	3.7213457642259426e-13	GPC6	protein_coding	FT	RGC
ENSG00000261678	ENSG00000261678.3	-3.778403013985987	5.213225910854298	218.68469690392828	2.229460626663015e-15	3.7213457642259426e-13	SCRT1	protein_coding	FT	RGC
ENSG00000145423	ENSG00000145423.5	4.299878392537593	9.185338885779446	218.0360058995575	2.3195107121817735e-15	3.8010183799074163e-13	SFRP2	protein_coding	FT	RGC
ENSG00000106341	ENSG00000106341.11	-3.8023970772281457	6.024359620896302	219.81715442549097	2.5327136714392777e-15	4.1126665090225796e-13	PPP1R17	protein_coding	FT	RGC
ENSG00000179774	ENSG00000179774.9	-4.274194279124624	7.709030744986432	232.23167194114833	2.7587528957495705e-15	4.4393553354845787e-13	ATOH7	protein_coding	FT	RGC
ENSG00000120875	ENSG00000120875.9	-3.622433271650148	7.169908592555013	214.09450073911697	2.9570929685587077e-15	4.716035232535325e-13	DUSP4	protein_coding	FT	RGC
ENSG00000144460	ENSG00000144460.13	-4.929865886920465	4.423909503270178	212.59981358813894	3.2456993160632733e-15	5.130502759603733e-13	NYAP2	protein_coding	FT	RGC
ENSG00000150551	ENSG00000150551.11	5.335195916696329	4.824426740544118	214.52157992968975	3.2859546476862233e-15	5.14857209797994e-13	LYPD1	protein_coding	FT	RGC
ENSG00000128606	ENSG00000128606.13	5.603784855863001	4.50620993957162	210.94577396743605	3.600443527148769e-15	5.592271502776636e-13	LRRC17	protein_coding	FT	RGC
ENSG00000140545	ENSG00000140545.16	3.9328203496710543	6.0335577936901545	213.17287994514174	3.712087252686699e-15	5.667119872435027e-13	MFGE8	protein_coding	FT	RGC
ENSG00000173267	ENSG00000173267.14	-3.6370101551725544	7.523673066135197	210.5662444069668	3.687536033550846e-15	5.667119872435027e-13	SNCG	protein_coding	FT	RGC
ENSG00000072182	ENSG00000072182.14	-4.208563015517162	5.402894490807824	220.36210384073615	3.7741282657098864e-15	5.713006701873728e-13	ASIC4	protein_coding	FT	RGC
ENSG00000101204	ENSG00000101204.18	-3.9309228506851106	5.138073238757549	209.11587998829856	4.041627821745499e-15	6.015963012668175e-13	CHRNA4	protein_coding	FT	RGC
ENSG00000119614	ENSG00000119614.3	3.521466707913611	6.590437441192508	209.2167892562372	4.015854734533776e-15	6.015963012668175e-13	VSX2	protein_coding	FT	RGC
ENSG00000198910	ENSG00000198910.14	-3.511272978355792	7.619960329201517	207.43869735839863	4.496837594137645e-15	6.638224223676579e-13	L1CAM	protein_coding	FT	RGC
ENSG00000115266	ENSG00000115266.12	-3.5811204114600765	6.600718379272792	208.1333375124536	4.8593021918861005e-15	7.114496373071272e-13	APC2	protein_coding	FT	RGC
ENSG00000116039	ENSG00000116039.13	3.51141360989847	6.848539157778696	205.00070128423047	5.258643257759091e-15	7.574990795975233e-13	ATP6V1B1	protein_coding	FT	RGC
ENSG00000154330	ENSG00000154330.13	5.8220093644201025	4.713551173612592	212.0915619367864	5.247773677366616e-15	7.574990795975233e-13	PGM5	protein_coding	FT	RGC
ENSG00000149295	ENSG00000149295.14	-5.534186670681143	6.528788341598073	282.58613582633905	5.478751326352157e-15	7.828916495304177e-13	DRD2	protein_coding	FT	RGC
ENSG00000145386	ENSG00000145386.11	4.484693632158723	4.901644331651135	203.96813807919705	5.621772169731769e-15	7.969531309186418e-13	CCNA2	protein_coding	FT	RGC
ENSG00000134250	ENSG00000134250.21	3.8942983224419496	5.817294399614524	206.24961035246685	5.731999265700859e-15	8.061808731019586e-13	NOTCH2	protein_coding	FT	RGC
ENSG00000013297	ENSG00000013297.12	6.100930153219977	4.428199965782315	203.00087064602374	5.986262669275864e-15	8.353642484266054e-13	CLDN11	protein_coding	FT	RGC
ENSG00000177679	ENSG00000177679.16	-3.7182440507121717	5.694800308718801	206.43874570883585	6.378727557868757e-15	8.832312530128042e-13	SRRM3	protein_coding	FT	RGC
ENSG00000168672	ENSG00000168672.4	4.090966854197516	5.237063370530655	200.3619866419615	7.114919667949317e-15	9.775899623762362e-13	LRATD2	protein_coding	FT	RGC
ENSG00000112280	ENSG00000112280.18	4.195718685764453	5.101658278956084	200.13725228158054	7.221014886775053e-15	9.79832955374896e-13	COL9A1	protein_coding	FT	RGC
ENSG00000150361	ENSG00000150361.12	-5.247967900499611	4.305687434836893	200.09540626336596	7.240955666190028e-15	9.79832955374896e-13	KLHL1	protein_coding	FT	RGC
ENSG00000150672	ENSG00000150672.19	-3.741789577606578	6.326712956376084	208.29694289640025	7.34766441450283e-15	9.867968554274402e-13	DLG2	protein_coding	FT	RGC
ENSG00000131747	ENSG00000131747.15	4.081898825643133	7.461892766405908	211.67492807075513	7.53622420238002e-15	1.0045674380814322e-12	TOP2A	protein_coding	FT	RGC
ENSG00000111907	ENSG00000111907.21	4.1948448182071205	4.893094245081241	198.66850117857715	7.957302603508449e-15	1.05283954891754e-12	TPD52L1	protein_coding	FT	RGC
ENSG00000169856	ENSG00000169856.9	-4.436408243368825	7.079535412874413	238.11661492231545	8.072279314857067e-15	1.0601989200145365e-12	ONECUT1	protein_coding	FT	RGC
ENSG00000178999	ENSG00000178999.13	5.486080533808262	4.394710804957545	198.30027007029724	8.154181719967123e-15	1.0631386414748378e-12	AURKB	protein_coding	FT	RGC
ENSG00000188153	ENSG00000188153.14	3.5321076353625536	6.024986828881404	197.07128159772577	8.849764141150717e-15	1.1454672977480733e-12	COL4A5	protein_coding	FT	RGC
ENSG00000095370	ENSG00000095370.20	-3.431133808630531	5.8334133030274105	196.47018593859374	9.212769525937374e-15	1.1838740235416787e-12	SH2D3C	protein_coding	FT	RGC
ENSG00000205403	ENSG00000205403.15	6.571393492534744	5.169818757253197	236.31112929287417	1.0328425977109142e-14	1.3177596057365963e-12	CFI	protein_coding	FT	RGC
ENSG00000196361	ENSG00000196361.10	-3.6874427307161572	8.190180214472246	195.56655357758675	1.07945129158328e-14	1.367458082997202e-12	ELAVL3	protein_coding	FT	RGC
ENSG00000103034	ENSG00000103034.15	-3.3084519361831397	6.961683484916243	193.56991321157463	1.120176732260391e-14	1.409056112086979e-12	NDRG4	protein_coding	FT	RGC
ENSG00000156298	ENSG00000156298.13	-3.614603000801357	7.348738964496988	198.75252120622392	1.2173475408413483e-14	1.5205777464691023e-12	TSPAN7	protein_coding	FT	RGC
ENSG00000159409	ENSG00000159409.15	-3.5826356128079166	7.068173345622031	198.49750025926807	1.2376803948959528e-14	1.5352393898355215e-12	CELF3	protein_coding	FT	RGC
ENSG00000127585	ENSG00000127585.13	-3.219795118092418	6.00791873061623	191.94479052630933	1.2512434583280643e-14	1.5413593553555783e-12	FBXL16	protein_coding	FT	RGC
ENSG00000162493	ENSG00000162493.17	3.5880386494874936	5.478288184408212	190.69870554566228	1.3627898355022596e-14	1.6672706877905042e-12	PDPN	protein_coding	FT	RGC
ENSG00000104435	ENSG00000104435.14	-4.869671899965967	10.808882544365096	200.022253285729	1.4717845323788958e-14	1.7883683889354991e-12	STMN2	protein_coding	FT	RGC
ENSG00000115165	ENSG00000115165.10	7.602159877122731	4.166041553145365	188.33702169367723	1.6043538055677573e-14	1.9362815996656272e-12	CYTIP	protein_coding	FT	RGC
ENSG00000141756	ENSG00000141756.20	4.034623756282214	6.106156284355724	200.22536476481514	1.6531022563426344e-14	1.9817256713283313e-12	FKBP10	protein_coding	FT	RGC
ENSG00000186868	ENSG00000186868.18	-3.167264517707932	7.157986588131927	186.78322914168257	1.7879231882499362e-14	2.129058932568024e-12	MAPT	protein_coding	FT	RGC
ENSG00000128833	ENSG00000128833.13	4.416830679562094	4.759307259099017	186.4636689718085	1.8283827213814858e-14	2.1628193489613313e-12	MYO5C	protein_coding	FT	RGC
ENSG00000162496	ENSG00000162496.9	4.823776179180132	5.838981049338141	222.39536773822113	2.128401886021917e-14	2.5011522689554918e-12	DHRS3	protein_coding	FT	RGC
ENSG00000129195	ENSG00000129195.16	5.396599536060163	4.331061890437887	183.63225363642286	2.2325917098346845e-14	2.572809878778525e-12	PIMREG	protein_coding	FT	RGC
ENSG00000135046	ENSG00000135046.14	5.812768759268329	4.445401240119223	187.65220063666766	2.2319933804911494e-14	2.572809878778525e-12	ANXA1	protein_coding	FT	RGC
ENSG00000170396	ENSG00000170396.9	-4.505698042217278	4.445534644323162	183.6673469534361	2.2270355427805954e-14	2.572809878778525e-12	ZNF804A	protein_coding	FT	RGC
ENSG00000105699	ENSG00000105699.17	4.160651962802844	4.780476294752081	183.35686385246862	2.2767094234719333e-14	2.6068322898753637e-12	LSR	protein_coding	FT	RGC
ENSG00000090530	ENSG00000090530.10	3.8033160620900093	5.08319017119044	182.43457895185534	2.431358634671881e-14	2.7661737536630028e-12	P3H2	protein_coding	FT	RGC
ENSG00000064309	ENSG00000064309.16	3.231987489550933	6.450987077376129	181.49703709623216	2.6001026430980023e-14	2.939432494368134e-12	CDON	protein_coding	FT	RGC
ENSG00000117016	ENSG00000117016.10	-3.1026205839996734	5.935042217450484	181.35427509518325	2.626874512365143e-14	2.951020914456993e-12	RIMS3	protein_coding	FT	RGC
ENSG00000111913	ENSG00000111913.20	-3.5428558005465387	4.887604213117768	181.0327343493161	2.6882548577237046e-14	3.001100516791301e-12	RIPOR2	protein_coding	FT	RGC
ENSG00000130477	ENSG00000130477.16	-3.5063918470729973	5.222429500548178	180.05389246843433	2.88471026671727e-14	3.2004158250996197e-12	UNC13A	protein_coding	FT	RGC
