seq_id,aln_start,aln_end,env_start,env_end,hmm_acc,hmm_name,type,hmm_start,hmm_end,hmm_length,score,evalue,significance,clan
BambuTx546,79,145,78,146,PF05198.21,IF3_N,Domain,2,69,70,48.7,7.7e-13,1,No_Clan
BambuTx552,2,111,2,111,PF12310.13,Elf-1_N,Family,1,108,108,150.6,2.5e-44,1,No_Clan
BambuTx552,210,289,209,290,PF00178.27,Ets,Domain,2,80,81,116.3,7e-34,1,CL0123
BambuTx563,17,40,15,40,PF00642.29,zf-CCCH,Family,4,27,27,22.0,0.00014,1,CL0537
BambuTx563,48,86,48,86,PF22628.1,zf-CCCH_10,Domain,1,39,39,74.6,3.7e-21,1,CL0537
BambuTx563,178,202,177,203,PF00642.29,zf-CCCH,Family,2,26,27,21.2,0.00025,1,CL0537
BambuTx563,213,251,213,251,PF22628.1,zf-CCCH_10,Domain,1,39,39,78.0,3.1e-22,1,CL0537
BambuTx571,130,360,127,360,PF14735.11,HAUS4,Family,5,235,235,294.7,5.9e-88,1,No_Clan
BambuTx584,18,55,17,56,PF05008.20,V-SNARE,Family,41,78,79,36.3,6.6e-09,1,CL0147
BambuTx584,96,161,96,161,PF12352.13,V-SNARE_C,Domain,1,66,66,74.2,8.8e-21,1,CL0147
BambuTx585,12,48,2,48,PF00076.27,RRM_1,Domain,34,70,70,24.7,1.9e-05,1,CL0221
BambuTx597,372,517,372,518,PF00640.28,PID,Domain,1,139,140,148.4,1.6e-43,1,CL0266
BambuTx597,557,639,556,640,PF00595.29,PDZ,Domain,2,80,81,51.8,9.8e-14,1,CL0466
BambuTx597,650,719,647,720,PF00595.29,PDZ,Domain,4,80,81,54.7,1.2e-14,1,CL0466
BambuTx607,52,109,51,111,PF13855.11,LRR_8,Repeat,2,59,61,49.2,3.9e-13,1,CL0022
BambuTx607,124,182,123,183,PF13855.11,LRR_8,Repeat,2,60,61,42.1,6.7e-11,1,CL0022
BambuTx619,21,249,15,256,PF16214.10,AC_N,Family,186,405,415,78.7,5.9e-22,1,No_Clan
BambuTx619,271,432,270,453,PF00211.25,Guanylate_cyc,Domain,2,164,183,196.1,4.7e-58,1,CL0276
BambuTx619,485,592,485,593,PF06327.19,Adcy_cons_dom,Family,1,97,98,88.9,3.1e-25,1,CL0276
BambuTx619,871,1000,870,1000,PF00211.25,Guanylate_cyc,Domain,2,114,183,108.4,3.8e-31,1,CL0276
BambuTx620,81,214,78,217,PF00179.31,UQ_con,Domain,4,137,140,77.1,1.2e-21,1,CL0208
BambuTx621,216,241,216,241,PF13465.11,zf-H2C2_2,Domain,1,26,26,41.1,1.5e-10,1,CL0361
BambuTx621,258,280,258,280,PF00096.31,zf-C2H2,Domain,1,23,23,21.9,0.0002,1,CL0361
BambuTx621,315,337,315,337,PF00096.31,zf-C2H2,Domain,1,23,23,26.8,5.4e-06,1,CL0361
BambuTx621,343,365,343,365,PF00096.31,zf-C2H2,Domain,1,23,23,23.6,5.7e-05,1,CL0361
BambuTx621,371,393,371,393,PF00096.31,zf-C2H2,Domain,1,23,23,16.8,0.0084,1,CL0361
BambuTx621,399,418,399,420,PF00096.31,zf-C2H2,Domain,1,20,23,17.6,0.0047,1,CL0361
BambuTx621,428,450,428,450,PF00096.31,zf-C2H2,Domain,1,23,23,25.6,1.3e-05,1,CL0361
BambuTx621,501,525,500,525,PF13465.11,zf-H2C2_2,Domain,2,26,26,41.9,8.3e-11,1,CL0361
BambuTx626,1,51,1,66,PF08583.15,Cmc1,Family,1,50,70,60.4,1.5e-16,1,CL0351
BambuTx628,1,70,1,71,PF08583.15,Cmc1,Family,1,69,70,74.0,9e-21,1,CL0351
BambuTx64,22,113,21,118,PF07679.21,I-set,Domain,2,85,90,30.7,2.9e-07,1,CL0159
BambuTx64,136,205,118,208,PF08205.17,C2-set_2,Domain,14,83,89,35.5,9.3e-09,1,CL0159
BambuTx64,308,389,307,390,PF13927.11,Ig_3,Domain,2,76,78,55.2,9.1e-15,1,CL0159
BambuTx643,18,110,5,111,PF01145.30,Band_7,Family,83,175,176,56.2,5.3e-15,1,CL0433
BambuTx643,236,310,234,345,PF15975.10,Flot,Family,1,77,124,30.0,5.3e-07,1,No_Clan
BambuTx658,12,194,10,199,PF01852.24,START,Domain,3,188,207,134.4,4e-39,1,CL0209
BambuTx659,18,85,18,85,PF00076.27,RRM_1,Domain,1,70,70,64.4,7.6e-18,1,CL0221
BambuTx659,123,184,123,186,PF00076.27,RRM_1,Domain,1,68,70,53.2,2.5e-14,1,CL0221
BambuTx66,28,121,19,122,PF00581.25,Rhodanese,Domain,12,101,102,62.5,4.9e-17,1,CL0031
BambuTx679,1,211,1,211,PF00108.28,Thiolase_N,Domain,50,260,260,264.6,1e-78,1,CL0046
BambuTx679,219,339,218,340,PF02803.23,Thiolase_C,Domain,2,122,123,173.7,1.3e-51,1,CL0046
BambuTx687,2,38,1,38,PF10524.14,NfI_DNAbd_pre-N,Family,5,41,41,86.0,1.4e-24,1,No_Clan
BambuTx687,61,161,60,164,PF03165.21,MH1,Domain,2,100,103,41.6,1.3e-10,1,CL0263
BambuTx687,208,414,208,416,PF00859.23,CTF_NFI,Family,1,206,288,359.0,3.1e-107,1,No_Clan
BambuTx698,53,167,52,168,PF02776.23,TPP_enzyme_N,Domain,2,118,119,116.8,5.4e-34,1,CL0254
BambuTx698,273,403,273,405,PF00205.27,TPP_enzyme_M,Domain,1,135,137,60.9,1.2e-16,1,CL0063
BambuTx698,467,618,467,618,PF02775.26,TPP_enzyme_C,Domain,1,151,151,94.1,8.1e-27,1,CL0254
BambuTx71,234,786,234,786,PF14868.11,DUF4487,Family,1,583,583,792.0,4.3e-238,1,No_Clan
BambuTx713,223,402,223,403,PF13918.11,PLDc_3,Domain,1,179,180,135.1,2.5e-39,1,CL0479
BambuTx737,52,222,52,227,PF15397.11,DUF4618,Family,1,171,258,232.0,9e-69,1,No_Clan
BambuTx738,52,251,52,255,PF15397.11,DUF4618,Family,1,200,258,267.0,1.9e-79,1,No_Clan
BambuTx74,191,398,187,399,PF06702.17,Fam20C,Family,5,217,218,298.1,4.5e-89,1,CL0016
BambuTx752,246,295,246,300,PF00505.24,HMG_box,Domain,1,50,69,43.9,3e-11,1,CL0114
BambuTx765,472,603,471,603,PF03099.24,BPL_LplA_LipB,Domain,2,133,133,123.1,8.3e-36,1,CL0040
BambuTx765,669,716,669,718,PF02237.22,BPL_C,Domain,1,45,48,34.7,1.5e-08,1,CL0010
BambuTx785,24,98,23,99,PF00611.28,FCH,Family,2,77,78,69.4,2.9e-19,1,CL0145
BambuTx785,392,442,392,442,PF14604.11,SH3_9,Domain,1,49,49,58.2,6.7e-16,1,CL0010
BambuTx787,472,594,471,596,PF02893.25,GRAM,Domain,2,110,112,78.9,2.9e-22,1,CL0266
BambuTx793,24,258,23,258,PF01275.24,Myelin_PLP,Family,2,231,231,335.9,1.6e-100,1,No_Clan
BambuTx799,49,177,29,178,PF09769.14,ApoO,Family,9,130,131,126.9,5.4e-37,1,No_Clan
BambuTx80,125,228,116,261,PF01553.26,Acyltransferase,Family,13,106,132,30.7,2.8e-07,1,CL0228
BambuTx80,305,376,303,378,PF16076.10,Acyltransf_C,Family,3,72,74,70.4,1.1e-19,1,No_Clan
BambuTx802,84,535,79,535,PF00999.26,Na_H_Exchanger,Family,3,375,375,273.0,4e-81,1,CL0064
BambuTx810,10,80,10,80,PF00076.27,RRM_1,Domain,1,70,70,82.1,2.3e-23,1,CL0221
BambuTx810,173,217,173,217,PF08081.16,RBM1CTR,Family,1,45,45,81.9,2.8e-23,1,No_Clan
BambuTx812,89,146,86,146,PF13855.11,LRR_8,Repeat,4,61,61,55.6,3.9e-15,1,CL0022
BambuTx812,400,459,399,459,PF13855.11,LRR_8,Repeat,2,61,61,60.1,1.6e-16,1,CL0022
BambuTx814,89,146,86,146,PF13855.11,LRR_8,Repeat,4,61,61,55.6,3.9e-15,1,CL0022
BambuTx814,400,459,399,459,PF13855.11,LRR_8,Repeat,2,61,61,60.1,1.6e-16,1,CL0022
BambuTx853,87,327,86,328,PF06617.18,M-inducer_phosp,Family,2,273,274,260.6,1.7e-77,1,No_Clan
BambuTx853,377,473,370,476,PF00581.25,Rhodanese,Domain,9,99,102,48.8,8.8e-13,1,CL0031
BambuTx928,53,360,52,360,PF06350.17,HSL_N,Family,2,306,306,396.1,1e-118,1,No_Clan
BambuTx928,392,540,392,550,PF07859.18,Abhydrolase_3,Domain,1,151,210,121.7,4.1e-35,1,CL0028
BambuTx928,707,772,682,773,PF07859.18,Abhydrolase_3,Domain,146,209,210,43.5,3.6e-11,1,CL0028
BambuTx932,142,430,142,431,PF03009.22,GDPD,Family,1,242,244,175.5,2.4e-51,1,CL0036
BambuTx935,43,122,34,123,PF02174.22,IRS,Domain,13,91,92,80.0,1.2e-22,1,CL0266
BambuTx943,7,72,7,78,PF06732.16,Pescadillo_N,Family,1,66,273,99.1,3.7e-28,1,No_Clan
BambuTx946,30,77,29,86,PF13908.11,Shisa_N,Domain,3,42,50,25.9,9.3e-06,1,No_Clan
BambuTx952,29,103,23,108,PF00153.32,Mito_carr,Repeat,7,89,96,29.2,7e-07,1,No_Clan
BambuTx952,113,203,110,207,PF00153.32,Mito_carr,Repeat,4,92,96,33.6,2.9e-08,1,No_Clan
BambuTx990,69,398,8,400,PF07690.21,MFS_1,Family,31,345,347,64.0,1.3e-17,1,CL0015
ENST00000001146,73,466,50,490,PF00067.27,p450,Domain,26,436,462,192.4,1.5e-56,1,No_Clan
ENST00000003302,19,64,19,65,PF22566.1,UBA_8,Domain,1,45,46,56.8,1.6e-15,1,CL0214
ENST00000003302,74,126,74,126,PF21909.1,USP_UIM_N,Domain,1,53,53,99.9,7.7e-29,1,CL0702
ENST00000003302,162,647,162,647,PF00443.34,UCH,Family,1,254,254,168.6,2.2e-49,1,CL0125
ENST00000004531,74,476,74,489,PF13520.11,AA_permease_2,Family,1,377,427,167.7,4.9e-49,1,CL0062
ENST00000004531,596,646,596,646,PF13906.11,AA_permease_C,Domain,1,51,51,87.8,4.3e-25,1,CL0062
ENST00000006777,58,202,57,203,PF01694.27,Rhomboid,Family,2,142,143,90.6,1.3e-25,1,CL0207
ENST00000007264,17,182,17,182,PF00849.27,PseudoU_synth_2,Family,1,152,152,75.0,8.8e-21,1,CL0649
ENST00000007699,96,162,94,163,PF00313.27,CSD,Domain,3,65,66,85.8,1.6e-24,1,CL0021
ENST00000007969,185,317,179,329,PF14580.11,LRR_9,Repeat,25,160,175,50.0,3e-13,1,CL0022
ENST00000008876,584,632,584,633,PF14604.11,SH3_9,Domain,1,47,49,30.6,2.7e-07,1,CL0010
ENST00000008876,656,786,656,787,PF00640.28,PID,Domain,1,139,140,117.0,7.9e-34,1,CL0266
ENST00000009530,17,128,17,129,PF09307.15,MHC2-interact,Domain,1,108,109,154.9,6.6e-46,1,No_Clan
ENST00000009530,136,203,136,204,PF08831.15,MHCassoc_trimer,Domain,1,68,69,114.5,2.1e-33,1,No_Clan
ENST00000009530,224,269,208,271,PF00086.23,Thyroglobulin_1,Domain,19,65,67,56.4,1.8e-15,1,No_Clan
ENST00000010132,104,400,104,400,PF00069.30,Pkinase,Domain,1,263,263,183.6,5.4e-54,1,CL0016
ENST00000011691,13,72,13,74,PF05030.17,SSXT,Family,1,60,62,111.0,1.8e-32,1,No_Clan
ENST00000011898,9,229,9,229,PF00335.25,Tetraspanin,Family,1,225,225,205.4,1.1e-60,1,CL0347
ENST00000012134,189,211,189,211,PF00096.31,zf-C2H2,Domain,1,23,23,19.0,0.0017,1,CL0361
ENST00000012134,222,239,217,239,PF00096.31,zf-C2H2,Domain,6,23,23,16.5,0.01,1,CL0361
ENST00000012443,29,61,28,61,PF00515.33,TPR_1,Repeat,2,34,34,32.7,5.1e-08,1,CL0020
ENST00000012443,136,228,136,228,PF08321.17,PPP5,Repeat,1,93,93,111.7,1.8e-32,1,CL0020
ENST00000012443,236,429,235,431,PF00149.33,Metallophos,Domain,2,189,191,139.7,1.8e-40,1,CL0163
ENST00000013125,20,277,20,277,PF00069.30,Pkinase,Domain,1,263,263,211.2,2.1e-62,1,CL0016
ENST00000013125,522,812,521,815,PF00780.27,CNH,Repeat,2,252,255,177.5,5.2e-52,1,CL0186
ENST00000016171,71,396,70,399,PF02628.20,COX15-CtaA,Family,2,319,322,371.6,3.5e-111,1,CL0328
ENST00000026218,247,510,247,511,PF05024.20,Gpi1,Family,1,264,265,291.3,7.9e-87,1,No_Clan
ENST00000029410,84,175,80,177,PF13733.11,Glyco_transf_7N,Domain,38,131,134,77.2,1e-21,1,CL0110
ENST00000029410,182,257,181,258,PF02709.19,Glyco_transf_7C,Family,2,77,78,86.7,7.2e-25,1,CL0110
ENST00000038176,178,292,176,294,PF02893.25,GRAM,Domain,3,110,112,61.9,5.4e-17,1,CL0266
ENST00000038176,304,575,303,575,PF02138.23,Beach,Family,2,276,276,383.4,7.1e-115,1,No_Clan
ENST00000038176,626,657,620,658,PF00400.37,WD40,Repeat,7,38,39,15.7,0.021,1,CL0186
ENST00000038176,706,740,704,740,PF00400.37,WD40,Repeat,3,39,39,24.8,2.7e-05,1,CL0186
ENST00000038176,758,791,754,791,PF00400.37,WD40,Repeat,5,39,39,14.8,0.039,1,CL0186
ENST00000038176,797,833,795,833,PF00400.37,WD40,Repeat,3,39,39,21.1,0.00042,1,CL0186
ENST00000038176,881,913,876,914,PF00400.37,WD40,Repeat,6,38,39,20.0,0.00086,1,CL0186
ENST00000039989,297,326,295,328,PF13181.11,TPR_8,Repeat,3,32,34,16.6,0.0075,1,CL0020
ENST00000039989,693,719,691,722,PF13181.11,TPR_8,Repeat,5,31,34,13.9,0.059,1,CL0020
ENST00000042381,17,365,17,365,PF15903.10,PL48,Family,1,346,346,557.9,8.9e-168,1,No_Clan
