isoform_id	logFC	logCPM	F	PValue	FDR	gene_id	gene_name	transcript_biotype
transcript75809	2.70681200427769	5.79602817809565	104.842439338497	3.68105605779455e-07	0.000202280377024186	NA	NA	NA
ENST00000540458	4.16591925055325	8.52303643978805	114.867703431986	3.94746540313537e-07	0.000209689362214551	ENSG00000111664	GNB3	retained_intron
ENST00000305454	2.55349914930657	4.83588294532696	98.7700272278219	5.0365397153554e-07	0.00022767520382171	ENSG00000169085	VXN	protein_coding
ENST00000407796	-3.13414006451306	5.41979233451848	99.873269355788	4.75161651302394e-07	0.00022767520382171	ENSG00000142208	AKT1	protein_coding
ENST00000422318	-1.95318786978005	6.41989302599231	98.3754794203768	5.14326514657478e-07	0.00022767520382171	ENSG00000168268	NT5DC2	protein_coding
transcript122799	2.08495838520912	7.58476486531098	99.9881523269525	4.72304761281575e-07	0.00022767520382171	NA	NA	NA
transcript125588	-2.89917701095871	4.2541467684882	99.1217362475119	4.94358536888046e-07	0.00022767520382171	NA	NA	NA
transcript4732	2.905480516075	6.15661205031351	100.41346002178	4.61902106139135e-07	0.00022767520382171	NA	NA	NA
ENST00000217026	-3.04106434285301	4.97398006996108	93.9893035949849	6.84127645120175e-07	0.000227851258717843	ENSG00000101057	MYBL2	protein_coding
ENST00000232375	2.69976197326154	6.96266804748774	97.2436576445559	5.46445543431841e-07	0.000227851258717843	ENSG00000114268	PFKFB4	protein_coding
ENST00000263726	4.01959725066517	5.62338097420601	96.8396281810707	5.58476682386109e-07	0.000227851258717843	ENSG00000121454	LHX4	protein_coding
ENST00000265643	-2.59741989742773	7.11723508437951	95.7885426234651	7.00596867292565e-07	0.000227851258717843	ENSG00000069482	GAL	protein_coding
ENST00000307959	5.52908204516464	7.48732788711021	93.0571877759938	6.8756876184679e-07	0.000227851258717843	ENSG00000120500	ARR3	protein_coding
ENST00000311227	-2.05968166922125	5.6867127275528	93.4743279838068	6.71731979501142e-07	0.000227851258717843	ENSG00000074219	TEAD2	protein_coding
ENST00000356476	-2.44426837767708	6.72257895222478	93.5430751164409	6.74266314482548e-07	0.000227851258717843	ENSG00000197409	H3C4	protein_coding
ENST00000396184	3.58783863416181	5.43720650270106	92.9354310088035	6.92273523432699e-07	0.000227851258717843	ENSG00000154678	PDE1C	protein_coding
ENST00000530167	-1.69989956755335	7.03304745687576	92.9227551116415	6.92765494216125e-07	0.000227851258717843	ENSG00000188486	H2AX	protein_coding
ENST00000614066	5.13422524154054	5.72457543041608	94.5183982924551	6.3393237134906e-07	0.000227851258717843	ENSG00000112041	TULP1	protein_coding
transcript28529	-3.50970326274948	4.05745871450473	95.0171080623642	6.16760240318264e-07	0.000227851258717843	NA	NA	NA
transcript29853	-4.53874522722834	4.31200707718282	101.195296788649	6.24011437718745e-07	0.000227851258717843	NA	NA	NA
transcript73240	-2.62445056166691	5.33432712931944	96.594142499897	5.65938380199142e-07	0.000227851258717843	NA	NA	NA
ENST00000224356	4.77825298016287	7.15839324472226	98.4713276058848	8.18931456970155e-07	0.000240842959158472	ENSG00000095596	CYP26A1	protein_coding
ENST00000330055	4.18322306200218	5.88035591722202	93.1996378361318	7.93055668318767e-07	0.000240842959158472	ENSG00000184160	ADRA2C	protein_coding
ENST00000375980	-1.89400003296996	6.45080468134114	89.8528885508302	8.24974643217499e-07	0.000240842959158472	ENSG00000142634	EFHD2	protein_coding
ENST00000480747	-3.67900651011135	3.69288803766588	89.7736422634284	8.28760958486051e-07	0.000240842959158472	ENSG00000136108	CKAP2	protein_coding
transcript141271	-5.11541270857645	3.29647550094104	89.7223490700723	8.31222562356675e-07	0.000240842959158472	NA	NA	NA
transcript18412	5.40508031352062	5.46295566391966	90.213792340005	8.07985428773198e-07	0.000240842959158472	NA	NA	NA
ENST00000391997	5.08467468738356	8.28549727022128	105.156697520832	9.43561566718091e-07	0.000268510662986062	ENSG00000116703	PDC	protein_coding
ENST00000372324	-2.99484196356448	4.980686857487	84.729381148422	1.11778586324594e-06	0.000296883925278122	ENSG00000117411	B4GALT2	protein_coding
ENST00000378609	-1.7114921767687	7.08251560983625	85.1621214007105	1.08879366977321e-06	0.000296883925278122	ENSG00000078369	GNB1	protein_coding
transcript107669	3.43257096459503	4.22984948727603	84.8237736421775	1.11138544860795e-06	0.000296883925278122	NA	NA	NA
transcript52368	-3.67333045917705	3.39967037563494	85.3035504649453	1.07951017998461e-06	0.000296883925278122	NA	NA	NA
ENST00000670593	-2.0151872281951	5.27321714758902	84.1801637145724	1.15589517368557e-06	0.00030018322389396	ENSG00000143933	CALM2	protein_coding_CDS_not_defined
transcript77096	3.76109462207737	4.64071691705675	84.0117969263967	1.16788151866375e-06	0.00030018322389396	NA	NA	NA
ENST00000475158	3.5795774913683	5.29155977019278	83.4641974229956	1.20788634883611e-06	0.000300763700860191	ENSG00000107736	CDH23	retained_intron
transcript31702	-3.92429818455379	3.36361592593576	83.6588400873803	1.19348539986552e-06	0.000300763700860191	NA	NA	NA
transcript68359	2.22956579266146	7.77539330564476	83.0431755706507	1.23973911987416e-06	0.000303945886374071	NA	NA	NA
ENST00000650932	-2.18113144866563	4.38709927023951	82.7910346482608	1.25928646445794e-06	0.000304060440872754	ENSG00000276043	UHRF1	protein_coding
ENST00000492135	-2.4632913860379	4.41717791713718	82.2467803755478	1.30272537012034e-06	0.000309854201466234	ENSG00000101361	NOP56	protein_coding_CDS_not_defined
ENST00000372715	-1.7922862138894	6.68682656628136	81.576579580283	1.35865325283683e-06	0.000310303440828459	ENSG00000119333	DYNC2I2	protein_coding
ENST00000679791	2.78141773588107	6.30440585434666	81.5255048731415	1.36302967231376e-06	0.000310303440828459	ENSG00000049759	NEDD4L	protein_coding
transcript122827	-3.599628440357	3.52579559156253	81.5845491418526	1.35797185484598e-06	0.000310303440828459	NA	NA	NA
ENST00000242576	-2.64805556006154	4.60794223072561	78.7195762786611	1.63098733251413e-06	0.000312542644784251	ENSG00000076248	UNG	protein_coding
ENST00000263923	2.70266008224108	6.81054299380529	78.7345860598977	1.6293978965483e-06	0.000312542644784251	ENSG00000128052	KDR	protein_coding
ENST00000264552	-1.98685398131813	4.9791523007334	77.9786444882867	1.71175574755741e-06	0.000312542644784251	ENSG00000108106	UBE2S	protein_coding
ENST00000290573	2.63832590145809	6.57554393484399	80.9450486286276	1.41394654375836e-06	0.000312542644784251	ENSG00000159399	HK2	protein_coding
ENST00000300406	6.68845116061411	5.79166437595504	79.972031981068	1.73928383192138e-06	0.000312542644784251	ENSG00000167083	GNGT2	protein_coding
ENST00000317268	3.73752787143456	6.95431466290699	86.8164546453485	1.61210957698763e-06	0.000312542644784251	ENSG00000108387	SEPTIN4	protein_coding
ENST00000325327	-2.44729790324127	5.20269269094347	80.2260599289348	1.48013957588033e-06	0.000312542644784251	ENSG00000176619	LMNB2	protein_coding
ENST00000377803	-2.04668358344143	9.17779294937682	79.0317733868254	1.59829856594886e-06	0.000312542644784251	ENSG00000197061	H4C3	protein_coding
ENST00000504449	2.78304673526695	5.04891535300053	78.5197288465226	1.65232404016208e-06	0.000312542644784251	ENSG00000248485	PCP4L1	protein_coding
ENST00000559786	-2.72604611947239	5.24773657810625	79.7976474122359	1.74550046346626e-06	0.000312542644784251	ENSG00000259436	POU2F2-AS2	lncRNA
ENST00000615868	-2.4093837552864	4.81193637160112	78.1989352214938	1.68726182704046e-06	0.000312542644784251	ENSG00000278463	H2AC4	protein_coding
ENST00000621411	-2.20868319041527	5.32657751654152	78.4658420686513	1.65813316610256e-06	0.000312542644784251	ENSG00000286522	H3C2	protein_coding
ENST00000651564	-2.73422284250602	4.06477051171674	79.1767340243111	1.58338187609802e-06	0.000312542644784251	ENSG00000160111	CPAMD8	protein_coding
transcript200953	5.61593036324736	5.83124813456592	85.6322981341361	1.69240067641387e-06	0.000312542644784251	NA	NA	NA
transcript21214	-2.09015671481113	5.52154006114142	79.9659643379416	1.50497522782981e-06	0.000312542644784251	NA	NA	NA
transcript27295	-2.89830703119807	3.45466988937645	77.7843782969235	1.73370255078114e-06	0.000312542644784251	NA	NA	NA
transcript36734	8.70157470888806	6.48693865507785	99.3432444183289	1.5263609158536e-06	0.000312542644784251	NA	NA	NA
transcript88585	1.81163849218971	6.28335254927426	78.1643290278782	1.69108231508182e-06	0.000312542644784251	NA	NA	NA
transcript99205	-2.05368481446642	5.15515555515004	77.7206733724493	1.74097118980737e-06	0.000312542644784251	NA	NA	NA
transcript2566	3.30288915776409	4.7107772975293	77.2996842588737	1.78991386795936e-06	0.000316934082220003	NA	NA	NA
ENST00000379214	-2.42039395728517	5.38750123407891	76.8968563582261	1.83826197647741e-06	0.000320024374170846	ENSG00000205213	LGR4	protein_coding
ENST00000401473	-2.04071691375447	6.14483467728867	76.8210534450067	1.84753027257266e-06	0.000320024374170846	ENSG00000137309	HMGA1	protein_coding
ENST00000358410	-2.18264719592482	4.17785956325024	76.4817051940628	1.88969935818222e-06	0.000323809128731094	ENSG00000138346	DNA2	protein_coding
ENST00000314672	4.34028274821351	4.85055968284389	76.2863877738368	1.91448193354137e-06	0.000324565788222502	ENSG00000173826	KCNH6	protein_coding
transcript101511	3.45739929639424	9.89470364882975	86.1978346821496	1.94472443107231e-06	0.000326222405616509	NA	NA	NA
ENST00000505490	-1.99354846503737	7.37692116199553	75.1765391693896	2.06275871074294e-06	0.000338887864065974	ENSG00000183684	ALYREF	protein_coding
ENST00000618457	-2.60606796888621	4.04379333968171	75.2784788599998	2.04859120920039e-06	0.000338887864065974	ENSG00000113494	PRLR	protein_coding
ENST00000389863	1.67404589752633	6.72034037053771	74.8160716965103	2.11378590954555e-06	0.000343727471984876	ENSG00000197381	ADARB1	protein_coding
ENST00000634600	-2.01138186292696	5.06072855175865	74.1544046469399	2.2113545774111e-06	0.000355961076218416	ENSG00000122545	SEPTIN7	protein_coding
ENST00000250056	-2.93312975916831	4.00069762656995	72.2352845287469	2.52567511904996e-06	0.000377401507361687	ENSG00000129195	PIMREG	protein_coding
ENST00000253024	-1.7751367080604	6.96304074330193	72.4341401104481	2.49077745931828e-06	0.000377401507361687	ENSG00000130726	TRIM28	protein_coding
ENST00000262768	-1.94612556487675	5.55814444679116	73.0448116123235	2.38708990586031e-06	0.000377401507361687	ENSG00000035862	TIMP2	protein_coding
ENST00000333511	3.43708112301018	5.87002001648295	72.5253378936683	2.47496221132592e-06	0.000377401507361687	ENSG00000172270	BSG	protein_coding
ENST00000359193	-2.27130246144714	4.95198678437778	72.803256668913	2.42748747276223e-06	0.000377401507361687	ENSG00000196787	H2AC11	protein_coding
ENST00000387347	-1.67424373304754	15.2071560171829	72.246295786662	2.52372779574675e-06	0.000377401507361687	ENSG00000210082	MT-RNR2	Mt_rRNA
ENST00000455976	-2.22012349179474	3.95188672494769	72.6725199377371	2.44968597406892e-06	0.000377401507361687	ENSG00000128951	DUT	protein_coding
ENST00000613174	-2.66254156263229	4.50161812603164	72.1882744613889	2.53400861494105e-06	0.000377401507361687	ENSG00000276903	H2AC16	protein_coding
ENST00000329305	-2.04753790337377	5.45261797420835	71.8535833526957	2.59428032328119e-06	0.000382800474368602	ENSG00000198467	TPM2	protein_coding
ENST00000335174	2.87385872335303	5.54967329751498	71.3147469898865	2.69488385935323e-06	0.000390415174387756	ENSG00000186352	ANKRD37	protein_coding
transcript148254	-4.92696399198374	3.26230017608148	71.3877367591346	2.68099188175576e-06	0.000390415174387756	NA	NA	NA
ENST00000377670	1.87798532132753	5.92163215203955	70.7344779701431	2.80837962995229e-06	0.000394553348575342	ENSG00000124440	HIF3A	protein_coding
ENST00000396290	-1.90295347270358	7.2565676502193	70.764752127889	2.80232140057792e-06	0.000394553348575342	ENSG00000115738	ID2	protein_coding
ENST00000614097	-2.03741786509251	4.70095588778218	70.664298588775	2.82248253875433e-06	0.000394553348575342	ENSG00000274290	H2BC6	protein_coding
transcript80925	-1.85312476511848	5.80524034007739	70.9675487303104	2.76213211436019e-06	0.000394553348575342	NA	NA	NA
ENST00000443236	-2.39428295836006	4.64631683116371	70.480363469007	2.85984105114832e-06	0.000396299365139997	ENSG00000160111	CPAMD8	protein_coding
ENST00000471186	2.85945748119365	5.88664883958809	70.7763467636442	2.91286143519629e-06	0.000400166895097311	ENSG00000125629	INSIG2	protein_coding_CDS_not_defined
ENST00000465764	7.74732604379501	4.51457611672691	79.3142171624811	2.9985423383784e-06	0.000408416843627336	ENSG00000143171	RXRG	protein_coding_CDS_not_defined
ENST00000292431	-4.34376436392484	3.5201758887126	69.5491625652896	3.05811168449397e-06	0.000408700093731855	ENSG00000160877	NACC1	protein_coding
ENST00000323374	-3.09509597580476	3.65926403478972	69.6692590512984	3.03165581558851e-06	0.000408700093731855	ENSG00000176170	SPHK1	protein_coding
ENST00000585124	-2.57694688526052	5.25161916957002	71.3482801075953	3.07756094677601e-06	0.000408700093731855	ENSG00000178999	AURKB	protein_coding
transcript65679	-2.69945138536297	3.70006195270399	69.149585380268	3.14810332783715e-06	0.000414613013491015	NA	NA	NA
ENST00000376259	-3.81298763297345	3.13431929336382	68.7764056937366	3.23496571671691e-06	0.000422560767718038	ENSG00000028137	TNFRSF1B	protein_coding
ENST00000242315	5.12668452174296	5.66096325164311	77.6069732388715	3.2675977280128e-06	0.000423353149541561	ENSG00000122733	PHF24	protein_coding
ENST00000371494	4.06226962942336	5.134436847257	68.327896787605	3.34310730019483e-06	0.000429643209160523	ENSG00000162383	SLC1A7	protein_coding
transcript81308	-2.50611604704251	3.66762130056322	68.1279050513213	3.39269101356877e-06	0.000432527391937855	NA	NA	NA
ENST00000359995	-1.7693738070504	7.19832217742208	67.0605322012983	3.67237440384702e-06	0.000464467924600842	ENSG00000161547	SRSF2	protein_coding
ENST00000252506	2.40937112072259	7.5742174921627	67.9174909639082	3.70850068876834e-06	0.000465343834458364	ENSG00000130222	GADD45G	protein_coding
ENST00000658425	2.66823429722617	4.36458933801267	66.6880746402368	3.77627134895246e-06	0.000470145782944581	ENSG00000287560		lncRNA
ENST00000322945	-1.75125577128753	5.50800532940178	66.5799031332507	3.8070889614856e-06	0.000470308292172361	ENSG00000103495	MAZ	protein_coding
ENST00000678388	-2.44289705347618	3.92666227249815	66.3480301020291	3.87414773842209e-06	0.000474910910457649	ENSG00000182481	KPNA2	protein_coding
ENST00000290374	4.92598469789815	5.90353077550383	73.9054457648369	4.0407136907858e-06	0.000491548193712691	ENSG00000159248	GJD2	protein_coding
ENST00000557016	-1.72410793396184	9.15629648760672	65.5249538810721	4.12363251349216e-06	0.000497834907083417	ENSG00000100632	ERH	protein_coding
ENST00000265663	-2.6111195606062	4.23102201309846	65.0212000091618	4.28561957811289e-06	0.000509668907438858	ENSG00000165802	NSMF	protein_coding
ENST00000395878	-2.34460546073573	4.17395678233797	65.0592923787598	4.27311294944652e-06	0.000509668907438858	ENSG00000103353	UBFD1	protein_coding
transcript127854	-3.15222824360924	4.01944877618138	73.9344719964819	4.35869512432267e-06	0.000510800827404045	NA	NA	NA
transcript61964	2.24165465103755	5.6239872360587	64.7995673854162	4.35924400897026e-06	0.000510800827404045	NA	NA	NA
ENST00000493224	1.9016682623525	7.65380251029131	64.4189959213029	4.48915575697911e-06	0.000522183840461453	ENSG00000177954	RPS27	retained_intron
ENST00000392492	3.42802465229705	5.45659544942465	63.6137026823081	4.77932030257821e-06	0.000547937038430837	ENSG00000129673	AANAT	protein_coding
transcript76017	2.1868738108999	6.1362062283219	63.7036137244448	4.74585508597194e-06	0.000547937038430837	NA	NA	NA
ENST00000331380	-1.71646005384542	5.32644212459314	63.3729185468048	4.87031266660967e-06	0.000554380733250655	ENSG00000184260	H2AC20	protein_coding
ENST00000336596	1.74768633921878	5.64431322459323	63.2031514520087	4.93568960396171e-06	0.000557837939920098	ENSG00000044524	EPHA3	protein_coding
ENST00000614378	-2.23050031309369	5.41359295798274	63.4402429464831	5.04147291492947e-06	0.000563012255463957	ENSG00000273983	H3C8	protein_coding
transcript27429	3.35038432549015	4.50041102030232	62.9072166016909	5.05213055543084e-06	0.000563012255463957	NA	NA	NA
ENST00000232458	-1.90948887171464	4.71683534514983	62.4753578294471	5.22788506536837e-06	0.00056674541769871	ENSG00000114346	ECT2	protein_coding
ENST00000325495	-1.64075533892779	6.21248489952521	62.669996261221	5.1477996519868e-06	0.00056674541769871	ENSG00000099783	HNRNPM	protein_coding
ENST00000340087	2.83975461861513	5.76039586182953	63.4503687193805	5.19322001677539e-06	0.00056674541769871	ENSG00000188613	NANOS1	protein_coding
ENST00000349038	-2.15741549299071	4.45453965762621	62.4862705889396	5.22335645226466e-06	0.00056674541769871	ENSG00000011304	PTBP1	protein_coding
ENST00000420607	-3.52654910066852	3.18761901216017	62.0835917012145	5.39355309089582e-06	0.00057685679232561	ENSG00000117054	ACADM	protein_coding
transcript219622	-2.50754380719243	3.58126438672497	62.1051291470983	5.3842870412189e-06	0.00057685679232561	NA	NA	NA
transcript40302	1.81983288188438	5.68578183970711	61.9922969808235	5.43303899008177e-06	0.000577206062306287	NA	NA	NA
ENST00000392006	-1.89191322481819	5.13473491722435	61.809445949701	5.51314788643979e-06	0.000579070701513509	ENSG00000105323	HNRNPUL1	protein_coding
ENST00000569275	2.64132263024926	5.91506415447214	62.6677038742602	5.52326472327143e-06	0.000579070701513509	ENSG00000260802	SERTM2	protein_coding
ENST00000552864	2.03679699761001	5.85755527954308	61.4277414730152	5.68488360963915e-06	0.000592119641851043	ENSG00000111052	LIN7A	protein_coding
transcript10759	-2.78701535576729	3.69009887812471	61.3188577905975	5.7350169938465e-06	0.000593462537752843	NA	NA	NA
ENST00000251691	2.63975859415391	5.48599340603132	60.9097017686345	5.92809720976119e-06	0.000605577930350989	ENSG00000112379	ARFGEF3	protein_coding
ENST00000405636	-2.28769123571766	5.22372010128546	60.9350292552901	5.91592611660776e-06	0.000605577930350989	ENSG00000130204	TOMM40	protein_coding
transcript79931	-2.53709890419275	3.96901502476938	60.4045818837301	6.17707489290819e-06	0.000626644967760714	NA	NA	NA
transcript88994	-4.38467149860625	2.71206112703445	60.3337287771358	6.21297094039865e-06	0.000626644967760714	NA	NA	NA
ENST00000304218	-1.83642669684034	5.914704725459	60.1803190254418	6.29153388753494e-06	0.000630577886992182	ENSG00000168298	H1-4	protein_coding
ENST00000356950	-2.03149686304035	4.99511921034064	59.9949442896986	6.38802595520215e-06	0.000636247385138134	ENSG00000197903	H2BC12	protein_coding
ENST00000265087	2.39158934995989	6.34658984126281	60.6894886438219	6.46117278978796e-06	0.000639535711664975	ENSG00000113739	STC2	protein_coding
ENST00000373218	-1.62852569471727	6.39330944136363	59.7014979403061	6.54434329329174e-06	0.000642259150760202	ENSG00000148730	EIF4EBP2	protein_coding
transcript74151	-3.18344825780313	3.35364241139997	59.655423540986	6.56929226743931e-06	0.000642259150760202	NA	NA	NA
ENST00000344691	-3.36728788745856	3.20070266162655	59.4608790584248	6.67587405758903e-06	0.000646278378265325	ENSG00000159216	RUNX1	protein_coding
transcript228883	1.65955195088858	6.9556030047828	59.4326418746182	6.69151182315378e-06	0.000646278378265325	NA	NA	NA
ENST00000290341	-1.50421883498034	7.38096370504188	59.3293403470423	6.74908742486747e-06	0.000647912392787277	ENSG00000159217	IGF2BP1	protein_coding
ENST00000279387	-1.51285898434331	7.03694579940241	58.9142119864377	6.98639661425888e-06	0.000657957048323993	ENSG00000149923	PPP4C	protein_coding
ENST00000299721	6.49220916194479	6.89342150269512	69.7336657407008	7.05507673279162e-06	0.000657957048323993	ENSG00000166569	CPLX4	protein_coding
ENST00000333461	3.14976512784654	6.03525683661142	58.9072157515441	6.99047908963969e-06	0.000657957048323993	ENSG00000141750	STAC2	protein_coding
ENST00000395323	1.94654803230496	7.66421165265755	59.0303187937458	6.91905191432551e-06	0.000657957048323993	ENSG00000213626	LBH	protein_coding
transcript2714	-3.4115827904849	4.00135079694499	58.7885412474609	7.06015658028381e-06	0.000657957048323993	NA	NA	NA
ENST00000263233	2.00420067315856	6.9820672737992	58.6149059821208	7.16357626735352e-06	0.000663713670910149	ENSG00000102003	SYP	protein_coding
ENST00000403681	-2.42430202951359	4.04144794372386	58.1918160276027	7.42310230234327e-06	0.00067985378327668	ENSG00000149948	HMGA2	protein_coding
transcript121247	1.68014138138608	6.00737912438632	58.2150693804791	7.40855529131675e-06	0.00067985378327668	NA	NA	NA
ENST00000372215	-1.84313599786175	4.99795651029072	58.0467794839991	7.5145950960995e-06	0.000684300499722524	ENSG00000130717	UCK1	protein_coding
ENST00000411486	-2.07408784798971	3.72451623967951	57.7302610923787	7.71889482091507e-06	0.000691056934668819	ENSG00000123485	HJURP	protein_coding
ENST00000490991	3.87901535383039	3.58196288739373	57.5988667327572	7.80561296689178e-06	0.000691056934668819	ENSG00000185008	ROBO2	protein_coding
transcript249514	3.56101253245756	4.65586942487266	57.6990275953027	7.73940563153176e-06	0.000691056934668819	NA	NA	NA
transcript27493	4.83128745015203	3.52267939781277	57.6312723177085	7.78412013363401e-06	0.000691056934668819	NA	NA	NA
transcript87152	4.68060463532628	4.54802199671487	59.8624524130067	7.69095178795619e-06	0.000691056934668819	NA	NA	NA
ENST00000439211	-2.24815716996562	4.47683056280259	57.465932914293	7.89451201531365e-06	0.00069506598605546	ENSG00000228716	DHFR	protein_coding
ENST00000354636	-2.92727479226747	3.99741050772753	57.8907962172883	8.13845403632902e-06	0.0007028988188467	ENSG00000149948	HMGA2	protein_coding
ENST00000370490	1.95711036563455	6.8261407107826	57.1832433268188	8.08753721640836e-06	0.0007028988188467	ENSG00000185985	SLITRK2	protein_coding
ENST00000406548	-1.63547472222087	5.86836121226253	57.0792886810138	8.15990722180217e-06	0.0007028988188467	ENSG00000182944	EWSR1	protein_coding
transcript64897	1.85414483310602	8.22623280463985	57.19580766487	8.07884139476582e-06	0.0007028988188467	NA	NA	NA
ENST00000282397	5.14042362694952	6.33253424676812	62.7947353199686	8.45815743108998e-06	0.00071696381288218	ENSG00000102755	FLT1	protein_coding
ENST00000408946	-2.23769080550532	3.74216785438488	56.7227010243552	8.41398823981055e-06	0.00071696381288218	ENSG00000170473	PYM1	protein_coding
transcript99457	-1.55780735576055	8.03898099124589	56.7633737527422	8.38454348086205e-06	0.00071696381288218	NA	NA	NA
transcript35272	-2.30863121187037	3.49739208885862	56.5653879890645	8.52902131696962e-06	0.000719145416440359	NA	NA	NA
ENST00000319070	-3.24364859578381	3.08443457748054	56.4840087163483	8.58925216659652e-06	0.000720412223825696	ENSG00000127578	WFIKKN1	protein_coding
ENST00000379893	1.70178887462916	6.59494330548624	56.3398059374118	8.69720972717958e-06	0.000721868407355905	ENSG00000133083	DCLK1	protein_coding
transcript121778	2.16482120682321	5.37078094353137	56.3956865492229	8.65518688090444e-06	0.000721868407355905	NA	NA	NA
ENST00000359303	-2.06174618163023	5.76416666192622	56.8894487949827	8.85336184118615e-06	0.000727535013256771	ENSG00000197153	H3C12	protein_coding
ENST00000423591	-2.79211632055495	3.60969031663572	56.1304505058622	8.85678919250838e-06	0.000727535013256771	ENSG00000188938	FAM120AOS	protein_coding
ENST00000341023	-1.82574093633439	5.3055035144719	56.0067141359022	8.95272027493251e-06	0.0007316438476991	ENSG00000196866	H2AC7	protein_coding
transcript19876	-1.95062285652072	4.23683800978118	55.9469813308563	8.99946607722423e-06	0.000731711690850231	NA	NA	NA
transcript29841	-4.49892416545968	3.23329798013146	55.750985296246	9.18888610089911e-06	0.00074332024824329	NA	NA	NA
ENST00000304567	-2.65540966965956	3.91931584605635	55.5400280114255	9.32566955150474e-06	0.000746803366697385	ENSG00000171848	RRM2	protein_coding
ENST00000689463	3.1313197407608	3.87563435042609	55.5932723762682	9.28221124573064e-06	0.000746803366697385	ENSG00000250303	LINC02762	lncRNA
ENST00000230381	5.91528219723975	7.77273224499832	62.9494248276124	9.46475222200808e-06	0.000748507534752733	ENSG00000112619	PRPH2	protein_coding
