isoform_id	logFC	logCPM	F	PValue	FDR	gene_id	gene_name	transcript_biotype
ENST00000232461	6.1525464003712	5.90805552729008	169.899334689632	7.80536487030965e-06	0.00454488355320642	ENSG00000114349	GNAT1	protein_coding
ENST00000354190	2.96000808582661	5.48347829497926	165.362963893086	8.07097823600058e-06	0.00454488355320642	ENSG00000021300	PLEKHB1	protein_coding
ENST00000369622	7.43653865732084	4.44905289653542	274.279831002402	7.55981239409744e-06	0.00454488355320642	ENSG00000135316	SYNCRIP	protein_coding
ENST00000606017	-2.72222499464534	7.49102272135177	164.002960750503	8.28044373603831e-06	0.00454488355320642	ENSG00000272398	CD24	protein_coding
ENST00000682330	2.59959899448294	4.82679701237283	160.509822828891	8.85213866877824e-06	0.00465622493977736	ENSG00000047617	ANO2	protein_coding
ENST00000307340	3.44698451703411	5.09029132696907	156.089215973575	9.65223565452235e-06	0.00487399291610761	ENSG00000042781	USH2A	protein_coding
ENST00000251102	5.59659118527603	5.60072831000096	151.058884316809	1.12111877666306e-05	0.00544346286022862	ENSG00000070729	CNGB1	protein_coding
ENST00000331830	-5.4625419392535	6.86016166552017	139.041022111332	1.44603394522867e-05	0.00628047354196691	ENSG00000184144	CNTN2	protein_coding
ENST00000395047	2.32667800379037	6.02909899242792	134.113096547359	1.54225823669973e-05	0.00628047354196691	ENSG00000213585	VDAC1	protein_coding
ENST00000408965	2.51794784051235	4.55484266510862	137.445424276865	1.42993793924198e-05	0.00628047354196691	ENSG00000221869	CEBPD	protein_coding
ENST00000433307	-2.46461852921236	6.82981637974614	134.295435793064	1.53581885645395e-05	0.00628047354196691	ENSG00000107679	PLEKHA1	protein_coding
ENST00000485081	-2.23071465963748	5.10387074717611	136.618156098612	1.45679327914371e-05	0.00628047354196691	ENSG00000135829	DHX9	protein_coding_CDS_not_defined
ENST00000285279	1.83990669037124	6.1311221886234	129.001703328122	1.73813578747103e-05	0.00664915944879827	ENSG00000154978	VOPP1	protein_coding
ENST00000411630	-1.38146185738114	6.83674188041408	130.264512095753	1.68683927148331e-05	0.00664915944879827	ENSG00000226950	DANCR	lncRNA
ENST00000555978	3.5361794237741	5.62091025591028	127.089760905798	1.81976583080558e-05	0.00675668348473226	ENSG00000173976	RAX2	protein_coding
ENST00000220676	5.23120780573151	7.74226303226056	123.03304805393	2.10186257762321e-05	0.00737053143886538	ENSG00000104237	RP1	protein_coding
ENST00000261726	-2.93558230977385	5.32421574033566	121.816192372204	2.07260932086937e-05	0.00737053143886538	ENSG00000111249	CUX2	protein_coding
ENST00000367001	1.90567918596925	5.18521571775733	114.767465894251	2.4877402587159e-05	0.00826453500684989	ENSG00000170385	SLC30A1	protein_coding
ENST00000388825	5.41491959124631	8.16646049278128	116.655557053236	2.47185989166795e-05	0.00826453500684989	ENSG00000211445	GPX3	protein_coding
ENST00000642920	2.32455270026346	4.94444383408832	113.569952311495	2.56882998170154e-05	0.00831510504846159	ENSG00000095777	MYO3A	protein_coding
ENST00000492974	-6.29895740658876	4.69072832708359	111.165025389389	2.74245244327393e-05	0.00865517991097253	ENSG00000218426		processed_pseudogene
ENST00000397062	1.73602942039006	5.43540081727914	109.890835307838	2.84070504791438e-05	0.00874660012801736	ENSG00000116044	NFE2L2	protein_coding
BambuTx125	-2.22250966517719	5.98896681457632	107.310683370285	3.0542518272056e-05	0.00885651111263898	NA	NA	NA
ENST00000230381	3.78454912621373	7.38020698339105	108.427096523967	3.08687015966504e-05	0.00885651111263898	ENSG00000112619	PRPH2	protein_coding
ENST00000436393	3.86393224061358	6.90373059906346	109.740863718421	2.97614114713346e-05	0.00885651111263898	ENSG00000176406	RIMS2	protein_coding
ENST00000297534	-4.7417534334587	6.07819801730156	103.447303280202	3.41515678227915e-05	0.00930364268036798	ENSG00000164898	FMC1	protein_coding
ENST00000311069	5.49973005184203	4.05800406733708	102.967534730241	3.4638086658531e-05	0.00930364268036798	ENSG00000174788	PCP2	protein_coding
ENST00000539008	-3.01283404853084	6.63268014623247	104.202006992148	3.34042291721683e-05	0.00930364268036798	ENSG00000011347	SYT7	protein_coding
ENST00000534054	-6.87421751613803	4.71419247218424	102.139535041573	3.5499337533746e-05	0.00933632577137519	ENSG00000167799	NUDT8	retained_intron
ENST00000234310	1.91320550550048	5.2287881874364	99.713482396527	3.81901579743791e-05	0.00983903171976658	ENSG00000221823	PPP3R1	protein_coding
ENST00000302754	2.84483901795957	5.11411671693421	98.7981551413117	3.92747722256581e-05	0.00991609449153416	ENSG00000171223	JUNB	protein_coding
ENST00000301032	2.93418441078651	6.91411164425521	96.9875100531378	4.32446850958343e-05	0.00992583462999658	ENSG00000109103	UNC119	protein_coding
ENST00000320912	-1.13329417384208	7.29450186723466	96.6032936016241	4.20453012121631e-05	0.00992583462999658	ENSG00000179010	MRFAP1	protein_coding
ENST00000335765	2.72437004691489	8.73184619021767	97.8926333569505	4.20500878393215e-05	0.00992583462999658	ENSG00000109103	UNC119	protein_coding
ENST00000395321	2.65772529710979	5.04217143531554	95.8557614663822	4.30472453912368e-05	0.00992583462999658	ENSG00000109107	ALDOC	protein_coding
ENST00000441722	-1.1596684482422	8.30490661791264	98.108229659631	4.01191399784727e-05	0.00992583462999658	ENSG00000177410	ZFAS1	lncRNA
ENST00000290649	1.08430390030796	6.21795618313748	94.4513760545488	4.50159001310405e-05	0.010082095500649	ENSG00000159461	AMFR	protein_coding
ENST00000307365	-2.29288974099828	8.29160903376567	94.1027848438024	4.55227696084435e-05	0.010082095500649	ENSG00000168209	DDIT4	protein_coding
ENST00000663894	-7.90378873548432	4.74033238542845	247.903684221764	4.7580065440261e-05	0.0103560473468596	ENSG00000167460	TPM4	retained_intron
ENST00000628542	1.69171981343757	6.84232433674366	91.6088152591055	4.93768004109317e-05	0.0105649614980949	ENSG00000079819	EPB41L2	protein_coding
BambuTx5	5.36919573594867	7.18748461570784	130.323003711545	5.67147006390418e-05	0.0106364748143656	NA	NA	NA
ENST00000330175	1.96777593466336	4.98490142135299	88.816264805973	5.42168017825509e-05	0.0106364748143656	ENSG00000167100	SAMD14	protein_coding
ENST00000371993	-2.62596176394037	5.41322098511095	88.9576598107398	5.39571418333027e-05	0.0106364748143656	ENSG00000077279	DCX	protein_coding
ENST00000392492	1.7862251607198	4.86023715824917	87.3586972488495	5.69915591808456e-05	0.0106364748143656	ENSG00000129673	AANAT	protein_coding
ENST00000402285	6.43115743705412	5.55609140262638	87.7359616814183	5.84561631649602e-05	0.0106364748143656	ENSG00000143947	RPS27A	protein_coding
ENST00000409538	1.95264167141506	5.00115271838885	86.0905409500164	5.95591770589481e-05	0.0106364748143656	ENSG00000157985	AGAP1	protein_coding
ENST00000433068	6.99850205856404	6.15198699086981	127.672065374862	5.98217452328864e-05	0.0106364748143656	ENSG00000114349	GNAT1	protein_coding
ENST00000455785	-1.59518575463758	9.79492586629516	89.9907583555433	5.21085774613926e-05	0.0106364748143656	ENSG00000117632	STMN1	protein_coding
ENST00000473330	-4.07530500373891	6.46292060727372	87.7206054051291	5.84868460459482e-05	0.0106364748143656	ENSG00000075618	FSCN1	retained_intron
ENST00000555004	-1.40947807646284	6.45170963790924	87.3821720772444	5.69454120261324e-05	0.0106364748143656	ENSG00000227051	C14orf132	protein_coding
ENST00000578921	-2.31347575685352	7.98116344511747	87.3613593163764	5.69863235847636e-05	0.0106364748143656	ENSG00000168461	RAB31	protein_coding
ENST00000710862	-3.40163636230586	8.81480444511528	91.312969329836	5.18492400249429e-05	0.0106364748143656	ENSG00000251562	MALAT1	lncRNA
ENST00000263734	3.88050221245571	4.89790130638721	85.4390167874516	6.09374471936444e-05	0.0106843657412856	ENSG00000116016	EPAS1	protein_coding
ENST00000555662	6.42677528939145	4.06893422852233	123.242007499282	6.24746168397697e-05	0.010780661608194	ENSG00000080824	HSP90AA1	retained_intron
ENST00000574024	7.62653714271887	5.51513295075463	85.4825408029309	6.3194626030288e-05	0.010780661608194	ENSG00000185527	PDE6G	protein_coding_CDS_not_defined
ENST00000360997	5.6300418338848	3.96834033559628	83.7294353163455	6.47585288831472e-05	0.0109001555816113	ENSG00000168309	FAM107A	protein_coding
ENST00000380715	1.85419879185853	6.11206798359116	82.497060092535	6.77099485254401e-05	0.0111009141582488	ENSG00000164985	PSIP1	protein_coding
ENST00000411496	2.10221135208409	5.04291559393183	82.7011524467296	6.72091490720505e-05	0.0111009141582488	ENSG00000182670	TTC3	protein_coding
ENST00000311183	6.17135047351807	5.85336594579741	82.7762545239864	6.95757911753757e-05	0.0111707861125942	ENSG00000070729	CNGB1	protein_coding
ENST00000373673	-5.4002995885783	7.33273994377226	82.6451886510589	6.99059016868618e-05	0.0111707861125942	ENSG00000179774	ATOH7	protein_coding
ENST00000290341	-1.53682049940454	7.10887348226493	80.2835227972144	7.34696793334631e-05	0.0113666407062558	ENSG00000159217	IGF2BP1	protein_coding
ENST00000319715	1.05851186241844	6.77713804309636	80.1516621559467	7.38327422301156e-05	0.0113666407062558	ENSG00000122257	RBBP6	protein_coding
ENST00000369583	2.65161905878869	4.72344555667028	80.3294719115011	7.33437141675522e-05	0.0113666407062558	ENSG00000138166	DUSP5	protein_coding
ENST00000633708	3.51484690819091	6.26816153665204	80.5133095966354	7.55765503468684e-05	0.0114949201395044	ENSG00000166900	STX3	protein_coding
ENST00000371610	1.38247497255876	6.05713093932521	78.1643716085674	7.9601110281177e-05	0.0119629097165426	ENSG00000124171	PARD6B	protein_coding
ENST00000331056	8.14607400797729	7.39499614344389	114.793972943686	8.50096674094914e-05	0.0120063817758458	ENSG00000185527	PDE6G	protein_coding
ENST00000376759	1.28411641084827	7.02879399465828	76.5237166971383	8.48165240455125e-05	0.0120063817758458	ENSG00000102317	RBM3	protein_coding
ENST00000377694	-3.60020093691051	6.68791717308602	78.1099553796737	8.271705136633e-05	0.0120063817758458	ENSG00000137142	IGFBPL1	protein_coding
ENST00000378495	-2.64881984335383	4.54773920728129	76.9146148830143	8.35341600695212e-05	0.0120063817758458	ENSG00000198722	UNC13B	protein_coding
ENST00000442263	1.64842171028716	5.09387288999905	76.2896335089247	8.5596828249851e-05	0.0120063817758458	ENSG00000102786	INTS6	protein_coding
ENST00000616122	1.64546765909595	5.03955745291939	76.769402138278	8.40075500896437e-05	0.0120063817758458	ENSG00000135316	SYNCRIP	protein_coding
ENST00000525680	-1.27944851002513	5.90889353684597	75.9592202098481	8.67143508530043e-05	0.0120294721447069	ENSG00000175274	TP53I11	protein_coding
ENST00000622633	1.18150813363948	6.0982786279332	75.3910745322359	8.86810939753747e-05	0.0121685883733166	ENSG00000189067	LITAF	protein_coding
ENST00000520944	-1.19631308067669	9.13323667543326	75.0425642698909	8.9916552769954e-05	0.0122054469050312	ENSG00000245910	SNHG6	lncRNA
ENST00000237853	-1.93829304689346	6.16053626106786	74.2136939001433	9.29469359809193e-05	0.0123681981129036	ENSG00000118985	ELL2	protein_coding
ENST00000615808	2.76741706348992	4.19341412864598	74.1794482683353	9.3075001641781e-05	0.0123681981129036	ENSG00000182256	GABRG3	protein_coding
ENST00000298815	1.80871144039566	6.01041298389906	73.5941846032125	9.52998977911698e-05	0.0125319365595388	ENSG00000165895	ARHGAP42	protein_coding
ENST00000301459	-2.4261164851651	6.28297880912613	72.4467074306721	9.98686507530097e-05	0.012897103584008	ENSG00000167771	RCOR2	protein_coding
ENST00000434603	-1.35910604634983	5.87979164029867	72.2607937015589	0.000100635746037529	0.012897103584008	ENSG00000171533	MAP6	protein_coding
ENST00000455401	-2.0655289472748	5.73648029806562	72.087746064288	0.000101356715128028	0.012897103584008	ENSG00000144834	TAGLN3	protein_coding
ENST00000619168	1.57215722246686	6.10542752901774	71.896036463674	0.0001021633680609	0.012897103584008	ENSG00000183049	CAMK1D	protein_coding
ENST00000265192	-0.917535745166077	8.55972442720234	70.7848854890617	0.000107008520904464	0.0129644693929748	ENSG00000120727	PAIP2	protein_coding
ENST00000307630	-1.06330797173651	8.32210700112858	70.0570852205607	0.000110346445094428	0.0129644693929748	ENSG00000170027	YWHAG	protein_coding
ENST00000310227	-1.83203890515085	5.41979402756417	70.5896532627515	0.000107890768195058	0.0129644693929748	ENSG00000173404	INSM1	protein_coding
ENST00000361981	-1.23188306781738	5.7423266984969	69.9364702877549	0.000110912760966515	0.0129644693929748	ENSG00000198910	L1CAM	protein_coding
ENST00000372163	-1.86514591493063	5.16090953769553	70.1479205407958	0.000109922453455526	0.0129644693929748	ENSG00000172426	RSPH9	protein_coding
ENST00000399933	0.951225188635413	6.32325503679897	70.0183469788924	0.000110527916005827	0.0129644693929748	ENSG00000183354	BRD10	protein_coding
ENST00000498614	-2.4530937347933	6.22522633286654	71.0638882010541	0.000105764071841721	0.0129644693929748	ENSG00000142156	COL6A1	retained_intron
ENST00000622186	1.96327056072574	6.12997543160485	70.498377885389	0.000108306512395451	0.0129644693929748	ENSG00000131389	SLC6A6	protein_coding
BambuTx29	4.69940682800758	4.62273266533592	70.2892242719951	0.000113099934483534	0.0129797597538194	NA	NA	NA
ENST00000357903	1.47969684459994	6.63499574630232	69.5053595048346	0.000112968373141126	0.0129797597538194	ENSG00000142192	APP	protein_coding
ENST00000333461	2.59774845724027	5.68435800538906	67.4756050960737	0.000123867722566577	0.0134277562391909	ENSG00000141750	STAC2	protein_coding
ENST00000355238	-1.09663110153422	6.89885462396385	67.2091343266859	0.000124802456997458	0.0134277562391909	ENSG00000135316	SYNCRIP	protein_coding
ENST00000367814	-3.05675648792778	5.38099088359679	67.8904240184723	0.000121128181227782	0.0134277562391909	ENSG00000118513	MYB	protein_coding
ENST00000372067	1.43880630339818	6.85129598912257	66.6265962229949	0.000128060941301326	0.0134277562391909	ENSG00000112715	VEGFA	protein_coding
ENST00000497824	3.55284790975992	6.44560767762107	67.6856599602812	0.00012642226779603	0.0134277562391909	ENSG00000125462	MIR9-1HG	lncRNA
ENST00000539826	6.03076494063394	3.74600513898489	67.7669653785562	0.000121783377317446	0.0134277562391909	ENSG00000100852	ARHGAP5	protein_coding
ENST00000552056	-1.40294810975383	5.70694674842231	66.7968913236222	0.000127096949482452	0.0134277562391909	ENSG00000187109	NAP1L1	protein_coding
ENST00000582141	-1.80079925525385	5.05887719274745	66.977805161108	0.000126083249641218	0.0134277562391909	ENSG00000215417	MIR17HG	lncRNA
ENST00000595796	-1.44714266239537	5.7400537683843	67.5735306989104	0.00012281931725836	0.0134277562391909	ENSG00000017483	SLC38A5	protein_coding
ENST00000617575	3.84970312785862	4.99747078247926	67.7598145236103	0.000126015077642151	0.0134277562391909	ENSG00000278570	NR2E3	protein_coding
ENST00000647584	-1.48638772111892	6.1743327528562	66.5139391847883	0.000128703937336985	0.0134277562391909	ENSG00000132199	ENOSF1	protein_coding
ENST00000394232	2.33762720221147	5.13054224002166	65.9529804966559	0.000131969479100803	0.0136555959358077	ENSG00000185518	SV2B	protein_coding
ENST00000338128	-2.05885679917878	7.38673071418035	65.6793068068141	0.000133602117709709	0.0137121393005477	ENSG00000105655	ISYNA1	protein_coding
ENST00000371464	-2.03631105286287	4.89635466891208	65.4947314654826	0.000134718214688795	0.0137151834050915	ENSG00000138207	RBP4	protein_coding
ENST00000496447	-1.83156013864518	5.2278936125408	65.2269777492064	0.000136359121218106	0.0137359290733042	ENSG00000142949	PTPRF	protein_coding_CDS_not_defined
ENST00000695108	6.14616594307814	5.07381518094407	65.8466348518912	0.000137098151397048	0.0137359290733042	ENSG00000173230	GOLGB1	protein_coding_CDS_not_defined
ENST00000291572	1.21847582559615	6.15061897999612	64.649437086858	0.000139988836399447	0.0138738390701198	ENSG00000160216	AGPAT3	protein_coding
ENST00000343986	-1.18737485226847	10.6021973672467	64.5428315054245	0.000140672639494244	0.0138738390701198	ENSG00000171858	RPS21	protein_coding
ENST00000260506	-1.02211700533327	7.10015666920589	63.4478314886984	0.0001479567495918	0.0140524648029013	ENSG00000137942	FNBP1L	protein_coding
ENST00000272937	-2.7165457533277	7.69977442375007	64.0042813397979	0.000149013360941779	0.0140524648029013	ENSG00000144485	HES6	protein_coding
ENST00000313269	1.85044674207734	5.53978511675624	63.444620990877	0.000147978825446278	0.0140524648029013	ENSG00000178719	GRINA	protein_coding
ENST00000373008	-1.81420595922036	7.20853416814205	63.2733604408681	0.000149162728421164	0.0140524648029013	ENSG00000122884	P4HA1	protein_coding
ENST00000611745	1.71525235934679	5.27679911153122	63.5710803599213	0.000147112528891557	0.0140524648029013	ENSG00000177679	SRRM3	protein_coding
ENST00000649796	-1.47040964101579	5.99274851302185	63.2804372643366	0.000149113561582631	0.0140524648029013	ENSG00000127955	GNAI1	protein_coding
ENST00000266744	-2.63530792030972	6.30061064740753	62.9292872215845	0.000151579083887673	0.0141743285555406	ENSG00000139352	ASCL1	protein_coding
ENST00000284984	1.31387926118967	5.36795762801494	61.8443170417748	0.000159543097254627	0.0143700440378996	ENSG00000154734	ADAMTS1	protein_coding
ENST00000295598	0.997826705498211	6.97888235315155	61.7343859587614	0.000160380378167633	0.0143700440378996	ENSG00000163399	ATP1A1	protein_coding
ENST00000344063	-1.17894341798959	9.88691417764682	61.7233966045912	0.000160464394313141	0.0143700440378996	ENSG00000108107	RPL28	protein_coding
ENST00000379892	2.72379950237904	4.4124769155718	61.8164082475708	0.000159755118084152	0.0143700440378996	ENSG00000133083	DCLK1	protein_coding
ENST00000610966	1.42338094932704	4.92581081010019	62.3946102861039	0.0001554369322355	0.0143700440378996	ENSG00000166111	SVOP	protein_coding
ENST00000663595	-1.8111397781767	5.61449201130846	61.5747021836522	0.000161606894892379	0.0143700440378996	ENSG00000175567	UCP2	protein_coding
ENST00000672186	-6.12155144816877	8.63665804669669	63.0982940414512	0.000161640229196906	0.0143700440378996	ENSG00000114115	RBP1	protein_coding
ENST00000691151	3.8210693903033	5.01317060407975	62.0273995949506	0.000163359529098346	0.0144213335338288	ENSG00000108061	SHOC2	retained_intron
ENST00000371180	-5.47205640747485	5.04666931860816	60.5676204209021	0.000169632784832668	0.0148711408036639	ENSG00000162604	TM2D1	protein_coding
ENST00000393408	-1.60993697466776	6.51867501752359	60.3634685415239	0.000171323139630914	0.0149157469979355	ENSG00000108468	CBX1	protein_coding
ENST00000312655	1.67016396689803	4.68623659119689	60.1779491707993	0.000172878434643655	0.0149480641023391	ENSG00000175155	YPEL2	protein_coding
ENST00000262215	0.92642019090599	6.48072570903103	59.8809531858723	0.000175407077490901	0.0150635302465656	ENSG00000066777	ARFGEF1	protein_coding
ENST00000264554	1.38455082727568	4.95637387046834	59.714075900792	0.00017684919667701	0.0150847585057472	ENSG00000129946	SHC2	protein_coding
ENST00000569927	3.78271914737817	4.23527205381167	59.4804148644487	0.000178894699537949	0.0151568234024635	ENSG00000260641	TSPAN5-DT	lncRNA
ENST00000265087	-2.51093462722212	6.41122835739048	59.5773214214491	0.000182529618128421	0.0152599595977033	ENSG00000113739	STC2	protein_coding
ENST00000644939	1.71630170347269	5.12579394220737	59.1644935489498	0.000181709963074314	0.0152599595977033	ENSG00000158321	AUTS2	protein_coding
ENST00000354624	4.12722202996842	3.98266016074336	58.6046717709105	0.000186843103629704	0.0155178114488249	ENSG00000156510	HKDC1	protein_coding
ENST00000261980	-1.02004621931182	7.56259681945315	58.2218165196845	0.00019046357419777	0.0156130659783938	ENSG00000119614	VSX2	protein_coding
ENST00000375759	1.28335118184862	6.48903263677348	58.261294898807	0.000190086014210198	0.0156130659783938	ENSG00000065526	SPEN	protein_coding
ENST00000231948	-7.42390713421492	4.33576029746049	125.782904055057	0.000206336850908078	0.0156316361195711	ENSG00000113851	CRBN	protein_coding
ENST00000242810	-1.19040222506712	6.48394587760515	56.7611330676865	0.000205152971871261	0.0156316361195711	ENSG00000114796	KLHL24	protein_coding
ENST00000250111	1.07659835114725	8.46989894481989	56.94655495831	0.000203207737497236	0.0156316361195711	ENSG00000129244	ATP1B2	protein_coding
ENST00000283268	-1.96300372369022	6.206375639198	56.9356637306858	0.000203321325195352	0.0156316361195711	ENSG00000153266	FEZF2	protein_coding
ENST00000292377	-1.3405697402606	5.94699046472536	57.8046479532343	0.000194514047037775	0.0156316361195711	ENSG00000213420	GPC2	protein_coding
ENST00000312547	0.996985357149242	6.32123425172263	57.4417873000764	0.000198129595303751	0.0156316361195711	ENSG00000130724	CHMP2A	protein_coding
ENST00000366654	1.08579289503322	5.24467917040757	57.1213979947861	0.000201395592518034	0.0156316361195711	ENSG00000182118	FAM89A	protein_coding
ENST00000372521	-1.0352742749775	7.02038698280859	57.2754348984414	0.000199816619436503	0.0156316361195711	ENSG00000177868	SVBP	protein_coding
ENST00000375036	2.25624616299809	4.9183777339975	56.8506842825817	0.000204210466971217	0.0156316361195711	ENSG00000182534	MXRA7	protein_coding
ENST00000394334	-2.75341146303431	4.96409103150284	57.7294351375422	0.000195256312239618	0.0156316361195711	ENSG00000134602	STK26	protein_coding
ENST00000406691	2.4038878240223	4.55445631863063	56.6676294116613	0.000206143175191242	0.0156316361195711	ENSG00000163001	CFAP36	protein_coding
ENST00000489671	-1.3886350937257	6.32952773887857	57.2797897145916	0.000199772216360516	0.0156316361195711	ENSG00000114126	TFDP2	protein_coding
ENST00000524432	2.15689449215198	4.38074236195321	56.6071186095537	0.000206787328261119	0.0156316361195711	ENSG00000127603	MACF1	protein_coding
ENST00000323274	-1.37501616889161	7.56895486766855	56.0218834255586	0.000213155748787812	0.015644640538938	ENSG00000176890	TYMS	protein_coding
ENST00000348956	-0.880692615344342	11.2054239237635	56.3362003132926	0.000209703925974298	0.015644640538938	ENSG00000166165	CKB	protein_coding
ENST00000367921	2.73126012471399	4.14553865658265	56.3117463576199	0.000209969836362977	0.015644640538938	ENSG00000162733	DDR2	protein_coding
ENST00000370161	1.45159288337747	5.1757832024917	56.1258699654145	0.000212005573859932	0.015644640538938	ENSG00000162688	AGL	protein_coding
ENST00000459748	-0.987011322616169	10.9102227270982	56.1000541826218	0.000212290355917773	0.015644640538938	ENSG00000244398	RPL36AP37	processed_pseudogene
ENST00000294312	-4.2411512719201	5.16595762206843	54.8047403593154	0.000227247814489388	0.0159960904940355	ENSG00000162344	FGF19	protein_coding
ENST00000302326	-1.80775653582491	5.75347593825639	54.6959300270495	0.000228566446388672	0.0159960904940355	ENSG00000169184	MN1	protein_coding
ENST00000348127	1.99676721385091	6.03909495491801	54.8748201799142	0.000226403823774716	0.0159960904940355	ENSG00000106348	IMPDH1	protein_coding
ENST00000352511	-0.935083434008157	6.34786710412311	54.8440495555075	0.00022677389562385	0.0159960904940355	ENSG00000114739	ACVR2B	protein_coding
ENST00000366812	0.9092620580946	6.79236082596824	54.9436086953579	0.000225579379675822	0.0159960904940355	ENSG00000182827	ACBD3	protein_coding
ENST00000405894	1.87825092210459	6.14490454117518	54.6318051511178	0.000229348255657512	0.0159960904940355	ENSG00000170264	FAM161A	protein_coding
ENST00000588173	1.91695597404161	5.59946962660378	55.3000396466928	0.000221369977410899	0.0159960904940355	ENSG00000160888	IER2	protein_coding
ENST00000594442	3.18476056238053	3.97586514311318	54.7367565724964	0.000228070510950682	0.0159960904940355	NA	NA	NA
ENST00000597629	3.18476056238053	3.97586514311318	54.7367565724964	0.000228070510950682	0.0159960904940355	ENSG00000128016	ZFP36	protein_coding
ENST00000228740	-1.09636488540043	6.0103411521319	54.2907256822457	0.000233566190341018	0.0161122381795902	ENSG00000111144	LTA4H	protein_coding
ENST00000300797	-1.71497510915721	5.2240137024627	54.3223898358164	0.000233170354167364	0.0161122381795902	ENSG00000167371	PRRT2	protein_coding
ENST00000335953	-2.70695575245362	5.14462149282134	54.0171379126067	0.000237023330787623	0.0161238392732556	ENSG00000109906	ZBTB16	protein_coding
ENST00000509799	-2.32271099255042	5.62838076848348	54.1409866432372	0.000235450080546901	0.0161238392732556	ENSG00000168916	ZNF608	protein_coding
ENST00000514618	3.26318278732838	4.53936178855762	53.9746623639989	0.000237566072942455	0.0161238392732556	ENSG00000145416	MARCHF1	protein_coding
ENST00000025301	1.00366489627009	6.60375695975978	53.2679930615278	0.00024683984009016	0.0161819008865784	ENSG00000023516	AKAP11	protein_coding
ENST00000228251	1.6936596931911	6.22305585562773	52.2860836070471	0.000260530488863132	0.0161819008865784	ENSG00000060138	YBX3	protein_coding
ENST00000232375	-1.88202048060545	6.23731925156299	51.2852002653845	0.000275529628331966	0.0161819008865784	ENSG00000114268	PFKFB4	protein_coding
ENST00000239938	4.18033281082576	7.90720824078478	51.610939810075	0.000295723045744158	0.0161819008865784	ENSG00000120738	EGR1	protein_coding
ENST00000257696	-1.84760410005616	5.95480647918126	50.9797905240124	0.000280331266511561	0.0161819008865784	ENSG00000135245	HILPDA	protein_coding
ENST00000262406	4.37914884886264	4.573155025047	51.1335744832622	0.000286112989335133	0.0161819008865784	ENSG00000108370	RGS9	protein_coding
ENST00000263354	0.842766140655385	6.55106282062762	51.7776418255456	0.000268012267725729	0.0161819008865784	ENSG00000105402	NAPA	protein_coding
