isoform_id	logFC	logCPM	F	PValue	FDR	gene_id	gene_name	transcript_biotype
ENST00000401558	-1.68175115188232	6.53263281798382	158.394023130348	9.22376587620558e-06	0.00223393916649966	ENSG00000082898	XPO1	protein_coding
ENST00000403681	-5.11956270077193	5.70734145649073	171.036522527497	7.26843685152808e-06	0.00223393916649966	ENSG00000149948	HMGA2	protein_coding
ENST00000449428	2.30239817264395	6.5847300419256	173.08479733191	7.00451390019932e-06	0.00223393916649966	ENSG00000182534	MXRA7	protein_coding
ENST00000453788	5.31640792702454	5.07486997950077	203.801717201847	4.21080691952396e-06	0.00223393916649966	ENSG00000109971	HSPA8	protein_coding
ENST00000466465	6.05302417814777	4.77496219000052	188.387823648527	5.38136304457314e-06	0.00223393916649966	ENSG00000116016	EPAS1	retained_intron
ENST00000468715	-9.67944016624261	7.35725118030031	305.210831774471	5.6860752699179e-06	0.00223393916649966	ENSG00000137970	RPL7P9	processed_pseudogene
ENST00000511277	7.38930707402029	7.24857799812252	170.105228363478	7.77623909397705e-06	0.00223393916649966	ENSG00000167083	GNGT2	protein_coding
ENST00000555978	8.72175472571267	5.62091025591028	181.661887818204	6.02637552764233e-06	0.00223393916649966	ENSG00000173976	RAX2	protein_coding
ENST00000578921	-3.48580733807821	7.98116344511747	172.59664290629	7.06625721408455e-06	0.00223393916649966	ENSG00000168461	RAB31	protein_coding
ENST00000606017	-3.07473102795937	7.49102272135177	190.338093401386	5.21140834290475e-06	0.00223393916649966	ENSG00000272398	CD24	protein_coding
ENST00000610966	3.68858940762932	4.92581081010019	196.773066801898	4.69822059116899e-06	0.00223393916649966	ENSG00000166111	SVOP	protein_coding
ENST00000612439	2.48394635583962	5.76507845322386	157.543800173871	9.37886373768077e-06	0.00223393916649966	ENSG00000163618	CADPS	protein_coding
ENST00000614066	5.81833862329793	5.99897338858022	207.624753828984	3.97336123969564e-06	0.00223393916649966	ENSG00000112041	TULP1	protein_coding
ENST00000621411	-5.51134747674105	4.82628001029254	169.29532901501	7.50313893522866e-06	0.00223393916649966	ENSG00000286522	H3C2	protein_coding
ENST00000663595	-2.8907682646872	5.61449201130846	161.092519667236	8.75325220954401e-06	0.00223393916649966	ENSG00000175567	UCP2	protein_coding
ENST00000592535	3.67636879068912	4.92377360890137	156.283555514291	9.61511216111266e-06	0.002247799554109	ENSG00000130208	APOC1	protein_coding
ENST00000265643	-5.80507219532074	6.12141122002354	154.511022159326	1.00214356379091e-05	0.00230019279078118	ENSG00000069482	GAL	protein_coding
ENST00000333511	5.78813601114886	5.94511169688135	149.152335644284	1.11101780616344e-05	0.00244139572817136	ENSG00000172270	BSG	protein_coding
ENST00000374403	-2.53470872556872	5.41303720039674	148.869595569279	1.11755482584109e-05	0.00244139572817136	ENSG00000090889	KIF4A	protein_coding
ENST00000436393	7.47689429353391	6.90373059906346	151.034273391864	1.12168054684679e-05	0.00244139572817136	ENSG00000176406	RIMS2	protein_coding
ENST00000221996	4.51480139196512	8.04196959727022	144.944549393848	1.27286282108958e-05	0.00249719393752385	ENSG00000105392	CRX	protein_coding
ENST00000232461	9.13742180063492	5.90805552729008	144.643774306169	1.28100560553437e-05	0.00249719393752385	ENSG00000114349	GNAT1	protein_coding
ENST00000261366	-1.84769530686356	5.98019193163845	144.639365099472	1.22167359336585e-05	0.00249719393752385	ENSG00000113368	LMNB1	protein_coding
ENST00000263274	-2.70801977454252	5.31578052313739	143.534359600352	1.25095061705591e-05	0.00249719393752385	ENSG00000105486	LIG1	protein_coding
ENST00000299721	7.41581716182113	6.11064911967558	145.195185015991	1.26612931093845e-05	0.00249719393752385	ENSG00000166569	CPLX4	protein_coding
ENST00000366718	6.15252963508672	5.9988948414271	142.478208863454	1.30556717265981e-05	0.00249719393752385	ENSG00000143774	GUK1	protein_coding_CDS_not_defined
ENST00000371610	2.26039957692164	6.05713093932521	143.057750059871	1.26386245552326e-05	0.00249719393752385	ENSG00000124171	PARD6B	protein_coding
ENST00000373673	-7.06294072106854	7.33273994377226	144.098364700163	1.29594670003265e-05	0.00249719393752385	ENSG00000179774	ATOH7	protein_coding
ENST00000220676	10.3634018171161	7.74226303226056	142.363557694572	1.34501957648067e-05	0.00251081182797727	ENSG00000104237	RP1	protein_coding
ENST00000541515	5.81299968974895	4.26247594173839	139.950871789806	1.35246517983566e-05	0.00251081182797727	ENSG00000269955	FMC1-LUC7L2	protein_coding
ENST00000298815	3.17681528976012	6.01041298389906	137.003558448412	1.44420051104253e-05	0.00258167859544575	ENSG00000165895	ARHGAP42	protein_coding
ENST00000331830	-5.60485402310071	6.86016166552017	138.854693880536	1.45198970434607e-05	0.00258167859544575	ENSG00000184144	CNTN2	protein_coding
ENST00000394232	5.89700014145778	5.13054224002166	137.850204015027	1.41703415862247e-05	0.00258167859544575	ENSG00000185518	SV2B	protein_coding
ENST00000381129	7.97769471283302	7.73350399311827	137.719183011224	1.48899045920756e-05	0.00261069660514392	ENSG00000129221	AIPL1	protein_coding
ENST00000369622	8.27536921645904	4.44905289653542	210.167305337488	1.53360165262357e-05	0.00265208044694793	ENSG00000135316	SYNCRIP	protein_coding
ENST00000232458	-1.93626657389476	5.86130394703178	126.169157852636	1.86086713369745e-05	0.00268453372949428	ENSG00000114346	ECT2	protein_coding
ENST00000265056	-2.8575417690802	6.1717201485435	126.632340273488	1.84003735772159e-05	0.00268453372949428	ENSG00000073111	MCM2	protein_coding
ENST00000266732	-2.03313867392951	5.20776907149436	126.940729735085	1.82633813216632e-05	0.00268453372949428	ENSG00000120802	TMPO	protein_coding
ENST00000304886	2.60721351506231	5.73760675594822	127.554859338324	1.79945335087347e-05	0.00268453372949428	ENSG00000132639	SNAP25	protein_coding
ENST00000331380	-2.97640315557602	5.12868960938748	126.217679961885	1.85867058892326e-05	0.00268453372949428	ENSG00000184260	H2AC20	protein_coding
ENST00000333151	-4.9229771511369	5.01005736058482	126.776616876341	1.83361160802181e-05	0.00268453372949428	ENSG00000276368	H2AC14	protein_coding
ENST00000333461	5.88305128591892	5.68435800538906	126.151867082935	1.87210259508504e-05	0.00268453372949428	ENSG00000141750	STAC2	protein_coding
ENST00000335953	-3.92017849495706	5.14462149282134	128.275315026279	1.76857172014533e-05	0.00268453372949428	ENSG00000109906	ZBTB16	protein_coding
ENST00000371494	4.2394657317405	5.64409099610084	126.957004109143	1.82561891653739e-05	0.00268453372949428	ENSG00000162383	SLC1A7	protein_coding
ENST00000377044	-1.95466720273091	5.92522990621242	125.476160748231	1.89261329154777e-05	0.00268453372949428	ENSG00000135048	CEMIP2	protein_coding
ENST00000379984	8.76332213915436	6.43734895562321	128.552214649847	1.83834102078219e-05	0.00268453372949428	ENSG00000102104	RS1	protein_coding
ENST00000380607	3.68264736872874	4.7301834292968	126.116715167521	1.86324498923858e-05	0.00268453372949428	ENSG00000107295	SH3GL2	protein_coding
ENST00000395565	-2.25256467271876	5.4735326517633	129.570915224382	1.71476414102168e-05	0.00268453372949428	ENSG00000110492	MDK	protein_coding
ENST00000396184	3.59211007514	5.70137833144877	128.443552611312	1.76146068088976e-05	0.00268453372949428	ENSG00000154678	PDE1C	protein_coding
ENST00000616661	4.1786578291668	6.9545152701714	130.267143241931	1.68673447898854e-05	0.00268453372949428	ENSG00000162496	DHRS3	protein_coding
ENST00000679521	3.74728573166331	8.70533124528006	134.579284175093	1.58227626687233e-05	0.00268453372949428	ENSG00000127914	AKAP9	protein_coding
ENST00000251102	6.77205556634977	5.60072831000096	124.278340415211	2.03827278204594e-05	0.00279686473918999	ENSG00000070729	CNGB1	protein_coding
ENST00000265036	-3.36745637864002	5.4572857383838	122.888533911751	2.01762801731056e-05	0.00279686473918999	ENSG00000035499	DEPDC1B	protein_coding
ENST00000622186	3.35836983467052	6.12997543160485	123.272258302249	1.99841887016228e-05	0.00279686473918999	ENSG00000131389	SLC6A6	protein_coding
ENST00000295746	-2.13131862525364	5.66109111093102	119.354979359255	2.20644273971494e-05	0.00282563536354376	ENSG00000163507	CIP2A	protein_coding
ENST00000301032	4.22688731839911	6.91411164425521	122.205166340381	2.14558588200271e-05	0.00282563536354376	ENSG00000109103	UNC119	protein_coding
ENST00000311487	-2.2511219127343	7.49066497672395	118.797786584768	2.23830431205938e-05	0.00282563536354376	ENSG00000137309	HMGA1	protein_coding
ENST00000316509	2.01614401377291	8.10781860706042	119.175097970158	2.21666336826701e-05	0.00282563536354376	ENSG00000220205	VAMP2	protein_coding
ENST00000370161	2.72580259266876	5.1757832024917	119.959430848451	2.17254814270071e-05	0.00282563536354376	ENSG00000162688	AGL	protein_coding
ENST00000372017	-4.09482163040788	5.51895345805611	121.39821509726	2.09457198901021e-05	0.00282563536354376	ENSG00000173267	SNCG	protein_coding
ENST00000623527	6.51993346164507	6.89330802644741	121.788138690918	2.16806352127483e-05	0.00282563536354376	ENSG00000148600	CDHR1	protein_coding
ENST00000633708	8.54580450908127	6.26816153665204	120.952871503949	2.21402284948607e-05	0.00282563536354376	ENSG00000166900	STX3	protein_coding
ENST00000338702	2.78552973672748	5.33822275383257	116.748821061963	2.36079389180842e-05	0.00289346233885335	ENSG00000189221	MAOA	protein_coding
ENST00000352511	-1.43490544112187	6.34786710412311	116.888112536612	2.35219229268905e-05	0.00289346233885335	ENSG00000114739	ACVR2B	protein_coding
ENST00000595796	3.34526477560146	5.7400537683843	117.369999897968	2.32274977030576e-05	0.00289346233885335	ENSG00000017483	SLC38A5	protein_coding
ENST00000678621	-1.27224321786658	7.90540247338276	116.30207320853	2.38866161839633e-05	0.00289946771833032	ENSG00000144381	HSPD1	protein_coding
ENST00000230361	8.31616497055073	8.10394921225516	116.473327148172	2.48364550859107e-05	0.00293023746733212	ENSG00000112599	GUCA1B	protein_coding
ENST00000316199	-4.27297173180773	5.37160471953797	115.066806533834	2.46799652860804e-05	0.00293023746733212	ENSG00000178999	AURKB	protein_coding
ENST00000622633	1.70097921622634	6.0982786279332	115.501684889623	2.43967768160884e-05	0.00293023746733212	ENSG00000189067	LITAF	protein_coding
ENST00000380959	3.27960008365119	5.8499366222895	114.338839849156	2.51637363278257e-05	0.00294136117965252	ENSG00000147862	NFIB	protein_coding
ENST00000393078	5.28735594312822	5.33060815577946	112.987143605427	2.60955065136744e-05	0.00302229058925344	ENSG00000196136	SERPINA3	protein_coding
ENST00000495596	2.89717062996377	6.54702996328477	112.353564467224	2.65478470253767e-05	0.00304672746225778	ENSG00000135390	ATP5MC2	retained_intron
ENST00000290649	1.33521420121999	6.21795618313748	111.307127473451	2.73177290168755e-05	0.00304868829047236	ENSG00000159461	AMFR	protein_coding
ENST00000297534	-5.00007001751681	6.07819801730156	110.690644019963	2.77850313994238e-05	0.00304868829047236	ENSG00000164898	FMC1	protein_coding
ENST00000315579	-2.34923622786684	6.16721695326923	111.425962266829	2.72288383929402e-05	0.00304868829047236	ENSG00000010292	NCAPD2	protein_coding
ENST00000439211	-2.3742177116242	5.1419423865833	110.149118395264	2.82042021403039e-05	0.00304868829047236	ENSG00000228716	DHFR	protein_coding
ENST00000619168	2.35326929423937	6.10542752901774	111.293460243434	2.73279767515802e-05	0.00304868829047236	ENSG00000183049	CAMK1D	protein_coding
ENST00000652107	-3.43207040594231	5.8747530038175	110.083663278547	2.82554285476288e-05	0.00304868829047236	ENSG00000116062	MSH6	protein_coding
ENST00000706566	-3.02277054660455	4.836013442655	110.938878810875	2.75956147504536e-05	0.00304868829047236	ENSG00000198056	PRIM1	nonsense_mediated_decay
ENST00000614032	4.02310202326916	5.52046040791749	109.769986730854	2.85026188811252e-05	0.00304929712504513	ENSG00000188338	SLC38A3	protein_coding
ENST00000610745	-3.0724694573951	8.47838958067351	108.477461698607	2.95516410825437e-05	0.00313495728593304	ENSG00000138061	CYP1B1	protein_coding
ENST00000312865	-1.75653265897903	5.56912892348973	107.825759861331	3.0099803380773e-05	0.00314233984162764	ENSG00000104973	MED25	protein_coding
ENST00000399933	1.34843756638845	6.32325503679897	107.803139491599	3.01190685073625e-05	0.00314233984162764	ENSG00000183354	BRD10	protein_coding
ENST00000312655	2.86359365367508	4.68623659119689	107.500066720614	3.03787541315025e-05	0.00314345403406629	ENSG00000175155	YPEL2	protein_coding
ENST00000322350	5.71438587785331	5.32177909887825	106.272861837688	3.14608145707168e-05	0.00317800211374724	ENSG00000164318	EGFLAM	protein_coding
ENST00000366654	1.75821871703064	5.24467917040757	106.35458660858	3.13871989076465e-05	0.00317800211374724	ENSG00000182118	FAM89A	protein_coding
ENST00000394334	-3.61593464489074	4.96409103150284	106.265053512273	3.14678599666037e-05	0.00317800211374724	ENSG00000134602	STK26	protein_coding
ENST00000263233	2.12367653092861	6.30088658151633	105.863013019007	3.18334322721655e-05	0.00318940673812553	ENSG00000102003	SYP	protein_coding
ENST00000355238	-1.45695801793529	6.89885462396385	104.904865316883	3.27274070910626e-05	0.00320805470638582	ENSG00000135316	SYNCRIP	protein_coding
ENST00000393693	5.05792064629886	5.09987025281157	104.847543698468	3.27819278456726e-05	0.00320805470638582	ENSG00000074317	SNCB	protein_coding
ENST00000401473	-2.42344799930666	5.99421709618759	105.048711473505	3.25911123585545e-05	0.00320805470638582	ENSG00000137309	HMGA1	protein_coding
ENST00000216264	-1.60460175797809	6.72498678745465	102.759976103752	3.48513832342297e-05	0.00330026097626459	ENSG00000100422	CERK	protein_coding
ENST00000226253	4.23510362659015	7.84432125258363	102.550420491842	3.65424928622108e-05	0.00330026097626459	ENSG00000109107	ALDOC	protein_coding
ENST00000284984	1.99518081231608	5.36795762801494	100.492130976636	3.72982329894215e-05	0.00330026097626459	ENSG00000154734	ADAMTS1	protein_coding
ENST00000309007	-1.71668446965219	7.20031275099829	100.700045068838	3.70647034634932e-05	0.00330026097626459	ENSG00000113758	DBN1	protein_coding
ENST00000333129	-2.0177704430125	6.16573349276088	101.296328069212	3.64055078568132e-05	0.00330026097626459	ENSG00000182263	FIGN	protein_coding
ENST00000355773	2.4323325225985	4.93506231218636	102.159472781864	3.54782710368008e-05	0.00330026097626459	ENSG00000119899	SLC17A5	protein_coding
ENST00000369583	4.03098147359154	4.72344555667028	103.221031707917	3.43798984612118e-05	0.00330026097626459	ENSG00000138166	DUSP5	protein_coding
ENST00000371741	5.51691808590801	5.87517890594948	103.645239961395	3.53874214129622e-05	0.00330026097626459	ENSG00000158445	KCNB1	protein_coding
ENST00000394609	7.8728823137658	6.24272000157257	101.891012242449	3.72621681011986e-05	0.00330026097626459	ENSG00000115310	RTN4	protein_coding
ENST00000395479	5.32499244240115	4.94107156351852	100.717388585568	3.70453099607739e-05	0.00330026097626459	ENSG00000115255	REEP6	protein_coding
ENST00000564053	4.3597874167834	4.84607939965937	103.611300931751	3.39873197878281e-05	0.00330026097626459	ENSG00000140939	NOL3	protein_coding
ENST00000601048	1.16007972155258	8.250286822049	101.617067793128	3.60572815198701e-05	0.00330026097626459	ENSG00000178980	SELENOW	protein_coding
ENST00000617539	3.7555546895294	4.23203457827961	100.416080590004	3.73841349497652e-05	0.00330026097626459	ENSG00000049759	NEDD4L	protein_coding
ENST00000645284	3.98440888181779	5.7261360978929	101.869073746772	3.57867386541131e-05	0.00330026097626459	ENSG00000187017	ESPN	protein_coding
ENST00000263846	-4.27000686003974	5.42864713382756	99.8699380234849	3.80087133334847e-05	0.00330169833918723	ENSG00000011347	SYT7	protein_coding
ENST00000282849	-2.79849676029323	6.08319775372364	99.8496290768072	3.8032202057227e-05	0.00330169833918723	ENSG00000140873	ADAMTS18	protein_coding
ENST00000382082	7.29029381968141	7.09566246887622	101.069501659148	3.81850409950361e-05	0.00330169833918723	ENSG00000168263	KCNV2	protein_coding
ENST00000377694	-4.18580681572863	6.68791717308602	100.65511028297	3.86619686597924e-05	0.00332019518613075	ENSG00000137142	IGFBPL1	protein_coding
ENST00000227266	-2.59203905723277	4.86121334752645	97.8915127402377	4.03892782805253e-05	0.00334778606706576	ENSG00000109861	CTSC	protein_coding
ENST00000250087	7.61591270348109	5.50271771011339	98.7910324889515	4.09068724124644e-05	0.00334778606706576	ENSG00000129221	AIPL1	protein_coding
ENST00000251296	4.45421094857722	4.73480413718994	98.0455252893463	4.01970568673192e-05	0.00334778606706576	ENSG00000117154	IGSF21	protein_coding
ENST00000320912	-1.21311229422626	7.29450186723466	96.916056272572	4.16351720951619e-05	0.00334778606706576	ENSG00000179010	MRFAP1	protein_coding
ENST00000335793	2.43085110849373	7.17653717100095	96.9327469381708	4.1613433230866e-05	0.00334778606706576	ENSG00000179604	CDC42EP4	protein_coding
ENST00000348459	-3.82837665730389	4.73623813639597	96.9636703851234	4.15731961208818e-05	0.00334778606706576	ENSG00000119969	HELLS	protein_coding
ENST00000352618	-2.80390820766217	5.17944733690001	97.1012419728188	4.13948073691187e-05	0.00334778606706576	ENSG00000111247	RAD51AP1	protein_coding
ENST00000354891	5.04325698385058	4.92648943271644	97.6537894730684	4.06883519618748e-05	0.00334778606706576	ENSG00000164318	EGFLAM	protein_coding
ENST00000394196	1.63820569701682	7.35964863334767	98.6918853910393	3.94033019451703e-05	0.00334778606706576	ENSG00000173575	CHD2	protein_coding
ENST00000395323	2.6703268336742	6.93302711549524	98.4199235724742	3.97347530704961e-05	0.00334778606706576	ENSG00000213626	LBH	protein_coding
ENST00000447510	5.27122267087364	4.60150890382956	96.3347949056338	4.24016238844471e-05	0.00336948975799172	ENSG00000007062	PROM1	protein_coding
ENST00000454402	-2.19592405537378	5.65341204797046	95.7148222779059	4.32396499362055e-05	0.00336948975799172	ENSG00000111445	RFC5	protein_coding
ENST00000555004	-1.56699328877522	6.45170963790924	96.2234441309557	4.25505586718228e-05	0.00336948975799172	ENSG00000227051	C14orf132	protein_coding
ENST00000616122	2.1845885418026	5.03955745291939	96.0023558772998	4.28483103633356e-05	0.00336948975799172	ENSG00000135316	SYNCRIP	protein_coding
ENST00000680533	2.69100336574976	5.12811395013174	95.8835158164524	4.30094886901659e-05	0.00336948975799172	ENSG00000083312	TNPO1	protein_coding
ENST00000001146	7.78681124875752	6.30647658760242	96.2264472850255	4.42838784366028e-05	0.00337142634158268	ENSG00000003137	CYP26B1	protein_coding
ENST00000303230	6.67525144017414	4.59653621664866	94.9294257446725	4.43327608287963e-05	0.00337142634158268	ENSG00000164588	HCN1	protein_coding
ENST00000359028	7.11789706591999	6.20956378082508	96.2954359575947	4.41883345992385e-05	0.00337142634158268	ENSG00000127914	AKAP9	protein_coding
ENST00000651883	6.94214076828848	4.69967071048058	95.1117526983588	4.40757969119597e-05	0.00337142634158268	ENSG00000164398	ACSL6	protein_coding
ENST00000369700	2.38414893537727	6.7107005138665	93.5634355771677	4.63218654647706e-05	0.00350160017740876	ENSG00000146250	PRSS35	protein_coding
ENST00000361421	-2.18197040799021	6.45046778758488	93.2372744339282	4.68140469602895e-05	0.00351774124301604	ENSG00000198846	TOX	protein_coding
BambuTx5	11.1117807287938	7.18748461570784	139.517500769103	4.75051505671296e-05	0.00354855041869494	NA	NA	NA
ENST00000263734	6.04793000928343	4.89790130638721	92.0108344486294	4.87273537932696e-05	0.00355469629411615	ENSG00000116016	EPAS1	protein_coding
ENST00000274255	-2.20855089071498	5.99443360214141	91.5838268709335	4.94175420452633e-05	0.00355469629411615	ENSG00000145604	SKP2	protein_coding
ENST00000397066	-2.3487951514135	4.84342837105383	92.4403382869101	4.8045830807243e-05	0.00355469629411615	ENSG00000162063	CCNF	protein_coding
ENST00000455785	-1.71404519894394	9.79492586629516	91.9206151577384	4.88721199145931e-05	0.00355469629411615	ENSG00000117632	STMN1	protein_coding
ENST00000485081	4.48210829132522	5.10387074717611	91.7785956801268	4.91011499516874e-05	0.00355469629411615	ENSG00000135829	DHX9	protein_coding_CDS_not_defined
ENST00000623535	2.60153406616835	5.1501358236953	91.4975779549758	4.95585034667651e-05	0.00355469629411615	ENSG00000008086	CDKL5	protein_coding
ENST00000703266	11.6340105749422	7.96233172790657	138.274611732929	4.86240885384931e-05	0.00355469629411615	ENSG00000290147	GUCA1ANB-GUCA1A	nonsense_mediated_decay
ENST00000281043	-1.5661294878521	5.86844530261407	90.7757677328115	5.0759132630048e-05	0.00356992125558452	ENSG00000134323	MYCN	protein_coding
ENST00000301821	-2.20630909989287	8.21671987320091	90.5252713891871	5.11847074826361e-05	0.00356992125558452	ENSG00000168028	RPSA	protein_coding
ENST00000394481	6.02451518242405	4.90265766628983	90.5581164707983	5.11286401516558e-05	0.00356992125558452	ENSG00000168309	FAM107A	protein_coding
ENST00000419900	-2.54621731456098	4.92414202076223	90.8509054085357	5.06323847131845e-05	0.00356992125558452	ENSG00000119969	HELLS	protein_coding
ENST00000563137	-1.586461207612	5.76482216745781	90.7036408606234	5.08811935099255e-05	0.00356992125558452	ENSG00000102935	ZNF423	protein_coding
ENST00000262953	1.99091870201778	4.86122680949196	90.2369937845797	5.16802818180935e-05	0.00358468064654732	ENSG00000065717	TLE2	protein_coding
ENST00000348127	3.2774350948951	6.03909495491801	90.0120254609653	5.20714027118954e-05	0.00359207315756813	ENSG00000106348	IMPDH1	protein_coding
ENST00000244534	-2.80082658624502	5.24179370863261	89.014824477558	5.38526268729805e-05	0.0036381263625758	ENSG00000124575	H1-3	protein_coding
ENST00000428670	1.59108684941601	6.88250304477757	88.9934012697841	5.38917640844166e-05	0.0036381263625758	ENSG00000070961	ATP2B1	protein_coding
ENST00000503393	1.67381613368551	5.37037740785237	89.0722489509883	5.37479041204032e-05	0.0036381263625758	ENSG00000087266	SH3BP2	protein_coding
ENST00000681195	-1.99934481793046	5.43361936727601	89.1425845473292	5.36199995404715e-05	0.0036381263625758	ENSG00000100749	VRK1	protein_coding
ENST00000298355	2.41131888572154	6.03515415276579	88.6172940485789	5.45849781175928e-05	0.0036431568212052	ENSG00000100505	TRIM9	protein_coding
ENST00000409538	2.31585130843126	5.00115271838885	88.4847554374775	5.48320497488108e-05	0.0036431568212052	ENSG00000157985	AGAP1	protein_coding
ENST00000592299	-4.26460564219738	4.42558212728864	88.5341995989848	5.47397072744705e-05	0.0036431568212052	ENSG00000176170	SPHK1	protein_coding
ENST00000388825	5.72261275694564	8.16646049278128	88.5143438045253	5.69282143270694e-05	0.00372940648919724	ENSG00000211445	GPX3	protein_coding
