seq_id,aln_start,aln_end,env_start,env_end,hmm_acc,hmm_name,type,hmm_start,hmm_end,hmm_length,score,evalue,significance,clan
BambuTx230,106,199,102,202,PF00153.32,Mito_carr,Repeat,5,93,96,73.5,1e-20,1,No_Clan
BambuTx230,208,296,205,298,PF00153.32,Mito_carr,Repeat,4,94,96,78.1,3.8e-22,1,No_Clan
BambuTx248,81,214,78,217,PF00179.31,UQ_con,Domain,4,137,140,77.1,1.2e-21,1,CL0208
BambuTx249,216,241,216,241,PF13465.11,zf-H2C2_2,Domain,1,26,26,41.1,1.5e-10,1,CL0361
BambuTx249,258,280,258,280,PF00096.31,zf-C2H2,Domain,1,23,23,21.9,0.0002,1,CL0361
BambuTx249,315,337,315,337,PF00096.31,zf-C2H2,Domain,1,23,23,26.8,5.4e-06,1,CL0361
BambuTx249,343,365,343,365,PF00096.31,zf-C2H2,Domain,1,23,23,23.6,5.7e-05,1,CL0361
BambuTx249,371,393,371,393,PF00096.31,zf-C2H2,Domain,1,23,23,16.8,0.0084,1,CL0361
BambuTx249,399,418,399,420,PF00096.31,zf-C2H2,Domain,1,20,23,17.6,0.0047,1,CL0361
BambuTx249,428,450,428,450,PF00096.31,zf-C2H2,Domain,1,23,23,25.6,1.3e-05,1,CL0361
BambuTx249,501,525,500,525,PF13465.11,zf-H2C2_2,Domain,2,26,26,41.9,8.3e-11,1,CL0361
BambuTx25,191,211,189,211,PF00096.31,zf-C2H2,Domain,3,23,23,16.6,0.0098,1,CL0361
BambuTx25,261,283,261,283,PF00096.31,zf-C2H2,Domain,1,23,23,25.7,1.3e-05,1,CL0361
BambuTx25,291,311,290,311,PF00096.31,zf-C2H2,Domain,3,23,23,16.3,0.012,1,CL0361
BambuTx25,317,339,317,339,PF00096.31,zf-C2H2,Domain,1,23,23,23.2,7.8e-05,1,CL0361
BambuTx25,353,375,353,375,PF00096.31,zf-C2H2,Domain,1,23,23,26.4,7.6e-06,1,CL0361
BambuTx25,383,403,382,403,PF00096.31,zf-C2H2,Domain,3,23,23,18.9,0.0017,1,CL0361
BambuTx25,409,431,409,431,PF00096.31,zf-C2H2,Domain,1,23,23,23.8,5.1e-05,1,CL0361
BambuTx25,437,459,437,459,PF00096.31,zf-C2H2,Domain,1,23,23,25.2,1.7e-05,1,CL0361
BambuTx25,465,487,465,487,PF00096.31,zf-C2H2,Domain,1,23,23,23.0,8.7e-05,1,CL0361
BambuTx25,493,515,493,515,PF00096.31,zf-C2H2,Domain,1,23,23,24.2,3.8e-05,1,CL0361
BambuTx25,521,543,521,543,PF00096.31,zf-C2H2,Domain,1,23,23,19.9,0.00086,1,CL0361
BambuTx277,53,360,52,360,PF06350.17,HSL_N,Family,2,306,306,396.1,1e-118,1,No_Clan
BambuTx277,392,540,392,550,PF07859.18,Abhydrolase_3,Domain,1,151,210,121.7,4.1e-35,1,CL0028
BambuTx277,707,772,682,773,PF07859.18,Abhydrolase_3,Domain,146,209,210,43.5,3.6e-11,1,CL0028
BambuTx293,36,75,36,75,PF05920.16,Homeobox_KN,Family,1,40,40,66.6,1.5e-18,1,CL0123
BambuTx309,472,594,471,596,PF02893.25,GRAM,Domain,2,110,112,78.9,2.9e-22,1,CL0266
BambuTx35,22,113,21,118,PF07679.21,I-set,Domain,2,85,90,30.7,2.9e-07,1,CL0159
BambuTx35,136,205,118,208,PF08205.17,C2-set_2,Domain,14,83,89,35.5,9.3e-09,1,CL0159
BambuTx35,308,389,307,390,PF13927.11,Ig_3,Domain,2,76,78,55.2,9.1e-15,1,CL0159
BambuTx5,48,83,45,83,PF00400.37,WD40,Repeat,4,39,39,31.1,2.7e-07,1,CL0186
BambuTx5,97,125,87,125,PF00400.37,WD40,Repeat,11,39,39,19.0,0.0018,1,CL0186
BambuTx5,137,170,133,170,PF00400.37,WD40,Repeat,5,39,39,25.1,2.2e-05,1,CL0186
BambuTx5,174,212,174,212,PF00400.37,WD40,Repeat,1,39,39,35.6,1.1e-08,1,CL0186
BambuTx5,217,254,216,254,PF00400.37,WD40,Repeat,2,39,39,40.5,3e-10,1,CL0186
BambuTx5,271,298,259,298,PF00400.37,WD40,Repeat,12,39,39,23.4,7.3e-05,1,CL0186
BambuTx5,306,340,303,340,PF00400.37,WD40,Repeat,5,39,39,27.8,3e-06,1,CL0186
ENST00000004531.14,74,476,74,489,PF13520.11,AA_permease_2,Family,1,377,427,167.7,4.9e-49,1,CL0062
ENST00000004531.14,596,646,596,646,PF13906.11,AA_permease_C,Domain,1,51,51,87.8,4.3e-25,1,CL0062
ENST00000006658.11,79,239,78,240,PF03190.20,Thioredox_DsbH,Family,2,162,163,247.9,5.2e-74,1,CL0172
ENST00000006777.11,58,202,57,203,PF01694.27,Rhomboid,Family,2,142,143,90.6,1.3e-25,1,CL0207
ENST00000007264.7,17,182,17,182,PF00849.27,PseudoU_synth_2,Family,1,152,152,75.0,8.8e-21,1,CL0649
ENST00000007969.12,185,317,179,329,PF14580.11,LRR_9,Repeat,25,160,175,50.0,3e-13,1,CL0022
ENST00000014935.7,24,265,22,265,PF03372.28,Exo_endo_phos,Domain,3,225,225,76.8,2.3e-21,1,CL0530
ENST00000026218.9,247,510,247,511,PF05024.20,Gpi1,Family,1,264,265,291.3,7.9e-87,1,No_Clan
ENST00000029410.10,84,175,80,177,PF13733.11,Glyco_transf_7N,Domain,38,131,134,77.2,1e-21,1,CL0110
ENST00000029410.10,182,257,181,258,PF02709.19,Glyco_transf_7C,Family,2,77,78,86.7,7.2e-25,1,CL0110
ENST00000038176.8,178,292,176,294,PF02893.25,GRAM,Domain,3,110,112,61.9,5.4e-17,1,CL0266
ENST00000038176.8,304,575,303,575,PF02138.23,Beach,Family,2,276,276,383.4,7.1e-115,1,No_Clan
ENST00000038176.8,626,657,620,658,PF00400.37,WD40,Repeat,7,38,39,15.7,0.021,1,CL0186
ENST00000038176.8,706,740,704,740,PF00400.37,WD40,Repeat,3,39,39,24.8,2.7e-05,1,CL0186
ENST00000038176.8,758,791,754,791,PF00400.37,WD40,Repeat,5,39,39,14.8,0.039,1,CL0186
ENST00000038176.8,797,833,795,833,PF00400.37,WD40,Repeat,3,39,39,21.1,0.00042,1,CL0186
ENST00000038176.8,881,913,876,914,PF00400.37,WD40,Repeat,6,38,39,20.0,0.00086,1,CL0186
ENST00000055335.11,163,283,157,284,PF03370.18,CBM_21,Domain,20,112,113,76.4,2.3e-21,1,CL0576
ENST00000055682.12,284,690,284,690,PF15735.10,DUF4683,Family,1,411,411,423.0,2.5e-126,1,No_Clan
ENST00000066544.8,17,93,17,95,PF12895.12,ANAPC3,Repeat,1,80,82,81.0,7.1e-23,1,CL0020
ENST00000066544.8,567,600,567,600,PF00515.33,TPR_1,Repeat,1,34,34,29.6,4.8e-07,1,CL0020
ENST00000066544.8,636,667,635,668,PF00515.33,TPR_1,Repeat,2,33,34,37.6,1.4e-09,1,CL0020
ENST00000066544.8,672,702,670,702,PF13181.11,TPR_8,Repeat,4,34,34,12.4,0.17,1,CL0020
ENST00000075322.11,58,96,57,97,PF01033.22,Somatomedin_B,Family,2,39,40,37.1,3.5e-09,1,No_Clan
ENST00000075322.11,101,141,101,141,PF01033.22,Somatomedin_B,Family,1,40,40,38.0,1.9e-09,1,No_Clan
ENST00000075322.11,166,478,166,478,PF01663.27,Phosphodiest,Family,1,342,342,317.1,2.3e-94,1,CL0088
ENST00000075322.11,612,844,601,845,PF01223.28,Endonuclease_NS,Domain,18,222,223,36.1,6.1e-09,1,CL0263
ENST00000159087.7,237,581,237,611,PF04547.17,Anoctamin,Family,1,295,460,294.1,2.3e-87,1,CL0416
ENST00000159087.7,708,877,699,878,PF04547.17,Anoctamin,Family,289,459,460,198.3,2.7e-58,1,CL0416
ENST00000160827.9,49,368,49,368,PF00225.28,Kinesin,Domain,1,327,327,316.8,1.7e-94,1,CL0023
ENST00000160827.9,596,646,595,650,PF12836.12,HHH_3,Domain,8,58,65,39.8,4.3e-10,1,CL0198
ENST00000167218.9,135,172,135,172,PF01753.23,zf-MYND,Domain,1,39,39,37.9,1.6e-09,1,CL0175
ENST00000175756.10,56,289,56,290,PF00102.32,Y_phosphatase,Domain,1,233,234,262.7,3.7e-78,1,CL0031
ENST00000191018.9,39,476,39,477,PF00450.27,Peptidase_S10,Domain,1,419,420,467.1,8.7e-140,1,CL0028
ENST00000193322.8,84,328,84,328,PF09777.14,OSTMP1,Family,1,240,240,314.6,4.2e-94,1,No_Clan
ENST00000194672.11,912,1000,911,1000,PF05057.19,DUF676,Family,2,92,217,107.0,1.1e-30,1,CL0028
ENST00000206262.2,84,199,84,199,PF00615.24,RGS,Domain,1,117,117,124.0,4.9e-36,1,CL0272
ENST00000206544.8,106,504,94,507,PF00083.29,Sugar_tr,Family,54,448,452,65.5,5.1e-18,1,CL0015
ENST00000212015.11,261,447,261,447,PF02146.22,SIR2,Family,1,180,180,213.6,2.5e-63,1,CL0063
ENST00000215659.13,27,311,27,311,PF00069.30,Pkinase,Domain,1,263,263,222.4,8.1e-66,1,CL0016
ENST00000216254.9,67,503,67,503,PF00330.25,Aconitase,Family,1,463,463,478.6,2.7e-143,1,No_Clan
ENST00000216254.9,583,711,582,712,PF00694.24,Aconitase_C,Domain,2,130,131,167.3,2.3e-49,1,CL0364
ENST00000216455.9,8,30,8,30,PF10584.14,Proteasome_A_N,Family,1,23,23,52.0,4.7e-14,1,CL0052
ENST00000216455.9,31,217,31,217,PF00227.31,Proteasome,Domain,1,189,189,178.9,9.7e-53,1,CL0052
ENST00000216500.9,52,245,51,249,PF00106.30,adh_short,Domain,2,190,195,166.9,4.4e-49,1,CL0063
ENST00000216658.9,30,79,30,79,PF00090.24,TSP_1,Domain,1,49,49,43.1,4.3e-11,1,CL0692
ENST00000216658.9,86,182,82,182,PF19236.4,ADAMTS_CR_3,Domain,5,115,115,43.1,4.3e-11,1,CL0750
ENST00000216658.9,185,298,184,298,PF05986.19,ADAMTS_spacer1,Domain,2,115,115,105.5,2.3e-30,1,No_Clan
ENST00000216658.9,308,360,308,360,PF19030.5,TSP1_ADAMTS,Domain,1,55,55,51.0,1.6e-13,1,CL0692
ENST00000216658.9,366,424,366,424,PF19030.5,TSP1_ADAMTS,Domain,1,55,55,54.9,9.3e-15,1,CL0692
ENST00000216658.9,427,480,427,480,PF19030.5,TSP1_ADAMTS,Domain,1,55,55,47.9,1.5e-12,1,CL0692
ENST00000216658.9,488,538,488,538,PF19030.5,TSP1_ADAMTS,Domain,1,55,55,32.6,8.9e-08,1,CL0692
ENST00000217455.9,47,129,45,129,PF13622.11,4HBT_3,Domain,4,83,83,72.8,2.4e-20,1,CL0050
ENST00000217455.9,191,308,159,308,PF20789.2,4HBT_3C,Domain,26,140,140,99.2,2.7e-28,1,CL0050
ENST00000217456.3,80,123,80,124,PF20067.4,SSL_N,Repeat,1,45,46,29.6,5.5e-07,1,CL0186
ENST00000217456.3,201,288,201,289,PF03088.21,Str_synth,Repeat,1,88,89,99.0,1.5e-28,1,CL0186
ENST00000217515.11,12,104,6,107,PF00085.25,Thioredoxin,Domain,9,102,103,59.9,2.4e-16,1,CL0172
ENST00000217515.11,118,279,116,283,PF06201.18,PITH,Domain,3,171,176,178.9,8.3e-53,1,CL0202
ENST00000218652.12,225,281,225,288,PF10176.14,DUF2370,Family,1,57,130,70.5,1.8e-19,1,No_Clan
ENST00000218652.12,291,325,281,327,PF10176.14,DUF2370,Family,94,128,130,28.1,2.3e-06,1,No_Clan
ENST00000219476.9,54,469,54,470,PF11864.13,DUF3384,Family,1,472,473,337.9,1.1e-100,1,No_Clan
ENST00000219476.9,556,903,555,903,PF03542.21,Tuberin,Family,2,347,347,500.4,3.1e-150,1,No_Clan
ENST00000220676.2,54,110,54,112,PF03607.22,DCX,Family,1,57,60,71.5,5.4e-20,1,CL0072
ENST00000220676.2,171,227,171,227,PF03607.22,DCX,Family,1,60,60,42.9,4.5e-11,1,CL0072
ENST00000220888.9,896,929,896,930,PF00320.32,GATA,Domain,1,35,36,49.6,2.6e-13,1,CL0167
ENST00000221455.8,40,169,40,170,PF09750.14,DRY_EERY,Domain,1,132,133,143.8,4.2e-42,1,No_Clan
ENST00000221996.12,40,96,40,96,PF00046.34,Homeodomain,Domain,1,57,57,78.2,3.8e-22,1,CL0123
ENST00000221996.12,164,249,164,249,PF03529.18,TF_Otx,Family,1,91,91,57.1,2.2e-15,1,No_Clan
ENST00000222249.13,92,207,92,208,PF03530.19,SK_channel,Family,1,117,118,172.8,2.8e-51,1,No_Clan
ENST00000222249.13,291,369,284,370,PF07885.21,Ion_trans_2,Family,3,77,79,52.7,3.6e-14,1,CL0030
ENST00000222249.13,384,461,384,461,PF02888.21,CaMBD,Family,1,75,75,113.0,6e-33,1,No_Clan
ENST00000222250.5,21,158,9,158,PF00339.34,Arrestin_N,Domain,9,148,148,143.5,5.5e-42,1,CL0135
ENST00000222250.5,181,307,180,307,PF02752.27,Arrestin_C,Domain,2,137,137,96.0,2.7e-27,1,CL0135
ENST00000224721.12,87,157,84,167,PF00028.22,Cadherin,Domain,5,78,93,43.1,5e-11,1,CL0159
ENST00000224721.12,182,271,182,272,PF00028.22,Cadherin,Domain,1,92,93,72.9,2.6e-20,1,CL0159
ENST00000224721.12,286,381,286,382,PF00028.22,Cadherin,Domain,1,92,93,44.1,2.6e-11,1,CL0159
ENST00000224721.12,510,597,510,597,PF00028.22,Cadherin,Domain,1,93,93,65.2,6.7e-18,1,CL0159
ENST00000224721.12,611,706,611,707,PF00028.22,Cadherin,Domain,1,92,93,65.5,5.1e-18,1,CL0159
ENST00000224721.12,722,813,721,814,PF00028.22,Cadherin,Domain,2,92,93,54.5,1.4e-14,1,CL0159
ENST00000224721.12,830,923,828,924,PF00028.22,Cadherin,Domain,3,92,93,44.8,1.5e-11,1,CL0159
ENST00000224721.12,941,1000,940,1000,PF00028.22,Cadherin,Domain,2,61,93,28.9,1.4e-06,1,CL0159
ENST00000225696.9,14,756,13,756,PF10168.14,Nup88,Repeat,2,702,702,988.3,1.8e-297,1,CL0186
ENST00000225929.5,5,197,4,202,PF00106.30,adh_short,Domain,2,189,195,126.2,1.3e-36,1,CL0063
ENST00000225983.10,68,165,68,165,PF12203.13,HDAC4_Gln,Family,1,91,91,96.7,7.9e-28,1,No_Clan
ENST00000225983.10,705,996,705,1000,PF00850.24,Hist_deacetyl,Domain,1,268,298,278.5,8e-83,1,CL0302
ENST00000226574.9,45,243,45,243,PF00554.27,RHD_DNA_bind,Domain,1,169,169,223.0,2.6e-66,1,CL0073
ENST00000226574.9,252,353,252,354,PF16179.10,RHD_dimer,Domain,1,102,103,133.7,2.5e-39,1,CL0159
ENST00000226574.9,587,681,587,682,PF12796.12,Ank_2,Repeat,1,89,90,52.7,5.7e-14,1,CL0465
ENST00000226574.9,819,892,817,893,PF00531.27,Death,Domain,3,85,86,48.5,8.7e-13,1,CL0041
ENST00000226725.11,46,152,46,153,PF00651.36,BTB,Domain,1,109,110,110.4,5.9e-32,1,CL0033
ENST00000226725.11,158,260,158,260,PF07707.20,BACK,Domain,1,103,103,120.5,3.3e-35,1,CL0033
ENST00000226725.11,308,340,303,340,PF01344.30,Kelch_1,Repeat,13,46,46,26.2,5.1e-06,1,CL0186
ENST00000226725.11,342,387,342,387,PF01344.30,Kelch_1,Repeat,1,46,46,50.4,1.3e-13,1,CL0186
ENST00000226725.11,389,434,389,434,PF01344.30,Kelch_1,Repeat,1,46,46,53.3,1.7e-14,1,CL0186
ENST00000226725.11,436,483,436,483,PF01344.30,Kelch_1,Repeat,1,46,46,58.8,3.2e-16,1,CL0186
ENST00000226725.11,485,530,485,530,PF01344.30,Kelch_1,Repeat,1,46,46,58.0,5.8e-16,1,CL0186
ENST00000226725.11,532,576,532,577,PF01344.30,Kelch_1,Repeat,1,45,46,58.7,3.3e-16,1,CL0186
ENST00000227214.10,4,106,3,109,PF00169.34,PH,Domain,2,102,105,35.9,1e-08,1,CL0266
ENST00000227266.10,25,141,25,141,PF08773.16,CathepsinC_exc,Domain,1,121,121,155.5,8.4e-46,1,No_Clan
ENST00000227266.10,231,457,231,458,PF00112.28,Peptidase_C1,Domain,1,219,220,210.6,3.5e-62,1,CL0125
ENST00000227503.13,18,130,18,130,PF16275.10,SF1-HH,Domain,1,114,114,148.0,1.6e-43,1,No_Clan
ENST00000227503.13,146,227,141,229,PF22675.1,KH_1_3,Domain,6,81,84,30.9,2.2e-07,1,CL0007
ENST00000227503.13,278,293,278,293,PF00098.28,zf-CCHC,Domain,2,17,18,21.4,0.00022,1,CL0511
ENST00000229268.13,16,79,16,79,PF17807.6,zf-UBP_var,Domain,1,64,64,99.7,6.7e-29,1,CL0229
ENST00000229268.13,199,271,199,272,PF02148.24,zf-UBP,Domain,1,62,63,67.3,1.3e-18,1,CL0229
ENST00000229268.13,326,853,326,853,PF00443.34,UCH,Family,1,254,254,195.9,1.1e-57,1,CL0125
ENST00000229268.13,656,702,656,703,PF22562.1,UBA_7,Domain,1,47,48,78.2,3.7e-22,1,CL0214
ENST00000229268.13,725,768,725,770,PF22562.1,UBA_7,Domain,2,46,48,55.1,6.2e-15,1,CL0214
ENST00000229854.12,124,254,120,255,PF17207.8,MCM_OB,Domain,3,125,126,116.6,7e-34,1,CL0021
ENST00000229854.12,292,515,290,515,PF00493.28,MCM,Domain,3,224,224,321.2,2.9e-96,1,CL0023
ENST00000229854.12,577,660,576,663,PF17855.6,MCM_lid,Domain,2,84,87,77.1,1.3e-21,1,CL0671
ENST00000231461.10,101,347,96,348,PF00777.23,Glyco_transf_29,Family,6,271,272,232.9,5.2e-69,1,No_Clan
ENST00000231749.8,394,430,394,430,PF01753.23,zf-MYND,Domain,1,39,39,35.6,8.3e-09,1,CL0175
ENST00000231948.9,81,317,80,317,PF02190.21,LON_substr_bdg,Family,2,200,200,91.0,1.1e-25,1,CL0178
ENST00000231948.9,321,432,319,437,PF03226.20,Yippee-Mis18,Domain,3,103,108,40.6,2.8e-10,1,CL0080
ENST00000232375.8,35,249,28,249,PF01591.23,6PF2K,Domain,9,223,223,346.0,8.9e-104,1,CL0023
ENST00000232375.8,252,435,252,438,PF00300.27,His_Phos_1,Domain,1,191,194,149.8,8.7e-44,1,CL0071
ENST00000232854.9,43,115,43,115,PF17827.6,PrmC_N,Domain,1,71,71,52.7,5.9e-14,1,No_Clan
ENST00000232854.9,163,248,154,256,PF05175.19,MTS,Domain,35,112,170,43.4,3.3e-11,1,CL0063
ENST00000233084.8,26,70,26,83,PF00270.34,DEAD,Domain,1,41,167,36.5,4.7e-09,1,CL0023
ENST00000233084.8,132,244,132,245,PF00622.34,SPRY,Family,1,120,121,101.8,3.1e-29,1,CL0004
ENST00000233084.8,283,413,271,418,PF00270.34,DEAD,Domain,42,162,167,84.6,7.3e-24,1,CL0023
ENST00000233084.8,496,609,489,610,PF00271.36,Helicase_C,Domain,5,109,110,99.7,1.3e-28,1,CL0023
ENST00000233330.6,67,220,67,220,PF08174.16,Anillin,Domain,1,140,140,128.8,2.3e-37,1,CL0154
ENST00000233330.6,267,361,260,364,PF00169.34,PH,Domain,8,100,105,35.0,2e-08,1,CL0266
ENST00000233557.7,83,325,79,327,PF00069.30,Pkinase,Domain,16,261,263,85.0,6.3e-24,1,CL0016
ENST00000233596.8,66,143,66,143,PF03134.24,TB2_DP1_HVA22,Family,1,77,77,101.8,1.8e-29,1,No_Clan
ENST00000233607.6,6,57,6,57,PF16689.10,APC_N_CC,Coiled-coil,1,52,52,107.3,3.8e-31,1,No_Clan
ENST00000233607.6,125,204,124,205,PF11414.13,Suppressor_APC,Family,2,81,82,80.1,1.2e-22,1,No_Clan
ENST00000233607.6,357,431,357,431,PF18797.6,APC_rep,Repeat,1,76,76,129.0,9.9e-38,1,CL0020
ENST00000233607.6,616,654,614,654,PF00514.28,Arm,Repeat,3,41,41,34.6,1.6e-08,1,CL0020
ENST00000233607.6,698,944,697,959,PF16629.10,Arm_APC_u3,Disordered,2,255,293,82.9,3.5e-23,1,No_Clan
ENST00000233623.11,310,371,309,373,PF13432.11,TPR_16,Repeat,2,63,65,20.1,0.00077,1,CL0020
ENST00000233623.11,378,410,377,419,PF13432.11,TPR_16,Repeat,2,32,65,16.0,0.015,1,CL0020
ENST00000233838.9,56,315,56,315,PF05090.19,HTTM,Domain,1,259,259,395.0,1.9e-118,1,No_Clan
ENST00000233838.9,361,506,359,508,PF22777.1,VKGC_lumenal_dom,Domain,3,150,152,180.0,3.2e-53,1,No_Clan
ENST00000234420.11,93,183,93,184,PF00855.22,PWWP,Domain,1,92,93,74.4,9.3e-21,1,CL0010
ENST00000234420.11,407,524,407,526,PF01624.25,MutS_I,Domain,1,111,113,105.3,2.5e-30,1,No_Clan
ENST00000234420.11,538,695,537,704,PF05188.22,MutS_II,Domain,2,125,133,46.7,4.9e-12,1,No_Clan
ENST00000234420.11,739,834,738,969,PF05192.23,MutS_III,Domain,2,92,194,102.4,4.7e-29,1,No_Clan
ENST00000234420.11,932,1000,932,1000,PF05190.23,MutS_IV,Domain,1,68,92,34.3,2.7e-08,1,No_Clan
ENST00000234626.11,59,207,58,218,PF00069.30,Pkinase,Domain,2,152,263,88.3,6.5e-25,1,CL0016
ENST00000234626.11,366,462,358,481,PF00069.30,Pkinase,Domain,150,240,263,45.5,7.5e-12,1,CL0016
ENST00000234827.6,61,109,61,110,PF08711.16,Med26,Domain,1,50,52,56.1,2.9e-15,1,No_Clan
ENST00000235329.10,99,258,99,259,PF00350.28,Dynamin_N,Domain,1,167,168,95.0,6e-27,1,CL0023
ENST00000235329.10,595,754,594,754,PF04799.18,Fzo_mitofusin,Family,2,161,161,238.4,3e-71,1,No_Clan
ENST00000236040.8,584,676,575,677,PF13640.11,2OG-FeII_Oxy_3,Domain,12,97,98,44.2,3.4e-11,1,CL0029
ENST00000236137.10,28,458,28,458,PF01770.23,Folate_carrier,Family,1,412,412,581.4,1e-174,1,CL0015
ENST00000237623.11,21,300,21,300,PF00865.23,Osteopontin,Family,1,291,291,471.5,1.3e-141,1,No_Clan
ENST00000238616.10,55,307,52,308,PF00069.30,Pkinase,Domain,4,262,263,208.5,1.4e-61,1,CL0016
ENST00000238616.10,403,441,389,441,PF00415.23,RCC1,Repeat,12,50,50,38.2,1.9e-09,1,CL0186
ENST00000238616.10,444,495,444,495,PF00415.23,RCC1,Repeat,1,50,50,41.2,2.2e-10,1,CL0186
ENST00000238616.10,500,547,499,547,PF00415.23,RCC1,Repeat,3,50,50,47.5,2.4e-12,1,CL0186
ENST00000238616.10,652,680,652,681,PF13540.11,RCC1_2,Repeat,1,29,30,29.8,4.3e-07,1,CL0186
ENST00000238651.10,78,202,78,203,PF04775.19,Bile_Hydr_Trans,Family,1,125,126,134.5,2.2e-39,1,CL0159
ENST00000238651.10,266,473,265,474,PF08840.16,BAAT_C,Domain,2,209,210,318.2,3.6e-95,1,CL0028
ENST00000238788.14,9,683,8,684,PF10151.14,TMEM214,Family,2,659,660,842.6,2.7e-253,1,No_Clan
ENST00000238823.13,29,327,28,327,PF10239.14,DUF2465,Family,2,302,302,432.2,1.3e-129,1,No_Clan
ENST00000239614.8,192,264,190,284,PF13837.11,Myb_DNA-bind_4,Domain,3,65,89,50.8,2e-13,1,CL0123
ENST00000240055.8,58,122,57,122,PF00808.28,CBFD_NFYB_HMF,Domain,2,65,65,98.6,2.2e-28,1,CL0012
ENST00000240304.5,4,245,3,275,PF03194.20,LUC7,Family,3,243,246,290.1,1.9e-86,1,No_Clan
ENST00000240487.5,37,409,37,410,PF19532.4,TMEM131_like,Family,1,374,1428,635.3,2.6e-190,1,No_Clan
ENST00000240487.5,410,999,409,1000,PF19532.4,TMEM131_like,Family,459,1048,1428,1131.8,0.0,1,No_Clan
ENST00000240727.10,46,133,45,134,PF02023.22,SCAN,Domain,2,89,90,116.8,3.2e-34,1,CL0148
ENST00000242285.11,26,246,18,248,PF01086.22,Clathrin_lg_ch,Family,17,220,222,164.9,3e-48,1,No_Clan
ENST00000242783.11,39,98,38,102,PF02185.21,HR1,Family,2,63,67,52.6,4.1e-14,1,No_Clan
ENST00000242783.11,128,193,127,196,PF02185.21,HR1,Family,2,64,67,64.8,6.2e-18,1,No_Clan
ENST00000242783.11,214,275,214,281,PF02185.21,HR1,Family,1,59,67,62.5,3.2e-17,1,No_Clan
ENST00000242783.11,617,874,615,874,PF00069.30,Pkinase,Domain,3,263,263,209.2,8.2e-62,1,CL0016
ENST00000242783.11,895,937,895,937,PF00433.29,Pkinase_C,Family,1,44,44,47.6,2.5e-12,1,No_Clan
ENST00000242810.11,56,162,56,163,PF00651.36,BTB,Domain,1,109,110,102.8,1.3e-29,1,CL0033
ENST00000242810.11,168,270,168,270,PF07707.20,BACK,Domain,1,103,103,109.3,1.1e-31,1,CL0033
ENST00000242810.11,313,349,302,349,PF01344.30,Kelch_1,Repeat,12,46,46,25.3,9.5e-06,1,CL0186
ENST00000242810.11,355,394,353,394,PF01344.30,Kelch_1,Repeat,4,46,46,24.0,2.4e-05,1,CL0186
ENST00000242810.11,400,440,397,441,PF01344.30,Kelch_1,Repeat,5,45,46,47.8,8.7e-13,1,CL0186
ENST00000242810.11,446,482,443,484,PF01344.30,Kelch_1,Repeat,4,39,46,25.1,1.1e-05,1,CL0186
ENST00000242810.11,493,528,491,530,PF01344.30,Kelch_1,Repeat,3,43,46,20.3,0.00034,1,CL0186
ENST00000242810.11,536,569,535,571,PF01344.30,Kelch_1,Repeat,4,36,46,29.3,5.2e-07,1,CL0186
ENST00000242848.8,41,63,38,63,PF00642.29,zf-CCCH,Family,5,27,27,29.6,5.8e-07,1,CL0537
ENST00000242872.7,11,269,10,269,PF11802.13,CENP-K,Family,2,263,263,440.0,3.6e-132,1,No_Clan
