seq_id,aln_start,aln_end,env_start,env_end,hmm_acc,hmm_name,type,hmm_start,hmm_end,hmm_length,score,evalue,significance,clan
ENST00000251822.7,492,595,490,598,PF00651.36,BTB,Domain,3,107,110,45.9,6.3e-12,1,CL0033
ENST00000252483.10,40,158,37,159,PF07686.22,V-set,Domain,4,108,109,35.0,1.6e-08,1,CL0159
ENST00000252483.10,168,248,159,249,PF08205.17,C2-set_2,Domain,5,88,89,63.7,1.5e-17,1,CL0159
ENST00000252485.8,40,158,37,159,PF07686.22,V-set,Domain,4,108,109,35.3,1.3e-08,1,CL0159
ENST00000252485.8,168,248,159,249,PF08205.17,C2-set_2,Domain,5,88,89,64.0,1.2e-17,1,CL0159
ENST00000253193.9,43,156,43,156,PF00431.25,CUB,Domain,1,110,110,71.7,7e-20,1,CL0164
ENST00000253193.9,165,200,164,200,PF00057.23,Ldl_recept_a,Repeat,2,37,37,39.4,6.2e-10,1,No_Clan
ENST00000253193.9,212,249,210,249,PF00057.23,Ldl_recept_a,Repeat,3,37,37,33.0,6.4e-08,1,No_Clan
ENST00000253193.9,254,362,254,362,PF00431.25,CUB,Domain,1,110,110,22.5,0.00013,1,CL0164
ENST00000253193.9,454,489,453,489,PF00057.23,Ldl_recept_a,Repeat,2,37,37,45.9,5.9e-12,1,No_Clan
ENST00000253925.12,962,999,961,1000,PF00536.36,SAM_1,Domain,2,39,64,32.5,1e-07,1,CL0003
ENST00000255681.7,170,282,170,283,PF01661.26,Macro,Domain,1,117,118,150.5,2.2e-44,1,CL0223
ENST00000258484.11,7,148,7,149,PF10513.14,EPL1,Family,1,165,166,59.5,7.3e-16,1,No_Clan
ENST00000258484.11,578,807,577,807,PF06752.17,E_Pc_C,Family,2,231,231,251.2,1.5e-74,1,No_Clan
ENST00000259605.11,462,504,461,504,PF13639.11,zf-RING_2,Domain,2,44,44,51.2,1.3e-13,1,CL0229
ENST00000259751.5,274,450,265,460,PF15453.11,Pilt,Family,13,209,355,191.7,2.7e-56,1,No_Clan
ENST00000259751.5,472,546,458,546,PF15453.11,Pilt,Family,280,355,355,71.4,1e-19,1,No_Clan
ENST00000261413.10,1,412,1,412,PF10037.14,MRP-S27,Repeat,1,393,393,540.7,2.3e-162,1,CL0020
ENST00000261439.9,286,377,277,381,PF00640.28,PID,Domain,49,136,140,33.8,3.5e-08,1,CL0266
ENST00000261439.9,690,745,690,745,PF11830.13,DUF3350,Family,1,63,63,80.6,8.3e-23,1,No_Clan
ENST00000261439.9,804,999,803,1000,PF00566.24,RabGAP-TBC,Family,2,201,216,178.4,1.8e-52,1,CL0816
ENST00000261735.4,33,155,33,155,PF07912.18,ERp29_N,Domain,1,126,126,187.6,9.5e-56,1,CL0172
ENST00000261735.4,156,251,156,251,PF07749.17,ERp29,Domain,1,95,95,86.6,1.9e-24,1,No_Clan
ENST00000261947.4,83,164,70,165,PF02225.27,PA,Family,8,94,95,47.6,1.7e-12,1,CL0364
ENST00000261947.4,263,305,262,305,PF13639.11,zf-RING_2,Domain,2,44,44,47.6,1.8e-12,1,CL0229
ENST00000261980.3,149,205,149,205,PF00046.34,Homeodomain,Domain,1,57,57,84.6,3.6e-24,1,CL0123
ENST00000261980.3,301,318,300,318,PF03826.22,OAR,Motif,2,19,19,29.1,6.8e-07,1,No_Clan
ENST00000262146.9,23,251,22,251,PF05308.16,Mito_fiss_reg,Family,2,244,244,276.8,3e-82,1,No_Clan
ENST00000262177.9,3,66,3,66,PF00226.36,DnaJ,Domain,1,63,63,100.1,6.5e-29,1,CL0392
ENST00000262482.11,55,145,54,148,PF02225.27,PA,Family,2,92,95,50.6,1.9e-13,1,CL0364
ENST00000262482.11,229,272,228,272,PF13639.11,zf-RING_2,Domain,2,44,44,53.1,3.3e-14,1,CL0229
ENST00000262570.10,29,174,29,174,PF05300.16,MIC19_MIC25,Family,1,168,168,123.2,1.7e-35,1,No_Clan
ENST00000262710.5,72,106,72,106,PF02037.32,SAP,Domain,1,35,35,31.8,1e-07,1,CL0306
ENST00000262963.11,33,124,33,124,PF07679.21,I-set,Domain,1,90,90,63.2,2.1e-17,1,CL0159
ENST00000262963.11,135,220,135,220,PF13927.11,Ig_3,Domain,2,78,78,46.9,3.6e-12,1,CL0159
ENST00000262963.11,245,313,244,315,PF13927.11,Ig_3,Domain,2,76,78,35.6,1.2e-08,1,CL0159
ENST00000262963.11,334,419,333,420,PF00041.26,fn3,Domain,2,83,84,58.0,1e-15,1,CL0159
ENST00000262963.11,428,518,428,519,PF00041.26,fn3,Domain,1,83,84,54.2,1.5e-14,1,CL0159
ENST00000262963.11,527,610,526,612,PF00041.26,fn3,Domain,2,82,84,56.4,3.1e-15,1,CL0159
ENST00000262963.11,621,713,620,714,PF00041.26,fn3,Domain,2,83,84,52.2,6.3e-14,1,CL0159
ENST00000262963.11,723,823,722,827,PF00041.26,fn3,Domain,2,80,84,49.4,4.8e-13,1,CL0159
ENST00000262963.11,838,919,834,923,PF00041.26,fn3,Domain,6,80,84,31.8,1.5e-07,1,CL0159
ENST00000263097.9,29,131,28,133,PF00307.36,CH,Domain,2,107,109,74.7,7.4e-21,1,CL0188
ENST00000263097.9,166,190,166,190,PF00402.23,Calponin,Repeat,1,25,25,58.4,4.5e-16,1,No_Clan
ENST00000263097.9,206,230,206,230,PF00402.23,Calponin,Repeat,1,25,25,53.4,1.7e-14,1,No_Clan
ENST00000263097.9,245,268,245,268,PF00402.23,Calponin,Repeat,1,25,25,34.9,1e-08,1,No_Clan
ENST00000263202.15,19,194,19,194,PF03152.19,UFD1,Family,1,173,173,268.3,2.5e-80,1,CL0402
ENST00000263246.8,24,98,23,99,PF00611.28,FCH,Family,2,77,78,69.2,3.3e-19,1,CL0145
ENST00000263246.8,433,483,433,483,PF14604.11,SH3_9,Domain,1,49,49,58.0,7.5e-16,1,CL0010
ENST00000263441.11,213,351,213,352,PF10409.14,PTEN_C2,Domain,1,132,133,109.2,1.4e-31,1,CL0154
ENST00000263556.3,24,155,24,155,PF08336.16,P4Ha_N,Family,1,135,135,144.3,2.3e-42,1,No_Clan
ENST00000263556.3,415,518,415,518,PF13640.11,2OG-FeII_Oxy_3,Domain,1,98,98,55.2,1.3e-14,1,CL0029
ENST00000263574.9,49,147,49,147,PF02177.21,APP_N,Domain,1,100,100,144.2,1.6e-42,1,No_Clan
ENST00000263574.9,148,204,148,204,PF12924.12,APP_Cu_bd,Domain,1,57,57,90.4,9.7e-26,1,No_Clan
ENST00000263574.9,309,361,309,361,PF00014.28,Kunitz_BPTI,Domain,1,53,53,73.1,1.9e-20,1,No_Clan
ENST00000263574.9,366,547,365,547,PF12925.12,APP_E2,Domain,2,190,190,235.5,4.5e-70,1,No_Clan
ENST00000263574.9,709,759,709,759,PF10515.14,APP_amyloid,Family,1,52,52,93.1,1.3e-26,1,No_Clan
ENST00000264198.5,98,251,95,256,PF12483.13,GIDE,Family,4,156,160,84.5,6.5e-24,1,No_Clan
ENST00000264198.5,300,346,298,346,PF13920.11,zf-C3HC4_3,Domain,3,49,49,48.1,8.7e-13,1,CL0229
ENST00000264312.12,24,109,23,109,PF07051.16,OCIA,Family,2,87,87,133.2,3e-39,1,No_Clan
ENST00000264400.7,38,135,37,137,PF00618.25,RasGEF_N,Domain,2,104,106,52.9,4.2e-14,1,CL0542
ENST00000264400.7,209,403,208,403,PF00617.24,RasGEF,Family,2,181,181,184.8,1.6e-54,1,No_Clan
ENST00000264433.11,46,167,46,168,PF14636.11,FNIP_N,Family,1,147,148,118.0,7.5e-34,1,CL0431
ENST00000264433.11,298,531,297,531,PF14637.11,FNIP_M,Family,2,230,230,289.2,3.9e-86,1,No_Clan
ENST00000264433.11,927,1000,927,1000,PF14638.11,FNIP_C,Family,1,79,189,82.5,3.5e-23,1,No_Clan
ENST00000264649.10,27,828,27,828,PF01496.24,V_ATPase_I,Family,1,815,815,1137.6,0.0,1,No_Clan
ENST00000264758.11,148,329,147,329,PF00596.26,Aldolase_II,Domain,2,183,183,157.0,5.7e-46,1,No_Clan
ENST00000265026.8,172,405,168,407,PF07714.22,PK_Tyr_Ser-Thr,Domain,5,256,258,219.0,7.8e-65,1,CL0016
ENST00000265437.9,18,551,17,557,PF04184.17,ST7,Repeat,2,508,533,963.5,3e-290,1,CL0020
ENST00000267484.10,590,751,589,753,PF02453.22,Reticulon,Family,2,155,157,145.9,1.1e-42,1,CL0484
ENST00000269243.8,32,76,31,76,PF02736.24,Myosin_N,Domain,2,45,45,53.2,2.3e-14,1,CL0010
ENST00000269243.8,87,771,87,771,PF00063.26,Myosin_head,Domain,1,679,679,1011.7,0.0,1,CL0023
ENST00000269243.8,788,806,787,807,PF00612.32,IQ,Motif,2,20,21,21.5,0.00015,1,CL0220
ENST00000269243.8,848,1000,848,1000,PF01576.24,Myosin_tail_1,Coiled-coil,1,153,1081,221.1,2.8e-65,1,No_Clan
ENST00000269385.9,12,60,11,60,PF00385.29,Chromo,Domain,2,53,53,63.4,1.6e-17,1,CL0010
ENST00000269385.9,349,381,349,381,PF17218.8,CBX7_C,Motif,1,33,33,51.8,5.9e-14,1,No_Clan
ENST00000270631.2,73,123,73,123,PF14980.11,TIP39,Family,1,51,51,105.5,1.1e-30,1,No_Clan
ENST00000271002.15,25,161,25,162,PF06729.17,CENP-R,Family,1,137,138,220.1,1e-65,1,No_Clan
ENST00000271690.12,32,106,11,114,PF04667.22,Endosulfine,Family,7,71,80,33.9,2.9e-08,1,No_Clan
ENST00000271836.10,63,124,32,124,PF01562.24,Pep_M12B_propep,Family,34,93,93,32.3,1.4e-07,1,No_Clan
ENST00000271836.10,214,412,213,414,PF01421.24,Reprolysin,Domain,2,198,200,183.7,4.8e-54,1,CL0126
ENST00000271836.10,430,503,430,503,PF00200.28,Disintegrin,Domain,1,75,75,78.9,4.6e-22,1,No_Clan
ENST00000271836.10,508,622,508,627,PF08516.17,ADAM_CR,Family,1,110,115,98.2,4.6e-28,1,CL0750
ENST00000272203.8,60,157,60,158,PF00169.34,PH,Domain,1,104,105,73.8,1.6e-20,1,CL0266
ENST00000272902.10,90,366,87,367,PF03781.21,FGE-sulfatase,Domain,4,254,255,292.5,3.7e-87,1,CL0056
ENST00000274695.8,65,145,65,154,PF00919.25,UPF0004,Family,1,84,98,78.7,3.1e-22,1,CL0304
ENST00000274695.8,208,381,208,381,PF04055.26,Radical_SAM,Domain,1,166,166,74.4,1.4e-20,1,CL0036
ENST00000274695.8,433,492,431,492,PF01938.25,TRAM,Domain,3,61,61,24.2,2.8e-05,1,CL0021
ENST00000275036.11,2,74,2,77,PF01101.23,HMG14_17,Family,1,67,90,65.8,6.3e-18,1,No_Clan
ENST00000275262.11,10,62,10,66,PF16544.10,STAR_dimer,Domain,1,50,53,83.4,6.8e-24,1,No_Clan
ENST00000275262.11,97,125,90,138,PF00013.34,KH_1,Domain,9,37,66,23.4,4.4e-05,1,CL0007
ENST00000276202.9,38,147,37,147,PF11878.13,DOCK_C-D_N,Domain,2,113,113,144.9,1.6e-42,1,No_Clan
ENST00000276202.9,166,271,166,272,PF00169.34,PH,Domain,1,104,105,46.3,6e-12,1,CL0266
ENST00000276202.9,637,826,636,827,PF14429.11,DOCK-C2,Domain,2,186,187,193.1,5e-57,1,CL0154
ENST00000276204.10,38,147,37,147,PF11878.13,DOCK_C-D_N,Domain,2,113,113,144.9,1.6e-42,1,No_Clan
ENST00000276204.10,166,271,166,272,PF00169.34,PH,Domain,1,104,105,46.3,6e-12,1,CL0266
ENST00000276204.10,637,826,636,827,PF14429.11,DOCK-C2,Domain,2,186,187,193.1,5e-57,1,CL0154
ENST00000277120.8,31,60,31,60,PF01462.23,LRRNT,Family,1,28,28,28.9,7.6e-07,1,No_Clan
ENST00000277120.8,92,149,91,150,PF13855.11,LRR_8,Repeat,2,60,61,39.8,3.4e-10,1,CL0022
ENST00000277120.8,151,195,151,195,PF16920.10,LRRCT_2,Motif,1,45,45,57.0,1.7e-15,1,No_Clan
ENST00000277120.8,204,283,197,283,PF07679.21,I-set,Domain,8,90,90,48.0,1.2e-12,1,CL0159
ENST00000277120.8,306,374,298,377,PF07679.21,I-set,Domain,23,86,90,33.1,5.4e-08,1,CL0159
ENST00000277120.8,555,822,554,823,PF07714.22,PK_Tyr_Ser-Thr,Domain,2,257,258,328.2,3.8e-98,1,CL0016
ENST00000277817.10,47,95,46,95,PF00415.23,RCC1,Repeat,3,50,50,52.4,7.2e-14,1,CL0186
ENST00000277817.10,98,147,98,147,PF00415.23,RCC1,Repeat,1,50,50,60.6,2e-16,1,CL0186
ENST00000277817.10,150,198,150,199,PF00415.23,RCC1,Repeat,1,49,50,48.2,1.5e-12,1,CL0186
ENST00000277817.10,203,233,203,265,PF00415.23,RCC1,Repeat,1,31,50,27.5,4.3e-06,1,CL0186
ENST00000277817.10,650,946,649,947,PF00632.30,HECT,Domain,2,305,306,325.1,6.8e-97,1,CL0552
ENST00000279147.9,22,60,22,60,PF09811.14,Yae1_N,Family,1,39,39,46.5,2.5e-12,1,CL0255
ENST00000280187.11,16,247,15,247,PF01275.24,Myelin_PLP,Family,2,231,231,302.3,3.1e-90,1,No_Clan
ENST00000280241.12,93,136,45,136,PF10608.14,MAGUK_N_PEST,Domain,64,107,107,55.0,1.1e-14,1,No_Clan
ENST00000280241.12,137,220,137,221,PF00595.29,PDZ,Domain,1,80,81,78.0,6.6e-22,1,CL0466
ENST00000280241.12,233,315,232,316,PF00595.29,PDZ,Domain,2,80,81,74.6,7.4e-21,1,CL0466
ENST00000280241.12,317,384,317,384,PF10600.14,PDZ_assoc,Domain,1,68,68,79.6,2.2e-22,1,No_Clan
ENST00000280241.12,461,535,460,538,PF00595.29,PDZ,Domain,2,78,81,74.7,7e-21,1,CL0466
ENST00000280241.12,581,624,581,637,PF00018.33,SH3_1,Domain,1,39,48,31.1,1.6e-07,1,CL0010
ENST00000280241.12,719,895,718,896,PF00625.26,Guanylate_kin,Domain,2,181,182,221.9,5.9e-66,1,CL0023
ENST00000280333.9,15,62,15,62,PF00018.33,SH3_1,Domain,1,48,48,37.9,1.2e-09,1,CL0010
ENST00000280333.9,73,416,72,416,PF16172.10,DOCK_N,Family,2,387,387,328.2,8.3e-98,1,No_Clan
ENST00000280333.9,421,617,421,618,PF14429.11,DOCK-C2,Domain,1,186,187,221.1,1.3e-65,1,CL0154
ENST00000280772.7,47,136,46,137,PF12796.12,Ank_2,Repeat,3,89,90,69.3,4e-19,1,CL0465
ENST00000280772.7,204,260,197,267,PF12796.12,Ank_2,Repeat,31,85,90,39.3,8.8e-10,1,CL0465
ENST00000280772.7,264,325,259,331,PF12796.12,Ank_2,Repeat,25,84,90,50.3,3.3e-13,1,CL0465
ENST00000280772.7,330,396,324,397,PF12796.12,Ank_2,Repeat,25,89,90,54.9,1.2e-14,1,CL0465
ENST00000280772.7,457,527,456,529,PF12796.12,Ank_2,Repeat,20,88,90,54.8,1.3e-14,1,CL0465
ENST00000280772.7,596,659,590,661,PF12796.12,Ank_2,Repeat,27,88,90,47.6,2.2e-12,1,CL0465
ENST00000280772.7,669,759,668,760,PF12796.12,Ank_2,Repeat,2,89,90,72.4,4.1e-20,1,CL0465
