isoform_id	logFC	logCPM	F	PValue	FDR	gene_id	gene_name	transcript_biotype
ENST00000616316	5.58584967456428	7.21959549680768	216.572916258234	1.81149853063028e-08	1.26203231427066e-05	ENSG00000185201	IFITM2	protein_coding
ENST00000621129	-5.9251574342101	6.52790959997071	206.792358817473	2.29708569026155e-08	1.26203231427066e-05	ENSG00000168824	NSG1	protein_coding
transcript302	6.25942573277291	6.82673106191887	250.386592439455	8.56903939598694e-09	1.26203231427066e-05	NA	NA	NA
transcript40081	4.9894598121851	8.47435129230929	243.025020063645	9.99904612464008e-09	1.26203231427066e-05	NA	NA	NA
ENST00000319420	4.49958208393393	7.30124355337873	204.15676868625	2.45339460987038e-08	1.27276660372053e-05	ENSG00000180730	SHISA2	protein_coding
ENST00000294312	5.52867982578054	7.17816713855874	198.460726710513	2.83647326519114e-08	1.33807343940885e-05	ENSG00000162344	FGF19	protein_coding
ENST00000303375	5.77351469898142	6.30183007063259	198.061801566668	2.86586729365786e-08	1.33807343940885e-05	ENSG00000011028	MRC2	protein_coding
ENST00000355841	6.24336307474528	5.97924631315178	200.468165788848	2.69387429217275e-08	1.33807343940885e-05	ENSG00000196923	PDLIM7	protein_coding
ENST00000369700	5.92156064623263	6.75016119974813	195.596728725548	3.05573103550816e-08	1.38069756820525e-05	ENSG00000146250	PRSS35	protein_coding
ENST00000271638	5.83094566396737	5.96827730527391	192.834787455227	3.28646588145464e-08	1.43854773754797e-05	ENSG00000163191	S100A11	protein_coding
ENST00000246104	-5.57456107601278	6.75620138213491	190.854012883564	3.4647194785411e-08	1.47061593139167e-05	ENSG00000215397	SCRT2	protein_coding
ENST00000232424	7.36690461470995	7.59859718742372	186.892774722822	3.85682049716217e-08	1.5434995629643e-05	ENSG00000114315	HES1	protein_coding
ENST00000252486	3.77117092734614	8.14304335563565	186.9931913257	3.84625050335511e-08	1.5434995629643e-05	ENSG00000130203	APOE	protein_coding
ENST00000225441	-5.18431328061181	5.93326858960138	184.97344435886	4.06563098953855e-08	1.58186925751296e-05	ENSG00000108309	RUNDC3A	protein_coding
ENST00000299610	4.77558813621492	6.1879733928184	179.016573314239	4.80463612071886e-08	1.7710141616555e-05	ENSG00000166482	MFAP4	protein_coding
transcript50226	4.78249717281085	6.32897750658974	179.332964309689	4.76157759165167e-08	1.7710141616555e-05	NA	NA	NA
ENST00000514985	4.66098737849773	7.29180561451591	176.33477730963	5.18877565700083e-08	1.8635687340413e-05	ENSG00000250722	SELENOP	protein_coding
ENST00000544301	4.1923943366511	7.59698460713264	174.12038966354	5.53365389591546e-08	1.9377472530022e-05	ENSG00000026025	VIM	protein_coding
ENST00000274063	4.281991389181	9.58999732837146	172.11852944518	5.86905154662407e-08	2.00506841496496e-05	ENSG00000145423	SFRP2	protein_coding
ENST00000261980	3.4744247339676	7.46594443921368	164.197904964679	7.45620726754039e-08	2.42881616735903e-05	ENSG00000119614	VSX2	protein_coding
ENST00000337225	4.61245665956533	6.06599801773648	164.492109088737	7.3887838659042e-08	2.42881616735903e-05	ENSG00000145824	CXCL14	protein_coding
ENST00000263314	-5.32640067639806	5.65271097370729	163.120484725241	7.70943143895673e-08	2.45422741285152e-05	ENSG00000109991	P2RX3	protein_coding
ENST00000234396	3.68151856914856	7.92649295460933	159.577016097615	8.61728499009418e-08	2.61878633305668e-05	ENSG00000116039	ATP6V1B1	protein_coding
ENST00000257860	-4.88835263286709	6.97764878442582	158.962867884199	8.78724620929992e-08	2.61878633305668e-05	ENSG00000135406	PRPH	protein_coding
ENST00000262464	4.68214064679759	6.27724941076308	159.703515992654	8.58276292155885e-08	2.61878633305668e-05	ENSG00000138829	FBN2	protein_coding
ENST00000240100	-3.99444986441176	7.3601259905744	157.34895136709	9.25318965852968e-08	2.70019640722969e-05	ENSG00000120875	DUSP4	protein_coding
ENST00000252575	-4.4055854937296	6.26272203481746	156.426959683669	9.53251647861881e-08	2.7249379248166e-05	ENSG00000130287	NCAN	protein_coding
ENST00000287713	-4.99350768322201	6.779054142759	154.940137279347	1.00043296141247e-07	2.75689448456941e-05	ENSG00000157064	NMNAT2	protein_coding
ENST00000512055	-5.80444574837353	5.49020523048558	154.837364952825	1.0037953788323e-07	2.75689448456941e-05	ENSG00000196353	CPNE4	protein_coding
ENST00000249700	-3.75418526241961	7.1867202769762	147.134152559162	1.29879558119194e-07	2.93126269234869e-05	ENSG00000128872	TMOD2	protein_coding
ENST00000253407	-4.33233964283041	8.16596240247606	148.42878331867	1.24267171709112e-07	2.93126269234869e-05	ENSG00000131094	C1QL1	protein_coding
ENST00000262493	-4.54731440035233	6.01315362212909	148.063745885378	1.25820022720076e-07	2.93126269234869e-05	ENSG00000087258	GNAO1	protein_coding
ENST00000267260	-3.49574025938022	7.32924105998878	146.69728881383	1.31840900705338e-07	2.93126269234869e-05	ENSG00000139767	SRRM4	protein_coding
ENST00000342032	-3.76066156903137	6.95531645954665	151.635028580364	1.11561025331411e-07	2.93126269234869e-05	ENSG00000106341	PPP1R17	protein_coding
ENST00000356455	6.49463869135641	6.52512751554788	149.056250463813	1.21650734780838e-07	2.93126269234869e-05	ENSG00000175063	UBE2C	protein_coding
ENST00000373673	-4.29041694737975	8.66338275621976	149.107647749232	1.2143932576161e-07	2.93126269234869e-05	ENSG00000179774	ATOH7	protein_coding
ENST00000388835	4.65284307614375	6.40728343071196	146.705396425465	1.31804182226643e-07	2.93126269234869e-05	ENSG00000111057	KRT18	protein_coding
ENST00000396210	5.29456822219805	5.66845731392575	150.913182491414	1.142818237966e-07	2.93126269234869e-05	ENSG00000008394	MGST1	protein_coding
ENST00000488120	-3.65244098995587	8.82766297809088	149.037980929179	1.21725986765296e-07	2.93126269234869e-05	ENSG00000077279	DCX	protein_coding
ENST00000596224	4.63267652550675	7.13878305241721	147.374020074466	1.28817370105691e-07	2.93126269234869e-05	ENSG00000160111	CPAMD8	retained_intron
transcript21090	-3.63664853823927	6.98073897987339	147.347616188383	1.28933786589315e-07	2.93126269234869e-05	NA	NA	NA
ENST00000476918	5.73136250415884	5.8386701061879	144.77639113275	1.40892927484359e-07	3.05986452554038e-05	ENSG00000114315	HES1	retained_intron
ENST00000515211	-3.86394786696734	6.74793755883895	144.552725103087	1.41994141614996e-07	3.05986452554038e-05	ENSG00000135824	RGS8	protein_coding
ENST00000220876	-4.64289085199149	10.8764658720806	142.801935936849	1.50976101012414e-07	3.10988565717778e-05	ENSG00000104435	STMN2	protein_coding
ENST00000372017	-3.49079681925895	8.32839631185333	143.032538593375	1.49755308285184e-07	3.10988565717778e-05	ENSG00000173267	SNCG	protein_coding
ENST00000490466	4.9684166006005	5.59889894316285	143.354954605817	1.48068031120135e-07	3.10988565717778e-05	ENSG00000142694	EVA1B	protein_coding
ENST00000359227	-3.9840279532508	7.22385605025399	141.067113540215	1.6054848043844e-07	3.12333689652948e-05	ENSG00000196361	ELAVL3	protein_coding
ENST00000366820	9.27429640373082	5.50987137571255	172.484264582282	1.59732247073187e-07	3.12333689652948e-05	ENSG00000143768	LEFTY2	protein_coding
transcript1731	4.22602197800852	9.38714838333525	141.359832044601	1.58883924157325e-07	3.12333689652948e-05	NA	NA	NA
transcript5381	3.53358591523138	7.81281913178166	141.537341967271	1.57884475145737e-07	3.12333689652948e-05	NA	NA	NA
ENST00000199936	5.76878939245514	7.05331157065179	137.907664512838	1.79898155499069e-07	3.45182666311707e-05	ENSG00000086696	HSD17B2	protein_coding
ENST00000277415	-5.03467945522437	5.69496635609727	136.758110941262	1.87616434822099e-07	3.4937365604102e-05	ENSG00000130558	OLFM1	protein_coding
ENST00000335099	-3.59003484842957	6.45396602736245	136.12151394645	1.9205948108202e-07	3.4937365604102e-05	ENSG00000186907	RTN4RL2	protein_coding
ENST00000358171	5.00383988296415	5.87727862203195	136.268316625819	1.91023918167072e-07	3.4937365604102e-05	ENSG00000149257	SERPINH1	protein_coding
transcript6283	-3.7623069306609	6.06984574888729	136.209543146918	1.91437716181022e-07	3.4937365604102e-05	NA	NA	NA
ENST00000305901	-3.9499514394183	6.54751054538136	134.663576105231	2.02713868974893e-07	3.64027328555299e-05	ENSG00000169856	ONECUT1	protein_coding
ENST00000478951	-4.40443901634692	7.35057586498713	134.130146037624	2.06786261156233e-07	3.66639893672829e-05	ENSG00000144834	TAGLN3	protein_coding
ENST00000282928	5.47998446613201	5.63680693610458	133.493824694972	2.11771767494274e-07	3.70785893411537e-05	ENSG00000152977	ZIC1	protein_coding
ENST00000226328	-3.1988861738604	7.56929800472916	132.615470046369	2.188898173334e-07	3.76795786933968e-05	ENSG00000018189	RUFY3	protein_coding
ENST00000274289	3.30461746670676	7.34925072770809	132.243786837351	2.21987099806345e-07	3.76795786933968e-05	ENSG00000145632	PLK2	protein_coding
transcript35369	-3.63100705339617	7.591943057626	132.091107792331	2.23274436464049e-07	3.76795786933968e-05	NA	NA	NA
ENST00000321348	9.1286188341433	5.37145064879231	159.844648996633	2.27223961276409e-07	3.78895955428411e-05	ENSG00000071967	CYBRD1	protein_coding
ENST00000378482	-3.65850801939987	8.14575486840723	130.302915314236	2.39030880608085e-07	3.93894769962053e-05	ENSG00000156298	TSPAN7	protein_coding
ENST00000368575	3.41829484525886	6.41655791525489	128.262695421956	2.58647414093463e-07	4.20313944780572e-05	ENSG00000143545	RAB13	protein_coding
ENST00000368921	-3.28138591339097	6.88705250680166	128.024047817951	2.61064561975511e-07	4.20313944780572e-05	ENSG00000213190	MLLT11	protein_coding
ENST00000264436	-2.93600785630324	7.76066510071539	126.736518485876	2.74577137419238e-07	4.29709534518533e-05	ENSG00000075340	ADD2	protein_coding
ENST00000300093	4.63748750736185	5.44537217542049	126.595790845128	2.76103791723196e-07	4.29709534518533e-05	ENSG00000166851	PLK1	protein_coding
ENST00000372684	-3.02618422096808	7.09021453154074	127.047563261258	2.71238206148469e-07	4.29709534518533e-05	ENSG00000117016	RIMS3	protein_coding
ENST00000268150	4.39151383367034	5.93679766300057	126.192363631237	2.80536406315251e-07	4.3181026848986e-05	ENSG00000140545	MFGE8	protein_coding
ENST00000531738	3.21730722090002	6.90005254823282	125.386273836891	2.89648651578749e-07	4.40990072028646e-05	ENSG00000064309	CDON	protein_coding
ENST00000224784	10.620064902016	6.8141013814484	149.746800234644	3.07054543865558e-07	4.57543935736688e-05	ENSG00000107796	ACTA2	protein_coding
ENST00000490531	-3.03245973494818	7.06997817693533	124.021022378533	3.05895759895075e-07	4.57543935736688e-05	ENSG00000136274	NACAD	protein_coding
ENST00000405308	3.07523218313842	7.16592014160186	122.437053419998	3.26120012371858e-07	4.80838211925538e-05	ENSG00000110492	MDK	protein_coding
ENST00000311308	-6.47085986051774	5.55580064978401	120.961916921021	3.46395489565093e-07	4.9704801192435e-05	ENSG00000174521	TTC9B	protein_coding
ENST00000375078	-2.95295810812005	7.45283715984779	120.354363107334	3.5517869700259e-07	4.9704801192435e-05	ENSG00000162545	CAMK2N1	protein_coding
ENST00000437945	3.28744659055848	7.86376744638872	120.667894275682	3.50613514645631e-07	4.9704801192435e-05	ENSG00000106484	MEST	protein_coding
ENST00000452853	3.18035237533717	6.81245601292561	120.135623720304	3.58405434456767e-07	4.9704801192435e-05	ENSG00000070087	PFN2	protein_coding
ENST00000473377	3.4302534408636	6.09149843744508	121.088466694091	3.44598559542667e-07	4.9704801192435e-05	ENSG00000143375	CGN	retained_intron
transcript26736	-3.37394734636502	9.51510281555373	120.275108416007	3.56343827876597e-07	4.9704801192435e-05	NA	NA	NA
ENST00000378024	4.34780673084663	5.88162134472369	118.026894163559	3.91364670937603e-07	5.12321957553552e-05	ENSG00000124942	AHNAK	protein_coding
ENST00000439356	-3.52384179266319	5.97060596110339	118.912624192819	3.77100663843456e-07	5.12321957553552e-05	ENSG00000047849	MAP4	protein_coding
ENST00000455537	-3.02746500963027	8.29494973643305	118.487145131028	3.83874318297548e-07	5.12321957553552e-05	ENSG00000155980	KIF5A	protein_coding
transcript2184	-3.33403128206374	6.94034808918034	118.145231903134	3.89422353532022e-07	5.12321957553552e-05	NA	NA	NA
transcript2688	3.83231293489679	5.67695635678098	119.124938147059	3.737736694216e-07	5.12321957553552e-05	NA	NA	NA
transcript62347	6.73323572008137	5.18732231959105	118.16652060279	3.89074149377933e-07	5.12321957553552e-05	NA	NA	NA
ENST00000257497	6.40905099035484	5.45691059843223	117.517496664816	3.99857880527674e-07	5.13835718582672e-05	ENSG00000135046	ANXA1	protein_coding
ENST00000338167	2.89013430153083	7.68034245347456	117.676928795172	3.9717636768794e-07	5.13835718582672e-05	ENSG00000084234	APLP2	protein_coding
ENST00000335698	5.93254114020706	5.86278971364598	116.648670358426	4.14853850168463e-07	5.23500709847717e-05	ENSG00000165629	ATP5F1C	protein_coding
ENST00000350889	-4.56379533279546	5.49746663528081	116.648985077998	4.14848298545193e-07	5.23500709847717e-05	ENSG00000015592	STMN4	protein_coding
ENST00000240285	3.31636698997834	6.12283706063688	115.586636538575	4.34100412398576e-07	5.28734302301466e-05	ENSG00000121039	RDH10	protein_coding
ENST00000257290	4.90535176002033	5.91522212750132	115.663830537049	4.32666278810946e-07	5.28734302301466e-05	ENSG00000134853	PDGFRA	protein_coding
ENST00000288207	5.86763760316203	6.24074292904654	115.900140558842	4.2831083983618e-07	5.28734302301466e-05	ENSG00000157456	CCNB2	protein_coding
ENST00000295522	3.68125591201344	6.63330699842371	116.187252401411	4.23088839646396e-07	5.28734302301466e-05	ENSG00000163347	CLDN1	protein_coding
ENST00000376896	-3.00565042980659	8.95300312798692	114.369015245782	4.57485070600387e-07	5.47691742213643e-05	ENSG00000198963	RORB	protein_coding
transcript73020	-3.95156721096579	5.86626584019489	114.554477034168	4.53828515151916e-07	5.47691742213643e-05	NA	NA	NA
ENST00000330871	3.65560550367208	6.49725211186063	113.410982326169	4.76939537204296e-07	5.66143398103439e-05	ENSG00000184557	SOCS3	protein_coding
ENST00000367674	-7.34900930543724	6.36571741387325	113.02359480163	4.85083674734693e-07	5.70972019496541e-05	ENSG00000116147	TNR	protein_coding
ENST00000265342	-6.03547518104666	5.08233216511537	112.31539156172	5.0040291617294e-07	5.76881609256395e-05	ENSG00000053108	FSTL4	protein_coding
ENST00000372733	3.63947048740809	6.31994985453225	112.222259034949	5.02459886694369e-07	5.76881609256395e-05	ENSG00000124145	SDC4	protein_coding
ENST00000489485	6.9999238207269	5.02696260555716	112.228080450992	5.02331018588972e-07	5.76881609256395e-05	ENSG00000013297	CLDN11	protein_coding_CDS_not_defined
ENST00000354760	7.04389279932759	6.6441241837619	111.796905181719	5.11982908958765e-07	5.83036146811823e-05	ENSG00000196431	CRYBA4	protein_coding
ENST00000263388	7.42843227722414	4.84043115222826	111.250301071851	5.24536717362785e-07	5.87774864008042e-05	ENSG00000074181	NOTCH3	protein_coding
transcript32992	-3.10287379213111	6.4056606545315	111.3077159223	5.23201048651796e-07	5.87774864008042e-05	NA	NA	NA
ENST00000270221	4.18706726539915	5.70567717983447	110.478291566286	5.42895076878566e-07	5.90685777600161e-05	ENSG00000142227	EMP3	protein_coding
ENST00000271636	4.21791150195249	5.49176459146259	110.942080043175	5.31776522901944e-07	5.90685777600161e-05	ENSG00000143375	CGN	protein_coding
ENST00000297323	-2.8158865131454	7.42600983971683	110.432705000466	5.4400275084187e-07	5.90685777600161e-05	ENSG00000164742	ADCY1	protein_coding
ENST00000338333	-3.04189103056939	6.30068282378381	110.68850053139	5.37821843025205e-07	5.90685777600161e-05	ENSG00000188573	FBLL1	protein_coding
ENST00000360632	4.23304492286673	5.57288265329232	109.652732341984	5.633764692866e-07	6.0701647733057e-05	ENSG00000018408	WWTR1	protein_coding
ENST00000362072	-5.01677669162886	6.21589152324468	109.158251581698	5.76082990744367e-07	6.11487473709164e-05	ENSG00000149295	DRD2	protein_coding
ENST00000611745	-3.73862279912781	5.76882045899748	109.151562137426	5.76257203752478e-07	6.11487473709164e-05	ENSG00000177679	SRRM3	protein_coding
ENST00000272907	-5.4867433393938	4.93504864706557	107.948070740426	6.08642290047629e-07	6.35710437452868e-05	ENSG00000144460	NYAP2	protein_coding
ENST00000450849	-3.12219488722592	7.61302475192256	107.802641102012	6.1270014318653e-07	6.35710437452868e-05	ENSG00000167654	ATCAY	protein_coding
transcript39633	3.47903249051221	5.77396910892368	108.096736993195	6.04527030363954e-07	6.35710437452868e-05	NA	NA	NA
ENST00000298198	-3.04345976770452	6.1306158283802	107.287364503165	6.27338243476529e-07	6.42857162436724e-05	ENSG00000165434	PGM2L1	protein_coding
ENST00000371655	-3.01387607511095	7.92212432524179	107.237826499338	6.2876726817899e-07	6.42857162436724e-05	ENSG00000169213	RAB3B	protein_coding
ENST00000261839	4.37839371758936	5.38794522926384	107.035924075741	6.34631634130926e-07	6.4415110864289e-05	ENSG00000128833	MYO5C	protein_coding
ENST00000539008	-2.9172162279501	7.47688306795639	106.329447036087	6.55668652217802e-07	6.6071588572768e-05	ENSG00000011347	SYT7	protein_coding
ENST00000373012	-2.8713467112343	6.66237382546227	106.122692212079	6.6198100150281e-07	6.61374555505244e-05	ENSG00000185668	POU3F1	protein_coding
ENST00000503787	5.97642195082413	5.20631305484444	105.989778822256	6.66076996060528e-07	6.61374555505244e-05	ENSG00000164294	GPX8	protein_coding
transcript14091	2.9475944583999	6.28548447251691	105.847738689587	6.70487519681192e-07	6.61374555505244e-05	NA	NA	NA
ENST00000302101	-3.67308091415506	7.8717768600118	105.275404070624	6.88613878788347e-07	6.65201006909543e-05	ENSG00000171786	NHLH1	protein_coding
ENST00000443236	7.57279376361249	4.97424092921526	105.35104110608	6.8618535109771e-07	6.65201006909543e-05	ENSG00000160111	CPAMD8	protein_coding
ENST00000513829	-6.06204346504086	5.14289789239411	105.525000344345	6.80638369311715e-07	6.65201006909543e-05	ENSG00000168824	NSG1	nonsense_mediated_decay
ENST00000231061	4.9150112521382	6.39662036941471	104.804808296893	7.0395472194649e-07	6.68167779117317e-05	ENSG00000113140	SPARC	protein_coding
ENST00000265056	3.21151338165945	6.39092348596362	105.023175627527	6.96786346651303e-07	6.68167779117317e-05	ENSG00000073111	MCM2	protein_coding
ENST00000396603	-4.64551447431437	5.18359227008593	104.743113863403	7.05995797168294e-07	6.68167779117317e-05	ENSG00000122705	CLTA	protein_coding
ENST00000377670	2.98256764675024	6.8531154786893	104.44654790109	7.15905786460723e-07	6.72999486641299e-05	ENSG00000124440	HIF3A	protein_coding
ENST00000252999	2.82472349136024	6.78165202671703	104.294348503935	7.21055680344709e-07	6.7332179430589e-05	ENSG00000130702	LAMA5	protein_coding
ENST00000308987	3.07035760482766	6.89605991311013	103.479095426685	7.49400853441211e-07	6.79023161538786e-05	ENSG00000173207	CKS1B	protein_coding
ENST00000354232	-2.60795561119407	7.41124907603299	103.422983507599	7.51399943160646e-07	6.79023161538786e-05	ENSG00000105379	ETFB	protein_coding
ENST00000367570	-4.92502941919557	5.08772446536004	103.525051394646	7.47768285477211e-07	6.79023161538786e-05	ENSG00000198216	CACNA1E	protein_coding
ENST00000519716	-3.26676473684038	6.04965502378532	103.847834184237	7.36419655034864e-07	6.79023161538786e-05	ENSG00000130477	UNC13A	protein_coding
ENST00000616661	5.28903286962624	6.45285579194505	103.72086237342	7.40859280313937e-07	6.79023161538786e-05	ENSG00000162496	DHRS3	protein_coding
ENST00000310227	-2.9773156106656	8.45629628426056	102.826864064118	7.73033133048787e-07	6.94094557347074e-05	ENSG00000173404	INSM1	protein_coding
transcript48935	-4.45545891858923	5.27192989150779	102.397311737368	7.89080295157714e-07	7.0399029899835e-05	NA	NA	NA
ENST00000377026	-4.10475825489466	5.44225062186273	101.621925999621	8.19058917965381e-07	7.26111282527918e-05	ENSG00000125814	NAPB	protein_coding
ENST00000275517	4.72501086139321	5.1435757957357	101.229948605242	8.34727161517723e-07	7.35347380589858e-05	ENSG00000146670	CDCA5	protein_coding
ENST00000333628	-2.90441125324128	9.51012354918122	100.747248504621	8.54512960271643e-07	7.48072689657807e-05	ENSG00000137267	TUBB2A	protein_coding
ENST00000451137	8.68915902689644	4.95865891963676	118.983774523023	8.79084713950473e-07	7.58283255096256e-05	ENSG00000142871	CCN1	protein_coding
transcript28337	7.26237523421819	4.68809693219582	100.088566714419	8.82417152714284e-07	7.58283255096256e-05	NA	NA	NA
transcript29041	-2.93000459171149	9.6355754362581	100.311715569663	8.72844351654682e-07	7.58283255096256e-05	NA	NA	NA
ENST00000256646	4.16939293692885	5.26088326210086	99.89364140795	8.90881235323497e-07	7.60888625803428e-05	ENSG00000134250	NOTCH2	protein_coding
ENST00000588564	-3.88554671714508	5.55163334411683	99.5089717589951	9.07868656849842e-07	7.70697956151257e-05	ENSG00000108309	RUNDC3A	retained_intron
ENST00000367590	-2.72122981004073	6.9388633601018	99.216812494903	9.21027795020669e-07	7.72505169152964e-05	ENSG00000143324	XPR1	protein_coding
ENST00000461742	-3.18621234474191	7.89463459450404	99.2901517407752	9.17703376032542e-07	7.72505169152964e-05	ENSG00000116852	KIF21B	protein_coding
ENST00000301178	3.54165646191616	6.39082844844464	98.9508518558949	9.33204036590112e-07	7.78058865507006e-05	ENSG00000167601	AXL	protein_coding
ENST00000331830	-4.53886638675948	5.239649910904	98.2591511111286	9.65776469030623e-07	8.00451538562837e-05	ENSG00000184144	CNTN2	protein_coding
ENST00000375820	4.09105753361083	5.24914887230011	97.5252642769619	1.00182079750927e-06	8.25441406512489e-05	ENSG00000187498	COL4A1	protein_coding
ENST00000274071	4.38584127935171	5.14425843305905	97.387290590789	1.00877424037416e-06	8.26309987422269e-05	ENSG00000145431	PDGFC	nonsense_mediated_decay
ENST00000327381	-2.91006556562698	6.25452441246895	97.0157650137932	1.02778446533258e-06	8.32148959879388e-05	ENSG00000206579	XKR4	protein_coding
ENST00000439742	4.21619413721233	5.13384548524052	97.1153504627123	1.02264750079686e-06	8.32148959879388e-05	ENSG00000213347	MXD3	protein_coding
ENST00000310164	-2.96012960858062	7.33339447332005	96.6612481292849	1.04632178678907e-06	8.38796406228866e-05	ENSG00000174460	ZCCHC12	protein_coding
ENST00000330106	-3.63254055147163	5.44244206360371	96.6300592180903	1.04797152202507e-06	8.38796406228866e-05	ENSG00000184524	CEND1	protein_coding
ENST00000233813	3.96477333951094	8.82733200302068	96.2490857895087	1.06837418454109e-06	8.48958981947433e-05	ENSG00000115461	IGFBP5	protein_coding
ENST00000504425	-4.65307734514409	5.66013020052083	96.1677600718494	1.07279031773182e-06	8.48958981947433e-05	ENSG00000137473	TTC29	protein_coding
ENST00000396426	-2.54622944764054	7.74191307132078	95.9784143644122	1.08315629021015e-06	8.52346638032224e-05	ENSG00000100167	SEPTIN3	protein_coding
ENST00000295417	2.99095795300935	7.14534309227454	95.5897994922599	1.10480603860596e-06	8.64526155461096e-05	ENSG00000163251	FZD5	protein_coding
ENST00000315554	-4.48894669998899	5.43805933657778	95.1875152180938	1.12776013235385e-06	8.77585342993357e-05	ENSG00000070831	CDC42	protein_coding
ENST00000303991	-3.08566633547389	6.15426200895491	94.9385069233433	1.1422518847421e-06	8.79087882181078e-05	ENSG00000169258	GPRIN1	protein_coding
transcript13845	6.40155976300823	4.88018614119663	94.8319753910068	1.14851918640064e-06	8.79087882181078e-05	NA	NA	NA
transcript9235	7.20669517083983	4.63745587059748	94.8590644859553	1.14692166311821e-06	8.79087882181078e-05	NA	NA	NA
ENST00000375980	2.67852525491776	7.10679034312764	94.0301243340089	1.19702438687485e-06	9.1123481450848e-05	ENSG00000142634	EFHD2	protein_coding
transcript1100	-2.68419202498131	7.12389722757174	92.9978359836682	1.26309476388953e-06	9.56333424745979e-05	NA	NA	NA
ENST00000290583	-3.56992261881986	6.81583718328726	92.7180767962201	1.2817394226619e-06	9.65232478130391e-05	ENSG00000159409	CELF3	protein_coding
ENST00000311550	-3.17685241086812	5.87043832870744	92.1506908649621	1.32056519346207e-06	9.74865410423428e-05	ENSG00000166206	GABRB3	protein_coding
ENST00000475478	-4.83528598896375	4.83801866836594	92.1685340007681	1.31932313930521e-06	9.74865410423428e-05	ENSG00000164082	GRM2	protein_coding_CDS_not_defined
transcript37429	-3.68678100872909	6.02161783514336	92.4139957582793	1.30237647992764e-06	9.74865410423428e-05	NA	NA	NA
transcript38818	-5.94255540954485	5.3029474600401	92.1247924171605	1.32237044321019e-06	9.74865410423428e-05	NA	NA	NA
ENST00000260126	-3.43524173601984	5.44981504396368	91.3040965580936	1.38112297104414e-06	9.97795386484538e-05	ENSG00000137571	SLCO5A1	protein_coding
