seq_id	aln_start	aln_end	env_start	env_end	hmm_acc	hmm_name	type	hmm_start	hmm_end	hmm_length	score	evalue	significance	clan
BambuTx16	159	247	159	248	PF00028.22	Cadherin	Domain	1	92	93	33.6	4.9e-8	1	CL0159
BambuTx16	356	515	355	525	PF13385.12	Laminin_G_3	Domain	2	140	151	31.9	1.5e-7	1	CL0004
BambuTx16	537	890	537	890	PF19699.4	CLSTN_C	Family	1	354	354	709	1.0999999999999999e-213	1	No_Clan
BambuTx162	207	394	207	395	PF00149.33	Metallophos	Domain	1	190	191	57.3	3.3e-15	1	CL0163
BambuTx183	29	50	29	56	PF03939.18	Ribosomal_L23eN	Family	1	22	51	27.8	2.4e-6	1	No_Clan
BambuTx190	32	54	29	54	PF10580.14	Neuromodulin_N	Domain	8	31	31	47.1	2e-12	1	No_Clan
BambuTx190	55	75	55	75	PF00612.32	IQ	Motif	1	21	21	26.2	4.7e-6	1	CL0220
BambuTx190	90	261	90	261	PF06614.16	Neuromodulin	Family	1	175	175	269.1	2.5000000000000004e-80	1	CL0756
BambuTx195	15	176	15	177	PF00071.27	Ras	Domain	1	161	162	185.7	5.399999999999999e-55	1	CL0023
BambuTx202	32	371	31	371	PF05208.18	ALG3	Family	21	358	358	462.4	1.5e-138	1	CL0111
BambuTx203	1	273	1	273	PF15010.11	FAM131	Family	1	290	290	466.9	4.5e-140	1	No_Clan
BambuTx210	148	329	147	329	PF00596.26	Aldolase_II	Domain	2	183	183	157.1	5.2999999999999994e-46	1	No_Clan
BambuTx214	157	248	148	252	PF00640.28	PID	Domain	49	136	140	33.8	3.5e-8	1	CL0266
BambuTx214	561	616	561	616	PF11830.13	DUF3350	Family	1	63	63	80.6	8.3e-23	1	No_Clan
BambuTx214	675	884	674	885	PF00566.24	RabGAP-TBC	Family	2	215	216	191.5	1.7999999999999997e-56	1	CL0816
BambuTx215	42	162	42	164	PF00640.28	PID	Domain	1	138	140	46.2	5.5e-12	1	CL0266
BambuTx222	302	341	300	341	PF02008.25	zf-CXXC	Domain	3	48	48	30.9	2.4e-7	1	No_Clan
BambuTx23	121	191	120	193	PF00538.24	Linker_histone	Domain	2	72	74	69.6	2.5e-19	1	CL0123
BambuTx23	228	290	218	291	PF00538.24	Linker_histone	Domain	11	73	74	41.6	1.3e-10	1	CL0123
BambuTx23	306	373	302	374	PF00538.24	Linker_histone	Domain	6	73	74	66.8	1.7e-18	1	CL0123
BambuTx234	408	479	408	479	PF06743.20	FAST_1	Family	1	72	72	66.5	1.7e-18	1	No_Clan
BambuTx234	490	580	490	580	PF08368.17	FAST_2	Family	1	89	89	93.7	9e-27	1	No_Clan
BambuTx234	594	650	593	650	PF08373.15	RAP	Domain	2	58	58	66.5	1.9e-18	1	CL0236
BambuTx258	20	149	16	150	PF00134.28	Cyclin_N	Domain	6	126	127	72.7	2.7e-20	1	CL0065
BambuTx259	20	149	16	150	PF00134.28	Cyclin_N	Domain	6	126	127	72.7	2.7e-20	1	CL0065
BambuTx264	3	295	1	295	PF00069.30	Pkinase	Domain	24	263	263	160.3	6.7e-47	1	CL0016
BambuTx265	3	295	1	295	PF00069.30	Pkinase	Domain	24	263	263	160.3	6.7e-47	1	CL0016
BambuTx266	3	295	1	295	PF00069.30	Pkinase	Domain	24	263	263	160.3	6.7e-47	1	CL0016
BambuTx268	2	60	1	60	PF17654.6	Trnau1ap	Family	52	110	110	107.5	7.5e-31	1	No_Clan
BambuTx27	19	187	19	192	PF09637.15	Med18	Domain	1	215	243	147.9	5.4e-43	1	CL0273
BambuTx270	118	222	106	224	PF00566.24	RabGAP-TBC	Family	104	214	216	35.8	7.6e-9	1	CL0816
BambuTx271	58	256	58	256	PF02146.22	SIR2	Family	1	180	180	160.1	6.4e-47	1	CL0063
BambuTx272	1	102	1	103	PF00622.34	SPRY	Family	16	120	121	78.4	5.300000000000001e-22	1	CL0004
BambuTx272	139	163	138	164	PF08513.16	LisH	Domain	2	26	27	27.4	2.8e-6	1	CL0561
BambuTx272	175	227	174	321	PF10607.14	CTLH	Domain	2	54	146	47.3	2.5e-12	1	No_Clan
BambuTx272	387	479	356	482	PF10607.14	CTLH	Domain	55	142	146	45.4	1e-11	1	No_Clan
BambuTx273	11	101	2	102	PF00125.29	Histone	Domain	27	121	122	90.7	9.3e-26	1	CL0012
BambuTx275	38	125	37	126	PF02023.22	SCAN	Domain	2	89	90	145.2	4.699999999999999e-43	1	CL0148
BambuTx276	47	182	46	182	PF00754.30	F5_F8_type_C	Domain	2	127	127	74.2	1.2e-20	1	CL0202
BambuTx276	190	366	190	366	PF21114.2	DDR1-2_DS-like	Domain	1	177	177	226.5	2.1999999999999998e-67	1	CL0202
BambuTx276	610	905	610	905	PF07714.22	PK_Tyr_Ser-Thr	Domain	1	258	258	284.4	8.7e-85	1	CL0016
BambuTx277	47	182	46	182	PF00754.30	F5_F8_type_C	Domain	2	127	127	74.3	1.1e-20	1	CL0202
BambuTx277	190	366	190	366	PF21114.2	DDR1-2_DS-like	Domain	1	177	177	226.6	2.0999999999999998e-67	1	CL0202
BambuTx277	573	868	573	868	PF07714.22	PK_Tyr_Ser-Thr	Domain	1	258	258	284.5	8e-85	1	CL0016
BambuTx28	52	99	51	99	PF00415.23	RCC1	Repeat	2	50	50	38.9	1.2e-9	1	CL0186
BambuTx28	102	151	102	151	PF00415.23	RCC1	Repeat	1	50	50	51.1	1.8e-13	1	CL0186
BambuTx28	207	272	207	272	PF00415.23	RCC1	Repeat	1	50	50	37.6	3e-9	1	CL0186
BambuTx28	275	325	275	326	PF00415.23	RCC1	Repeat	1	49	50	44.8	1.7e-11	1	CL0186
BambuTx28	329	373	329	377	PF00415.23	RCC1	Repeat	1	46	50	34.4	2.9e-8	1	CL0186
BambuTx28	380	431	380	431	PF00415.23	RCC1	Repeat	1	50	50	50.4	2.9e-13	1	CL0186
BambuTx292	2	58	1	58	PF04908.20	SH3BGR	Family	42	99	99	91.7	3.2e-26	1	CL0172
BambuTx293	2	58	1	58	PF04908.20	SH3BGR	Family	42	99	99	91.7	3.2e-26	1	CL0172
BambuTx299	47	108	39	122	PF16543.10	DFRP_C	Domain	19	76	88	31.6	2.2e-7	1	No_Clan
BambuTx30	83	168	83	171	PF00041.26	fn3	Domain	1	81	84	49.4	4.8e-13	1	CL0159
BambuTx317	32	226	32	227	PF00804.30	Syntaxin	Domain	1	198	199	195.8	7.5e-58	1	CL0445
BambuTx318	32	226	32	227	PF00804.30	Syntaxin	Domain	1	198	199	194	2.6e-57	1	CL0445
BambuTx32	214	236	214	236	PF00096.31	zf-C2H2	Domain	1	23	23	17.6	0.0046	1	CL0361
BambuTx32	242	264	242	264	PF00096.31	zf-C2H2	Domain	1	23	23	25.5	1.4e-5	1	CL0361
BambuTx32	270	292	270	292	PF00096.31	zf-C2H2	Domain	1	23	23	24	4.5e-5	1	CL0361
BambuTx32	298	322	298	322	PF00096.31	zf-C2H2	Domain	1	23	23	25.1	2e-5	1	CL0361
BambuTx32	328	350	328	350	PF00096.31	zf-C2H2	Domain	1	23	23	19.2	0.0014	1	CL0361
BambuTx32	358	380	358	380	PF00096.31	zf-C2H2	Domain	1	23	23	19.4	0.0013	1	CL0361
BambuTx323	13	134	12	136	PF00153.32	Mito_carr	Repeat	3	94	96	76.5	1.2e-21	1	No_Clan
BambuTx323	145	227	138	228	PF00153.32	Mito_carr	Repeat	9	95	96	66.2	2e-18	1	No_Clan
BambuTx323	233	331	231	332	PF00153.32	Mito_carr	Repeat	3	95	96	74	7.5e-21	1	No_Clan
BambuTx33	55	84	55	84	PF21319.2	zf-FCS_1	Domain	1	31	31	37.5	2.1e-9	1	CL0167
BambuTx33	85	204	85	204	PF16616.10	PHC2_SAM_assoc	Disordered	1	120	120	198.2	6.2e-59	1	No_Clan
BambuTx33	208	271	207	271	PF00536.36	SAM_1	Domain	2	64	64	57.7	1.3e-15	1	CL0003
BambuTx334	59	89	59	94	PF13854.11	Kelch_5	Repeat	1	29	42	27.6	2.2e-6	1	CL0186
BambuTx334	177	220	176	223	PF13418.11	Kelch_4	Repeat	2	46	49	31.3	1.8e-7	1	CL0186
BambuTx334	232	278	231	280	PF13964.11	Kelch_6	Repeat	3	48	50	33.7	2.9e-8	1	CL0186
BambuTx334	286	333	286	333	PF13418.11	Kelch_4	Repeat	1	49	49	45	9.2e-12	1	CL0186
BambuTx337	524	632	522	632	PF17291.7	M60-like_N	Domain	3	106	106	100.7	5.1e-29	1	No_Clan
BambuTx337	633	888	633	889	PF13402.11	Peptidase_M60	Domain	1	274	275	301.3	8.599999999999999e-90	1	CL0126
BambuTx338	524	632	522	632	PF17291.7	M60-like_N	Domain	3	106	106	100.7	5.1e-29	1	No_Clan
BambuTx338	633	888	633	889	PF13402.11	Peptidase_M60	Domain	1	274	275	301.3	8.599999999999999e-90	1	CL0126
BambuTx341	97	330	97	331	PF00102.32	Y_phosphatase	Domain	1	233	234	270.1	1.9000000000000002e-80	1	CL0031
BambuTx348	58	300	57	318	PF04845.18	PurA	Family	2	199	219	293.6	8.899999999999999e-88	1	CL0609
BambuTx352	3	108	1	108	PF14792.11	DNA_pol_B_palm	Domain	9	113	113	120.7	4.0999999999999997e-35	1	CL0260
BambuTx352	115	179	114	180	PF14791.11	DNA_pol_B_thumb	Family	2	62	63	72.4	2.5e-20	1	No_Clan
BambuTx4	7	66	1	87	PF02984.24	Cyclin_C	Domain	36	94	119	26.2	7.6e-6	1	CL0065
BambuTx402	67	311	66	311	PF00001.26	7tm_1	Family	2	260	260	134.4	5.999999999999999e-39	1	CL0192
BambuTx404	54	247	51	247	PF00490.26	ALAD	Domain	127	317	317	283.3	2.7e-84	1	CL0036
BambuTx406	99	148	99	154	PF01765.24	RRF	Domain	1	50	164	29.7	5.9e-7	1	No_Clan
BambuTx408	9	213	3	213	PF07528.19	DZF_N	Domain	32	210	210	139.7	1.4999999999999999e-40	1	CL0260
BambuTx408	217	336	217	346	PF20965.2	DZF_C	Domain	1	121	133	128	2.9e-37	1	No_Clan
BambuTx408	396	449	389	451	PF00035.31	dsrm	Domain	9	64	66	39.4	7.9e-10	1	CL0196
BambuTx408	513	574	512	574	PF00035.31	dsrm	Domain	3	66	66	53.6	3.1e-14	1	CL0196
BambuTx413	187	268	186	268	PF11571.13	Med27	Family	2	86	86	98.8	2.0000000000000002e-28	1	No_Clan
BambuTx415	60	158	60	160	PF00618.25	RasGEF_N	Domain	1	104	106	78.8	3.6000000000000003e-22	1	CL0542
BambuTx415	323	529	322	529	PF00617.24	RasGEF	Family	2	181	181	189	8.199999999999998e-56	1	No_Clan
BambuTx415	731	817	731	818	PF00788.28	RA	Domain	1	92	93	57.2	2.3e-15	1	CL0072
BambuTx428	69	175	67	180	PF00586.29	AIRS	Domain	3	107	112	56	5.5e-15	1	CL0804
BambuTx428	193	366	192	368	PF02769.27	AIRS_C	Domain	2	154	156	74.5	1.2e-20	1	No_Clan
BambuTx429	39	530	39	530	PF20771.2	FAM171A1-2-B_C	Domain	1	479	479	623.7	4.3999999999999996e-187	1	No_Clan
BambuTx433	80	126	80	126	PF12906.12	RINGv	Domain	1	47	47	59.1	4.1e-16	1	CL0229
BambuTx437	63	120	60	121	PF00013.34	KH_1	Domain	4	64	66	35	1.1e-8	1	CL0007
BambuTx437	133	356	133	356	PF10469.14	AKAP7_NLS	Domain	1	208	208	213.5	3.6e-63	1	CL0247
BambuTx438	110	171	110	171	PF00226.36	DnaJ	Domain	1	63	63	94.6	3.4000000000000004e-27	1	CL0392
BambuTx438	267	366	261	366	PF09320.16	DUF1977	Family	7	108	108	100.7	5.9e-29	1	No_Clan
BambuTx440	11	75	10	76	PF00536.36	SAM_1	Domain	2	63	64	36	8e-9	1	CL0003
BambuTx440	292	365	292	365	PF14360.11	PAP2_C	Domain	1	74	74	99.4	1.6000000000000001e-28	1	CL0525
BambuTx442	16	258	15	260	PF00335.25	Tetraspanin	Family	2	223	225	190.5	3.9999999999999997e-56	1	CL0347
BambuTx449	71	280	70	292	PF02628.20	COX15-CtaA	Family	2	203	322	238.4	1.1999999999999999e-70	1	CL0328
BambuTx453	127	238	127	238	PF15410.11	PH_9	Domain	1	118	118	120.5	5.1e-35	1	CL0266
BambuTx454	19	56	19	59	PF00646.38	F-box	Domain	1	36	43	24.6	1.9e-5	1	CL0271
BambuTx454	218	241	217	241	PF13516.11	LRR_6	Repeat	2	24	24	8.7	2.3	1	CL0022
BambuTx458	141	323	139	323	PF02826.24	2-Hacid_dh_C	Domain	3	178	178	176.8	3.1e-52	1	CL0063
BambuTx459	458	486	458	486	PF04408.28	HA2_N	Domain	1	29	29	31.1	2.1e-7	1	CL0123
BambuTx459	487	547	487	547	PF21010.2	HA2_C	Domain	1	77	77	44.8	1.6e-11	1	No_Clan
BambuTx459	616	696	616	696	PF07717.21	OB_NTP_bind	Domain	1	83	83	68.2	6.3e-19	1	CL0021
BambuTx460	458	486	458	486	PF04408.28	HA2_N	Domain	1	29	29	31.1	2.1e-7	1	CL0123
BambuTx460	487	547	487	547	PF21010.2	HA2_C	Domain	1	77	77	44.8	1.6e-11	1	No_Clan
BambuTx460	616	696	616	696	PF07717.21	OB_NTP_bind	Domain	1	83	83	68.2	6.3e-19	1	CL0021
BambuTx472	52	242	51	248	PF00106.30	adh_short	Domain	2	189	195	151.3	2.7e-44	1	CL0063
BambuTx476	25	97	24	97	PF00173.33	Cyt-b5	Domain	2	74	74	72.2	3.1e-20	1	No_Clan
BambuTx476	158	342	158	374	PF00487.29	FA_desaturase	Domain	1	187	253	49.2	7.1e-13	1	CL0713
BambuTx489	27	243	27	244	PF15333.11	TAF1D	Family	1	214	215	354.3	2.9e-106	1	No_Clan
BambuTx490	13	249	13	249	PF00149.33	Metallophos	Domain	1	191	191	59.1	9.1e-16	1	CL0163
BambuTx490	294	461	294	461	PF04152.19	Mre11_DNA_bind	Domain	1	178	178	169.4	9.6e-50	1	No_Clan
BambuTx495	19	64	19	65	PF22566.1	UBA_8	Domain	1	45	46	56.8	1.6e-15	1	CL0214
BambuTx495	74	126	74	126	PF21909.1	USP_UIM_N	Domain	1	53	53	99.9	7.7e-29	1	CL0702
BambuTx495	162	647	162	647	PF00443.34	UCH	Family	1	254	254	168.6	2.2e-49	1	CL0125
BambuTx497	12	201	2	202	PF07690.21	MFS_1	Family	194	346	347	34.5	1.3e-8	1	CL0015
BambuTx5	74	195	73	199	PF03151.21	TPT	Family	2	117	291	101.7	5.599999999999999e-29	1	CL0184
BambuTx50	191	211	189	211	PF00096.31	zf-C2H2	Domain	3	23	23	16.6	0.0098	1	CL0361
BambuTx50	261	283	261	283	PF00096.31	zf-C2H2	Domain	1	23	23	25.7	1.3e-5	1	CL0361
BambuTx50	291	311	290	311	PF00096.31	zf-C2H2	Domain	3	23	23	16.3	0.012	1	CL0361
BambuTx50	317	339	317	339	PF00096.31	zf-C2H2	Domain	1	23	23	23.2	7.8e-5	1	CL0361
BambuTx50	353	375	353	375	PF00096.31	zf-C2H2	Domain	1	23	23	26.4	7.6e-6	1	CL0361
BambuTx50	383	403	382	403	PF00096.31	zf-C2H2	Domain	3	23	23	18.9	0.0017	1	CL0361
BambuTx50	409	431	409	431	PF00096.31	zf-C2H2	Domain	1	23	23	23.8	5.1e-5	1	CL0361
BambuTx50	437	459	437	459	PF00096.31	zf-C2H2	Domain	1	23	23	25.2	1.7e-5	1	CL0361
BambuTx50	465	487	465	487	PF00096.31	zf-C2H2	Domain	1	23	23	23	8.7e-5	1	CL0361
BambuTx50	493	515	493	515	PF00096.31	zf-C2H2	Domain	1	23	23	24.2	3.8e-5	1	CL0361
BambuTx50	521	543	521	543	PF00096.31	zf-C2H2	Domain	1	23	23	19.9	8.6e-4	1	CL0361
BambuTx508	34	122	25	146	PF15240.11	Pro-rich	Disordered	21	121	175	44.7	2.2e-11	1	No_Clan
BambuTx512	90	212	86	213	PF00241.25	Cofilin_ADF	Domain	3	124	125	77.7	7e-22	1	CL0092
BambuTx518	338	406	337	406	PF00105.23	zf-C4	Domain	2	70	70	106.4	9.2e-31	1	CL0167
BambuTx518	474	650	467	651	PF00104.35	Hormone_recep	Domain	12	212	213	103.4	1.3999999999999998e-29	1	No_Clan
BambuTx522	4	137	4	137	PF16496.10	SWIRM-assoc_2	Family	1	134	134	243.7	4.0999999999999995e-73	1	No_Clan
BambuTx522	434	512	427	512	PF04433.22	SWIRM	Domain	3	84	84	101.7	2.3e-29	1	CL0123
BambuTx522	600	641	598	643	PF00249.36	Myb_DNA-binding	Domain	3	44	46	47.1	2.2e-12	1	CL0123
BambuTx522	684	749	684	750	PF16498.10	SWIRM-assoc_3	Family	1	66	67	107.2	4.3e-31	1	No_Clan
BambuTx522	864	945	863	946	PF16495.10	SWIRM-assoc_1	Family	2	83	84	102.8	9e-30	1	No_Clan
BambuTx533	1	245	1	245	PF01209.23	Ubie_methyltran	Family	23	233	233	277.9	6.7e-83	1	CL0063
BambuTx54	118	269	117	269	PF14324.11	PINIT	Domain	2	142	142	107.8	6.8999999999999995e-31	1	CL0202
BambuTx54	314	362	314	363	PF02891.25	zf-MIZ	Domain	1	49	50	69.2	2.3e-19	1	CL0229
BambuTx546	79	145	78	146	PF05198.21	IF3_N	Domain	2	69	70	48.7	7.7e-13	1	No_Clan
BambuTx549	54	93	54	96	PF15372.11	DUF4600	Family	1	40	128	62.6	5.1e-17	1	No_Clan
BambuTx55	22	78	17	79	PF16561.10	AMPK1_CBM	Family	28	84	85	67.1	1.4e-18	1	CL0369
BambuTx55	120	189	119	189	PF04739.20	AMPKBI	Family	2	71	71	105.8	9.999999999999999e-31	1	No_Clan
BambuTx551	10	93	6	96	PF00153.32	Mito_carr	Repeat	6	93	96	63.3	1.6e-17	1	No_Clan
BambuTx551	106	199	102	202	PF00153.32	Mito_carr	Repeat	5	93	96	73.5	1e-20	1	No_Clan
BambuTx551	208	296	205	298	PF00153.32	Mito_carr	Repeat	4	94	96	78.1	3.8e-22	1	No_Clan
BambuTx552	2	111	2	111	PF12310.13	Elf-1_N	Family	1	108	108	150.6	2.4999999999999997e-44	1	No_Clan
BambuTx552	210	289	209	290	PF00178.27	Ets	Domain	2	80	81	116.3	7e-34	1	CL0123
BambuTx563	17	40	15	40	PF00642.29	zf-CCCH	Family	4	27	27	22	1.4e-4	1	CL0537
BambuTx563	48	86	48	86	PF22628.1	zf-CCCH_10	Domain	1	39	39	74.6	3.7e-21	1	CL0537
BambuTx563	178	202	177	203	PF00642.29	zf-CCCH	Family	2	26	27	21.2	2.5e-4	1	CL0537
BambuTx563	213	251	213	251	PF22628.1	zf-CCCH_10	Domain	1	39	39	78	3.1e-22	1	CL0537
BambuTx571	130	360	127	360	PF14735.11	HAUS4	Family	5	235	235	294.7	5.899999999999999e-88	1	No_Clan
BambuTx584	18	55	17	56	PF05008.20	V-SNARE	Family	41	78	79	36.3	6.6e-9	1	CL0147
BambuTx584	96	161	96	161	PF12352.13	V-SNARE_C	Domain	1	66	66	74.2	8.8e-21	1	CL0147
BambuTx585	12	48	2	48	PF00076.27	RRM_1	Domain	34	70	70	24.7	1.9e-5	1	CL0221
BambuTx586	92	188	92	188	PF04900.17	Fcf1	Family	1	99	99	124.3	2.4e-36	1	CL0280
BambuTx589	2	75	1	75	PF06140.18	Ifi-6-16	Family	11	84	84	99.1	1.2e-28	1	No_Clan
BambuTx597	372	517	372	518	PF00640.28	PID	Domain	1	139	140	148.4	1.6e-43	1	CL0266
BambuTx597	557	639	556	640	PF00595.29	PDZ	Domain	2	80	81	51.8	9.8e-14	1	CL0466
BambuTx597	650	719	647	720	PF00595.29	PDZ	Domain	4	80	81	54.7	1.2e-14	1	CL0466
BambuTx6	74	195	73	199	PF03151.21	TPT	Family	2	117	291	101.5	6.399999999999999e-29	1	CL0184
BambuTx606	43	375	42	375	PF00224.26	PK	Domain	2	328	328	548	7.999999999999999e-165	1	CL0036
BambuTx606	410	528	410	528	PF02887.21	PK_C	Domain	1	114	114	117.9	2.7e-34	1	No_Clan
BambuTx607	52	109	51	111	PF13855.11	LRR_8	Repeat	2	59	61	49.2	3.9e-13	1	CL0022
BambuTx607	124	182	123	183	PF13855.11	LRR_8	Repeat	2	60	61	42.1	6.7e-11	1	CL0022
BambuTx611	16	476	16	477	PF03999.17	MAP65_ASE1	Family	1	476	477	572.9	6e-172	1	No_Clan
BambuTx614	1	114	1	163	PF06762.19	LMF1	Family	49	164	442	173.5	1.1e-50	1	CL0131
BambuTx614	167	328	144	328	PF06762.19	LMF1	Family	290	442	442	215.8	1.7e-63	1	CL0131
BambuTx619	21	249	15	256	PF16214.10	AC_N	Family	186	405	415	78.7	5.9e-22	1	No_Clan
BambuTx619	271	432	270	453	PF00211.25	Guanylate_cyc	Domain	2	164	183	196.1	4.7e-58	1	CL0276
BambuTx619	485	592	485	593	PF06327.19	Adcy_cons_dom	Family	1	97	98	88.9	3.1e-25	1	CL0276
BambuTx619	871	1000	870	1000	PF00211.25	Guanylate_cyc	Domain	2	114	183	108.4	3.8e-31	1	CL0276
BambuTx62	55	116	54	117	PF00013.34	KH_1	Domain	2	65	66	62.9	2.1e-17	1	CL0007
BambuTx62	127	192	126	192	PF00013.34	KH_1	Domain	2	66	66	62	3.9e-17	1	CL0007
BambuTx62	303	422	302	423	PF00567.29	TUDOR	Domain	2	120	121	105	3.1000000000000003e-30	1	CL0010
BambuTx620	81	214	78	217	PF00179.31	UQ_con	Domain	4	137	140	77.1	1.2e-21	1	CL0208
BambuTx621	216	241	216	241	PF13465.11	zf-H2C2_2	Domain	1	26	26	41.1	1.5e-10	1	CL0361
BambuTx621	258	280	258	280	PF00096.31	zf-C2H2	Domain	1	23	23	21.9	2e-4	1	CL0361
BambuTx621	315	337	315	337	PF00096.31	zf-C2H2	Domain	1	23	23	26.8	5.4e-6	1	CL0361
BambuTx621	343	365	343	365	PF00096.31	zf-C2H2	Domain	1	23	23	23.6	5.7e-5	1	CL0361
BambuTx621	371	393	371	393	PF00096.31	zf-C2H2	Domain	1	23	23	16.8	0.0084	1	CL0361
BambuTx621	399	418	399	420	PF00096.31	zf-C2H2	Domain	1	20	23	17.6	0.0047	1	CL0361
BambuTx621	428	450	428	450	PF00096.31	zf-C2H2	Domain	1	23	23	25.6	1.3e-5	1	CL0361
BambuTx621	501	525	500	525	PF13465.11	zf-H2C2_2	Domain	2	26	26	41.9	8.3e-11	1	CL0361
