gene_id	iso_ref	gene_ref	isoform_id	condition_1	condition_2	gene_name	gene_biotype	iso_biotype	gene_overall_mean	gene_value_1	gene_value_2	gene_stderr_1	gene_stderr_2	gene_log2_fold_change	gene_q_value	iso_overall_mean	iso_value_1	iso_value_2	iso_stderr_1	iso_stderr_2	iso_log2_fold_change	iso_q_value	IF_overall	IF1	IF2	dIF	isoform_switch_q_value	gene_switch_q_value	ensembl_gene_name	neg_log_10_q
ENSG00000057935	isoComp_00005150	geneComp_00000868	ENST00000405094.2	FT	RGC	MTA3	NA	NA	33.4255725	46.620144999999994	20.231	5.080214999999999	0.7985600000000002	-1.2039823481846026	NA	8.324015	3.15821	13.48982	0.8584499999999998	0.5045599999999997	2.091200300659349	NA	0.36972499999999997	0.0706	0.66885	0.59825	1.407764421225672e-7	1.2055687461285983e-9	MTA3	6.851470015024672
ENSG00000065882	isoComp_00006233	geneComp_00001035	BambuTx147	FT	RGC	TBC1D1	NA	NA	23.86684	33.4745	14.25918	2.2691799999999986	0.8915400000000009	-1.230590994937314	NA	15.958235	28.63377	3.2827	1.8490200000000012	1.1574	-3.1208784097690003	NA	0.5458999999999999	0.85555	0.23625000000000002	-0.6193	3.778257668774508e-5	3.3898649816781475e-10	TBC1D1	4.422708427485907
ENSG00000067191	isoComp_00006542	geneComp_00001087	ENST00000394303.8	FT	RGC	CACNB1	NA	NA	18.305507499999997	9.912475	26.698539999999998	1.317795	1.6669299999999971	1.4285291869856915	NA	13.57062	3.566865	23.574375	1.906945	2.8140849999999986	2.7210637956092234	NA	0.61005	0.34025	0.87985	0.5396000000000001	0.03797528499119782	0.03797528499119782	CACNB1	1.420498958225145
ENSG00000067606	isoComp_00006651	geneComp_00001099	ENST00000400921.6	FT	RGC	PRKCZ	NA	NA	15.3592725	13.934225	16.78432	0.3149350000000002	1.9629699999999992	0.2683056285301534	NA	6.036485	0	12.07297	0	0.10215999999999957	10.238759398068852	NA	0.364275	0	0.72855	0.72855	7.610632553624718e-11	7.610632553624718e-11	PRKCZ	10.118579245577386
ENSG00000067606	isoComp_00006650	geneComp_00001099	ENST00000378567.8	FT	RGC	PRKCZ	NA	NA	15.3592725	13.934225	16.78432	0.3149350000000002	1.9629699999999992	0.2683056285301534	NA	8.883345	13.600729999999999	4.16596	0.3781299999999996	1.7831399999999995	-1.7045646486099677	NA	0.6075	0.97595	0.23905	-0.7369	4.273711684890903e-7	7.610632553624718e-11	PRKCZ	6.36919477975839
ENSG00000070087	isoComp_00007167	geneComp_00001171	ENST00000452853.6	FT	RGC	PFN2	NA	NA	152.188985	110.53814	193.83983	8.861909999999995	30.475629999999978	0.8102647182381778	NA	46.9598875	82.35854	11.561235	0.16333000000000197	1.9667150000000004	-2.8315505651030297	NA	0.4064	0.75	0.0628	-0.6872	1.7082430768392815e-8	1.7082430768392815e-8	PFN2	7.76745033070865
ENSG00000070087	isoComp_00007165	geneComp_00001171	ENST00000239940.12	FT	RGC	PFN2	NA	NA	152.188985	110.53814	193.83983	8.861909999999995	30.475629999999978	0.8102647182381778	NA	99.6086725	25.71193	173.505415	9.541439999999998	38.95033499999999	2.7539930346769936	NA	0.556275	0.22715000000000002	0.8854	0.65825	0.0013079806344786656	1.7082430768392815e-8	PFN2	2.8833986859821756
ENSG00000073536	isoComp_00008059	geneComp_00001295	ENST00000442241.9	FT	RGC	NLE1	NA	NA	7.1703725	8.813895	5.5268500000000005	2.293085	0.5864000000000001	-0.6723501856371845	NA	4.747755	7.7404150000000005	1.755095	2.1572549999999997	0.980965	-2.1345277287632944	NA	0.5879	0.87365	0.30215000000000003	-0.5715	0.016429565663009457	0.016429565663009457	NLE1	1.78437391755408
ENSG00000073536	isoComp_00008060	geneComp_00001295	ENST00000586869.5	FT	RGC	NLE1	NA	NA	7.1703725	8.813895	5.5268500000000005	2.293085	0.5864000000000001	-0.6723501856371845	NA	2.17238	0.941255	3.403505	0.0036050000000000244	0.41019499999999987	1.843349828233372	NA	0.3726	0.11445	0.63075	0.5163	0.029772639171521627	0.016429565663009457	NLE1	1.5261826659637507
ENSG00000074054	isoComp_00008205	geneComp_00001314	ENST00000455322.7	FT	RGC	CLASP1	NA	NA	78.6614725	55.248135	102.07481	0.9032550000000014	15.837259999999999	0.8855094361320821	NA	39.467455	4.99236	73.94255	0.9512100000000001	14.714849999999998	3.885919103166331	NA	0.40502499999999997	0.0907	0.7193499999999999	0.6286499999999999	3.219292648761526e-15	3.219292648761526e-15	CLASP1	14.492239542119826
ENSG00000076554	isoComp_00008887	geneComp_00001408	ENST00000518937.6	FT	RGC	TPD52	NA	NA	46.85106999999999	26.982369999999996	66.71976999999998	4.884089999999999	9.410540000000005	1.3057788765408727	NA	22.95073	2.346795	43.554665	1.246095	7.633875000000003	4.208260269391685	NA	0.365425	0.08124999999999999	0.6496	0.5683499999999999	1.432278116262477e-7	1.432278116262477e-7	TPD52	6.843972643599003
ENSG00000076554	isoComp_00008882	geneComp_00001408	ENST00000379096.9	FT	RGC	TPD52	NA	NA	46.85106999999999	26.982369999999996	66.71976999999998	4.884089999999999	9.410540000000005	1.3057788765408727	NA	18.81741	20.938380000000002	16.69644	1.8992699999999991	1.4351299999999998	-0.3264343402463711	NA	0.5207	0.78915	0.25225	-0.5369	8.763352538190852e-6	1.432278116262477e-7	TPD52	5.057329716857365
ENSG00000082458	isoComp_00010381	geneComp_00001619	ENST00000374360.8	FT	RGC	DLG3	NA	NA	39.1932175	29.39509	48.991344999999995	1.7598599999999995	8.317865000000001	0.7367554430355785	NA	11.50612	0	23.01224	0	10.505099999999999	11.168812495181399	NA	0.260575	0	0.52115	0.52115	0.010841306480306708	0.010841306480306708	DLG3	1.964918378037653
ENSG00000087266	isoComp_00011432	geneComp_00001780	ENST00000503393.8	FT	RGC	SH3BP2	NA	NA	31.38504	29.831915	32.938165	0.4777549999999983	0.9862649999999995	0.14285800022742826	NA	15.8356475	24.00742	7.663875000000001	1.4985299999999986	1.5097150000000001	-1.6460540119994846	NA	0.5192	0.80415	0.23425	-0.5699000000000001	2.3546582634787303e-6	5.181125857674032e-14	SH3BP2	5.6280721140360495
ENSG00000087274	isoComp_00011448	geneComp_00001782	ENST00000398125.5	FT	RGC	ADD1	NA	NA	93.4195275	90.995485	95.84357	6.587274999999998	1.3163200000000044	0.07487866433626118	NA	28.7246025	4.2377400000000005	53.211465000000004	0.7305300000000001	0.45996500000000035	3.6472408552255344	NA	0.3008	0.04625	0.55535	0.5091	2.767514004961776e-46	2.767514004961776e-46	ADD1	45.557910172703174
ENSG00000087274	isoComp_00011444	geneComp_00001782	BambuTx141	FT	RGC	ADD1	NA	NA	93.4195275	90.995485	95.84357	6.587274999999998	1.3163200000000044	0.07487866433626118	NA	28.494242500000002	52.463045	4.52544	5.3767249999999995	2.6966999999999994	-3.532262087807649	NA	0.311025	0.57525	0.0468	-0.5284500000000001	6.171091583818439e-5	2.767514004961776e-46	ADD1	4.209638008268511
ENSG00000095203	isoComp_00013266	geneComp_00002048	ENST00000374557.4	FT	RGC	EPB41L4B	NA	NA	2.664395	2.90929	2.4195	0.13190999999999997	0.54477	-0.2649581017081475	NA	1.38605	2.53776	0.23434	0.0689799999999998	0.23433999999999996	-3.38226741521648	NA	0.499	0.873	0.125	-0.748	0.003712850323039423	0.003712850323039423	EPB41L4B	2.430292558230961
ENSG00000095203	isoComp_00013267	geneComp_00002048	ENST00000374566.8	FT	RGC	EPB41L4B	NA	NA	2.664395	2.90929	2.4195	0.13190999999999997	0.54477	-0.2649581017081475	NA	1.278345	0.37153	2.1851599999999998	0.06293	0.7791099999999999	2.524457691345566	NA	0.501	0.127	0.875	0.748	0.003767006000690587	0.003712850323039423	EPB41L4B	2.4240036879823617
ENSG00000095713	isoComp_00013358	geneComp_00002068	ENST00000370597.8	FT	RGC	CRTAC1	NA	NA	4.1578375	4.755035	3.56064	0.9204850000000001	0.5963699999999998	-0.41630412553753254	NA	2.4500100000000002	4.426535	0.473485	0.798615	0.30078499999999997	-3.197890313754432	NA	0.54235	0.93335	0.15134999999999998	-0.782	8.763352538190852e-6	8.763352538190852e-6	CRTAC1	5.057329716857365
ENSG00000100266	isoComp_00014436	geneComp_00002246	BambuTx616	FT	RGC	PACSIN2	NA	NA	19.96034	24.596885	15.323795	0.39953500000000375	0.8150149999999997	-0.6823472402832048	NA	5.765405	2.0653949999999996	9.465415	0.723625	1.4772350000000003	2.190803187344545	NA	0.35455	0.08449999999999999	0.6246	0.5401	0.004136271775383119	0.004136271775383119	PACSIN2	2.3833909334848347
ENSG00000101150	isoComp_00015640	geneComp_00002439	ENST00000358548.4	FT	RGC	TPD52L2	NA	NA	28.8037275	29.96988	27.637575	0.21903999999999968	2.2765949999999986	-0.11684166304507296	NA	8.111105	0.830145	15.392065	0.392575	1.2984150000000003	4.196341636971938	NA	0.2923	0.0278	0.5568	0.5289999999999999	1.143582834092602e-15	1.143582834092602e-15	TPD52L2	14.941732372302168
ENSG00000101150	isoComp_00015637	geneComp_00002439	ENST00000348257.9	FT	RGC	TPD52L2	NA	NA	28.8037275	29.96988	27.637575	0.21903999999999968	2.2765949999999986	-0.11684166304507296	NA	11.74685	22.237335	1.256365	0.03434500000000006	1.256365	-4.134867333712618	NA	0.392025	0.7420500000000001	0.042	-0.7000500000000001	0.05610527798903676	1.143582834092602e-15	TPD52L2	1.250996281458745
ENSG00000101811	isoComp_00016236	geneComp_00002557	ENST00000372972.7	FT	RGC	CSTF2	NA	NA	9.1725825	10.150965	8.1942	0.2340150000000003	0.36924	-0.30860285620312383	NA	5.9386225	10.02432	1.852925	0.10737000000000041	0.28793499999999994	-2.4293013535765797	NA	0.6064	0.9878	0.225	-0.7628	1.3786826162646934e-14	1.3786826162646934e-14	CSTF2	13.860535700371921
ENSG00000101811	isoComp_00016237	geneComp_00002557	ENST00000415585.7	FT	RGC	CSTF2	NA	NA	9.1725825	10.150965	8.1942	0.2340150000000003	0.36924	-0.30860285620312383	NA	3.23396	0.126645	6.3412749999999996	0.126645	0.08130499999999996	5.538541661751136	NA	0.3936	0.0122	0.775	0.7628	1.6306144981702736e-14	1.3786826162646934e-14	CSTF2	13.787648700582235
ENSG00000101883	isoComp_00016314	geneComp_00002569	ENST00000703667.1	FT	RGC	RHOXF1	NA	NA	2.983265	2.845885	3.1206449999999997	1.5175749999999997	1.4904449999999998	0.1325220366266762	NA	0.775165	1.55033	0	0.8411600000000001	0	-7.285707372076984	NA	0.2705	0.541	0	-0.541	3.911818015030413e-4	3.911818015030413e-4	RHOXF1	3.4076213575926366
ENSG00000102038	isoComp_00016472	geneComp_00002600	ENST00000371123.5	FT	RGC	SMARCA1	NA	NA	64.87110249999999	74.29661999999999	55.445584999999994	1.1756600000000006	4.827895000000001	-0.42215798335027177	NA	30.1588075	15.374655	44.94296	3.403105	4.473829999999999	1.5469240237631328	NA	0.5086999999999999	0.2077	0.8097	0.602	5.3386212035356e-9	2.852130144265794e-23	SMARCA1	8.272570892974345
ENSG00000102119	isoComp_00016532	geneComp_00002610	ENST00000369842.9	FT	RGC	EMD	NA	NA	43.532255	45.890519999999995	41.17399	0.12412000000000133	6.590860000000003	-0.15642688943757577	NA	16.73102	1.5128849999999998	31.949154999999998	0.23513499999999998	6.464885000000001	4.39135035735485	NA	0.40175	0.03295	0.7705500000000001	0.7376	2.783201757079782e-34	2.783201757079782e-34	EMD	33.55545531008333
ENSG00000102119	isoComp_00016540	geneComp_00002610	ENST00000684633.1	FT	RGC	EMD	NA	NA	43.532255	45.890519999999995	41.17399	0.12412000000000133	6.590860000000003	-0.15642688943757577	NA	17.9661175	35.932235	0	0.40172499999999894	0	-11.811464407565644	NA	0.391525	0.78305	0	-0.78305	3.370005875036366e-34	2.783201757079782e-34	EMD	33.47236934200888
ENSG00000105357	isoComp_00019154	geneComp_00003022	ENST00000376970.6	FT	RGC	MYH14	NA	NA	5.05685	6.67533	3.43837	0.3284899999999995	0.4740999999999999	-0.9550841964329642	NA	1.770025	3.479955	0.060095	0.223055	0.060094999999999996	-5.6377530860808	NA	0.269775	0.5242	0.01535	-0.50885	1.0655808740431751e-4	1.0655808740431751e-4	MYH14	3.9724135831925937
ENSG00000105379	isoComp_00019191	geneComp_00003031	ENST00000309244.9	FT	RGC	ETFB	NA	NA	119.1472125	69.426565	168.86786	0.007935000000003356	11.432199999999995	1.282212717159997	NA	40.6585975	48.329809999999995	32.987385	0.39561000000000135	1.0723850000000004	-0.5508601053017687	NA	0.44595	0.6960999999999999	0.1958	-0.5003	9.003975048096611e-39	9.003975048096611e-39	ETFB	38.045565717190954
ENSG00000107201	isoComp_00020852	geneComp_00003317	ENST00000379883.3	FT	RGC	RIGI	NA	NA	6.8783075	6.51141	7.245205	0.23212000000000008	0.9873050000000009	0.15383245445616495	NA	2.1080625	3.841485	0.37464	0.46390499999999996	0.37464	-3.3238341003291083	NA	0.319375	0.59325	0.0455	-0.5477500000000001	0.003732183533304289	0.003732183533304289	RIGI	2.4280370075993254
ENSG00000112305	isoComp_00024581	geneComp_00003925	ENST00000316999.9	FT	RGC	SMAP1	NA	NA	46.898745	41.029225	52.768265	0.09305500000000676	1.9060450000000024	0.36294043836825163	NA	16.7180025	27.14557	6.2904350000000004	0.2436100000000003	2.7066549999999996	-2.10772480104861	NA	0.3914	0.6616	0.1212	-0.5404	2.87380915168023e-4	2.6594539774592406e-19	SMAP1	3.5415420765373016
ENSG00000112769	isoComp_00024924	geneComp_00003980	ENST00000230538.12	FT	RGC	LAMA4	NA	NA	3.9065825	4.427175	3.3859899999999996	0.20073499999999989	2.727259999999999	-0.3858092427970817	NA	2.04185	0.89012	3.19358	0.32819	2.6494899999999997	1.8314957649518326	NA	0.547875	0.20485	0.8909	0.68605	3.797892459756346e-4	1.6139867617188795e-4	LAMA4	3.420457336806907
ENSG00000115310	isoComp_00026743	geneComp_00004260	ENST00000337526.11	FT	RGC	RTN4	NA	NA	376.79848749999996	225.33299499999998	528.26398	0.24449499999998636	28.68935000000002	1.2291637488530567	NA	220.719255	45.58443	395.85407999999995	10.485400000000002	53.59921	3.118075670928761	NA	0.47415	0.20224999999999999	0.7460500000000001	0.5438000000000001	6.0501649245447133e-5	6.0501649245447133e-5	RTN4	4.218232786530432
ENSG00000118965	isoComp_00029430	geneComp_00004685	ENST00000281405.9	FT	RGC	WDR35	NA	NA	10.477252499999999	13.787489999999998	7.167015	0.6251399999999991	0.25039500000000015	-0.9429499988426298	NA	5.861762499999999	11.13407	0.589455	0.3137600000000002	0.589455	-4.216480957749611	NA	0.443825	0.8082	0.07945	-0.72875	3.49083549547934e-5	1.4152312060289906e-5	WDR35	4.4570706166939615
ENSG00000118965	isoComp_00029431	geneComp_00004685	ENST00000345530.8	FT	RGC	WDR35	NA	NA	10.477252499999999	13.787489999999998	7.167015	0.6251399999999991	0.25039500000000015	-0.9429499988426298	NA	3.6234800000000003	1.5267000000000002	5.72026	0.69235	0.34092000000000006	1.8987650556019282	NA	0.453075	0.10869999999999999	0.79745	0.68875	1.4152312060289906e-5	1.4152312060289906e-5	WDR35	4.849172603743915
ENSG00000119403	isoComp_00029660	geneComp_00004722	ENST00000419155.5	FT	RGC	PHF19	NA	NA	6.788475	9.561365	4.015585	2.074515	0.266135	-1.249526234671431	NA	1.768295	0.891035	2.645555	0.5143549999999999	0.6480749999999998	1.5593583572313634	NA	0.36824999999999997	0.08555	0.6509499999999999	0.5653999999999999	0.0054350879833415236	0.0054350879833415236	PHF19	2.264793421150742
ENSG00000120899	isoComp_00030729	geneComp_00004921	ENST00000517339.5	FT	RGC	PTK2B	NA	NA	3.0992699999999997	3.00137	3.19717	0.6213000000000001	0.42582999999999993	0.09088084811163585	NA	0.8370825	1.674165	0	0.617675	0	-7.3958896779537255	NA	0.269125	0.53825	0	-0.53825	8.831153003200215e-4	8.831153003200215e-4	PTK2B	3.05398259084629
ENSG00000120899	isoComp_00030726	geneComp_00004921	ENST00000346049.10	FT	RGC	PTK2B	NA	NA	3.0992699999999997	3.00137	3.19717	0.6213000000000001	0.42582999999999993	0.09088084811163585	NA	1.670545	0.87355	2.4675399999999996	0.3340099999999999	0.0028799999999999932	1.4875246658214516	NA	0.5327999999999999	0.28	0.7856	0.5055999999999999	0.014188149788200634	8.831153003200215e-4	PTK2B	1.8480742352095676
ENSG00000122126	isoComp_00031350	geneComp_00005037	ENST00000357121.5	FT	RGC	OCRL	NA	NA	21.2612725	17.50161	25.020935	1.8033700000000001	1.3067849999999979	0.5154004523278074	NA	6.297275	11.101469999999999	1.49308	2.59789	0.02536000000000005	-2.886055989263771	NA	0.358225	0.6566000000000001	0.05985	-0.5967500000000001	0.035719454054142605	0.035719454054142605	OCRL	1.447095187607826
ENSG00000122126	isoComp_00031351	geneComp_00005037	ENST00000371113.9	FT	RGC	OCRL	NA	NA	21.2612725	17.50161	25.020935	1.8033700000000001	1.3067849999999979	0.5154004523278074	NA	14.0322925	5.671855	22.39273	4.301914999999999	1.8805399999999999	1.9792406302563088	NA	0.597725	0.30195	0.8935	0.59155	0.10836167947591416	0.035719454054142605	OCRL	0.9651242725437267
ENSG00000125354	isoComp_00033363	geneComp_00005401	ENST00000343984.5	FT	RGC	SEPTIN6	NA	NA	21.51578	12.821455	30.210104999999995	1.591185000000001	3.8610549999999964	1.2358239016274808	NA	4.677105	7.986000000000001	1.36821	0.7158400000000004	0.4544	-2.536482741605128	NA	0.33485	0.6255999999999999	0.0441	-0.5814999999999999	7.928847858793191e-17	7.928847858793191e-17	SEPTIN6	16.10078991544671
ENSG00000125746	isoComp_00033699	geneComp_00005468	ENST00000587152.6	FT	RGC	EML2	NA	NA	5.6090225	4.010275	7.20777	0.7498549999999992	0.29115000000000046	0.8442589814853837	NA	2.29095	0.11966	4.4622399999999995	0.11966	0.0158400000000003	5.108192228453863	NA	0.328375	0.0367	0.62005	0.58335	2.229966547436178e-5	2.229966547436178e-5	EML2	4.65170165191724
ENSG00000127914	isoComp_00034985	geneComp_00005702	ENST00000679521.1	FT	RGC	AKAP9	NA	NA	321.0658875	265.747115	376.38465999999994	25.756994999999986	110.74364999999993	0.5021378434339565	NA	150.9904225	49.47268	252.508165	0.2165700000000008	51.997874999999986	2.351391628036937	NA	0.4389	0.18785000000000002	0.6899500000000001	0.5021	4.5569609818720135e-5	3.0290303580743706e-15	AKAP9	4.3413246899670845
ENSG00000128512	isoComp_00035305	geneComp_00005761	ENST00000428084.6	FT	RGC	DOCK4	NA	NA	30.880742499999997	19.89554	41.865944999999996	8.66527	0.6219150000000012	1.0729517380530724	NA	13.5358425	0.42678	26.644905	0.42677999999999994	3.4376249999999984	5.9313504327224935	NA	0.326375	0.01495	0.6378	0.62285	9.48635396650226e-6	9.48635396650226e-6	DOCK4	5.022900674452155
ENSG00000128512	isoComp_00035306	geneComp_00005761	ENST00000437633.6	FT	RGC	DOCK4	NA	NA	30.880742499999997	19.89554	41.865944999999996	8.66527	0.6219150000000012	1.0729517380530724	NA	7.02111	11.26615	2.77607	2.4123599999999996	2.7760699999999994	-2.0169711632577854	NA	0.350475	0.63365	0.0673	-0.56635	0.2903423236766712	9.48635396650226e-6	DOCK4	0.5370896517347844
ENSG00000129003	isoComp_00035695	geneComp_00005819	ENST00000249837.7	FT	RGC	VPS13C	NA	NA	93.470025	73.71753000000001	113.22252	9.717049999999993	8.971260000000013	0.6190130247483543	NA	29.9393175	57.22664	2.651995	8.8723	0.7455549999999999	-4.42635921651302	NA	0.39897499999999997	0.7738499999999999	0.024099999999999996	-0.7497499999999999	1.9742873578897213e-27	1.9742873578897213e-27	VPS13C	26.70458963542362
ENSG00000129422	isoComp_00035954	geneComp_00005862	ENST00000693296.1	FT	RGC	MTUS1	NA	NA	7.8019549999999995	3.9988	11.60511	0.49687999999999993	2.55751	1.5347604691503416	NA	1.0849875	2.169975	0	0.643245	0	-7.768167780014159	NA	0.26545	0.5309	0	-0.5309	3.096121658249121e-6	2.6049183628126106e-7	MTUS1	5.5091819825924375
ENSG00000129422	isoComp_00035938	geneComp_00005862	ENST00000297488.10	FT	RGC	MTUS1	NA	NA	7.8019549999999995	3.9988	11.60511	0.49687999999999993	2.55751	1.5347604691503416	NA	4.198795	0.08535	8.31224	0.08534999999999998	1.3770099999999998	6.447595145221043	NA	0.37215	0.019	0.7253000000000001	0.7063	2.6049183628126106e-7	2.6049183628126106e-7	MTUS1	6.58420588278118
ENSG00000129646	isoComp_00036054	geneComp_00005883	ENST00000262765.10	FT	RGC	QRICH2	NA	NA	3.7414449999999997	5.102485	2.3804049999999997	2.5666249999999997	0.9132249999999998	-1.0967696342800495	NA	2.3639275	4.644629999999999	0.083225	2.36061	0.083225	-5.641805789216046	NA	0.481875	0.9070499999999999	0.0567	-0.8503499999999999	6.96948768212673e-7	6.96948768212673e-7	QRICH2	6.15679914514487
ENSG00000129646	isoComp_00036056	geneComp_00005883	ENST00000636395.1	FT	RGC	QRICH2	NA	NA	3.7414449999999997	5.102485	2.3804049999999997	2.5666249999999997	0.9132249999999998	-1.0967696342800495	NA	1.1252225	0.334205	1.91624	0.08236499999999998	0.96749	2.484447507505567	NA	0.418925	0.07680000000000001	0.76105	0.68425	4.3497629492487164e-4	6.96948768212673e-7	QRICH2	3.3615344103185607
ENSG00000130675	isoComp_00036703	geneComp_00006007	ENST00000543409.5	FT	RGC	MNX1	NA	NA	1.15782	1.2477	1.06794	0.32212	0.57888	-0.2225109588351201	NA	0.45415	0.033055	0.8752449999999999	0.033054999999999994	0.7715749999999999	4.3618240966710005	NA	0.32085	0.0357	0.606	0.5703	0.6415821085456748	0.014380471925682562	MNX1	0.1927477554910793
ENSG00000130675	isoComp_00036704	geneComp_00006007	ENST00000605400.1	FT	RGC	MNX1	NA	NA	1.15782	1.2477	1.06794	0.32212	0.57888	-0.2225109588351201	NA	0.5577375	1.115475	0	0.45434499999999994	0	-6.8143902005635955	NA	0.42857500000000004	0.8571500000000001	0	-0.8571500000000001	0.014380471925682562	0.014380471925682562	MNX1	1.8422268614248498
ENSG00000133424	isoComp_00039138	geneComp_00006411	ENST00000674708.1	FT	RGC	LARGE1	NA	NA	10.37492	12.516545	8.233295	3.2183450000000007	7.950000000001012e-4	-0.6036955234917244	NA	3.6936050000000002	1.8020150000000001	5.585195000000001	0.6247349999999999	0.42875500000000016	1.6265935137476097	NA	0.409375	0.1404	0.67835	0.53795	5.788418130248836e-7	5.788418130248836e-7	LARGE1	6.237440104867974
ENSG00000134369	isoComp_00039880	geneComp_00006537	ENST00000367295.5	FT	RGC	NAV1	NA	NA	80.3788775	48.73129	112.026465	4.038929999999997	15.437134999999996	1.2007520295699674	NA	28.2208525	37.19358	19.248125	3.4250199999999995	2.2693549999999987	-0.949974207598774	NA	0.47032500000000005	0.76265	0.178	-0.5846500000000001	1.0815210574824392e-9	1.0815210574824392e-9	NAV1	8.96596502032161
