gene_id	isoform_id	condition_1	condition_2	gene_value_1	gene_value_2	iso_value_1	iso_value_2	dIF	IF1	IF2	isoform_switch_q_value	DTE_log2FC	DTE_logCPM	DTE_F	DTE_pval	DTE_qval	DGE_log2FC	DGE_logCPM	DGE_F	DGE_pval	DGE_qval	DTU	DTE	DGE	DTU_qval	DTE_0.5	DGE_0.5	isoform_biotype	gene_name	gene_biotype	log10DTU_qval
ENSG00000004487	ENST00000685102	RGC	Stage_2	366.98339246747423	142.0197757939897	0.8047192402782464	0.2071080031002077	-5.999999999999998e-4	0.00219999999999999	0.00159999999999999	0.9174898017897004	-1.909562585453363	0.8112387156028265	1.6827616154093632	0.22894668785670091	0.5265532833796828	-1.2752959611349262	9.228876763338846	11.741688033498622	0.00735201326334933	0.03441128308600488	FALSE	FALSE	TRUE	0.9174898017897004	FALSE	TRUE	protein_coding	KDM1A	protein_coding	0.037398754379495254
ENSG00000004487	ENST00000686771	RGC	Stage_2	366.98339246747423	142.0197757939897	0.3834132815535046	0.27470073936045153	7.833333333333334e-4	0.00105	0.00183333333333333	0.9417070243579228	-0.7275471561707654	-0.2123146523487889	0.1719203673446761	0.6887665015819233	0.8709125700689127	-1.2752959611349262	9.228876763338846	11.741688033498622	0.00735201326334933	0.03441128308600488	FALSE	FALSE	TRUE	0.9417070243579228	FALSE	TRUE	protein_coding	KDM1A	protein_coding	0.026084190089473103
ENSG00000004487	ENST00000686934	RGC	Stage_2	366.98339246747423	142.0197757939897	1.0297331071047355	0.20855518812103616	-0.00136666666666666	0.0028	0.00143333333333333	0.9136731189582832	-2.3517745155858796	-0.0286125261014648	2.470504263220421	0.15273762611527586	0.4460536991810634	-1.2752959611349262	9.228876763338846	11.741688033498622	0.00735201326334933	0.03441128308600488	FALSE	FALSE	TRUE	0.9136731189582832	FALSE	TRUE	nonsense_mediated_decay	KDM1A	protein_coding	0.039209152214001834
ENSG00000004487	ENST00000687202	RGC	Stage_2	366.98339246747423	142.0197757939897	7.140873168099729	2.044163096478341	-0.00494999999999999	0.01954999999999999	0.0146	0.8771668466747173	-1.7436859557263114	1.4793297980593176	0.8147446860288381	0.39179288257898703	0.6709296466930482	-1.2752959611349262	9.228876763338846	11.741688033498622	0.00735201326334933	0.03441128308600488	FALSE	FALSE	TRUE	0.8771668466747173	FALSE	TRUE	retained_intron	KDM1A	protein_coding	0.056917791242488004
ENSG00000004487	ENST00000688122	RGC	Stage_2	366.98339246747423	142.0197757939897	1.3963496804799522	0.5766933850666117	5.000000000000013e-5	0.00385	0.0039	1	-1.2245870291890149	0.4663338262485771	0.8621477236139723	0.37896844421884024	0.6614061357583387	-1.2752959611349262	9.228876763338846	11.741688033498622	0.00735201326334933	0.03441128308600488	FALSE	FALSE	TRUE	1	FALSE	TRUE	retained_intron	KDM1A	protein_coding	-0
ENSG00000004487	ENST00000688235	RGC	Stage_2	366.98339246747423	142.0197757939897	30.219256611914556	1.201507180163378	-0.0738	0.0826	0.00879999999999999	0.11768264975421668	-4.61538989003869	3.168722647032307	25.97482962945776	7.953649020135459e-4	0.02959607825637198	-1.2752959611349262	9.228876763338846	11.741688033498622	0.00735201326334933	0.03441128308600488	FALSE	TRUE	TRUE	0.11768264975421668	TRUE	TRUE	retained_intron	KDM1A	protein_coding	0.9292875615527973
ENSG00000004487	ENST00000688680	RGC	Stage_2	366.98339246747423	142.0197757939897	10.544364673746763	2.6207061809307106	-0.00951666666666666	0.02885	0.01933333333333333	0.8943753249709904	-1.973296460006034	2.7410532734294084	2.253135818533205	0.16985102331117505	0.4651838271241774	-1.2752959611349262	9.228876763338846	11.741688033498622	0.00735201326334933	0.03441128308600488	FALSE	FALSE	TRUE	0.8943753249709904	FALSE	TRUE	protein_coding	KDM1A	protein_coding	0.04848019109535764
ENSG00000004487	ENST00000688943	RGC	Stage_2	366.98339246747423	142.0197757939897	1.1779338790639085	1.1069087021068054	0.00388333333333333	0.00325	0.00713333333333333	0.9697887506959908	0.0948645130946006	1.3421231052524174	0.00183139570248692	0.9668619022416804	1	-1.2752959611349262	9.228876763338846	11.741688033498622	0.00735201326334933	0.03441128308600488	FALSE	FALSE	TRUE	0.9697887506959908	FALSE	TRUE	retained_intron	KDM1A	protein_coding	0.01332285789732644
ENSG00000004487	ENST00000689366	RGC	Stage_2	366.98339246747423	142.0197757939897	7.667520346224302	2.985352276024684	9.333333333333312e-4	0.0208	0.02173333333333333	0.9326720655323176	-1.3969698526222207	2.064963968141156	0.37718012557434183	0.5553319078500845	0.7893763622984947	-1.2752959611349262	9.228876763338846	11.741688033498622	0.00735201326334933	0.03441128308600488	FALSE	FALSE	TRUE	0.9326720655323176	FALSE	TRUE	retained_intron	KDM1A	protein_coding	0.030271030599477833
ENSG00000004487	ENST00000689677	RGC	Stage_2	366.98339246747423	142.0197757939897	0	0.571273684661234	0.0036	0	0.0036	0.8039439493173843	4.82601614943923	-0.03274073538998123	1.8824405658285923	0.21602727490679935	0.5131193372800646	-1.2752959611349262	9.228876763338846	11.741688033498622	0.00735201326334933	0.03441128308600488	FALSE	FALSE	TRUE	0.8039439493173843	FALSE	TRUE	retained_intron	KDM1A	protein_coding	0.09477422905095473
ENSG00000004487	ENST00000690391	RGC	Stage_2	366.98339246747423	142.0197757939897	4.090050518226404	2.0429283729533507	0.00353333333333333	0.0111	0.01463333333333333	0.8434151735369058	-1.0710792655037826	1.433490012274354	0.779392783958466	0.4018104983823426	0.6789123417866404	-1.2752959611349262	9.228876763338846	11.741688033498622	0.00735201326334933	0.03441128308600488	FALSE	FALSE	TRUE	0.8434151735369058	FALSE	TRUE	retained_intron	KDM1A	protein_coding	0.07395859003674496
ENSG00000004487	ENST00000690627	RGC	Stage_2	366.98339246747423	142.0197757939897	0.7468849852772134	0.3290399477694745	4.83333333333333e-4	0.00205	0.00253333333333333	0.965034283417464	-1.3601861111098656	-0.06016349044258398	0.4539066724465084	0.518536180849401	0.7653995572844146	-1.2752959611349262	9.228876763338846	11.741688033498622	0.00735201326334933	0.03441128308600488	FALSE	FALSE	TRUE	0.965034283417464	FALSE	TRUE	protein_coding	KDM1A	protein_coding	0.015457257812113948
ENSG00000004487	ENST00000690907	RGC	Stage_2	366.98339246747423	142.0197757939897	3.0667784367429545	0.7919752558362526	-0.00253333333333333	0.0084	0.00586666666666666	0.9005065643189387	-1.8879604154656584	0.3721760243699123	1.317503251637706	0.28258263646297144	0.5788125908371716	-1.2752959611349262	9.228876763338846	11.741688033498622	0.00735201326334933	0.03441128308600488	FALSE	FALSE	TRUE	0.9005065643189387	FALSE	TRUE	retained_intron	KDM1A	protein_coding	0.045513117006467006
ENSG00000004487	ENST00000691256	RGC	Stage_2	366.98339246747423	142.0197757939897	5.3886099808431585	1.3648117494044891	-0.00466666666666666	0.0146	0.00993333333333333	0.93002269884408	-2.007686000976829	1.2654403508143268	0.7600358298741338	0.4106147903651328	0.6855319741301662	-1.2752959611349262	9.228876763338846	11.741688033498622	0.00735201326334933	0.03441128308600488	FALSE	FALSE	TRUE	0.93002269884408	FALSE	TRUE	nonsense_mediated_decay	KDM1A	protein_coding	0.03150645159399198
ENSG00000004487	ENST00000691404	RGC	Stage_2	366.98339246747423	142.0197757939897	1.378967349252979	0.9357337533308876	0.00328333333333333	0.00375	0.00703333333333333	0.9296650406889322	-0.7284554636341231	1.6568967498134255	0.26794040637473865	0.6180293475976479	0.8297564298496605	-1.2752959611349262	9.228876763338846	11.741688033498622	0.00735201326334933	0.03441128308600488	FALSE	FALSE	TRUE	0.9296650406889322	FALSE	TRUE	protein_coding	KDM1A	protein_coding	0.031673500030997274
ENSG00000004487	ENST00000691682	RGC	Stage_2	366.98339246747423	142.0197757939897	1.151191580314873	0.4087979699799856	-2.999999999999999e-4	0.0031	0.0028	1	-1.620775845500104	1.2477318706046538	1.311450641226918	0.2836151539823253	0.5798393889391441	-1.2752959611349262	9.228876763338846	11.741688033498622	0.00735201326334933	0.03441128308600488	FALSE	FALSE	TRUE	1	FALSE	TRUE	protein_coding	KDM1A	protein_coding	-0
ENSG00000004487	ENST00000691694	RGC	Stage_2	366.98339246747423	142.0197757939897	10.498079272353806	1.6160634869464643	-0.01825	0.02865	0.0104	0.6963002160995311	-2.663429603547277	2.006976432472947	2.2939125772776996	0.16645325279933895	0.4610151999753248	-1.2752959611349262	9.228876763338846	11.741688033498622	0.00735201326334933	0.03441128308600488	FALSE	FALSE	TRUE	0.6963002160995311	FALSE	TRUE	protein_coding	KDM1A	protein_coding	0.15720347003938565
ENSG00000004487	ENST00000692214	RGC	Stage_2	366.98339246747423	142.0197757939897	1.26761446331721	7.078675951133362	0.05098333333333333	0.00345	0.05443333333333333	1	2.7381721604549876	1.6245742941651105	1.0323740688854344	0.33788570350822417	0.6272043261067266	-1.2752959611349262	9.228876763338846	11.741688033498622	0.00735201326334933	0.03441128308600488	FALSE	FALSE	TRUE	1	FALSE	TRUE	retained_intron	KDM1A	protein_coding	-0
ENSG00000004487	ENST00000693156	RGC	Stage_2	366.98339246747423	142.0197757939897	1.6304817129869404	0.35212929371534313	-0.00201666666666666	0.00445	0.00243333333333333	0.8530540929360716	-2.08490063184373	-0.24647175333421595	1.4902772599527423	0.2552312071779088	0.5524008889597191	-1.2752959611349262	9.228876763338846	11.741688033498622	0.00735201326334933	0.03441128308600488	FALSE	FALSE	TRUE	0.8530540929360716	FALSE	TRUE	protein_coding	KDM1A	protein_coding	0.06902342895112035
ENSG00000004534	ENST00000483350	RGC	Stage_2	189.2431191970909	194.3267552675699	1.1295907516638102	0.5771430260219367	-0.00264999999999999	0.00565	0.003	0.8769535490218688	-0.8271252713114777	-0.07092972285150674	0.4122196797825779	0.537916928211539	0.7777389374070942	-0.10146138643975902	8.218329375282897	0.1389619965030915	0.7177923458542689	0.8217060892599845	FALSE	FALSE	FALSE	0.8769535490218688	FALSE	FALSE	retained_intron	RBM6	protein_coding	0.057023409983731586
ENSG00000004534	ENST00000446471	RGC	Stage_2	189.2431191970909	194.3267552675699	0	1.1629752323676843	0.0058	0	0.0058	0.5590138515275542	5.832208305833461	-0.07619307866301461	3.5559538716151335	0.0988987677704498	0.3746179018715915	-0.10146138643975902	8.218329375282897	0.1389619965030915	0.7177923458542689	0.8217060892599845	FALSE	FALSE	FALSE	0.5590138515275542	FALSE	FALSE	protein_coding	RBM6	protein_coding	0.25257743081223
ENSG00000004534	ENST00000454079	RGC	Stage_2	189.2431191970909	194.3267552675699	118.7708277721646	157.9878396732097	0.18956666666666663	0.623	0.8125666666666667	0.00238404930993898	0.4145065147530543	6.901604469772444	0.9897295550822592	0.3475158357188682	0.6348857316753693	-0.10146138643975902	8.218329375282897	0.1389619965030915	0.7177923458542689	0.8217060892599845	TRUE	FALSE	FALSE	0.00238404930993898	FALSE	FALSE	nonsense_mediated_decay	RBM6	protein_coding	2.622684766208255
ENSG00000004534	ENST00000442092	RGC	Stage_2	189.2431191970909	194.3267552675699	19.52177815379452	8.316331323827223	-0.0619	0.1047	0.0428	0.05873872636674123	-1.22881744295245	3.6779893014350975	11.38055519493151	0.00902631820041049	0.11995555173568886	-0.10146138643975902	8.218329375282897	0.1389619965030915	0.7177923458542689	0.8217060892599845	FALSE	FALSE	FALSE	0.05873872636674123	FALSE	FALSE	protein_coding	RBM6	protein_coding	1.2310754745291361
ENSG00000004534	ENST00000443081	RGC	Stage_2	189.2431191970909	194.3267552675699	8.446223371389491	0.8104672140670495	-0.03908333333333333	0.04325	0.00416666666666666	0.0012083914895649	-3.319708246936591	1.979579436183366	18.238088557110338	0.00241646542175668	0.05584772526493535	-0.10146138643975902	8.218329375282897	0.1389619965030915	0.7177923458542689	0.8217060892599845	FALSE	FALSE	FALSE	0.0012083914895649	FALSE	FALSE	protein_coding	RBM6	protein_coding	2.9177923420283647
ENSG00000004534	ENST00000266022	RGC	Stage_2	189.2431191970909	194.3267552675699	20.97223161714568	18.487542305559938	-0.01696666666666667	0.1124	0.09543333333333331	0.7699419288425242	-0.18286283236137263	4.699602769953342	0.6474826751316698	0.44312387164155054	0.7112484359150678	-0.10146138643975902	8.218329375282897	0.1389619965030915	0.7177923458542689	0.8217060892599845	FALSE	FALSE	FALSE	0.7699419288425242	FALSE	FALSE	protein_coding	RBM6	protein_coding	0.11354202928765596
ENSG00000004534	ENST00000441115	RGC	Stage_2	189.2431191970909	194.3267552675699	0.9151566368238702	0.15651247478912544	-0.00423333333333333	0.005	7.666666666666667e-4	0.2950397428549677	-2.4582736080730783	0.10807246034745004	2.9394586923499606	0.12287399086979288	0.4091074659432355	-0.10146138643975902	8.218329375282897	0.1389619965030915	0.7177923458542689	0.8217060892599845	FALSE	FALSE	FALSE	0.2950397428549677	FALSE	FALSE	protein_coding_CDS_not_defined	RBM6	protein_coding	0.530119479140284
ENSG00000004534	ENST00000421682	RGC	Stage_2	189.2431191970909	194.3267552675699	0.39901994064122526	0.7890398423175812	0.00223333333333333	0.0019	0.00413333333333333	0.5383440512953684	1.4314318215888775	-0.16244845565863317	0.7943631436794065	0.3975190753454487	0.6756287221890475	-0.10146138643975902	8.218329375282897	0.1389619965030915	0.7177923458542689	0.8217060892599845	FALSE	FALSE	FALSE	0.5383440512953684	FALSE	FALSE	protein_coding	RBM6	protein_coding	0.26894008154090093
ENSG00000004534	ENST00000422955	RGC	Stage_2	189.2431191970909	194.3267552675699	9.863337294840932	3.044462774308982	-0.03841666666666667	0.05415	0.01573333333333333	0.06717825301772472	-1.6981363582231608	2.267717086880964	6.736003527423352	0.03052089174788485	0.2236196894871638	-0.10146138643975902	8.218329375282897	0.1389619965030915	0.7177923458542689	0.8217060892599845	FALSE	FALSE	FALSE	0.06717825301772472	FALSE	FALSE	protein_coding	RBM6	protein_coding	1.1727712942518296
ENSG00000004534	ENST00000425608	RGC	Stage_2	189.2431191970909	194.3267552675699	2.8778432251944506	0.3466658681678764	-0.0133	0.01509999999999999	0.0018	0.00659297284090957	-2.983697317164466	0.7503154861519384	6.441086598003597	0.03344636451269134	0.23256833603171273	-0.10146138643975902	8.218329375282897	0.1389619965030915	0.7177923458542689	0.8217060892599845	FALSE	FALSE	FALSE	0.00659297284090957	FALSE	FALSE	nonsense_mediated_decay	RBM6	protein_coding	2.180918713285177
ENSG00000004534	ENST00000434592	RGC	Stage_2	189.2431191970909	194.3267552675699	5.431836724514611	1.324664278798599	-0.02246666666666667	0.0294	0.00693333333333333	0.2650590412426664	-2.0203704761202212	1.277406777945848	2.3537784921162004	0.16162686500160572	0.45576174726786767	-0.10146138643975902	8.218329375282897	0.1389619965030915	0.7177923458542689	0.8217060892599845	FALSE	FALSE	FALSE	0.2650590412426664	FALSE	FALSE	nonsense_mediated_decay	RBM6	protein_coding	0.5766573772710551
ENSG00000004534	ENST00000438912	RGC	Stage_2	189.2431191970909	194.3267552675699	0.9152737089176805	1.3231112541342187	0.00145	0.00545	0.0069	0.981241121463674	0.33284976007958733	0.4286356926447507	0.03180350562673039	0.8626729714485706	0.958532678420604	-0.10146138643975902	8.218329375282897	0.1389619965030915	0.7177923458542689	0.8217060892599845	FALSE	FALSE	FALSE	0.981241121463674	FALSE	FALSE	protein_coding	RBM6	protein_coding	0.008224259843407786
ENSG00000005007	ENST00000262803	RGC	Stage_2	34.881281205078935	42.32308357131436	8.786634462820931	8.089036934845815	-0.05511666666666667	0.24395	0.18883333333333333	0.8664410760904113	-0.1545740726145249	3.6736347502264937	0.0901315767360836	0.7712838625814518	0.9160781187812194	0.37196682321032254	5.374092880841078	2.626041165014042	0.13897462938758265	0.2725342491497037	FALSE	FALSE	FALSE	0.8664410760904113	FALSE	FALSE	protein_coding	UPF1	protein_coding	0.062260966936129224
ENSG00000005007	ENST00000596842	RGC	Stage_2	34.881281205078935	42.32308357131436	24.66429275255044	32.99900731229452	0.06253333333333322	0.7191000000000001	0.7816333333333333	0.8876200976566062	0.42189420967392816	4.63226396540543	0.28973134705234377	0.6043166920465624	0.8212793633842853	0.37196682321032254	5.374092880841078	2.626041165014042	0.13897462938758265	0.2725342491497037	FALSE	FALSE	FALSE	0.8876200976566062	FALSE	FALSE	retained_intron	UPF1	protein_coding	0.051772872953606774
ENSG00000005007	ENST00000599848	RGC	Stage_2	34.881281205078935	42.32308357131436	1.4303539897075654	1.2350393241740265	-0.00744999999999999	0.03695	0.0295	0.8969960914029366	-0.3942845284518158	2.0441281745855684	0.15926280524091652	0.6997601223946763	0.877304481867254	0.37196682321032254	5.374092880841078	2.626041165014042	0.13897462938758265	0.2725342491497037	FALSE	FALSE	FALSE	0.8969960914029366	FALSE	FALSE	protein_coding	UPF1	protein_coding	0.04720944935929136
ENSG00000005075	ENST00000292614	RGC	Stage_2	80.0002835930647	152.0433498161071	80.0002835930647	152.0433498161071	0	1	1	NA	0.9217925104402356	7.146251207440415	19.327593830714477	0.0020273600971776	0.05069685551543249	0.9066588366293892	6.589278919152066	22.66726507288655	9.78275316324969e-4	0.00875078265183108	FALSE	FALSE	FALSE	NA	FALSE	TRUE	protein_coding	POLR2J	protein_coding	NA
ENSG00000005436	ENST00000321027	RGC	Stage_2	32.06245663053508	38.50016579237332	25.179727587554225	24.87288425841671	-0.11193333333333344	0.7776000000000001	0.6656666666666666	0.4106240116761189	-0.03882680346477056	4.735252173082012	0.00908108030316661	0.9263082419149776	0.9842369738986446	-0.2264476563952572	6.476366228153438	0.6106405172214039	0.4542633181288429	0.6106979601905712	FALSE	FALSE	FALSE	0.4106240116761189	FALSE	FALSE	protein_coding	GCFC2	protein_coding	0.3865556583908154
ENSG00000005436	ENST00000409857	RGC	Stage_2	32.06245663053508	38.50016579237332	0	0.2591196456186559	0.0081	0	0.0081	0.9340730663220908	3.7906856118741863	-0.1003687005001461	2.243815268896102	0.1753955231300783	0.4715982320014064	-0.2264476563952572	6.476366228153438	0.6106405172214039	0.4542633181288429	0.6106979601905712	FALSE	FALSE	FALSE	0.9340730663220908	FALSE	FALSE	protein_coding	GCFC2	protein_coding	0.029619150472946006
ENSG00000005436	ENST00000470503	RGC	Stage_2	32.06245663053508	38.50016579237332	2.102715229036297	6.983219549696804	0.11963333333333331	0.0727	0.19233333333333333	0.21503855113638515	1.7015689242973844	2.2032253952029244	5.732048705455249	0.04206660968040495	0.2588798587207363	-0.2264476563952572	6.476366228153438	0.6106405172214039	0.4542633181288429	0.6106979601905712	FALSE	FALSE	FALSE	0.21503855113638515	FALSE	FALSE	protein_coding	GCFC2	protein_coding	0.6674836747590476
ENSG00000005436	ENST00000541687	RGC	Stage_2	32.06245663053508	38.50016579237332	2.8888583896867335	2.162710228965998	-0.04678333333333334	0.10675	0.05996666666666667	0.8490617938888856	-0.41384697841707263	0.8000456798955912	0.05826556513276304	0.8150293127073711	0.9371250821604784	-0.2264476563952572	6.476366228153438	0.6106405172214039	0.4542633181288429	0.6106979601905712	FALSE	FALSE	FALSE	0.8490617938888856	FALSE	FALSE	protein_coding	GCFC2	protein_coding	0.07106070107717971
ENSG00000005436	ENST00000470197	RGC	Stage_2	32.06245663053508	38.50016579237332	1.8911554242578228	4.222232109675152	0.03098333333333333	0.04295	0.07393333333333334	0.899322890093556	1.0139325125081466	1.2494038473761258	0.20396350605666316	0.6629390355811202	0.8557878462598908	-0.2264476563952572	6.476366228153438	0.6106405172214039	0.4542633181288429	0.6106979601905712	FALSE	FALSE	FALSE	0.899322890093556	FALSE	FALSE	retained_intron	GCFC2	protein_coding	0.04608435252804152
ENSG00000008128	ENST00000358779	RGC	Stage_2	25.710847249844367	29.313797780097573	7.758785728992942	16.789896393556	0.2484000000000001	0.3015	0.54990000000000006	0.16279493756345623	1.105505670321995	3.4551830719176397	2.244473228914728	0.17058472737427535	0.4658283964911159	-0.2710600280460134	5.217377574034982	0.3835685103221642	0.5507865117817723	0.6930699896764239	FALSE	FALSE	FALSE	0.16279493756345623	FALSE	FALSE	protein_coding	CDK11A	protein_coding	0.7883591044986625
ENSG00000008128	ENST00000356200	RGC	Stage_2	25.710847249844367	29.313797780097573	0.6133771512440063	0.9576848229752136	0.00613333333333333	0.02389999999999999	0.03003333333333333	0.9058862849577328	0.6600912141152362	-0.29885120074810717	0.1753937443344561	0.6858341831051	0.8692998917253262	-0.2710600280460134	5.217377574034982	0.3835685103221642	0.5507865117817723	0.6930699896764239	FALSE	FALSE	FALSE	0.9058862849577328	FALSE	FALSE	protein_coding	CDK11A	protein_coding	0.042926315474305594
