gene_ref	gene_id	gene_name	condition_1	condition_2	gene_switch_q_value	Rank
geneComp_00095840	ENSG00000115355	CCDC88A	RO_D200	RO_D45	3.665886221109207e-24	31
geneComp_00094723	ENSG00000106070	GRB10	RO_D200	RO_D45	2.744563931176916e-23	32
geneComp_00097332	ENSG00000127914	AKAP9	RO_D200	RO_D45	4.316331672913991e-23	33
geneComp_00099714	ENSG00000143774	GUK1	RO_D200	RO_D45	1.0977404028257114e-22	34
geneComp_00105215	ENSG00000177600	RPLP2	RO_D200	RO_D45	5.887008506193893e-22	35
geneComp_00093133	ENSG00000082898	XPO1	RO_D200	RO_D45	6.659286024109385e-22	36
geneComp_00093141	ENSG00000083168	KAT6A	RO_D200	RO_D45	8.256832029310496e-22	37
geneComp_00101493	ENSG00000159377	PSMB4	RO_D200	RO_D45	9.635043911725581e-22	38
geneComp_00092160	ENSG00000042317	SPATA7	RO_D200	RO_D45	1.3249464695257167e-21	39
geneComp_00101235	ENSG00000157168	NRG1	RO_D200	RO_D45	1.7695364776778744e-21	40
geneComp_00092250	ENSG00000050165	DKK3	RO_D200	RO_D45	1.3431107984911765e-20	41
geneComp_00096473	ENSG00000120616	EPC1	RO_D200	RO_D45	3.0702186617078854e-20	42
geneComp_00100619	ENSG00000151503	NCAPD3	RO_D200	RO_D45	3.7228549865450284e-20	43
geneComp_00121578	ENSG00000250303	LINC02762	RO_D200	RO_D45	2.0289327165938845e-19	44
geneComp_00095848	ENSG00000115392	FANCL	RO_D200	RO_D45	2.0526540207134778e-19	45
geneComp_00093676	ENSG00000099954	CECR2	RO_D200	RO_D45	4.399410457672638e-19	46
geneComp_00107763	ENSG00000196924	FLNA	RO_D200	RO_D45	5.542729901881527e-19	47
geneComp_00103235	ENSG00000167671	UBXN6	RO_D200	RO_D45	6.490312956935821e-19	48
geneComp_00108364	ENSG00000198898	CAPZA2	RO_D200	RO_D45	7.4835445431045015e-19	49
geneComp_00094949	ENSG00000108061	SHOC2	RO_D200	RO_D45	1.2780743486748524e-18	50
geneComp_00096012	ENSG00000116641	DOCK7	RO_D200	RO_D45	2.2516692128255162e-18	51
geneComp_00103000	ENSG00000166685	COG1	RO_D200	RO_D45	2.627359967870333e-18	52
geneComp_00099076	ENSG00000139220	PPFIA2	RO_D200	RO_D45	3.638245073008486e-18	53
geneComp_00098785	ENSG00000137573	SULF1	RO_D200	RO_D45	4.035899635856043e-18	54
geneComp_00096260	ENSG00000118733	OLFM3	RO_D200	RO_D45	1.1199028992018925e-17	55
geneComp_00099006	ENSG00000138735	PDE5A	RO_D200	RO_D45	1.6780713333334387e-17	56
geneComp_00100726	ENSG00000152422	XRCC4	RO_D200	RO_D45	2.0616807510478197e-17	57
geneComp_00098374	ENSG00000135390	ATP5MC2	RO_D200	RO_D45	3.401008118580405e-17	58
geneComp_00095816	ENSG00000115255	REEP6	RO_D200	RO_D45	3.4357354507424583e-17	59
geneComp_00099532	ENSG00000142687	KIAA0319L	RO_D200	RO_D45	9.008594977070803e-17	60
geneComp_00102608	ENSG00000164985	PSIP1	RO_D200	RO_D45	9.008594977070803e-17	61
geneComp_00101484	ENSG00000159267	HLCS	RO_D200	RO_D45	1.2211988311519473e-16	62
geneComp_00099161	ENSG00000139793	MBNL2	RO_D200	RO_D45	1.7286769805288343e-16	63
geneComp_00102841	ENSG00000166033	HTRA1	RO_D200	RO_D45	2.484527234152872e-16	64
geneComp_00097337	ENSG00000127947	PTPN12	RO_D200	RO_D45	2.6255110679427147e-16	65
geneComp_00093984	ENSG00000101216	GMEB2	RO_D200	RO_D45	4.554152727675226e-16	66
geneComp_00099932	ENSG00000145362	ANK2	RO_D200	RO_D45	6.658139971304993e-16	67
geneComp_00093003	ENSG00000079101	CLUL1	RO_D200	RO_D45	6.789852741889106e-16	68
geneComp_00092741	ENSG00000072110	ACTN1	RO_D200	RO_D45	7.433036504176007e-16	69
geneComp_00094960	ENSG00000108219	TSPAN14	RO_D200	RO_D45	8.294562093277299e-16	70
geneComp_00104483	ENSG00000173517	PEAK1	RO_D200	RO_D45	8.707585252721512e-16	71
geneComp_00101694	ENSG00000160957	RECQL4	RO_D200	RO_D45	2.094840731500237e-15	72
geneComp_00095116	ENSG00000109339	MAPK10	RO_D200	RO_D45	2.138450934046026e-15	73
geneComp_00098771	ENSG00000137497	NUMA1	RO_D200	RO_D45	3.805552181666508e-15	74
geneComp_00098653	ENSG00000136866	ZFP37	RO_D200	RO_D45	3.885561135897714e-15	75
geneComp_00100822	ENSG00000153187	HNRNPU	RO_D200	RO_D45	3.885561135897714e-15	76
geneComp_00093145	ENSG00000083312	TNPO1	RO_D200	RO_D45	3.909114220687612e-15	77
geneComp_00105470	ENSG00000179083	FAM133A	RO_D200	RO_D45	4.672904837860095e-15	78
geneComp_00092670	ENSG00000070214	SLC44A1	RO_D200	RO_D45	5.54021441291168e-15	79
geneComp_00100537	ENSG00000150768	DLAT	RO_D200	RO_D45	5.9997648354079825e-15	80
geneComp_00102966	ENSG00000166508	MCM7	RO_D200	RO_D45	6.9938009844004586e-15	81
geneComp_00096128	ENSG00000117411	B4GALT2	RO_D200	RO_D45	1.252850692423516e-14	82
geneComp_00097317	ENSG00000127663	KDM4B	RO_D200	RO_D45	2.6027613888528594e-14	83
geneComp_00100550	ENSG00000150967	ABCB9	RO_D200	RO_D45	3.836349448763563e-14	84
geneComp_00132778	ENSG00000283189		RO_D200	RO_D45	4.5719192209647517e-14	85
geneComp_00099239	ENSG00000140416	TPM1	RO_D200	RO_D45	5.16559032992791e-14	86
geneComp_00092123	ENSG00000038274	MAT2B	RO_D200	RO_D45	6.80046262661437e-14	87
geneComp_00101790	ENSG00000161960	EIF4A1	RO_D200	RO_D45	9.169932060670219e-14	88
geneComp_00106142	ENSG00000182985	CADM1	RO_D200	RO_D45	9.607811827988879e-14	89
geneComp_00092657	ENSG00000069966	GNB5	RO_D200	RO_D45	9.638410082993506e-14	90
geneComp_00093939	ENSG00000101040	ZMYND8	RO_D200	RO_D45	1.3157073651873477e-13	91
geneComp_00094220	ENSG00000102893	PHKB	RO_D200	RO_D45	1.7631067504795034e-13	92
geneComp_00102327	ENSG00000164040	PGRMC2	RO_D200	RO_D45	2.0153613631088085e-13	93
geneComp_00099876	ENSG00000144857	BOC	RO_D200	RO_D45	2.3198738206229117e-13	94
geneComp_00096465	ENSG00000120509	PDZD11	RO_D200	RO_D45	2.5290523772680744e-13	95
geneComp_00094358	ENSG00000103995	CEP152	RO_D200	RO_D45	2.671872270054942e-13	96
geneComp_00098621	ENSG00000136717	BIN1	RO_D200	RO_D45	3.50767093319169e-13	97
geneComp_00091632	ENSG00000003989	SLC7A2	RO_D200	RO_D45	6.03045203019866e-13	98
geneComp_00096388	ENSG00000119906	SLF2	RO_D200	RO_D45	6.171520364245324e-13	99
geneComp_00091981	ENSG00000021300	PLEKHB1	RO_D200	RO_D45	6.485702781584423e-13	100
geneComp_00101871	ENSG00000162493	PDPN	RO_D200	RO_D45	7.433319238609336e-13	101
geneComp_00105805	ENSG00000181026	AEN	RO_D200	RO_D45	9.903770018338038e-13	102
geneComp_00093522	ENSG00000092841	MYL6	RO_D200	RO_D45	1.208979172231009e-12	103
geneComp_00094896	ENSG00000107643	MAPK8	RO_D200	RO_D45	1.3215361304663284e-12	104
geneComp_00103367	ENSG00000168172	HOOK3	RO_D200	RO_D45	1.6934380656208222e-12	105
geneComp_00091813	ENSG00000009413	REV3L	RO_D200	RO_D45	2.0053222542562274e-12	106
geneComp_00096680	ENSG00000122566	HNRNPA2B1	RO_D200	RO_D45	2.425631448372525e-12	107
geneComp_00103923	ENSG00000170836	PPM1D	RO_D200	RO_D45	2.5761491223478602e-12	108
geneComp_00104138	ENSG00000171811	CFAP46	RO_D200	RO_D45	2.974544918063288e-12	109
geneComp_00099437	ENSG00000141837	CACNA1A	RO_D200	RO_D45	3.2888431838024047e-12	110
geneComp_00108193	ENSG00000198478	SH3BGRL2	RO_D200	RO_D45	3.4937755518468616e-12	111
geneComp_00107594	ENSG00000196338	NLGN3	RO_D200	RO_D45	3.75893219606831e-12	112
geneComp_00091748	ENSG00000007062	PROM1	RO_D200	RO_D45	3.8933189366931726e-12	113
geneComp_00109120	ENSG00000204131	NHSL2	RO_D200	RO_D45	4.265646792632557e-12	114
geneComp_00096372	ENSG00000119772	DNMT3A	RO_D200	RO_D45	4.5994978544850225e-12	115
geneComp_00099313	ENSG00000140983	RHOT2	RO_D200	RO_D45	5.9917159913591885e-12	116
geneComp_00098028	ENSG00000133069	TMCC2	RO_D200	RO_D45	6.9915253096251406e-12	117
geneComp_00102730	ENSG00000165533	TTC8	RO_D200	RO_D45	7.886946740847128e-12	118
geneComp_00095833	ENSG00000115310	RTN4	RO_D200	RO_D45	9.750987480933513e-12	119
geneComp_00100293	ENSG00000148339	SLC25A25	RO_D200	RO_D45	1.2196799347915865e-11	120
geneComp_00099390	ENSG00000141505	ASGR1	RO_D200	RO_D45	2.3201118810726566e-11	121
geneComp_00098414	ENSG00000135541	AHI1	RO_D200	RO_D45	2.4436884135624765e-11	122
geneComp_00111993	ENSG00000223959	AFG3L1P	RO_D200	RO_D45	2.5094791842161403e-11	123
geneComp_00100284	ENSG00000148229	POLE3	RO_D200	RO_D45	2.6249003907166948e-11	124
geneComp_00092954	ENSG00000077684	JADE1	RO_D200	RO_D45	2.7164620243754052e-11	125
geneComp_00101242	ENSG00000157216	SSBP3	RO_D200	RO_D45	2.7729421088606776e-11	126
geneComp_00101486	ENSG00000159322	ADPGK	RO_D200	RO_D45	2.97345261182305e-11	127
geneComp_00092271	ENSG00000051620	HEBP2	RO_D200	RO_D45	3.6311697794242764e-11	128
geneComp_00092186	ENSG00000046653	GPM6B	RO_D200	RO_D45	3.7438017555741955e-11	129
geneComp_00092956	ENSG00000077782	FGFR1	RO_D200	RO_D45	3.7438017555741955e-11	130
geneComp_00098228	ENSG00000134532	SOX5	RO_D200	RO_D45	4.3506625179018264e-11	131
geneComp_00107219	ENSG00000188158	NHS	RO_D200	RO_D45	4.397986999862258e-11	132
geneComp_00107299	ENSG00000188517	COL25A1	RO_D200	RO_D45	4.818634751486064e-11	133
geneComp_00092088	ENSG00000034677	RNF19A	RO_D200	RO_D45	6.248731667422791e-11	134
geneComp_00096698	ENSG00000122705	CLTA	RO_D200	RO_D45	7.089014397529463e-11	135
geneComp_00106576	ENSG00000185049	NELFA	RO_D200	RO_D45	8.608344736437307e-11	136
geneComp_00093063	ENSG00000080815	PSEN1	RO_D200	RO_D45	8.78966091224743e-11	137
geneComp_00109436	ENSG00000205726	ITSN1	RO_D200	RO_D45	9.146029122146499e-11	138
geneComp_00107808	ENSG00000197102	DYNC1H1	RO_D200	RO_D45	9.989095795155148e-11	139
geneComp_00097103	ENSG00000125814	NAPB	RO_D200	RO_D45	1.0952147920530543e-10	140
geneComp_00095295	ENSG00000111058	ACSS3	RO_D200	RO_D45	1.120574920866468e-10	141
geneComp_00096441	ENSG00000120278	PLEKHG1	RO_D200	RO_D45	1.1810657819259142e-10	142
geneComp_00092899	ENSG00000076242	MLH1	RO_D200	RO_D45	1.1903561097951605e-10	143
geneComp_00095531	ENSG00000112655	PTK7	RO_D200	RO_D45	1.5570981536391545e-10	144
geneComp_00101455	ENSG00000159140	SON	RO_D200	RO_D45	1.6931744490750232e-10	145
geneComp_00124050	ENSG00000255794	RMST	RO_D200	RO_D45	1.706478642162145e-10	146
geneComp_00100019	ENSG00000145982	FARS2	RO_D200	RO_D45	1.7113499690182627e-10	147
geneComp_00094997	ENSG00000108509	CAMTA2	RO_D200	RO_D45	1.9121456684148367e-10	148
geneComp_00093285	ENSG00000087266	SH3BP2	RO_D200	RO_D45	2.0723656661237891e-10	149
geneComp_00092094	ENSG00000035403	VCL	RO_D200	RO_D45	2.4666771902533067e-10	150
geneComp_00092210	ENSG00000048028	USP28	RO_D200	RO_D45	2.538159812026291e-10	151
geneComp_00094462	ENSG00000104852	SNRNP70	RO_D200	RO_D45	2.5870667747169917e-10	152
geneComp_00106315	ENSG00000183765	CHEK2	RO_D200	RO_D45	2.669490004299214e-10	153
geneComp_00101920	ENSG00000162664	ZNF326	RO_D200	RO_D45	2.7396362878070516e-10	154
geneComp_00096008	ENSG00000116580	GON4L	RO_D200	RO_D45	2.9647961936120404e-10	155
geneComp_00094050	ENSG00000101474	APMAP	RO_D200	RO_D45	3.125951511473599e-10	156
geneComp_00098590	ENSG00000136492	BRIP1	RO_D200	RO_D45	3.177515780048677e-10	157
geneComp_00098009	ENSG00000132964	CDK8	RO_D200	RO_D45	3.29282502988646e-10	158
geneComp_00107685	ENSG00000196628	TCF4	RO_D200	RO_D45	3.29282502988646e-10	159
geneComp_00105908	ENSG00000181790	ADGRB1	RO_D200	RO_D45	3.449184507515794e-10	160
geneComp_00093384	ENSG00000089335	ZNF302	RO_D200	RO_D45	3.5810327575394255e-10	161
geneComp_00091998	ENSG00000023171	GRAMD1B	RO_D200	RO_D45	4.1805861760426337e-10	162
geneComp_00100278	ENSG00000148187	MRRF	RO_D200	RO_D45	4.240134947842321e-10	163
geneComp_00098580	ENSG00000136448	NMT1	RO_D200	RO_D45	4.422704257501503e-10	164
geneComp_00107006	ENSG00000187017	ESPN	RO_D200	RO_D45	5.069220217619254e-10	165
geneComp_00094824	ENSG00000106772	PRUNE2	RO_D200	RO_D45	5.937340829841281e-10	166
geneComp_00127373	ENSG00000264522	OTUD7B	RO_D200	RO_D45	5.961534272168899e-10	167
geneComp_00095063	ENSG00000108883	EFTUD2	RO_D200	RO_D45	6.138211082037117e-10	168
geneComp_00103772	ENSG00000170100	ZNF778	RO_D200	RO_D45	6.290457212690284e-10	169
geneComp_00102220	ENSG00000163689	CFAP20DC	RO_D200	RO_D45	6.461161952958739e-10	170
geneComp_00099040	ENSG00000138835	RGS3	RO_D200	RO_D45	7.39891656639753e-10	171
geneComp_00097930	ENSG00000132535	DLG4	RO_D200	RO_D45	7.693739502114691e-10	172
geneComp_00095093	ENSG00000109113	RAB34	RO_D200	RO_D45	7.858801168493955e-10	173
geneComp_00102271	ENSG00000163870	TPRA1	RO_D200	RO_D45	9.82444000036877e-10	174
geneComp_00096247	ENSG00000118564	FBXL5	RO_D200	RO_D45	1.0339415651957859e-9	175
geneComp_00101902	ENSG00000162614	NEXN	RO_D200	RO_D45	1.0441143750997145e-9	176
geneComp_00100144	ENSG00000147050	KDM6A	RO_D200	RO_D45	1.0534670471731148e-9	177
geneComp_00093887	ENSG00000100650	SRSF5	RO_D200	RO_D45	1.208089411307203e-9	178
geneComp_00102175	ENSG00000163584	RPL22L1	RO_D200	RO_D45	1.4002944265527817e-9	179
geneComp_00101400	ENSG00000158604	TMED4	RO_D200	RO_D45	1.4933179065544821e-9	180
geneComp_00093198	ENSG00000085185	BCORL1	RO_D200	RO_D45	1.5733463855017687e-9	181
geneComp_00098137	ENSG00000134046	MBD2	RO_D200	RO_D45	1.8268657279266732e-9	182
geneComp_00096081	ENSG00000117009	KMO	RO_D200	RO_D45	2.219073938715569e-9	183
geneComp_00095913	ENSG00000115825	PRKD3	RO_D200	RO_D45	2.296109076352065e-9	184
geneComp_00129785	ENSG00000272274	ARGLU1-DT	RO_D200	RO_D45	2.296109076352065e-9	185
geneComp_00092813	ENSG00000074054	CLASP1	RO_D200	RO_D45	2.4821366153626478e-9	186
geneComp_00098544	ENSG00000136205	TNS3	RO_D200	RO_D45	2.6700058760327663e-9	187
geneComp_00107320	ENSG00000188613	NANOS1	RO_D200	RO_D45	2.7353699709943186e-9	188
geneComp_00093502	ENSG00000092096	SLC22A17	RO_D200	RO_D45	2.7484437232365126e-9	189
geneComp_00091932	ENSG00000015153	YAF2	RO_D200	RO_D45	2.8467239962399814e-9	190
geneComp_00095929	ENSG00000115935	WIPF1	RO_D200	RO_D45	3.54768965825652e-9	191
geneComp_00094223	ENSG00000102900	NUP93	RO_D200	RO_D45	3.549710103723038e-9	192
geneComp_00107771	ENSG00000196961	AP2A1	RO_D200	RO_D45	3.7754644405843725e-9	193
geneComp_00126411	ENSG00000261008	LINC01572	RO_D200	RO_D45	3.8490665061823685e-9	194
geneComp_00094385	ENSG00000104237	RP1	RO_D200	RO_D45	3.940424505088032e-9	195
geneComp_00094819	ENSG00000106701	FSD1L	RO_D200	RO_D45	4.051022525621954e-9	196
geneComp_00100502	ENSG00000150401	DCUN1D2	RO_D200	RO_D45	4.675121586352629e-9	197
geneComp_00093930	ENSG00000100987	VSX1	RO_D200	RO_D45	4.766794961709312e-9	198
geneComp_00102314	ENSG00000164007	CLDN19	RO_D200	RO_D45	4.844993093474832e-9	199
geneComp_00099377	ENSG00000141447	OSBPL1A	RO_D200	RO_D45	5.0180138830751155e-9	200
geneComp_00097889	ENSG00000132330	SCLY	RO_D200	RO_D45	5.175939973576858e-9	201
geneComp_00100673	ENSG00000151914	DST	RO_D200	RO_D45	5.325029184938208e-9	202
geneComp_00094537	ENSG00000105245	NUMBL	RO_D200	RO_D45	5.420869062163079e-9	203
geneComp_00099322	ENSG00000141026	MED9	RO_D200	RO_D45	5.725857690040576e-9	204
geneComp_00097274	ENSG00000127311	HELB	RO_D200	RO_D45	5.885195118746436e-9	205
geneComp_00101941	ENSG00000162736	NCSTN	RO_D200	RO_D45	6.096665410595352e-9	206
geneComp_00104434	ENSG00000173230	GOLGB1	RO_D200	RO_D45	6.1053159566214085e-9	207
geneComp_00103400	ENSG00000168309	FAM107A	RO_D200	RO_D45	6.107463078948972e-9	208
geneComp_00092165	ENSG00000042781	USH2A	RO_D200	RO_D45	6.3918454871321425e-9	209
geneComp_00103472	ENSG00000168675	LDLRAD4	RO_D200	RO_D45	6.418940260068919e-9	210
geneComp_00101177	ENSG00000156642	NPTN	RO_D200	RO_D45	7.093285720017637e-9	211
geneComp_00095894	ENSG00000115657	ABCB6	RO_D200	RO_D45	7.148352665961183e-9	212
geneComp_00103527	ENSG00000168916	ZNF608	RO_D200	RO_D45	7.806564543712729e-9	213
geneComp_00100742	ENSG00000152503	TRIM36	RO_D200	RO_D45	8.317335953565965e-9	214
geneComp_00099620	ENSG00000143322	ABL2	RO_D200	RO_D45	9.023385983984266e-9	215
geneComp_00097648	ENSG00000130669	PAK4	RO_D200	RO_D45	9.061862266859058e-9	216
geneComp_00113714	ENSG00000227627		RO_D200	RO_D45	1.0049998173067901e-8	217
geneComp_00097288	ENSG00000127415	IDUA	RO_D200	RO_D45	1.012730724010621e-8	218
geneComp_00095411	ENSG00000111832	RWDD1	RO_D200	RO_D45	1.0274077301034434e-8	219
geneComp_00110972	ENSG00000215861		RO_D200	RO_D45	1.0854049651959345e-8	220
geneComp_00107559	ENSG00000196208	GREB1	RO_D200	RO_D45	1.1619866136492971e-8	221
geneComp_00094939	ENSG00000107959	PITRM1	RO_D200	RO_D45	1.2168766343434198e-8	222
geneComp_00096491	ENSG00000120699	EXOSC8	RO_D200	RO_D45	1.40545394326748e-8	223
geneComp_00092141	ENSG00000040275	SPDL1	RO_D200	RO_D45	1.446947085759824e-8	224
geneComp_00096746	ENSG00000123136	DDX39A	RO_D200	RO_D45	1.5613146214564307e-8	225
geneComp_00092933	ENSG00000077157	PPP1R12B	RO_D200	RO_D45	1.664311849401719e-8	226
geneComp_00095400	ENSG00000111783	RFX4	RO_D200	RO_D45	1.7495247819911027e-8	227
geneComp_00107606	ENSG00000196367	TRRAP	RO_D200	RO_D45	1.7805478421269404e-8	228
geneComp_00095461	ENSG00000112183	RBM24	RO_D200	RO_D45	1.8597899243084443e-8	229
geneComp_00093630	ENSG00000099331	MYO9B	RO_D200	RO_D45	1.9594072427057845e-8	230
geneComp_00092908	ENSG00000076554	TPD52	RO_D200	RO_D45	1.9925241577157992e-8	231
geneComp_00092126	ENSG00000038382	TRIO	RO_D200	RO_D45	2.000959010173102e-8	232
geneComp_00094561	ENSG00000105364	MRPL4	RO_D200	RO_D45	2.1245549821537082e-8	233
geneComp_00115610	ENSG00000231672	DIRC3	RO_D200	RO_D45	2.2003017814151384e-8	234
geneComp_00091797	ENSG00000008394	MGST1	RO_D200	RO_D45	2.308154102925505e-8	235
geneComp_00093919	ENSG00000100890	PRORP	RO_D200	RO_D45	2.3844339226993382e-8	236
geneComp_00095731	ENSG00000114541	FRMD4B	RO_D200	RO_D45	2.594810148416204e-8	237
geneComp_00091628	ENSG00000003436	TFPI	RO_D200	RO_D45	2.7712714009441972e-8	238
geneComp_00110522	ENSG00000214022	REPIN1	RO_D200	RO_D45	2.7937814937298835e-8	239
geneComp_00092807	ENSG00000073849	ST6GAL1	RO_D200	RO_D45	2.994016685509643e-8	240
geneComp_00095849	ENSG00000115414	FN1	RO_D200	RO_D45	3.029460708462014e-8	241
geneComp_00092245	ENSG00000049769	PPP1R3F	RO_D200	RO_D45	3.480915927708982e-8	242
geneComp_00091795	ENSG00000008324	SS18L2	RO_D200	RO_D45	3.5113467471001066e-8	243
geneComp_00099130	ENSG00000139618	BRCA2	RO_D200	RO_D45	4.133225448405315e-8	244
geneComp_00094276	ENSG00000103197	TSC2	RO_D200	RO_D45	4.8095603963922606e-8	245
geneComp_00107911	ENSG00000197457	STMN3	RO_D200	RO_D45	5.053904260130191e-8	246
geneComp_00101654	ENSG00000160691	SHC1	RO_D200	RO_D45	5.0581602608363595e-8	247
geneComp_00119038	ENSG00000239922		RO_D200	RO_D45	5.0581602608363595e-8	248
geneComp_00096512	ENSG00000120868	APAF1	RO_D200	RO_D45	5.0616694562857553e-8	249
geneComp_00123302	ENSG00000254377	MIR124-2HG	RO_D200	RO_D45	5.188869369017955e-8	250
geneComp_00106794	ENSG00000186020	ZNF529	RO_D200	RO_D45	5.249051352561478e-8	251
geneComp_00096009	ENSG00000116584	ARHGEF2	RO_D200	RO_D45	6.13149263585821e-8	252
geneComp_00100659	ENSG00000151789	ZNF385D	RO_D200	RO_D45	6.222003816046206e-8	253
geneComp_00133162	ENSG00000284862	CCDC39	RO_D200	RO_D45	6.485879197091797e-8	254
geneComp_00101769	ENSG00000161813	LARP4	RO_D200	RO_D45	6.869018645138598e-8	255
geneComp_00099051	ENSG00000139116	KIF21A	RO_D200	RO_D45	7.013276724302746e-8	256
geneComp_00097107	ENSG00000125818	PSMF1	RO_D200	RO_D45	7.304485400558965e-8	257
geneComp_00101140	ENSG00000156313	RPGR	RO_D200	RO_D45	7.358851954828875e-8	258
geneComp_00098698	ENSG00000137070	IL11RA	RO_D200	RO_D45	8.548757011679154e-8	259
geneComp_00104187	ENSG00000172006	ZNF554	RO_D200	RO_D45	8.61626113095323e-8	260
geneComp_00099364	ENSG00000141391	PRELID3A	RO_D200	RO_D45	8.669575829399424e-8	261
geneComp_00100879	ENSG00000153902	LGI4	RO_D200	RO_D45	9.070373269030592e-8	262
geneComp_00108391	ENSG00000198947	DMD	RO_D200	RO_D45	9.144580380803162e-8	263
geneComp_00096567	ENSG00000121440	PDZRN3	RO_D200	RO_D45	9.383313495293229e-8	264
geneComp_00096938	ENSG00000124570	SERPINB6	RO_D200	RO_D45	9.383313495293229e-8	265
geneComp_00093901	ENSG00000100749	VRK1	RO_D200	RO_D45	9.596790906030892e-8	266
geneComp_00107211	ENSG00000188107	EYS	RO_D200	RO_D45	1.0103364750029807e-7	267
geneComp_00108086	ENSG00000198056	PRIM1	RO_D200	RO_D45	1.1018639040169942e-7	268
geneComp_00091882	ENSG00000011485	PPP5C	RO_D200	RO_D45	1.2182462110144103e-7	269
geneComp_00096667	ENSG00000122483	CCDC18	RO_D200	RO_D45	1.2182462110144103e-7	270
geneComp_00113292	ENSG00000226742	HSBP1L1	RO_D200	RO_D45	1.2412833683053567e-7	271
geneComp_00107247	ENSG00000188290	HES4	RO_D200	RO_D45	1.294769846014866e-7	272
geneComp_00093768	ENSG00000100280	AP1B1	RO_D200	RO_D45	1.2955326140554912e-7	273
geneComp_00094907	ENSG00000107758	PPP3CB	RO_D200	RO_D45	1.4361541759026003e-7	274
geneComp_00105210	ENSG00000177576	C18orf32	RO_D200	RO_D45	1.688809245047419e-7	275
geneComp_00102648	ENSG00000165175	MID1IP1	RO_D200	RO_D45	1.8611322884190692e-7	276
geneComp_00093034	ENSG00000079819	EPB41L2	RO_D200	RO_D45	1.872543343654483e-7	277
geneComp_00121800	ENSG00000250742	LINC02381	RO_D200	RO_D45	1.9173213934282736e-7	278
geneComp_00100121	ENSG00000146834	MEPCE	RO_D200	RO_D45	2.0601807017469861e-7	279
geneComp_00099646	ENSG00000143409	MINDY1	RO_D200	RO_D45	2.0905995402844415e-7	280
geneComp_00103493	ENSG00000168781	PPIP5K1	RO_D200	RO_D45	2.3326958708743816e-7	281
geneComp_00129790	ENSG00000272288	ILRUN-AS1	RO_D200	RO_D45	2.3326958708743816e-7	282
