gene_id	genes	logFC	logCPM	F	PValue	FDR	gene_name	gene_biotype
ENSG00000036672	ENSG00000036672.16	4.80233981617945	4.8909413028967	188.234684960319	5.02369048563292e-07	0.000156301257035057	USP2	protein_coding
ENSG00000079215	ENSG00000079215.15	2.68245056311545	5.85813385524173	185.289790894763	5.35245191214425e-07	0.000156301257035057	SLC1A3	protein_coding
ENSG00000124575	ENSG00000124575.7	-3.13665490106955	5.48207602638874	201.402047933612	3.82641126919284e-07	0.000156301257035057	H1-3	protein_coding
ENSG00000128016	ENSG00000128016.7	3.83060120666001	4.88613958038528	182.942921594156	5.63371563818667e-07	0.000156301257035057	ZFP36	protein_coding
ENSG00000140939	ENSG00000140939.15	3.99270290770762	6.23996377686212	186.798410225829	5.18080855168504e-07	0.000156301257035057	NOL3	protein_coding
ENSG00000164398	ENSG00000164398.15	6.13009088283792	4.89316932265674	190.412519582918	4.79654843990357e-07	0.000156301257035057	ACSL6	protein_coding
ENSG00000166111	ENSG00000166111.10	3.47325469062901	4.65623484072808	184.573579454729	5.43640419007529e-07	0.000156301257035057	SVOP	protein_coding
ENSG00000167083	ENSG00000167083.7	7.41394934427562	7.08263694577352	234.016065955262	4.3320539893468e-07	0.000156301257035057	GNGT2	protein_coding
ENSG00000168298	ENSG00000168298.7	-1.96383326320239	8.71999828133736	185.877688286264	5.28473800016301e-07	0.000156301257035057	H1-4	protein_coding
ENSG00000168461	ENSG00000168461.13	-3.58250463699606	8.16608290999391	197.368362368502	4.37319168093031e-07	0.000156301257035057	RAB31	protein_coding
ENSG00000175155	ENSG00000175155.11	2.9619254356851	4.99668383326809	188.164963315058	5.0311800120027e-07	0.000156301257035057	YPEL2	protein_coding
ENSG00000176170	ENSG00000176170.14	-3.47101970223846	5.25879915806655	183.060922972421	5.61914257047953e-07	0.000156301257035057	SPHK1	protein_coding
ENSG00000182534	ENSG00000182534.14	1.90934762852761	7.4117411515613	183.325932000496	5.58658406467361e-07	0.000156301257035057	MXRA7	protein_coding
ENSG00000184144	ENSG00000184144.12	-4.96585523010397	6.48755233578292	199.864599498028	4.15830853199755e-07	0.000156301257035057	CNTN2	protein_coding
ENSG00000184260	ENSG00000184260.6	-3.01188807134177	5.15917577811811	185.621312567362	5.31413600690388e-07	0.000156301257035057	H2AC20	protein_coding
ENSG00000276043	ENSG00000276043.5	-3.88455349693227	4.09600270210457	185.576553871223	5.31928914035336e-07	0.000156301257035057	UHRF1	protein_coding
ENSG00000010292	ENSG00000010292.13	-2.40757913283146	6.0683935435011	177.748014508932	6.32440818207021e-07	0.00015986698460233	NCAPD2	protein_coding
ENSG00000111664	ENSG00000111664.11	5.36599534466908	8.57920887045007	210.54505425071	5.92111769055533e-07	0.00015986698460233	GNB3	protein_coding
ENSG00000175567	ENSG00000175567.11	-3.01638061568552	5.56703420321666	178.459160434121	6.22388898095247e-07	0.00015986698460233	UCP2	protein_coding
ENSG00000179774	ENSG00000179774.9	-6.88353363876835	7.59362950286101	226.752043462848	6.14121398103598e-07	0.00015986698460233	ATOH7	protein_coding
ENSG00000069482	ENSG00000069482.7	-6.02072129352592	6.09491659112188	199.598944844639	6.92316998838881e-07	0.000171197953517223	GAL	protein_coding
ENSG00000028137	ENSG00000028137.19	-5.84229253501135	3.61017282544051	170.630117818304	7.45028575623457e-07	0.000172953062198303	TNFRSF1B	protein_coding
ENSG00000109906	ENSG00000109906.15	-3.07827164411174	4.26373052740947	171.673334948702	7.27057210949147e-07	0.000172953062198303	ZBTB16	protein_coding
ENSG00000114346	ENSG00000114346.14	-2.06344957324306	5.79839719654011	170.757047222826	7.42812792163516e-07	0.000172953062198303	ECT2	protein_coding
ENSG00000180245	ENSG00000180245.7	6.25056533807416	3.35740694351735	169.746065797999	7.60690659882337e-07	0.000173057125123232	RRH	protein_coding
ENSG00000107099	ENSG00000107099.18	5.61586486707863	3.87069424471792	168.668070366782	7.80344811696567e-07	0.000174047494765656	DOCK8	protein_coding
ENSG00000138166	ENSG00000138166.6	3.93602421069565	4.70322285614077	167.221681914168	8.07714597443487e-07	0.000176687568190763	DUSP5	protein_coding
ENSG00000109103	ENSG00000109103.12	4.44910530227008	9.26203604195441	184.270479072508	8.25445757119035e-07	0.000177159348815642	UNC119	protein_coding
ENSG00000102755	ENSG00000102755.13	7.0154596103129	5.94683677888829	187.456660278748	8.79330381085816e-07	0.000182365740693594	FLT1	protein_coding
ENSG00000130208	ENSG00000130208.10	3.77333089709569	5.45245838458271	165.589317481783	8.81768416540454e-07	0.000182365740693594	APOC1	protein_coding
ENSG00000067057	ENSG00000067057.19	2.63203615300654	7.58619804813962	156.971987292157	1.04002184605644e-06	0.000184847632795188	PFKP	protein_coding
ENSG00000113368	ENSG00000113368.12	-1.9562749731626	5.90558372533983	157.865049138181	1.01673665405018e-06	0.000184847632795188	LMNB1	protein_coding
ENSG00000115884	ENSG00000115884.11	-2.78776071665704	4.07202595269504	160.863865590984	9.43129260404582e-07	0.000184847632795188	SDC1	protein_coding
ENSG00000158555	ENSG00000158555.15	3.5780398811329	5.01861692094655	160.880430769484	9.4274134300965e-07	0.000184847632795188	GDPD5	protein_coding
ENSG00000162496	ENSG00000162496.9	4.18229399343294	7.02593180339245	161.640118674742	1.00737716046948e-06	0.000184847632795188	DHRS3	protein_coding
ENSG00000182481	ENSG00000182481.10	-2.69605430746082	7.58414419028657	157.314995819261	1.03100105543726e-06	0.000184847632795188	KPNA2	protein_coding
ENSG00000185033	ENSG00000185033.15	2.5090988016385	6.60015584939527	158.743689745211	9.94454676758335e-07	0.000184847632795188	SEMA4B	protein_coding
ENSG00000189221	ENSG00000189221.11	3.22883739130213	5.41518995439069	157.255954027479	1.03254686861914e-06	0.000184847632795188	MAOA	protein_coding
ENSG00000290147	ENSG00000290147.1	8.64386921117816	5.50363468397742	175.07244189295	1.0053322792345e-06	0.000184847632795188	GUCA1ANB-GUCA1A	protein_coding
ENSG00000035499	ENSG00000035499.13	-3.48351563679641	5.25123375345629	154.629884187108	1.1043035614788e-06	0.00019325312325879	DEPDC1B	protein_coding
ENSG00000228716	ENSG00000228716.7	-2.36589794545107	5.13530957914449	151.961002416266	1.18367149677246e-06	0.000204003989027072	DHFR	protein_coding
ENSG00000047617	ENSG00000047617.17	4.20273423945064	4.32229241249793	146.546516022844	1.36761788422044e-06	0.000211265091230827	ANO2	protein_coding
ENSG00000097046	ENSG00000097046.13	-2.03308566200079	4.89204379158325	146.494165375178	1.36956302615027e-06	0.000211265091230827	CDC7	protein_coding
ENSG00000121621	ENSG00000121621.7	-3.15997386912517	4.37590946893572	147.134717131108	1.34599623389363e-06	0.000211265091230827	KIF18A	protein_coding
ENSG00000129244	ENSG00000129244.9	2.11007173528321	8.5091242028178	146.441609144464	1.37151925634672e-06	0.000211265091230827	ATP1B2	protein_coding
ENSG00000130813	ENSG00000130813.18	2.85882362525043	4.61993050259103	146.399358285239	1.37309441466089e-06	0.000211265091230827	SHFL	protein_coding
ENSG00000173210	ENSG00000173210.21	4.26984136917279	3.61657173599759	146.364815049307	1.37438389020494e-06	0.000211265091230827	ABLIM3	protein_coding
ENSG00000227036	ENSG00000227036.10	3.37562771007646	5.01426998923908	146.607319748859	1.3653629546892e-06	0.000211265091230827	LINC00511	lncRNA
ENSG00000273983	ENSG00000273983.2	-4.73275245183475	4.57818902898465	147.94440593275	1.3169211704319e-06	0.000211265091230827	H3C8	protein_coding
ENSG00000119333	ENSG00000119333.12	-2.15655446188359	5.73235691372119	142.510261978525	1.52820469716189e-06	0.000226678329484577	DYNC2I2	protein_coding
ENSG00000134602	ENSG00000134602.16	-3.94547336982154	4.85241375279361	142.765747220134	1.51736923343335e-06	0.000226678329484577	STK26	protein_coding
ENSG00000182256	ENSG00000182256.13	3.11914863502829	4.32422848886121	142.364306043991	1.53443792266483e-06	0.000226678329484577	GABRG3	protein_coding
ENSG00000073111	ENSG00000073111.14	-2.85421391739513	6.13041569811876	140.470283475953	1.61825459249742e-06	0.000229362203238604	MCM2	protein_coding
ENSG00000138722	ENSG00000138722.10	-4.75392736571029	4.37795735024437	141.244425449928	1.58332726601192e-06	0.000229362203238604	MMRN1	protein_coding
ENSG00000164318	ENSG00000164318.18	5.33100273540369	6.02878140028404	155.031763127245	1.60282522042179e-06	0.000229362203238604	EGFLAM	protein_coding
ENSG00000220205	ENSG00000220205.10	2.05112059953403	8.16981120784354	140.144018899947	1.63326052416061e-06	0.000229362203238604	VAMP2	protein_coding
ENSG00000116703	ENSG00000116703.14	7.17274351967559	7.99071109352029	185.649001827896	1.67525079581756e-06	0.000232389973200302	PDC	protein_coding
ENSG00000111912	ENSG00000111912.20	2.75952326340351	4.71365676122209	137.377833927228	1.76767437417382e-06	0.000237356883314321	NCOA7	protein_coding
ENSG00000138061	ENSG00000138061.12	-3.36545044070037	7.17295475325166	151.867949194522	1.73436152792431e-06	0.000237356883314321	CYP1B1	protein_coding
ENSG00000198846	ENSG00000198846.6	-2.3029681571943	6.3638464808679	137.260840659443	1.77365583135976e-06	0.000237356883314321	TOX	protein_coding
ENSG00000163431	ENSG00000163431.14	3.9295356110516	6.22107961304094	141.223356364403	1.85088617138796e-06	0.000241998048270552	LMOD1	protein_coding
ENSG00000246922	ENSG00000246922.10	4.1883181668325	5.59156211051733	139.420047634725	1.83696625502349e-06	0.000241998048270552	UBAP1L	protein_coding
ENSG00000100422	ENSG00000100422.14	-1.65539702445825	6.73749773415633	134.075502279146	1.94659501536485e-06	0.000246027981108613	CERK	protein_coding
ENSG00000154734	ENSG00000154734.16	1.94382779249229	5.4365776586485	134.336711488495	1.93164846940227e-06	0.000246027981108613	ADAMTS1	protein_coding
ENSG00000274290	ENSG00000274290.3	-4.91350457461957	3.81872921241307	134.171220936838	1.94110135656825e-06	0.000246027981108613	H2BC6	protein_coding
ENSG00000131771	ENSG00000131771.14	4.06329053974205	4.4607891344966	133.094977461666	2.00399587522496e-06	0.00025049948440312	PPP1R1B	protein_coding
ENSG00000129221	ENSG00000129221.16	7.95970095918143	8.03463255020198	183.814575485626	2.06717019910017e-06	0.000255587619725701	AIPL1	protein_coding
ENSG00000173976	ENSG00000173976.16	9.0084046585894	6.14210231959787	168.215898813653	2.21101703436268e-06	0.000259873549717738	RAX2	protein_coding
ENSG00000174498	ENSG00000174498.14	-2.28813291689297	4.93788155828974	130.215005998721	2.18515881860792e-06	0.000259873549717738	IGDCC3	protein_coding
ENSG00000177679	ENSG00000177679.16	2.09030334369262	5.25679804387112	129.753247235271	2.21606455583477e-06	0.000259873549717738	SRRM3	protein_coding
ENSG00000181722	ENSG00000181722.18	1.97521122697246	6.07259165835647	129.99572353727	2.1997684476521e-06	0.000259873549717738	ZBTB20	protein_coding
ENSG00000276368	ENSG00000276368.2	-5.94012906579725	4.97776994253625	149.779254710233	2.1273186980322e-06	0.000259873549717738	H2AC14	protein_coding
ENSG00000102003	ENSG00000102003.12	2.43246913667788	6.74567603983836	126.362706806546	2.46040763490357e-06	0.000262500865669861	SYP	protein_coding
ENSG00000104147	ENSG00000104147.9	-3.51634225660669	4.43318897892207	127.804916461984	2.3525889503548e-06	0.000262500865669861	OIP5	protein_coding
ENSG00000109861	ENSG00000109861.17	-1.73953308925569	5.35073593848805	127.831939008616	2.35062525073139e-06	0.000262500865669861	CTSC	protein_coding
ENSG00000112186	ENSG00000112186.13	-2.08552668387407	4.93640571971545	126.375885996513	2.45939496656931e-06	0.000262500865669861	CAP2	protein_coding
ENSG00000132518	ENSG00000132518.7	7.05808811884623	4.24481233498264	127.437068379655	2.46192777069962e-06	0.000262500865669861	GUCY2D	protein_coding
ENSG00000135048	ENSG00000135048.14	-1.78311331375063	5.64564698115224	126.374971526431	2.4594652163418e-06	0.000262500865669861	CEMIP2	protein_coding
ENSG00000139354	ENSG00000139354.11	-2.12203902287606	5.14956385444328	126.952506364203	2.41558961007152e-06	0.000262500865669861	GAS2L3	protein_coding
ENSG00000169679	ENSG00000169679.15	-3.44523642767591	4.96207922369024	127.180921360378	2.39850475648902e-06	0.000262500865669861	BUB1	protein_coding
ENSG00000188338	ENSG00000188338.15	4.03416279694621	5.49744838568397	130.428381264038	2.46923891223517e-06	0.000262500865669861	SLC38A3	protein_coding
ENSG00000198056	ENSG00000198056.16	-2.40855339480438	4.78115020790072	127.494515716983	2.37529188906291e-06	0.000262500865669861	PRIM1	protein_coding
ENSG00000137309	ENSG00000137309.21	-2.19213335047813	8.18359145035455	125.654193461963	2.51561755052106e-06	0.000262524308597955	HMGA1	protein_coding
ENSG00000171450	ENSG00000171450.6	2.8751219652029	5.53647638576489	125.914210378501	2.49517949190834e-06	0.000262524308597955	CDK5R2	protein_coding
ENSG00000112619	ENSG00000112619.8	10.0601398321423	7.347689131516	176.800483215641	2.54486392263535e-06	0.000263162064727065	PRPH2	protein_coding
ENSG00000142634	ENSG00000142634.13	-2.39052443882137	6.22135021814	124.3757430985	2.6191792852665e-06	0.000266010396159879	EFHD2	protein_coding
ENSG00000156113	ENSG00000156113.25	3.13206679780213	4.85649128413258	124.513270508884	2.60778833077787e-06	0.000266010396159879	KCNMA1	protein_coding
ENSG00000072571	ENSG00000072571.20	-3.26599710869616	4.67603676471233	122.511624713201	2.77983499995635e-06	0.000268124529424687	HMMR	protein_coding
ENSG00000107295	ENSG00000107295.10	3.5620648247203	4.62993437161953	122.493862205953	2.78142368985609e-06	0.000268124529424687	SH3GL2	protein_coding
ENSG00000118513	ENSG00000118513.20	-3.25606382851703	5.75074344654358	122.702832434144	2.76280425876418e-06	0.000268124529424687	MYB	protein_coding
ENSG00000132639	ENSG00000132639.15	3.58645384361596	6.89412643553946	135.838235097442	2.69193503001709e-06	0.000268124529424687	SNAP25	protein_coding
ENSG00000173894	ENSG00000173894.11	-2.69278386020389	5.38600457169608	122.869523048201	2.74806261714799e-06	0.000268124529424687	CBX2	protein_coding
ENSG00000205403	ENSG00000205403.15	3.18177497067092	5.81936150594945	124.752107494003	2.68994877757137e-06	0.000268124529424687	CFI	protein_coding
ENSG00000065717	ENSG00000065717.16	1.95770610426887	4.86978446635901	120.836239194855	2.93476673331582e-06	0.000275347504899787	TLE2	protein_coding
ENSG00000090889	ENSG00000090889.12	-3.0488008356087	4.90574116804412	119.181642167411	3.09841587931189e-06	0.000275347504899787	KIF4A	protein_coding
ENSG00000129534	ENSG00000129534.14	-3.7343293619931	5.31940283572889	124.033780042386	3.05937223021921e-06	0.000275347504899787	MIS18BP1	protein_coding
ENSG00000137807	ENSG00000137807.16	-2.75154937349893	5.12988991455755	119.71823455351	3.04413254789068e-06	0.000275347504899787	KIF23	protein_coding
ENSG00000159461	ENSG00000159461.15	1.36638214239162	6.25491038473632	119.201074753666	3.0964291861298e-06	0.000275347504899787	AMFR	protein_coding
ENSG00000171223	ENSG00000171223.6	2.39976069304036	5.3694571471755	119.526843964861	3.06335797000502e-06	0.000275347504899787	JUNB	protein_coding
ENSG00000173267	ENSG00000173267.14	-4.18477535795656	5.56785710763845	129.770157417215	3.05481465780136e-06	0.000275347504899787	SNCG	protein_coding
ENSG00000196866	ENSG00000196866.3	-4.02452310121802	4.36156334373141	120.088678649911	3.00734388802443e-06	0.000275347504899787	H2AC7	protein_coding
ENSG00000198570	ENSG00000198570.7	6.7183712089369	6.69493319638839	154.12197486295	3.02411051701757e-06	0.000275347504899787	RD3	protein_coding
ENSG00000215417	ENSG00000215417.14	-1.99592407413581	5.43498433749225	119.620040040624	3.05397757194551e-06	0.000275347504899787	MIR17HG	lncRNA
ENSG00000062822	ENSG00000062822.16	-2.48321524433206	4.91724673750102	118.23205524159	3.19745134167842e-06	0.000275537947057515	POLD1	protein_coding
ENSG00000107819	ENSG00000107819.15	2.50650674192685	5.5243441102996	118.511612296055	3.16789312143022e-06	0.000275537947057515	SFXN3	protein_coding
ENSG00000144834	ENSG00000144834.14	-2.7004345064844	6.88160539171945	119.433453959062	3.19217141890583e-06	0.000275537947057515	TAGLN3	protein_coding
ENSG00000187017	ENSG00000187017.18	3.68713766663875	6.36534296574355	130.056410766471	3.1307787777493e-06	0.000275537947057515	ESPN	protein_coding
ENSG00000125814	ENSG00000125814.17	2.3530086779949	6.1881109330559	117.92484567912	3.23032853183086e-06	0.000276278098117113	NAPB	protein_coding
ENSG00000105392	ENSG00000105392.17	4.73977105776351	8.30525921599528	145.411399110017	3.30250215586231e-06	0.000278905773810795	CRX	protein_coding
ENSG00000198363	ENSG00000198363.18	1.68944221979571	7.59761219013772	117.195369182574	3.31009050236987e-06	0.000278905773810795	ASPH	protein_coding
ENSG00000074317	ENSG00000074317.11	5.060386805307	5.18352788478639	126.430263100089	3.41281773378581e-06	0.000280135295196592	SNCB	protein_coding
ENSG00000116016	ENSG00000116016.14	6.1499029969791	5.79012469521387	144.93507329702	3.42319173910561e-06	0.000280135295196592	EPAS1	protein_coding
ENSG00000168672	ENSG00000168672.4	2.39143814879505	5.44263967852336	116.351465040467	3.40543288579543e-06	0.000280135295196592	LRATD2	protein_coding
ENSG00000205683	ENSG00000205683.12	2.27787921088503	4.51087833362813	116.272425783791	3.4145358244973e-06	0.000280135295196592	DPF3	protein_coding
ENSG00000121152	ENSG00000121152.10	-2.79346607898212	4.70485166591802	115.608235724187	3.49223430718205e-06	0.000283744037458542	NCAPH	protein_coding
ENSG00000114739	ENSG00000114739.14	-1.43496641900092	6.43012071540063	114.528280614926	3.62330620463326e-06	0.000292305731047542	ACVR2B	protein_coding
ENSG00000106483	ENSG00000106483.12	4.28090919099371	3.14624048110068	113.911758409403	3.70086860346527e-06	0.000292342919197343	SFRP4	protein_coding
ENSG00000116014	ENSG00000116014.10	3.16727193411286	4.32442102892344	113.937592251012	3.69757748175144e-06	0.000292342919197343	KISS1R	protein_coding
ENSG00000276903	ENSG00000276903.2	-4.93519840882334	3.75776746462953	114.171754230652	3.66791104728242e-06	0.000292342919197343	H2AC16	protein_coding
ENSG00000169184	ENSG00000169184.7	-2.36095914534216	5.71661361707259	113.55908567876	3.74616275075604e-06	0.000293880008895517	MN1	protein_coding
ENSG00000275713	ENSG00000275713.3	-4.5210890992015	3.98152207669692	112.072513124667	3.94480700788692e-06	0.000307343696676121	H2BC9	protein_coding
ENSG00000182118	ENSG00000182118.8	1.71226682010013	5.30360809883829	111.634662756793	4.00578954177104e-06	0.000309971809779902	FAM89A	protein_coding
ENSG00000112379	ENSG00000112379.9	2.97287415399564	5.19680308844064	110.942064244068	4.10465767314417e-06	0.00031547622318929	ARFGEF3	protein_coding
ENSG00000196787	ENSG00000196787.4	-3.39323907066597	4.2018316052394	110.290139182953	4.20049683533165e-06	0.000320675513435554	H2AC11	protein_coding
ENSG00000158402	ENSG00000158402.21	-3.90659092135084	3.38583057971952	109.815746531734	4.27198446302525e-06	0.000321813399118624	CDC25C	protein_coding
ENSG00000177301	ENSG00000177301.16	2.92504436156835	4.34695478859967	109.885859074582	4.26132457398678e-06	0.000321813399118624	KCNA2	protein_coding
ENSG00000158445	ENSG00000158445.10	5.35897768933011	6.00298772339401	135.172446410716	4.31594845918535e-06	0.000322986274494956	KCNB1	protein_coding
ENSG00000011347	ENSG00000011347.10	-3.12538808941677	6.8823569760386	115.275098297948	4.66506985397505e-06	0.000325607662401852	SYT7	protein_coding
ENSG00000012048	ENSG00000012048.25	-2.02205731716282	4.63607288623638	108.485899614071	4.48057665829176e-06	0.000325607662401852	BRCA1	protein_coding
ENSG00000087586	ENSG00000087586.18	-2.51058439668791	4.63507637909049	106.438462377545	4.82702035153046e-06	0.000325607662401852	AURKA	protein_coding
ENSG00000100162	ENSG00000100162.15	-3.20181753401752	5.27457814807186	108.12255750929	4.72533899239745e-06	0.000325607662401852	CENPM	protein_coding
ENSG00000105655	ENSG00000105655.19	-2.30319465997145	7.47789583349346	106.378828229692	4.83759955568466e-06	0.000325607662401852	ISYNA1	protein_coding
ENSG00000117399	ENSG00000117399.14	-3.3677823456689	5.96659010066802	117.835042201948	4.5299573734452e-06	0.000325607662401852	CDC20	protein_coding
ENSG00000119969	ENSG00000119969.16	-2.74505097976244	6.11602385761664	110.998168090326	4.40234297186292e-06	0.000325607662401852	HELLS	protein_coding
ENSG00000120802	ENSG00000120802.14	-1.95166449471636	7.99050840267438	107.281301188392	4.68052086789399e-06	0.000325607662401852	TMPO	protein_coding
ENSG00000145604	ENSG00000145604.17	-1.93230087028302	6.24480564806388	107.049725367079	4.72021707060198e-06	0.000325607662401852	SKP2	protein_coding
ENSG00000151012	ENSG00000151012.13	2.63900386011834	4.71013216401447	108.878645989454	4.41768431227508e-06	0.000325607662401852	SLC7A11	protein_coding
ENSG00000151491	ENSG00000151491.14	2.75965172779093	5.80092091298993	106.74638673878	4.77284796387757e-06	0.000325607662401852	EPS8	protein_coding
ENSG00000163251	ENSG00000163251.4	-1.43892990204423	7.64225730027067	108.120030837998	4.54016614354112e-06	0.000325607662401852	FZD5	protein_coding
ENSG00000172350	ENSG00000172350.10	5.07943045285174	4.18603887697301	107.423222082139	4.6563974825772e-06	0.000325607662401852	ABCG4	protein_coding
ENSG00000183049	ENSG00000183049.14	2.32165783427584	6.09349142591885	106.720779722042	4.77732412772129e-06	0.000325607662401852	CAMK1D	protein_coding
ENSG00000188486	ENSG00000188486.4	-1.52789114981486	6.80391773450365	106.468147226486	4.82176489424152e-06	0.000325607662401852	H2AX	protein_coding
ENSG00000221829	ENSG00000221829.11	-2.23024235386153	4.40493062907219	108.394182485673	4.49542325522144e-06	0.000325607662401852	FANCG	protein_coding
ENSG00000278463	ENSG00000278463.2	-4.04696472642534	3.92570748101562	107.159885587441	4.70128184186573e-06	0.000325607662401852	H2AC4	protein_coding
ENSG00000160216	ENSG00000160216.21	1.5225284923864	6.08997434435659	106.210015311454	4.86770345097829e-06	0.000325706627969871	AGPAT3	protein_coding
ENSG00000077092	ENSG00000077092.20	2.80334762319901	4.79295167499145	105.517831028638	4.99359292565875e-06	0.000328343762185098	RARB	protein_coding
ENSG00000128573	ENSG00000128573.28	-2.04724495273968	4.93840039383605	105.51718808078	4.99371172378214e-06	0.000328343762185098	FOXP2	protein_coding
ENSG00000147862	ENSG00000147862.18	3.03836378868189	5.78106563904131	107.936861862765	4.98196295634076e-06	0.000328343762185098	NFIB	protein_coding
ENSG00000080503	ENSG00000080503.25	1.5542960668953	5.62518612488	105.060229753918	5.0790376051059e-06	0.000332034785965974	SMARCA2	protein_coding
ENSG00000107736	ENSG00000107736.22	2.12384609145631	5.98344825096593	104.095062961785	5.26527782067123e-06	0.000340214892776571	CDH23	protein_coding
ENSG00000124507	ENSG00000124507.11	4.66279099582662	4.40358231327967	103.800470791567	5.32380227817403e-06	0.000340214892776571	PACSIN1	protein_coding
ENSG00000131153	ENSG00000131153.9	-2.6490057469297	6.57399512227628	107.474233627984	5.29099174840898e-06	0.000340214892776571	GINS2	protein_coding
ENSG00000146250	ENSG00000146250.7	2.35279138079983	6.78852952973634	104.292470468433	5.30501020032232e-06	0.000340214892776571	PRSS35	protein_coding
ENSG00000112118	ENSG00000112118.20	-1.825548570173	6.31547875914828	103.431268788201	5.39829176447386e-06	0.000341361391321696	MCM3	protein_coding
ENSG00000119203	ENSG00000119203.14	-1.4204989532184	5.85529101835022	103.248501837176	5.43564434901316e-06	0.000341361391321696	CPSF3	protein_coding
ENSG00000183044	ENSG00000183044.12	-1.65050082160406	6.78556398968505	103.254661738592	5.43438022729677e-06	0.000341361391321696	ABAT	protein_coding
ENSG00000197903	ENSG00000197903.8	-3.55900768497825	4.0718911082681	103.121531604349	5.46178226114714e-06	0.000341361391321696	H2BC12	protein_coding
ENSG00000198554	ENSG00000198554.12	-2.4345762142298	4.66638707593343	102.756800336594	5.53773651054885e-06	0.000344217228456247	WDHD1	protein_coding
ENSG00000112715	ENSG00000112715.26	3.6242011742428	8.00649974762601	118.427330833227	5.71398183651643e-06	0.00034944378166868	VEGFA	protein_coding
ENSG00000134909	ENSG00000134909.19	2.03732999227987	5.65847661513762	102.014317303361	5.69644345509332e-06	0.00034944378166868	ARHGAP32	protein_coding
