gene_id	ensembl_gene_name	isoform_id	logFC	FDR	isoform_switch_q_value	dIF
ENSG00000106089	STX1A	ENST00000222812.8	-2.0249571735497	0.0143687947114215	0.01655893551310244	0.35345000000000004
ENSG00000106089	STX1A	BambuTx220	-2.0249571735497	0.0143687947114215	4.7390659459481715e-11	-0.5486000000000001
ENSG00000106211	HSPB1	ENST00000447574.1	1.46367307528215	0.0320955650926609	1.189103691188528e-4	-0.1524
ENSG00000106571	GLI3	ENST00000395925.8	3.49714762728784	0.00915859082099216	0.00868718171146901	-0.3460000000000001
ENSG00000106633	GCK	ENST00000336642.9	-2.90544423341053	0.0241318900167133	0.02607825882519422	-0.38445
ENSG00000107796	ACTA2	ENST00000458159.6	4.96644719805369	0.0106947494907338	0.02607825882519422	0.2615
ENSG00000107796	ACTA2	ENST00000224784.10	4.96644719805369	0.0106947494907338	0.00121782117969028	-0.6406499999999999
ENSG00000109689	STIM2	ENST00000467011.6	-1.16803813180361	0.0274495703854537	0.03839027820767855	0.2291
ENSG00000109846	CRYAB	ENST00000525823.1	5.07155859412186	0.00948269769183827	0.00262868367688041	0.2561
ENSG00000109846	CRYAB	ENST00000652223.1	5.07155859412186	0.00948269769183827	7.282571651890966e-7	0.43605
ENSG00000109846	CRYAB	ENST00000650687.2	5.07155859412186	0.00948269769183827	3.062557737185433e-4	-0.77655
ENSG00000111058	ACSS3	ENST00000548058.6	2.93975903503626	0.0413283288638924	3.4247052857443573e-4	-0.42299999999999993
ENSG00000111058	ACSS3	ENST00000616449.1	2.93975903503626	0.0413283288638924	0.00540075987516644	0.28975
ENSG00000111665	CDCA3	ENST00000604599.1	2.606748985211	0.0310335222842568	0.00199701414526114	0.37445
ENSG00000111907	TPD52L1	ENST00000368388.6	3.34685995049531	0.0104538625943244	2.229966547436178e-5	-0.41935
ENSG00000112118	MCM3	ENST00000229854.12	2.08857745223958	0.0112116115253773	0.00371285032303942	0.4406
ENSG00000112118	MCM3	ENST00000616552.4	2.08857745223958	0.0112116115253773	0.01564945089832717	-0.47765
ENSG00000112280	COL9A1	ENST00000683980.2	3.68673721750445	0.0195684818186557	0.017763216041116	-0.16305
ENSG00000113108	APBB3	ENST00000412920.7	-1.77394053588215	0.0375983239762613	0.00788181351386325	0.23150000000000004
ENSG00000114405	CEP15	ENST00000494481.5	-2.04633586879868	0.0292607784469363	0.01387563213094108	0.12875
ENSG00000118432	CNR1	ENST00000362094.6	-4.072675092	0.008153381835041	0.00616733950442596	0.39455
ENSG00000118515	SGK1	ENST00000367858.10	1.63169158104548	0.0196828664135063	0.00404689825073537	0.17819999999999997
ENSG00000118733	OLFM3	ENST00000338858.9	1.95925119225048	0.026666640430902	1.0521422339468591e-4	-0.4153
ENSG00000118733	OLFM3	ENST00000370103.9	1.95925119225048	0.026666640430902	6.737693440313123e-6	0.5206
ENSG00000121060	TRIM25	ENST00000682766.1	1.66121215126652	0.0482612789422114	0.00239011716561628	0.26485
ENSG00000122644	ARL4A	ENST00000396664.2	1.90901293178564	0.0455244382702766	0.03757538643880044	0.17814999999999998
ENSG00000122644	ARL4A	ENST00000396663.2	1.90901293178564	0.0455244382702766	1.0943628172383029e-15	-0.47839999999999994
ENSG00000125814	NAPB	ENST00000398425.7	-1.61407308990878	0.025622642526935	3.5623082046634905e-15	-0.31604999999999994
ENSG00000125814	NAPB	ENST00000377026.4	-1.61407308990878	0.025622642526935	7.325803984229503e-4	0.3658499999999999
ENSG00000128512	DOCK4	ENST00000428084.6	-1.40330451378369	0.0288741434834651	9.48635396650226e-6	0.62285
ENSG00000129946	SHC2	ENST00000587423.5	-1.28923354350973	0.0437328549355121	4.383466326356244e-5	0.23995
ENSG00000130226	DPP6	ENST00000480367.1	-4.84580836857544	0.008153381835041	0.00719380625565997	-0.15645
ENSG00000131242	RAB11FIP4	ENST00000394744.6	-1.51732914792027	0.0183909955341059	1.8290875093819137e-5	-0.2475
ENSG00000131242	RAB11FIP4	ENST00000621161.5	-1.51732914792027	0.0183909955341059	4.188696826410874e-5	0.25154999999999994
ENSG00000132199	ENOSF1	ENST00000585004.5	2.82330262233202	0.0114383116314751	0.01742536140419405	0.2183
ENSG00000132359	RAP1GAP2	ENST00000366401.8	-2.48660397722155	0.0254783666657159	0.00114342958127386	0.5228999999999999
ENSG00000132359	RAP1GAP2	ENST00000571555.1	-2.48660397722155	0.0254783666657159	0.02567154072032293	-0.20475
ENSG00000132639	SNAP25	ENST00000495883.1	-3.12492155589637	0.0143621223777317	0.00207858674287207	0.115
ENSG00000134369	NAV1	ENST00000367296.8	-1.87633969036932	0.0339024019571471	2.2658654282935292e-8	0.56085
ENSG00000134369	NAV1	ENST00000367295.5	-1.87633969036932	0.0339024019571471	1.0815210574824392e-9	-0.5846500000000001
ENSG00000134686	PHC2	ENST00000373418.7	-1.0383300820119	0.0434654016921985	1.832891515802282e-10	-0.27784999999999993
ENSG00000134686	PHC2	ENST00000683057.1	-1.0383300820119	0.0434654016921985	1.7085166048520623e-5	0.27295
ENSG00000137094	DNAJB5	ENST00000453597.8	-2.54263056196949	0.0248824260926642	3.72217829786519e-6	0.2216
ENSG00000137094	DNAJB5	ENST00000541010.5	-2.54263056196949	0.0248824260926642	0.01066778668806483	-0.16704999999999998
ENSG00000137500	CCDC90B	ENST00000529689.6	-1.34828007811961	0.0210673152712612	0.02799898441040871	-0.16624999999999995
ENSG00000137693	YAP1	ENST00000615667.4	6.15412845122313	0.008153381835041	0.01256398532691979	0.22014999999999996
ENSG00000137807	KIF23	ENST00000679126.1	3.63760411062942	0.0138386644467721	5.6623900817964543e-05	-0.6435
ENSG00000137817	PARP6	ENST00000260376.11	-1.40602006640272	0.0232419956874798	6.964476487235753e-9	-0.19005
ENSG00000137817	PARP6	ENST00000413097.6	-1.40602006640272	0.0232419956874798	0.00158102395364876	-0.1071
ENSG00000137831	UACA	ENST00000379983.6	2.48554753168202	0.0112318488010403	3.2635490778519337e-4	-0.14295
ENSG00000139219	COL2A1	ENST00000490609.2	4.37127580603165	0.00852635448542308	0.00239011716561628	0.18575000000000003
ENSG00000139219	COL2A1	ENST00000380518.8	4.37127580603165	0.00852635448542308	0.00218631337990349	-0.17090000000000005
ENSG00000139220	PPFIA2	ENST00000541017.5	-3.03246050355736	0.0190231555578642	0.03676680551841879	-0.16094999999999998
ENSG00000139220	PPFIA2	ENST00000407050.8	-3.03246050355736	0.0190231555578642	1.5024350293483405e-7	-0.3641
ENSG00000139220	PPFIA2	ENST00000549396.6	-3.03246050355736	0.0190231555578642	0.00133597528759929	0.2849
ENSG00000139618	BRCA2	ENST00000530893.7	1.79590522220454	0.0368067253019152	0.00665937974528258	-0.8008
ENSG00000139793	MBNL2	ENST00000704364.1	1.12695578508323	0.0422375133665369	4.579251499468378e-12	0.5717000000000001
ENSG00000139793	MBNL2	BambuTx394	1.12695578508323	0.0422375133665369	1.0458543254859178e-4	-0.5428999999999999
ENSG00000139970	RTN1	ENST00000267484.10	-3.67879661995796	0.008153381835041	4.113602793498022e-60	-0.6819000000000001
ENSG00000139970	RTN1	ENST00000342503.8	-3.67879661995796	0.008153381835041	4.113602793498022e-60	0.6554499999999999
ENSG00000140416	TPM1	ENST00000334895.10	1.42495950220293	0.0364588831035276	1.3738946198726072e-9	0.15375
ENSG00000140416	TPM1	ENST00000560615.6	1.42495950220293	0.0364588831035276	2.564765956280598e-7	-0.1119
ENSG00000140416	TPM1	ENST00000558868.6	1.42495950220293	0.0364588831035276	7.885597153823574e-4	0.29145
ENSG00000140416	TPM1	ENST00000358278.7	1.42495950220293	0.0364588831035276	2.976906059866379e-19	-0.4222
ENSG00000141449	GREB1L	ENST00000584446.5	-1.46650147903825	0.0360153583082067	0.00424410735491419	-0.22725
ENSG00000141736	ERBB2	ENST00000269571.10	1.55153714527079	0.0463975557145639	7.316565518110551e-10	-0.4636
ENSG00000141905	NFIC	ENST00000443272.3	1.24298702704353	0.0389579780145199	6.8299777675685626e-6	-0.21575
ENSG00000142871	CCN1	ENST00000674818.1	6.07737754552513	0.00852635448542308	8.137856263370181e-4	0.39795
ENSG00000144339	TMEFF2	ENST00000409056.3	2.34684786873699	0.0444707520547199	0.0202790573435601	0.23015
ENSG00000145604	SKP2	ENST00000274255.11	1.35434860482083	0.0378757237396738	0.04425713976157779	-0.2307499999999999
ENSG00000146592	CREB5	ENST00000396298.6	-2.42269578533304	0.0105278218429427	3.979834582916545e-7	-0.1423
ENSG00000146670	CDCA5	ENST00000525464.1	3.81736517326263	0.0174757552863972	0.01435757560232293	0.20775
ENSG00000147862	NFIB	ENST00000380959.7	3.98900015891169	0.0473585581416614	3.6815791727579485e-5	-0.58985
ENSG00000147862	NFIB	ENST00000397581.7	3.98900015891169	0.0473585581416614	1.7359535571161893e-5	0.40005
ENSG00000148053	NTRK2	ENST00000395882.6	-1.53192483047029	0.0382447238039189	4.5190666046348e-9	-0.34509999999999996
ENSG00000148737	TCF7L2	ENST00000538897.5	2.57694876206249	0.0160484082633116	2.2256900281002076e-4	-0.35265
ENSG00000150347	ARID5B	ENST00000279873.12	1.11987256393502	0.0351699335918558	0.00154001622606214	-0.35055000000000014
ENSG00000150672	DLG2	BambuTx605	-2.68120465974809	0.0238918502027499	1.72223029722514e-21	0.40825
ENSG00000151150	ANK3	ENST00000280772.7	-2.08392008165528	0.0201819647085561	3.1328858702684845e-14	0.42115
ENSG00000151150	ANK3	ENST00000355288.6	-2.08392008165528	0.0201819647085561	3.1463502775266683e-20	-0.2149
ENSG00000151150	ANK3	ENST00000373827.6	-2.08392008165528	0.0201819647085561	0.0022074810329891	-0.14435
ENSG00000151322	NPAS3	ENST00000551492.5	2.69355489076928	0.0182536567901219	0.01655893551310244	-0.16225
ENSG00000151575	TEX9	ENST00000560827.6	1.50703454131991	0.0456411024048704	0.02080560077464705	0.1581
ENSG00000151835	SACS	ENST00000683270.1	-1.7148615486853	0.0161512548030182	1.9767451582511083e-5	-0.1051
ENSG00000153904	DDAH1	ENST00000426972.8	1.24643101679988	0.0307645858322226	2.4895298411267195e-10	-0.20765
ENSG00000153904	DDAH1	ENST00000284031.13	1.24643101679988	0.0307645858322226	2.063111074474929e-10	0.20765
ENSG00000155093	PTPRN2	ENST00000389418.9	-1.76871199231237	0.0416503091806777	0.02083712735815675	0.2874
ENSG00000155093	PTPRN2	BambuTx248	-1.76871199231237	0.0416503091806777	6.306155481454284e-5	-0.3862500000000001
ENSG00000155366	RHOC	ENST00000339083.12	1.23428881326492	0.0386970632275612	0.0195330572886185	-0.20789999999999997
ENSG00000155366	RHOC	ENST00000369642.7	1.23428881326492	0.0386970632275612	0.00741649484606746	0.22509999999999997
ENSG00000155511	GRIA1	ENST00000706733.1	-2.55881738987848	0.0291168066796397	0.04682529677056522	0.14925
ENSG00000156687	UNC5D	ENST00000287272.6	2.29137221367326	0.0334741540562486	0.00378009991906259	0.50485
ENSG00000157456	CCNB2	ENST00000288207.7	2.92157376523614	0.040216678956273	3.4085482894350134e-5	-0.21045000000000005
ENSG00000157456	CCNB2	ENST00000621385.1	2.92157376523614	0.040216678956273	6.460619735093918e-5	0.21045
ENSG00000158445	KCNB1	ENST00000636838.1	-1.84070745426244	0.0225165519104703	5.64349115304505e-4	-0.18765
ENSG00000158856	DMTN	ENST00000358242.6	-2.63702751429946	0.0136887423970304	0.01955978592847503	-0.1639
ENSG00000158856	DMTN	ENST00000265800.9	-2.63702751429946	0.0136887423970304	0.01955978592847503	-0.1639
ENSG00000158856	DMTN	ENST00000443491.6	-2.63702751429946	0.0136887423970304	0.01793011079768338	0.35995
ENSG00000160111	CPAMD8	ENST00000443236.7	4.92779178554391	0.00819623772201429	0.00367026059532852	-0.2326
ENSG00000162599	NFIA	ENST00000403491.8	4.09083917626126	0.0122574001239496	0.0180410749501362	-0.3298999999999999
ENSG00000162772	ATF3	ENST00000341491.9	-1.51621264032005	0.0208442235521051	0.00454868030884383	0.21145000000000003
ENSG00000163646	CLRN1	ENST00000295911.6	3.38980788762502	0.0368116222954058	0.03683150430032751	0.20355
ENSG00000163646	CLRN1	ENST00000327047.6	3.38980788762502	0.0368116222954058	0.01256398532691979	-0.17699999999999994
ENSG00000163947	ARHGEF3	ENST00000338458.8	1.26526545781986	0.03804779013508	9.303544065554986e-4	-0.21185
ENSG00000166482	MFAP4	ENST00000497081.6	3.17605378362383	0.0208992377483435	0.01435757560232293	0.4521
ENSG00000166482	MFAP4	ENST00000299610.5	3.17605378362383	0.0208992377483435	0.03786472779039755	-0.33620000000000005
ENSG00000166851	PLK1	ENST00000300093.9	2.74864029480078	0.0350908526654641	0.00587690412018535	-0.8318
ENSG00000166851	PLK1	ENST00000562272.5	2.74864029480078	0.0350908526654641	0.00610335378884051	0.83695
ENSG00000166881	NEMP1	ENST00000379391.7	1.9086840948111	0.0275046104478296	2.3488299198521422e-8	0.54645
ENSG00000166881	NEMP1	ENST00000300128.9	1.9086840948111	0.0275046104478296	1.30542029355189e-6	-0.5082
ENSG00000166963	MAP1A	ENST00000300231.6	-1.31279572436465	0.0385033592474522	0.04358473289314741	0.2732
ENSG00000166963	MAP1A	ENST00000382031.5	-1.31279572436465	0.0385033592474522	0.04371640686149817	-0.2732
ENSG00000167178	ISLR2	ENST00000435464.5	-2.57190659224408	0.026666640430902	1.4152312060289906e-5	-0.4714499999999999
ENSG00000167178	ISLR2	ENST00000453268.3	-2.57190659224408	0.026666640430902	0.03150230464627937	0.6108
ENSG00000167244	IGF2	ENST00000416167.7	4.03620578298118	0.00945275087069754	0.0083256896556929	-0.4012500000000001
ENSG00000167244	IGF2	ENST00000381395.5	4.03620578298118	0.00945275087069754	0.00834655714931005	0.40274999999999994
ENSG00000167553	TUBA1C	ENST00000301072.11	-2.23346001366119	0.0143687947114215	0.01716698009438407	-0.76175
ENSG00000167799	NUDT8	ENST00000376693.3	2.25535395236762	0.049088441459378	0.00400093482805913	0.36255
ENSG00000167799	NUDT8	ENST00000534054.1	2.25535395236762	0.049088441459378	0.00418210077001978	-0.47075
ENSG00000168000	BSCL2	ENST00000407022.7	-1.7158381454927	0.0196828664135063	2.320609313789488e-4	-0.13485
ENSG00000174521	TTC9B	ENST00000593586.1	-4.35277022312169	0.0209352435614689	0.00205484476682006	-0.6363000000000001
ENSG00000174521	TTC9B	ENST00000311308.7	-4.35277022312169	0.0209352435614689	0.00196026302787567	0.6363000000000001
ENSG00000175416	CLTB	ENST00000345807.7	-1.04516147738937	0.0404201702290197	0.00317820626748287	-0.63255
ENSG00000175416	CLTB	ENST00000310418.9	-1.04516147738937	0.0404201702290197	0.01378834133110237	0.6167
ENSG00000175582	RAB6A	ENST00000310653.10	-1.36533801864966	0.0497586967205483	3.085533109861562e-13	-0.3317
ENSG00000175582	RAB6A	ENST00000336083.8	-1.36533801864966	0.0497586967205483	8.04184353349167e-6	0.3476
ENSG00000176871	WSB2	ENST00000315436.8	-1.16023807354397	0.0263258753331653	1.43356562955361e-8	0.28345
ENSG00000176871	WSB2	ENST00000544233.5	-1.16023807354397	0.0263258753331653	1.4903409642014207e-8	-0.2945
ENSG00000177380	PPFIA3	ENST00000602351.5	-1.65491627983053	0.0147239234920723	5.3853996096826287e-5	-0.13965
ENSG00000177822	TENM3-AS1	ENST00000513752.5	1.48169235820848	0.0388950454961483	0.0201685616532403	-0.37855
ENSG00000182022	CHST15	ENST00000435907.6	2.15070716188581	0.0336590329549969	0.00198027441559184	-0.7185
ENSG00000182022	CHST15	ENST00000346248.7	2.15070716188581	0.0336590329549969	0.00404576635072836	0.72915
ENSG00000183570	PCBP3	ENST00000681687.1	-1.40030521940345	0.0301429231877423	0.00285845984874226	0.28475
ENSG00000183570	PCBP3	ENST00000628776.2	-1.40030521940345	0.0301429231877423	1.365318316843052e-5	-0.27499999999999997
ENSG00000185532	PRKG1	ENST00000373980.11	2.54273933842642	0.0437328549355121	2.991057035636569e-5	-0.5084500000000001
ENSG00000185532	PRKG1	ENST00000645790.1	2.54273933842642	0.0437328549355121	1.6306745220595115e-4	0.35005000000000003
ENSG00000187672	ERC2	ENST00000492584.3	-1.19301654429321	0.0386104721053702	0.016426860621757	0.13659999999999997
ENSG00000187790	FANCM	ENST00000696645.1	1.16199305204551	0.0455986085972101	0.01832169976281327	0.22865
ENSG00000196562	SULF2	ENST00000484875.5	-2.08440494336747	0.0265414384831944	0.01672113296716662	0.22174999999999995
ENSG00000196562	SULF2	ENST00000688720.1	-2.08440494336747	0.0265414384831944	3.036854345134798e-6	-0.31045
ENSG00000196584	XRCC2	ENST00000495707.1	2.32325718122782	0.0475440746068777	3.882029249558401e-4	0.4722
ENSG00000196924	FLNA	ENST00000360319.9	1.3264507762909	0.042483636797701	0.00491876553651473	-0.4382
ENSG00000197565	COL4A6	ENST00000538570.5	2.35946066221263	0.00915859082099216	1.3133079772604476e-6	0.24005
ENSG00000198467	TPM2	ENST00000645482.3	3.52556107059418	0.0148080147801015	5.788153259479197e-6	0.6573
ENSG00000198467	TPM2	ENST00000329305.6	3.52556107059418	0.0148080147801015	0.00824169023584986	-0.451
ENSG00000198467	TPM2	ENST00000378292.9	3.52556107059418	0.0148080147801015	7.701578976693959e-4	-0.30665
ENSG00000198513	ATL1	ENST00000441560.6	-1.31867744217071	0.039400455161783	0.00388364426577625	0.2164
ENSG00000198853	RUSC2	ENST00000455600.1	-1.17589569682393	0.0303218671875223	0.00130050404321357	0.3076500000000001
ENSG00000198853	RUSC2	ENST00000361226.8	-1.17589569682393	0.0303218671875223	0.0013022375659895	-0.30765
ENSG00000204262	COL5A2	ENST00000374866.9	2.76824829112415	0.01856234161006	0.04935841351293155	-0.5221
ENSG00000204843	DCTN1	ENST00000409240.5	-1.41640407141755	0.0335423968057272	1.4038672642283134e-5	-0.534
ENSG00000204843	DCTN1	ENST00000409868.5	-1.41640407141755	0.0335423968057272	1.4595204651105146e-8	0.1726
ENSG00000213347	MXD3	ENST00000503782.1	2.46494086938488	0.0367419835215434	0.02536621240939304	0.29485
ENSG00000213347	MXD3	ENST00000439742.7	2.46494086938488	0.0367419835215434	1.5902725872250535e-5	-0.49395
ENSG00000232973	CYP1B1-AS1	ENST00000606849.5	1.84542819102638	0.0200454798645509	0.02988457936994184	0.4644
ENSG00000250722	SELENOP	ENST00000514985.6	4.03015864559969	0.00852635448542308	0.01755347172824662	-0.21014999999999995
ENSG00000254087	LYN	ENST00000519728.6	2.01970708656669	0.0392785092839289	0.0039856921662636	0.44285
ENSG00000254087	LYN	ENST00000520220.6	2.01970708656669	0.0392785092839289	0.00407136575536274	-0.44285
ENSG00000255794	RMST	ENST00000654331.1	1.8547652878145	0.0288077527533087	0.03321953275128363	-0.11
ENSG00000255794	RMST	ENST00000640149.1	1.8547652878145	0.0288077527533087	2.6649690755419865e-5	-0.21355
ENSG00000259291	ZNF710-AS1	ENST00000558334.1	-1.43126328063248	0.0348010813524507	0.04245352509134446	0.1806
ENSG00000259291	ZNF710-AS1	ENST00000620791.1	-1.43126328063248	0.0348010813524507	0.04027734305970251	-0.1806
ENSG00000279170	TSTD3	ENST00000607332.2	1.17874353231947	0.0417935050959913	1.5384245858774082e-17	-0.76995
ENSG00000279170	TSTD3	ENST00000652704.1	1.17874353231947	0.0417935050959913	0.00243291560406319	0.6196999999999999
ENSG00000291189	NA	ENST00000636557.1	-3.1513293958335	0.0372280288454847	0.00546611969966137	-0.5214
