seq_id,aln_start,aln_end,env_start,env_end,hmm_acc,hmm_name,type,hmm_start,hmm_end,hmm_length,score,evalue,significance,clan
BambuTx651,223,247,223,247,PF12874.12,zf-met,Domain,1,25,25,30.8,3e-07,1,CL0361
BambuTx651,292,316,292,316,PF12874.12,zf-met,Domain,1,25,25,31.0,2.6e-07,1,CL0361
BambuTx658,12,194,10,199,PF01852.24,START,Domain,3,188,207,134.4,4e-39,1,CL0209
BambuTx659,18,85,18,85,PF00076.27,RRM_1,Domain,1,70,70,64.4,7.6e-18,1,CL0221
BambuTx659,123,184,123,186,PF00076.27,RRM_1,Domain,1,68,70,53.2,2.5e-14,1,CL0221
BambuTx66,28,121,19,122,PF00581.25,Rhodanese,Domain,12,101,102,62.5,4.9e-17,1,CL0031
BambuTx676,17,57,17,57,PF13923.11,zf-C3HC4_2,Domain,1,40,40,56.8,1.6e-15,1,CL0229
BambuTx676,80,112,80,112,PF18574.6,zf_C2HC_14,Domain,1,33,33,50.8,1.3e-13,1,CL0361
BambuTx676,156,216,155,216,PF05605.17,zf-Di19,Domain,2,54,54,49.8,3.6e-13,1,CL0361
BambuTx679,1,211,1,211,PF00108.28,Thiolase_N,Domain,50,260,260,264.6,1e-78,1,CL0046
BambuTx679,219,339,218,340,PF02803.23,Thiolase_C,Domain,2,122,123,173.7,1.3e-51,1,CL0046
BambuTx687,2,38,1,38,PF10524.14,NfI_DNAbd_pre-N,Family,5,41,41,86.0,1.4e-24,1,No_Clan
BambuTx687,61,161,60,164,PF03165.21,MH1,Domain,2,100,103,41.6,1.3e-10,1,CL0263
BambuTx687,208,414,208,416,PF00859.23,CTF_NFI,Family,1,206,288,359.0,3.1e-107,1,No_Clan
BambuTx691,1,58,1,60,PF09803.14,Pet100,Family,11,71,73,68.5,5.7e-19,1,No_Clan
BambuTx693,318,674,318,674,PF04515.17,Choline_transpo,Family,1,326,326,382.2,2.5e-114,1,No_Clan
BambuTx694,318,674,318,674,PF04515.17,Choline_transpo,Family,1,326,326,382.2,2.5e-114,1,No_Clan
BambuTx698,53,167,52,168,PF02776.23,TPP_enzyme_N,Domain,2,118,119,116.8,5.4e-34,1,CL0254
BambuTx698,273,403,273,405,PF00205.27,TPP_enzyme_M,Domain,1,135,137,60.9,1.2e-16,1,CL0063
BambuTx698,467,618,467,618,PF02775.26,TPP_enzyme_C,Domain,1,151,151,94.1,8.1e-27,1,CL0254
BambuTx705,47,414,46,415,PF00899.26,ThiF,Domain,78,237,238,114.4,5.4e-33,1,CL0063
BambuTx705,424,510,424,511,PF14732.11,UAE_UbL,Domain,1,88,89,91.8,3.6e-26,1,No_Clan
BambuTx705,521,603,521,608,PF16195.10,UBA2_C,Disordered,1,88,95,84.4,7.2e-24,1,No_Clan
BambuTx71,234,786,234,786,PF14868.11,DUF4487,Family,1,583,583,792.0,4.3e-238,1,No_Clan
BambuTx713,223,402,223,403,PF13918.11,PLDc_3,Domain,1,179,180,135.1,2.5e-39,1,CL0479
BambuTx721,49,99,49,99,PF14980.11,TIP39,Family,1,51,51,106.2,6.7e-31,1,No_Clan
BambuTx737,52,222,52,227,PF15397.11,DUF4618,Family,1,171,258,232.0,9e-69,1,No_Clan
BambuTx738,52,251,52,255,PF15397.11,DUF4618,Family,1,200,258,267.0,1.9e-79,1,No_Clan
BambuTx757,8,82,8,82,PF12701.12,LSM14,Domain,1,75,75,109.1,1e-31,1,CL0010
BambuTx757,286,388,286,389,PF09532.15,FDF,Domain,1,101,102,47.0,4.5e-12,1,No_Clan
BambuTx758,1,177,1,179,PF05640.19,NKAIN,Family,1,177,206,264.2,7.5e-79,1,No_Clan
BambuTx765,472,603,471,603,PF03099.24,BPL_LplA_LipB,Domain,2,133,133,123.1,8.3e-36,1,CL0040
BambuTx765,669,716,669,718,PF02237.22,BPL_C,Domain,1,45,48,34.7,1.5e-08,1,CL0010
BambuTx780,7,112,7,117,PF00071.27,Ras,Domain,1,102,162,76.3,2.4e-21,1,CL0023
BambuTx781,50,300,49,300,PF02434.21,Fringe,Family,2,250,250,359.0,1.4e-107,1,CL0110
BambuTx788,290,443,279,447,PF01403.24,Sema,Repeat,16,178,182,76.1,4e-21,1,CL0186
BambuTx788,469,518,468,519,PF01437.30,PSI,Family,2,51,52,40.3,3.5e-10,1,CL0630
BambuTx788,525,613,525,613,PF17960.6,TIG_plexin,Domain,1,89,89,61.6,6.2e-17,1,CL0159
BambuTx788,759,798,759,806,PF01437.30,PSI,Family,1,39,52,24.4,3.4e-05,1,CL0630
BambuTx788,803,892,803,892,PF01833.29,TIG,Domain,1,84,84,43.6,2.7e-11,1,CL0159
BambuTx788,897,979,895,979,PF01833.29,TIG,Domain,3,84,84,43.7,2.4e-11,1,CL0159
BambuTx793,24,258,23,258,PF01275.24,Myelin_PLP,Family,2,231,231,335.9,1.6e-100,1,No_Clan
BambuTx799,49,177,29,178,PF09769.14,ApoO,Family,9,130,131,126.9,5.4e-37,1,No_Clan
BambuTx803,47,459,46,460,PF01490.23,Aa_trans,Domain,2,409,410,267.9,1.4e-79,1,CL0062
BambuTx810,10,80,10,80,PF00076.27,RRM_1,Domain,1,70,70,82.1,2.3e-23,1,CL0221
BambuTx810,173,217,173,217,PF08081.16,RBM1CTR,Family,1,45,45,81.9,2.8e-23,1,No_Clan
BambuTx812,89,146,86,146,PF13855.11,LRR_8,Repeat,4,61,61,55.6,3.9e-15,1,CL0022
BambuTx812,400,459,399,459,PF13855.11,LRR_8,Repeat,2,61,61,60.1,1.6e-16,1,CL0022
BambuTx814,89,146,86,146,PF13855.11,LRR_8,Repeat,4,61,61,55.6,3.9e-15,1,CL0022
BambuTx814,400,459,399,459,PF13855.11,LRR_8,Repeat,2,61,61,60.1,1.6e-16,1,CL0022
BambuTx85,1,98,1,99,PF00752.22,XPG_N,Family,1,100,101,79.7,2.2e-22,1,CL0280
BambuTx85,141,225,141,225,PF00867.23,XPG_I,Family,1,89,89,78.4,4.8e-22,1,CL0464
BambuTx850,59,187,59,188,PF00004.34,AAA,Domain,1,130,131,72.7,4.5e-20,1,CL0023
BambuTx852,38,273,38,280,PF00108.28,Thiolase_N,Domain,1,242,260,257.7,1.3e-76,1,CL0046
BambuTx853,87,327,86,328,PF06617.18,M-inducer_phosp,Family,2,273,274,260.6,1.7e-77,1,No_Clan
BambuTx853,377,473,370,476,PF00581.25,Rhodanese,Domain,9,99,102,48.8,8.8e-13,1,CL0031
BambuTx87,3,44,3,44,PF01352.32,KRAB,Family,1,42,42,86.7,6.7e-25,1,No_Clan
BambuTx87,104,125,103,125,PF00096.31,zf-C2H2,Domain,2,23,23,24.6,2.8e-05,1,CL0361
BambuTx87,136,158,136,159,PF13894.11,zf-C2H2_4,Domain,1,23,24,20.0,0.00093,1,CL0361
BambuTx87,179,202,178,203,PF13465.11,zf-H2C2_2,Domain,2,25,26,40.1,3e-10,1,CL0361
BambuTx87,220,242,220,242,PF00096.31,zf-C2H2,Domain,1,23,23,20.3,0.00065,1,CL0361
BambuTx87,276,298,276,298,PF00096.31,zf-C2H2,Domain,1,23,23,24.9,2.2e-05,1,CL0361
BambuTx87,304,326,304,326,PF00096.31,zf-C2H2,Domain,1,23,23,21.4,0.0003,1,CL0361
BambuTx87,332,354,332,354,PF00096.31,zf-C2H2,Domain,1,23,23,27.7,2.9e-06,1,CL0361
BambuTx92,39,71,39,72,PF13181.11,TPR_8,Repeat,1,33,34,12.6,0.15,1,CL0020
BambuTx92,76,106,74,106,PF00515.33,TPR_1,Repeat,4,34,34,34.4,1.5e-08,1,CL0020
BambuTx923,278,313,276,314,PF00400.37,WD40,Repeat,4,38,39,28.9,1.4e-06,1,CL0186
BambuTx928,53,360,52,360,PF06350.17,HSL_N,Family,2,306,306,396.1,1e-118,1,No_Clan
BambuTx928,392,540,392,550,PF07859.18,Abhydrolase_3,Domain,1,151,210,121.7,4.1e-35,1,CL0028
BambuTx928,707,772,682,773,PF07859.18,Abhydrolase_3,Domain,146,209,210,43.5,3.6e-11,1,CL0028
BambuTx935,43,122,34,123,PF02174.22,IRS,Domain,13,91,92,80.0,1.2e-22,1,CL0266
BambuTx943,7,72,7,78,PF06732.16,Pescadillo_N,Family,1,66,273,99.1,3.7e-28,1,No_Clan
BambuTx990,69,398,8,400,PF07690.21,MFS_1,Family,31,345,347,64.0,1.3e-17,1,CL0015
ENST00000003302,19,64,19,65,PF22566.1,UBA_8,Domain,1,45,46,56.8,1.6e-15,1,CL0214
ENST00000003302,74,126,74,126,PF21909.1,USP_UIM_N,Domain,1,53,53,99.9,7.7e-29,1,CL0702
ENST00000003302,162,647,162,647,PF00443.34,UCH,Family,1,254,254,168.6,2.2e-49,1,CL0125
ENST00000003583,100,131,100,132,PF07004.17,SHIPPO-rpt,Repeat,1,32,33,9.6,2.7,1,No_Clan
ENST00000003583,140,170,140,171,PF07004.17,SHIPPO-rpt,Repeat,1,32,33,13.7,0.13,1,No_Clan
ENST00000003583,178,210,178,213,PF07004.17,SHIPPO-rpt,Repeat,1,30,33,14.8,0.062,1,No_Clan
ENST00000003583,220,243,219,249,PF07004.17,SHIPPO-rpt,Repeat,2,26,33,12.4,0.35,1,No_Clan
ENST00000005386,133,166,133,166,PF00515.33,TPR_1,Repeat,1,34,34,31.6,1.1e-07,1,CL0020
ENST00000005386,202,234,201,234,PF00515.33,TPR_1,Repeat,2,34,34,33.4,3e-08,1,CL0020
ENST00000005386,287,342,286,353,PF13432.11,TPR_16,Repeat,2,57,65,18.8,0.002,1,CL0020
ENST00000005386,352,382,350,383,PF13181.11,TPR_8,Repeat,3,33,34,11.9,0.24,1,CL0020
ENST00000005386,546,636,545,636,PF13877.11,RPAP3_C,Domain,2,92,92,106.7,8.2e-31,1,No_Clan
ENST00000006275,7,169,7,171,PF04051.21,TRAPP,Family,1,152,154,119.1,1.6e-34,1,CL0210
ENST00000006658,79,239,78,240,PF03190.20,Thioredox_DsbH,Family,2,162,163,247.9,5.2e-74,1,CL0172
ENST00000006777,58,202,57,203,PF01694.27,Rhomboid,Family,2,142,143,90.6,1.3e-25,1,CL0207
ENST00000007969,185,317,179,329,PF14580.11,LRR_9,Repeat,25,160,175,50.0,3e-13,1,CL0022
ENST00000010132,104,400,104,400,PF00069.30,Pkinase,Domain,1,263,263,183.6,5.4e-54,1,CL0016
ENST00000011691,13,72,13,74,PF05030.17,SSXT,Family,1,60,62,111.0,1.8e-32,1,No_Clan
ENST00000011898,9,229,9,229,PF00335.25,Tetraspanin,Family,1,225,225,205.4,1.1e-60,1,CL0347
ENST00000012443,29,61,28,61,PF00515.33,TPR_1,Repeat,2,34,34,32.7,5.1e-08,1,CL0020
ENST00000012443,136,228,136,228,PF08321.17,PPP5,Repeat,1,93,93,111.7,1.8e-32,1,CL0020
ENST00000012443,236,429,235,431,PF00149.33,Metallophos,Domain,2,189,191,139.7,1.8e-40,1,CL0163
ENST00000016171,71,396,70,399,PF02628.20,COX15-CtaA,Family,2,319,322,371.6,3.5e-111,1,CL0328
ENST00000028008,8,150,2,150,PF00445.23,Ribonuclease_T2,Domain,50,188,188,140.0,1.2e-40,1,No_Clan
ENST00000033079,39,183,39,186,PF00620.32,RhoGAP,Domain,1,145,148,124.7,3.1e-36,1,CL0409
ENST00000034275,322,429,322,437,PF00638.23,Ran_BP1,Domain,1,108,122,51.9,1e-13,1,CL0266
ENST00000038176,178,292,176,294,PF02893.25,GRAM,Domain,3,110,112,61.9,5.4e-17,1,CL0266
ENST00000038176,304,575,303,575,PF02138.23,Beach,Family,2,276,276,383.4,7.1e-115,1,No_Clan
ENST00000038176,626,657,620,658,PF00400.37,WD40,Repeat,7,38,39,15.7,0.021,1,CL0186
ENST00000038176,706,740,704,740,PF00400.37,WD40,Repeat,3,39,39,24.8,2.7e-05,1,CL0186
ENST00000038176,758,791,754,791,PF00400.37,WD40,Repeat,5,39,39,14.8,0.039,1,CL0186
ENST00000038176,797,833,795,833,PF00400.37,WD40,Repeat,3,39,39,21.1,0.00042,1,CL0186
ENST00000038176,881,913,876,914,PF00400.37,WD40,Repeat,6,38,39,20.0,0.00086,1,CL0186
ENST00000039989,297,326,295,328,PF13181.11,TPR_8,Repeat,3,32,34,16.6,0.0075,1,CL0020
ENST00000039989,693,719,691,722,PF13181.11,TPR_8,Repeat,5,31,34,13.9,0.059,1,CL0020
ENST00000042381,17,365,17,365,PF15903.10,PL48,Family,1,346,346,557.9,8.9e-168,1,No_Clan
ENST00000052569,282,359,280,360,PF00595.29,PDZ,Domain,3,80,81,62.0,6.2e-17,1,CL0466
ENST00000064778,1,244,1,244,PF14944.11,TCRP1,Family,1,235,235,398.9,1.2e-119,1,No_Clan
ENST00000072644,101,273,98,277,PF04893.22,Yip1,Domain,3,171,173,67.0,2.1e-18,1,CL0112
ENST00000156825,5,37,4,40,PF01429.24,MBD,Domain,37,74,77,23.2,4.8e-05,1,CL0081
ENST00000156825,47,116,47,116,PF16564.10,MBDa,Domain,1,71,71,100.0,7.7e-29,1,CL0081
ENST00000156825,121,211,120,211,PF14048.11,MBD_C,Family,2,94,94,121.6,2.1e-35,1,No_Clan
ENST00000159111,16,50,16,50,PF02375.22,JmjN,Family,1,34,34,51.4,8.4e-14,1,CL0029
ENST00000159111,176,292,176,292,PF02373.27,JmjC,Domain,1,114,114,146.6,4.4e-43,1,CL0029
ENST00000159111,754,789,754,789,PF13831.11,PHD_2,Family,1,36,36,53.8,1.1e-14,1,CL0229
ENST00000159111,796,906,795,906,PF13832.11,zf-HC5HC2H_2,Domain,2,109,109,126.9,4.3e-37,1,CL0229
ENST00000159111,922,956,922,956,PF18104.6,Tudor_2,Domain,1,35,35,53.9,1.3e-14,1,CL0010
ENST00000160827,49,368,49,368,PF00225.28,Kinesin,Domain,1,327,327,316.8,1.7e-94,1,CL0023
ENST00000160827,596,646,595,650,PF12836.12,HHH_3,Domain,8,58,65,39.8,4.3e-10,1,CL0198
