gene_id	isoform_id	condition_1	condition_2	gene_value_1	gene_value_2	iso_value_1	iso_value_2	dIF	IF1	IF2	isoform_switch_q_value	DTE_log2FC	DTE_logCPM	DTE_F	DTE_pval	DTE_qval	DGE_log2FC	DGE_logCPM	DGE_F	DGE_pval	DGE_qval	DTU	DTE	DGE	DTU_qval	DTE_0.5	DGE_0.5	isoform_biotype	gene_name	gene_biotype	log10DTE_qval
ENSG00000004487	ENST00000602503	FT	RGC	264.10988396414535	371.6923941502852	2.678233774688235	6.541888752205093	0.00729999999999999	0.01035	0.01765	0.4397359555501345	1.28276967313308	2.36784333155797	3.6119592753597898	0.117218581893771	0.411723920281985	0.440515070573406	9.80585027467245	1.85735293963228	0.221006227458621	0.406505727858687	FALSE	FALSE	FALSE	0.4397359555501345	FALSE	FALSE	retained_intron	KDM1A	protein_coding	0.3853939006860395
ENSG00000004487	ENST00000686934	FT	RGC	264.10988396414535	371.6923941502852	0.8180561944990504	1.0203010201906286	-2.500000000000002e-4	0.0031	0.00285	0.9928546040553106	0.559364537765378	0.632490131513652	0.158571827644967	0.707485570998455	0.884563376439546	0.440515070573406	9.80585027467245	1.85735293963228	0.221006227458621	0.406505727858687	FALSE	FALSE	FALSE	0.9928546040553106	FALSE	FALSE	nonsense_mediated_decay	KDM1A	protein_coding	0.05327104568026759
ENSG00000004487	ENST00000687202	FT	RGC	264.10988396414535	371.6923941502852	4.357446249179333	7.690292787687767	0.00584999999999999	0.0142	0.02005	0.998942176952578	0.733737056762708	2.65145976087799	0.0925326496710753	0.773664642219104	0.915935655794107	0.440515070573406	9.80585027467245	1.85735293963228	0.221006227458621	0.406505727858687	FALSE	FALSE	FALSE	0.998942176952578	FALSE	FALSE	retained_intron	KDM1A	protein_coding	0.038135034318044096
ENSG00000004487	ENST00000688235	FT	RGC	264.10988396414535	371.6923941502852	5.907328208715373	32.088861830084305	0.06275	0.02185	0.08460000000000001	0.5728098640380406	2.40725194457615	4.27895037636989	7.44337608304885	0.0429633623635208	0.249519042961354	0.440515070573406	9.80585027467245	1.85735293963228	0.221006227458621	0.406505727858687	FALSE	FALSE	FALSE	0.5728098640380406	FALSE	FALSE	retained_intron	KDM1A	protein_coding	0.6028963039987486
ENSG00000004487	ENST00000688680	FT	RGC	264.10988396414535	371.6923941502852	5.7079858085840645	11.201575689688536	0.00825	0.02124999999999999	0.0295	0.9978472388504356	0.925927253982752	3.14214590891095	0.983211801446665	0.368504936755405	0.680159191265378	0.440515070573406	9.80585027467245	1.85735293963228	0.221006227458621	0.406505727858687	FALSE	FALSE	FALSE	0.9978472388504356	FALSE	FALSE	protein_coding	KDM1A	protein_coding	0.16738942876896667
ENSG00000004487	ENST00000689366	FT	RGC	264.10988396414535	371.6923941502852	7.298827211119889	7.597289101841803	-0.0061	0.0272	0.0211	0.845450386781066	0.133393328009648	3.0607287401081398	0.00763839566656417	0.933866689392427	0.97604584452189	0.440515070573406	9.80585027467245	1.85735293963228	0.221006227458621	0.406505727858687	FALSE	FALSE	FALSE	0.845450386781066	FALSE	FALSE	retained_intron	KDM1A	protein_coding	0.010529783198787992
ENSG00000004487	ENST00000690391	FT	RGC	264.10988396414535	371.6923941502852	2.7794278286567295	4.052586721340756	1.999999999999988e-4	0.01105	0.01125	0.9268931217820254	0.6415386222123	2.06973000385844	0.176557500445363	0.692406050127787	0.877638763377923	0.440515070573406	9.80585027467245	1.85735293963228	0.221006227458621	0.406505727858687	FALSE	FALSE	FALSE	0.9268931217820254	FALSE	FALSE	retained_intron	KDM1A	protein_coding	0.05668420317565376
ENSG00000004487	ENST00000690907	FT	RGC	264.10988396414535	371.6923941502852	2.5144339305124617	3.218286692181605	-0.0014	0.01	0.0086	0.9316301625341682	0.300857962552364	1.73053982980579	0.110642658549067	0.753227351767316	0.907444855112359	0.440515070573406	9.80585027467245	1.85735293963228	0.221006227458621	0.406505727858687	FALSE	FALSE	FALSE	0.9316301625341682	FALSE	FALSE	retained_intron	KDM1A	protein_coding	0.042179757309017796
ENSG00000004487	ENST00000691256	FT	RGC	264.10988396414535	371.6923941502852	2.379600793623931	5.339251717682677	0.0071	0.00775	0.01485	0.986224105488106	1.23273998801325	2.22709052445026	0.329377525890017	0.591744010157242	0.824340955866135	0.440515070573406	9.80585027467245	1.85735293963228	0.221006227458621	0.406505727858687	FALSE	FALSE	FALSE	0.986224105488106	FALSE	FALSE	nonsense_mediated_decay	KDM1A	protein_coding	0.08389312249670516
ENSG00000004487	ENST00000691404	FT	RGC	264.10988396414535	371.6923941502852	5.134493179432084	1.3663363676907376	-0.0156	0.0194	0.0038	0.3460355833940868	-1.67473245234751	1.98657324121729	1.6150600078745	0.261617452816629	0.590718858511534	0.440515070573406	9.80585027467245	1.85735293963228	0.221006227458621	0.406505727858687	FALSE	FALSE	FALSE	0.3460355833940868	FALSE	FALSE	protein_coding	KDM1A	protein_coding	0.22861916420780112
ENSG00000004487	ENST00000691682	FT	RGC	264.10988396414535	371.6923941502852	1.273679546027645	1.140646965438065	-0.00179999999999999	0.00494999999999999	0.00315	0.9394707567224148	0.0784869351264894	0.889215536468565	0.00348367843180712	0.955300700828457	0.98340366114593	0.440515070573406	9.80585027467245	1.85735293963228	0.221006227458621	0.406505727858687	FALSE	FALSE	FALSE	0.9394707567224148	FALSE	FALSE	protein_coding	KDM1A	protein_coding	0.007268179193594637
ENSG00000004487	ENST00000691694	FT	RGC	264.10988396414535	371.6923941502852	2.57517673804039	11.107597136688526	0.0202	0.00915	0.02935	0.6100006326131953	2.05933434722659	2.83469651807578	4.13328138140909	0.0997965473703976	0.380767679324825	0.440515070573406	9.80585027467245	1.85735293963228	0.221006227458621	0.406505727858687	FALSE	FALSE	FALSE	0.6100006326131953	FALSE	FALSE	protein_coding	KDM1A	protein_coding	0.4193399229099391
ENSG00000004534	ENST00000266022	FT	RGC	170.83729114987503	194.97421001753708	31.65093249620768	21.67254554847046	-0.07115000000000002	0.18435000000000001	0.1132	0.12951342743780103	-0.547815934062494	4.79221872109358	3.20544091953567	0.134846913703463	0.438622417976824	0.190465295865775	8.29365873334471	0.631540569091123	0.456532879344462	0.64107336907018	FALSE	FALSE	FALSE	0.12951342743780103	FALSE	FALSE	protein_coding	RBM6	protein_coding	0.3579091753150795
ENSG00000004534	ENST00000422955	FT	RGC	170.83729114987503	194.97421001753708	8.124709119211888	10.09653619306532	0.00469999999999999	0.04975	0.05445	0.9744253456367232	0.327183685955892	3.29659143899861	0.325300381519251	0.593696683319089	0.825164816713466	0.190465295865775	8.29365873334471	0.631540569091123	0.456532879344462	0.64107336907018	FALSE	FALSE	FALSE	0.9744253456367232	FALSE	FALSE	protein_coding	RBM6	protein_coding	0.08345929770439237
ENSG00000004534	ENST00000425608	FT	RGC	170.83729114987503	194.97421001753708	1.3761662403856365	2.998361763884557	0.0075	0.00775	0.01525	0.6542536883571182	1.07224138422641	1.40152216915353	1.15028729609118	0.333644418369768	0.652878409000117	0.190465295865775	8.29365873334471	0.631540569091123	0.456532879344462	0.64107336907018	FALSE	FALSE	FALSE	0.6542536883571182	FALSE	FALSE	nonsense_mediated_decay	RBM6	protein_coding	0.18516769348338286
ENSG00000004534	ENST00000434592	FT	RGC	170.83729114987503	194.97421001753708	3.3711972534116295	5.59167397754435	0.011	0.01855	0.02955	0.8011163558505303	0.727620883379955	2.33877138450719	0.635785520146349	0.462651327482596	0.745720485635693	0.190465295865775	8.29365873334471	0.631540569091123	0.456532879344462	0.64107336907018	FALSE	FALSE	FALSE	0.8011163558505303	FALSE	FALSE	nonsense_mediated_decay	RBM6	protein_coding	0.12742392627191113
ENSG00000004534	ENST00000438912	FT	RGC	170.83729114987503	194.97421001753708	0.5202336894212908	0.9068900402630118	0.002	0.00345	0.00545	0.9600811890344396	1.05731755777641	0.408866117989467	0.32870926713447	0.592108282252817	0.82443852640729	0.190465295865775	8.29365873334471	0.631540569091123	0.456532879344462	0.64107336907018	FALSE	FALSE	FALSE	0.9600811890344396	FALSE	FALSE	protein_coding	RBM6	protein_coding	0.0838417216294273
ENSG00000004534	ENST00000441115	FT	RGC	170.83729114987503	194.97421001753708	1.9318308280444896	0.9382472764773808	-0.0062	0.01125	0.00505	0.6076166956587604	-0.96998333210712	1.00235729091693	1.021465591499	0.359634062890327	0.672831554948281	0.190465295865775	8.29365873334471	0.631540569091123	0.456532879344462	0.64107336907018	FALSE	FALSE	FALSE	0.6076166956587604	FALSE	FALSE	protein_coding_CDS_not_defined	RBM6	protein_coding	0.172093648871029
ENSG00000004534	ENST00000442092	FT	RGC	170.83729114987503	194.97421001753708	29.059662826933923	20.16703385186583	-0.0664	0.17185	0.10545	0.2273873933732072	-0.527652211642675	4.67911449079416	3.58692832967815	0.118204249598422	0.413334740892014	0.190465295865775	8.29365873334471	0.631540569091123	0.456532879344462	0.64107336907018	FALSE	FALSE	FALSE	0.2273873933732072	FALSE	FALSE	protein_coding	RBM6	protein_coding	0.3836980906205069
ENSG00000004534	ENST00000443081	FT	RGC	170.83729114987503	194.97421001753708	2.2080565596185235	8.874590001373274	0.03155	0.0121	0.04365	0.3192857680013372	1.96035418471748	2.56032340140366	3.69030813629053	0.11488916096854	0.40786279971138	0.190465295865775	8.29365873334471	0.631540569091123	0.456532879344462	0.64107336907018	FALSE	FALSE	FALSE	0.3192857680013372	FALSE	FALSE	protein_coding	RBM6	protein_coding	0.3894859039420915
ENSG00000004534	ENST00000454079	FT	RGC	170.83729114987503	194.97421001753708	92.59450213663996	123.72833136459288	0.08699999999999997	0.54095	0.62795	0.5888865795490159	0.413326107434466	6.78990983102478	1.84314939874206	0.234635925712718	0.562550676991029	0.190465295865775	8.29365873334471	0.631540569091123	0.456532879344462	0.64107336907018	FALSE	FALSE	FALSE	0.5888865795490159	FALSE	FALSE	nonsense_mediated_decay	RBM6	protein_coding	0.24983834833444415
ENSG00000005007	ENST00000262803	FT	RGC	54.246985959179995	35.905129384144566	14.801785282250757	8.936357119813696	-0.03184999999999999	0.2758	0.24395	0.9716638248576808	-0.694575326157291	3.66839204935032	1.55454516124178	0.269508414340879	0.59791177908404	-0.323841669058403	5.17009043245439	2.88023091369075	0.139690353255955	0.303162985325033	FALSE	FALSE	FALSE	0.9716638248576808	FALSE	FALSE	protein_coding	UPF1	protein_coding	0.22336289073303506
ENSG00000005007	ENST00000596842	FT	RGC	54.246985959179995	35.905129384144566	34.636056877133555	25.551519944420825	0.0857500000000001	0.63335	0.7191000000000001	0.9065218735578808	-0.443678301980345	4.9625523912377	1.78646195038489	0.240812415296434	0.569926795535735	-0.323841669058403	5.17009043245439	2.88023091369075	0.139690353255955	0.303162985325033	FALSE	FALSE	FALSE	0.9065218735578808	FALSE	FALSE	retained_intron	UPF1	protein_coding	0.24418092386536874
ENSG00000005007	ENST00000599848	FT	RGC	54.246985959179995	35.905129384144566	4.80914379979568	1.4172523199100449	-0.053900000000000003	0.09085	0.03695	0.8175677813193183	-1.53636119944154	1.9362440479401	1.20006134961483	0.324965006678081	0.646275132848645	-0.323841669058403	5.17009043245439	2.88023091369075	0.139690353255955	0.303162985325033	FALSE	FALSE	FALSE	0.8175677813193183	FALSE	FALSE	protein_coding	UPF1	protein_coding	0.18958255438892305
ENSG00000005075	ENST00000292614	FT	RGC	116.23518507721818	82.1034663847507	116.23518507721818	82.1034663847507	0	1	1	NA	-0.497065035919783	6.66761075916567	4.34659726777794	0.0932324547577017	0.369139717065657	-0.381358913463627	6.0078863964287	3.3838331984888	0.114557059918613	0.265692852377664	FALSE	FALSE	FALSE	NA	FALSE	FALSE	protein_coding	POLR2J	protein_coding	0.4328092249899746
ENSG00000005436	ENST00000321027	FT	RGC	36.2568274237407	32.63845474488377	28.419855583475325	25.607378153232514	0.00520000000000009	0.7724	0.7776000000000001	1	-0.12898846222556	4.814987339271	0.0709651654142777	0.800946802639828	0.927542580429223	0.108129918143779	6.6589874600413	0.164290265652787	0.699044536412099	0.824281942053966	FALSE	FALSE	FALSE	1	FALSE	FALSE	protein_coding	GCFC2	protein_coding	0.032666144223990966
ENSG00000005436	ENST00000470197	FT	RGC	36.2568274237407	32.63845474488377	3.11920914702552	1.8738329334040151	-0.0466	0.08955	0.04295	0.8630116128364301	-0.556805818560861	1.6785175625706	0.152011549972877	0.713238134749136	0.887717285045295	0.108129918143779	6.6589874600413	0.164290265652787	0.699044536412099	0.824281942053966	FALSE	FALSE	FALSE	0.8630116128364301	FALSE	FALSE	retained_intron	GCFC2	protein_coding	0.0517253237417538
ENSG00000005436	ENST00000470503	FT	RGC	36.2568274237407	32.63845474488377	4.71776144717412	2.163187551047824	-0.0654	0.1381	0.0727	0.7962147408119025	-1.09737595079848	2.01954605407371	1.54473169970303	0.270301172236043	0.598983488669148	0.108129918143779	6.6589874600413	0.164290265652787	0.699044536412099	0.824281942053966	FALSE	FALSE	FALSE	0.7962147408119025	FALSE	FALSE	protein_coding	GCFC2	protein_coding	0.22258514902756737
ENSG00000005436	ENST00000541687	FT	RGC	36.2568274237407	32.63845474488377	1.2460657325881634e-6	2.994056107199416	0.10675	0	0.10675	0.00326071600229814	6.61317894901988	0.942411754748586	17.7558409533	0.0144482898364741	0.15766728747256	0.108129918143779	6.6589874600413	0.164290265652787	0.699044536412099	0.824281942053966	TRUE	FALSE	FALSE	0.00326071600229814	FALSE	FALSE	protein_coding	GCFC2	protein_coding	0.802258403968893
ENSG00000008128	ENST00000356200	FT	RGC	33.39090175849036	25.919649882470416	1.388318767372632	0.6378968700882754	-0.0185	0.04295	0.02445	0.7672177184847484	-1.15584825742077	0.619735677443272	1.12070682905704	0.339334693481971	0.657444047910976	-0.392208764205689	5.79458803549968	4.79711821014586	0.0702307225349341	0.192617897021438	FALSE	FALSE	FALSE	0.7672177184847484	FALSE	FALSE	protein_coding	CDK11A	protein_coding	0.18214120210436852
ENSG00000008128	ENST00000358779	FT	RGC	33.39090175849036	25.919649882470416	15.038231525551971	7.998942241641833	-0.14035000000000003	0.45025	0.3099	0.32281358624098777	-0.905259610636189	3.62037060775114	4.32669232633326	0.0934378845978249	0.369418614385267	-0.392208764205689	5.79458803549968	4.79711821014586	0.0702307225349341	0.192617897021438	FALSE	FALSE	FALSE	0.32281358624098777	FALSE	FALSE	protein_coding	CDK11A	protein_coding	0.4324812249728502
ENSG00000008128	ENST00000378633	FT	RGC	33.39090175849036	25.919649882470416	1.7758719788416732	4.299852064683037	0.1139	0.04925	0.16315	0.6269747632238517	1.21457434227557	1.78476427271223	0.524662082764629	0.502450161503638	0.771442679681836	-0.392208764205689	5.79458803549968	4.79711821014586	0.0702307225349341	0.192617897021438	FALSE	FALSE	FALSE	0.6269747632238517	FALSE	FALSE	protein_coding	CDK11A	protein_coding	0.11269633767950991
ENSG00000008128	ENST00000404249	FT	RGC	33.39090175849036	25.919649882470416	12.271293477010476	10.020150235963348	0.01495000000000001	0.3728	0.38775	0.9782012853820792	-0.290793271542983	3.57022415253985	0.432128606089249	0.540683433738734	0.794074827870297	-0.392208764205689	5.79458803549968	4.79711821014586	0.0702307225349341	0.192617897021438	FALSE	FALSE	FALSE	0.9782012853820792	FALSE	FALSE	protein_coding	CDK11A	protein_coding	0.1001385708727051
ENSG00000008128	ENST00000460465	FT	RGC	33.39090175849036	25.919649882470416	1.972866703733203	0.1598949815286345	-0.05045	0.05695	0.0065	0.31778392718235254	-2.9615642973746	0.72889786316915	4.5041375305837	0.089034131548586	0.360430904177461	-0.392208764205689	5.79458803549968	4.79711821014586	0.0702307225349341	0.192617897021438	FALSE	FALSE	FALSE	0.31778392718235254	FALSE	FALSE	nonsense_mediated_decay	CDK11A	protein_coding	0.4431779786854085
ENSG00000008128	ENST00000479362	FT	RGC	33.39090175849036	25.919649882470416	0.9443193059803996	2.8029134885652898	0.08045000000000001	0.02774999999999999	0.1082	0.07363449043939009	1.52986057042547	1.23778998800834	2.57563118501253	0.170865472072214	0.488091138529658	-0.392208764205689	5.79458803549968	4.79711821014586	0.0702307225349341	0.192617897021438	FALSE	FALSE	FALSE	0.07363449043939009	FALSE	FALSE	protein_coding	CDK11A	protein_coding	0.3114990770445773
ENSG00000011243	ENST00000397410	FT	RGC	163.11317878691764	199.8964706020788	85.87509890044382	115.49527406189374	0.04435	0.52845	0.5728	0.9137092042284704	0.431613887227394	6.6889084030566	2.70833009988099	0.162874776561117	0.478665178668661	0.979629475724854	7.89392602718195	7.83644684126972	0.0309356662788504	0.112677357691064	FALSE	FALSE	FALSE	0.9137092042284704	FALSE	FALSE	protein_coding	AKAP8L	protein_coding	0.31996816487673896
ENSG00000011243	ENST00000593845	FT	RGC	163.11317878691764	199.8964706020788	2.78533391102045	3.0249847670254866	-0.00184999999999999	0.01695	0.0151	0.9758603954105616	0.134153695865105	1.80133133424205	0.0264494626039179	0.877327528462886	0.956572781216146	0.979629475724854	7.89392602718195	7.83644684126972	0.0309356662788504	0.112677357691064	FALSE	FALSE	FALSE	0.9758603954105616	FALSE	FALSE	retained_intron	AKAP8L	protein_coding	0.01928198091315573
ENSG00000011243	ENST00000594594	FT	RGC	163.11317878691764	199.8964706020788	3.872007466116328	6.543132952827209	0.0097	0.0238	0.0335	0.8539839115641944	0.737451513541573	2.51525287565759	1.24136473361966	0.317059160408737	0.639442899751687	0.979629475724854	7.89392602718195	7.83644684126972	0.0309356662788504	0.112677357691064	FALSE	FALSE	FALSE	0.8539839115641944	FALSE	FALSE	nonsense_mediated_decay	AKAP8L	protein_coding	0.19419823059100508
ENSG00000011243	ENST00000595465	FT	RGC	163.11317878691764	199.8964706020788	1.9252959016287372	2.560216819129746	0.00115	0.0118	0.01295	0.9994302413178374	0.395869865519155	1.46503851589023	0.20969412797138	0.666675665080437	0.86433398975726	0.979629475724854	7.89392602718195	7.83644684126972	0.0309356662788504	0.112677357691064	FALSE	FALSE	FALSE	0.9994302413178374	FALSE	FALSE	protein_coding	AKAP8L	protein_coding	0.0633184081224889
ENSG00000011243	ENST00000595879	FT	RGC	163.11317878691764	199.8964706020788	1.599704060165276	1.1655722435633915	-0.0039	0.00995	0.00605	0.7908990859583205	-0.553904778417719	0.905999196607369	0.28016476962582	0.619778264816149	0.840135511524144	0.979629475724854	7.89392602718195	7.83644684126972	0.0309356662788504	0.112677357691064	FALSE	FALSE	FALSE	0.7908990859583205	FALSE	FALSE	retained_intron	AKAP8L	protein_coding	0.0756506577945585
ENSG00000011243	ENST00000596213	FT	RGC	163.11317878691764	199.8964706020788	0.8884922172568568	0.6621608783143779	-0.00244999999999999	0.0055	0.00305	0.9098951521371564	-0.092022031547767	0.461052425394274	0.00391818866638142	0.952599117714588	0.98275318652264	0.979629475724854	7.89392602718195	7.83644684126972	0.0309356662788504	0.112677357691064	FALSE	FALSE	FALSE	0.9098951521371564	FALSE	FALSE	retained_intron	AKAP8L	protein_coding	0.007555539329846839
ENSG00000011243	ENST00000679638	FT	RGC	163.11317878691764	199.8964706020788	6.848812022262903	8.232108619090726	0.00214999999999999	0.041	0.04314999999999999	0.9878110684926784	0.225496615183252	3.00814876233796	0.0512830468203211	0.830127185080259	0.939541624401699	0.979629475724854	7.89392602718195	7.83644684126972	0.0309356662788504	0.112677357691064	FALSE	FALSE	FALSE	0.9878110684926784	FALSE	FALSE	protein_coding	AKAP8L	protein_coding	0.027083974640062947
ENSG00000011243	ENST00000680303	FT	RGC	163.11317878691764	199.8964706020788	1.832118878443589	0.151431999443375	-0.01045	0.01115	7e-4	0.05991009992377927	-2.91841233187382	0.655808103904616	5.07391044497995	0.075358464709509	0.333212847233379	0.979629475724854	7.89392602718195	7.83644684126972	0.0309356662788504	0.112677357691064	FALSE	FALSE	FALSE	0.05991009992377927	FALSE	FALSE	nonsense_mediated_decay	AKAP8L	protein_coding	0.4772782624423131
ENSG00000011243	ENST00000680323	FT	RGC	163.11317878691764	199.8964706020788	1.755060774554849	2.226366709590358	0.0014	0.0108	0.0122	0.8829718094214745	0.134999116386251	1.21180396556759	0.00468697304094689	0.948165026453823	0.981349172122389	0.979629475724854	7.89392602718195	7.83644684126972	0.0309356662788504	0.112677357691064	FALSE	FALSE	FALSE	0.8829718094214745	FALSE	FALSE	retained_intron	AKAP8L	protein_coding	0.008176439567268946
ENSG00000011243	ENST00000680649	FT	RGC	163.11317878691764	199.8964706020788	27.505547368242276	34.14005863178622	0.00425	0.1681	0.17235	1	0.310276108526801	4.99526704806932	1.31111484301021	0.305232829010669	0.628477750494523	0.979629475724854	7.89392602718195	7.83644684126972	0.0309356662788504	0.112677357691064	FALSE	FALSE	FALSE	1	FALSE	FALSE	protein_coding	AKAP8L	protein_coding	0.2017100926932098
ENSG00000011243	ENST00000680703	FT	RGC	163.11317878691764	199.8964706020788	4.323589701816204	1.7752403389188571	-0.0187	0.02685	0.00815	0.6556327248985256	-1.08956963076174	1.91167393154914	0.610259804607201	0.471269152798174	0.750861601589829	0.979629475724854	7.89392602718195	7.83644684126972	0.0309356662788504	0.112677357691064	FALSE	FALSE	FALSE	0.6556327248985256	FALSE	FALSE	retained_intron	AKAP8L	protein_coding	0.12444010454686133
ENSG00000011243	ENST00000680774	FT	RGC	163.11317878691764	199.8964706020788	3.2307975204178856	7.366594291249138	0.02025	0.01905	0.0393	0.8507801810823921	1.12475477826798	2.49067387900503	0.38075664049503	0.565152118790763	0.809162964275838	0.979629475724854	7.89392602718195	7.83644684126972	0.0309356662788504	0.112677357691064	FALSE	FALSE	FALSE	0.8507801810823921	FALSE	FALSE	retained_intron	AKAP8L	protein_coding	0.09196400328473057
ENSG00000011243	ENST00000680803	FT	RGC	163.11317878691764	199.8964706020788	1.8380729479630415	1.2527342881676469	-0.0055	0.01125	0.00575	0.8630116128364301	-0.328054844565122	1.14130785757471	0.055572974133956	0.823315054156701	0.937101964275599	0.979629475724854	7.89392602718195	7.83644684126972	0.0309356662788504	0.112677357691064	FALSE	FALSE	FALSE	0.8630116128364301	FALSE	FALSE	nonsense_mediated_decay	AKAP8L	protein_coding	0.02821315178777331
ENSG00000011243	ENST00000680865	FT	RGC	163.11317878691764	199.8964706020788	0.42462555789126616	2.0251315531297336	0.00665	0.0027	0.00935	0.888701016684024	2.35897515244592	0.936102483073151	1.4395412897381	0.285803609162905	0.612015484427157	0.979629475724854	7.89392602718195	7.83644684126972	0.0309356662788504	0.112677357691064	FALSE	FALSE	FALSE	0.888701016684024	FALSE	FALSE	retained_intron	AKAP8L	protein_coding	0.21323758975607623
ENSG00000011243	ENST00000681405	FT	RGC	163.11317878691764	199.8964706020788	2.95535266312994	0.719723976462771	-0.01484999999999999	0.01815	0.0033	0.1067260314502768	-1.70879260005066	1.31280375027051	1.74951643641743	0.245169792223085	0.575014799531138	0.979629475724854	7.89392602718195	7.83644684126972	0.0309356662788504	0.112677357691064	FALSE	FALSE	FALSE	0.1067260314502768	FALSE	FALSE	retained_intron	AKAP8L	protein_coding	0.2403209774460308
