gene_id	genes	logFC	logCPM	F	PValue	FDR	gene_name	gene_biotype	condition_1	condition_2
ENSG00000104888	ENSG00000104888.10	3.9888227649018893	6.3394412989328215	178.84408935048236	3.109858772770666e-7	2.904822988482754e-4	SLC17A7	protein_coding	B_RO_D100	C_RO_D45
ENSG00000108691	ENSG00000108691.10	-2.8332884922359822	5.437943237963099	155.09956725270376	3.613149392606713e-7	2.904822988482754e-4	CCL2	protein_coding	B_RO_D100	C_RO_D45
ENSG00000119698	ENSG00000119698.12	3.042632548292816	4.542998765680041	162.61540204129193	2.923648063227698e-7	2.904822988482754e-4	PPP4R4	protein_coding	B_RO_D100	C_RO_D45
ENSG00000129521	ENSG00000129521.15	2.4187381266878183	4.75411102929516	152.69164984960906	3.8747505448761525e-7	2.904822988482754e-4	EGLN3	protein_coding	B_RO_D100	C_RO_D45
ENSG00000129673	ENSG00000129673.10	3.4351111907133376	4.67354385184583	154.35999426319782	3.6911550817668654e-7	2.904822988482754e-4	AANAT	protein_coding	B_RO_D100	C_RO_D45
ENSG00000134183	ENSG00000134183.13	6.293351254281368	5.242722032842515	186.45114604003814	2.6532928437153597e-7	2.904822988482754e-4	GNAT2	protein_coding	B_RO_D100	C_RO_D45
ENSG00000144810	ENSG00000144810.16	4.531778800937179	4.146548782739165	159.26505186747826	3.2092931511991944e-7	2.904822988482754e-4	COL8A1	protein_coding	B_RO_D100	C_RO_D45
ENSG00000171444	ENSG00000171444.19	2.140106656591808	5.799528468019618	153.64227035518235	3.76881633550901e-7	2.904822988482754e-4	MCC	protein_coding	B_RO_D100	C_RO_D45
ENSG00000176840	ENSG00000176840.14	3.0044306938625662	4.245284476263454	154.62916661964513	3.6625303339481463e-7	2.904822988482754e-4	MIR7-3HG	lncRNA	B_RO_D100	C_RO_D45
ENSG00000111664	ENSG00000111664.11	4.12805800571025	8.440775203473656	178.40911393314988	4.0610833221512457e-7	2.9265866432025696e-4	GNB3	protein_coding	B_RO_D100	C_RO_D45
ENSG00000121454	ENSG00000121454.6	3.351334137393372	4.942037589837343	149.8192870869912	4.217506447491713e-7	2.9265866432025696e-4	LHX4	protein_coding	B_RO_D100	C_RO_D45
ENSG00000162433	ENSG00000162433.15	2.522714937788655	6.181452649167708	148.61388140867982	4.3722348740621036e-7	2.9265866432025696e-4	AK4	protein_coding	B_RO_D100	C_RO_D45
ENSG00000135048	ENSG00000135048.14	-1.8242415614673608	5.544281388474891	143.31466779318887	5.139831497803019e-7	3.2574082741423926e-4	CEMIP2	protein_coding	B_RO_D100	C_RO_D45
ENSG00000228716	ENSG00000228716.7	-2.6203763768901207	5.104586158734582	142.85350371279426	5.214077911870226e-7	3.2574082741423926e-4	DHFR	protein_coding	B_RO_D100	C_RO_D45
ENSG00000066382	ENSG00000066382.17	2.2779138257422114	6.14199083860472	140.69451915172075	5.579459604870044e-7	3.267819747327324e-4	MPPED2	protein_coding	B_RO_D100	C_RO_D45
ENSG00000253230	ENSG00000253230.11	2.5884883666730447	5.4961042326104526	141.26155166959754	5.480569845947605e-7	3.267819747327324e-4	MIR124-1HG	lncRNA	B_RO_D100	C_RO_D45
ENSG00000164318	ENSG00000164318.18	4.3261034818097714	5.8817801329814206	163.37955329721333	5.866832593410016e-7	3.3320053474451676e-4	EGFLAM	protein_coding	B_RO_D100	C_RO_D45
ENSG00000117154	ENSG00000117154.12	4.518265708217496	4.755197110306304	146.50061637664822	6.174201261653176e-7	3.403437648408936e-4	IGSF21	protein_coding	B_RO_D100	C_RO_D45
ENSG00000067057	ENSG00000067057.19	2.525090523765265	7.42675017070127	136.60119124038073	6.361333142160674e-7	3.406403021439296e-4	PFKP	protein_coding	B_RO_D100	C_RO_D45
ENSG00000124507	ENSG00000124507.11	3.7502009437053965	4.11673810739395	135.11233838450693	6.67826858293668e-7	3.4767808272610903e-4	PACSIN1	protein_coding	B_RO_D100	C_RO_D45
ENSG00000114023	ENSG00000114023.16	1.9813926332355183	5.631780046108339	129.96196655940565	7.932974470675103e-7	3.62633676900958e-4	FAM162A	protein_coding	B_RO_D100	C_RO_D45
ENSG00000120500	ENSG00000120500.19	5.631628570193917	6.352503637002896	154.56218619810278	7.392536977488002e-7	3.62633676900958e-4	ARR3	protein_coding	B_RO_D100	C_RO_D45
ENSG00000163431	ENSG00000163431.14	3.1459711208892656	6.084564537146224	139.1935328120059	7.876280357248937e-7	3.62633676900958e-4	LMOD1	protein_coding	B_RO_D100	C_RO_D45
ENSG00000173826	ENSG00000173826.15	3.9426598871243734	4.593451498023777	130.95791664364947	7.669419355987487e-7	3.62633676900958e-4	KCNH6	protein_coding	B_RO_D100	C_RO_D45
ENSG00000246922	ENSG00000246922.10	3.6284084902494596	4.782637378359054	130.1641941128377	7.878582175477627e-7	3.62633676900958e-4	UBAP1L	protein_coding	B_RO_D100	C_RO_D45
ENSG00000278677	ENSG00000278677.2	-3.6695120512663224	5.990236839760573	165.4933906425835	8.177329845708544e-7	3.6490360944826076e-4	H2AC17	protein_coding	B_RO_D100	C_RO_D45
ENSG00000176170	ENSG00000176170.14	-2.730176998897862	5.153109591432077	128.35173328362282	8.382715660178678e-7	3.6536943465829947e-4	SPHK1	protein_coding	B_RO_D100	C_RO_D45
ENSG00000064042	ENSG00000064042.18	2.0226149544659586	6.827949144170688	125.8259907614265	9.152150509313626e-7	3.846659210294674e-4	LIMCH1	protein_coding	B_RO_D100	C_RO_D45
ENSG00000100504	ENSG00000100504.17	2.136727207401623	5.49653338817608	124.94299853886697	9.441165493200032e-7	3.846659210294674e-4	PYGL	protein_coding	B_RO_D100	C_RO_D45
ENSG00000116703	ENSG00000116703.14	5.384462674412156	7.913679911580045	179.4717986693307	9.322549933062163e-7	3.846659210294674e-4	PDC	protein_coding	B_RO_D100	C_RO_D45
ENSG00000159217	ENSG00000159217.10	-1.584294486981213	7.1650486289109825	122.863641114847	1.016667072347373e-6	4.054122185092439e-4	IGF2BP1	protein_coding	B_RO_D100	C_RO_D45
ENSG00000184260	ENSG00000184260.6	-2.0900321307628054	5.116740138825841	121.10081370401748	1.0835240429303628e-6	4.2307099192918457e-4	H2AC20	protein_coding	B_RO_D100	C_RO_D45
ENSG00000265168	ENSG00000265168.1	4.231799231666322	4.744515584310719	126.74471192930835	1.1256826517405638e-6	4.3056212773309483e-4	ALDOC-AS1	lncRNA	B_RO_D100	C_RO_D45
ENSG00000114268	ENSG00000114268.12	2.6339432908038556	5.941009987509464	121.37551785617904	1.1540686016689498e-6	4.325910746495891e-4	PFKFB4	protein_coding	B_RO_D100	C_RO_D45
ENSG00000077092	ENSG00000077092.20	2.357756306799759	4.620792668779027	117.47840253345846	1.238445408000201e-6	4.5511654581842684e-4	RARB	protein_coding	B_RO_D100	C_RO_D45
ENSG00000185985	ENSG00000185985.11	1.8466261711808851	6.354080295262579	116.5186882907798	1.2839057642881283e-6	4.627492660440019e-4	SLITRK2	protein_coding	B_RO_D100	C_RO_D45
ENSG00000124575	ENSG00000124575.7	-2.458737055766115	5.451155281408137	115.92098793984871	1.3132414194953669e-6	4.643918997015503e-4	H1-3	protein_coding	B_RO_D100	C_RO_D45
ENSG00000141750	ENSG00000141750.7	3.39595864944473	5.541111362688368	112.98547761872118	1.6097504203836811e-6	5.485444068878355e-4	STAC2	protein_coding	B_RO_D100	C_RO_D45
ENSG00000149948	ENSG00000149948.14	-2.2230778232371953	5.820873878907691	110.77980986030965	1.6022803898496249e-6	5.485444068878355e-4	HMGA2	protein_coding	B_RO_D100	C_RO_D45
ENSG00000188486	ENSG00000188486.4	-1.5226647100624964	6.655882869478083	110.12860557533996	1.6441686213875822e-6	5.502680053936798e-4	H2AX	protein_coding	B_RO_D100	C_RO_D45
ENSG00000108387	ENSG00000108387.16	3.7625793316800356	6.441512482437629	136.11410775177248	1.7440176678861138e-6	5.734452479214307e-4	SEPTIN4	protein_coding	B_RO_D100	C_RO_D45
ENSG00000127824	ENSG00000127824.15	3.7231732761937804	4.178412555075586	107.93144927404845	1.7956460966941593e-6	5.802413645558953e-4	TUBA4A	protein_coding	B_RO_D100	C_RO_D45
ENSG00000049759	ENSG00000049759.20	2.260004333403059	6.752555358044994	106.95025893579157	1.8687316427971025e-6	5.837294741550549e-4	NEDD4L	protein_coding	B_RO_D100	C_RO_D45
ENSG00000107099	ENSG00000107099.18	4.2861653016585395	3.344257431928319	107.02763778401483	1.8628385578349176e-6	5.837294741550549e-4	DOCK8	protein_coding	B_RO_D100	C_RO_D45
ENSG00000107295	ENSG00000107295.10	2.818983489269842	4.445519990722774	106.30405867559791	1.9188383069311852e-6	5.895552057131848e-4	SH3GL2	protein_coding	B_RO_D100	C_RO_D45
ENSG00000119333	ENSG00000119333.12	-1.7505621219090661	5.681847856354589	105.82510523683717	1.9570299490620856e-6	5.915912146019615e-4	DYNC2I2	protein_coding	B_RO_D100	C_RO_D45
ENSG00000028137	ENSG00000028137.19	-2.8261009723914134	3.48960664368142	105.10693960384654	2.016038475696076e-6	5.9975544621422e-4	TNFRSF1B	protein_coding	B_RO_D100	C_RO_D45
ENSG00000128052	ENSG00000128052.10	2.3859451392183053	6.003475458220137	104.5005918003911	2.0675455841772377e-6	6.028496924453413e-4	KDR	protein_coding	B_RO_D100	C_RO_D45
ENSG00000264058	ENSG00000264058.2	-3.115351426536967	3.2107142951401832	104.23313951910201	2.0907709961021867e-6	6.028496924453413e-4		protein_coding	B_RO_D100	C_RO_D45
ENSG00000166483	ENSG00000166483.12	-1.6937248889297902	5.302079661966823	103.58166476282014	2.148681475824814e-6	6.101604275743738e-4	WEE1	protein_coding	B_RO_D100	C_RO_D45
ENSG00000166111	ENSG00000166111.10	2.196734919431332	4.481398171967697	97.15653311005111	2.8381419188153257e-6	7.939172513796542e-4	SVOP	protein_coding	B_RO_D100	C_RO_D45
ENSG00000111837	ENSG00000111837.12	2.794654165772733	6.194837817927782	102.7043608078732	3.087626451704766e-6	8.452700715488363e-4	MAK	protein_coding	B_RO_D100	C_RO_D45
ENSG00000277957	ENSG00000277957.1	-1.6715134070943976	6.181729404413473	95.11257127507221	3.111921616522767e-6	8.452700715488363e-4	SENP3-EIF4A1	protein_coding	B_RO_D100	C_RO_D45
ENSG00000122733	ENSG00000122733.12	4.884358878917035	5.1573625512418655	121.91200115709755	3.470488223521221e-6	9.16111130777954e-4	PHF24	protein_coding	B_RO_D100	C_RO_D45
ENSG00000144339	ENSG00000144339.12	-2.8910612324150127	3.544280549851202	92.7585191422194	3.468010394652656e-6	9.16111130777954e-4	TMEFF2	protein_coding	B_RO_D100	C_RO_D45
ENSG00000107736	ENSG00000107736.22	1.6648329304502125	5.647400195326198	89.9968849701556	3.9508795250541e-6	9.378825212190782e-4	CDH23	protein_coding	B_RO_D100	C_RO_D45
ENSG00000108106	ENSG00000108106.14	-1.970191361448761	6.657468111745841	91.4725012636901	3.7984785744925443e-6	9.378825212190782e-4	UBE2S	protein_coding	B_RO_D100	C_RO_D45
ENSG00000112715	ENSG00000112715.26	2.8669033538268267	7.658454305103188	104.67713341509182	3.6947466202155886e-6	9.378825212190782e-4	VEGFA	protein_coding	B_RO_D100	C_RO_D45
ENSG00000116329	ENSG00000116329.12	4.184723388193067	2.3114900579810533	90.10996171445693	3.929567111895979e-6	9.378825212190782e-4	OPRD1	protein_coding	B_RO_D100	C_RO_D45
ENSG00000135766	ENSG00000135766.9	1.3499511524538719	6.316950534639076	91.07189528736392	3.7537868156775028e-6	9.378825212190782e-4	EGLN1	protein_coding	B_RO_D100	C_RO_D45
ENSG00000161381	ENSG00000161381.14	5.14536687834001	4.349267620927191	104.89987157507241	3.6515951130703858e-6	9.378825212190782e-4	PLXDC1	protein_coding	B_RO_D100	C_RO_D45
ENSG00000173175	ENSG00000173175.16	2.4885412142854357	3.4157303794953933	89.69654366195302	4.008171106594233e-6	9.378825212190782e-4	ADCY5	protein_coding	B_RO_D100	C_RO_D45
ENSG00000177453	ENSG00000177453.7	3.5018343079550993	2.8348228332297296	89.46318383240065	4.0533819346251915e-6	9.378825212190782e-4	NIM1K	protein_coding	B_RO_D100	C_RO_D45
ENSG00000187837	ENSG00000187837.4	-2.2164265208943568	6.881734393206	96.22870793827931	4.053215754387368e-6	9.378825212190782e-4	H1-2	protein_coding	B_RO_D100	C_RO_D45
ENSG00000203668	ENSG00000203668.3	-1.5914343233212824	5.137416890919922	89.50586269139735	4.045067379525891e-6	9.378825212190782e-4	CHML	protein_coding	B_RO_D100	C_RO_D45
ENSG00000048545	ENSG00000048545.18	4.5924989958882065	8.29897401394516	130.82139561030777	4.171211897550134e-6	9.416003600523369e-4	GUCA1A	protein_coding	B_RO_D100	C_RO_D45
ENSG00000124440	ENSG00000124440.16	1.8836468240277855	5.187721739114607	89.00395061955946	4.144172180512103e-6	9.416003600523369e-4	HIF3A	protein_coding	B_RO_D100	C_RO_D45
ENSG00000152256	ENSG00000152256.14	1.7026939622871022	5.97307080259135	88.61952220898046	4.222074762931559e-6	9.416003600523369e-4	PDK1	protein_coding	B_RO_D100	C_RO_D45
ENSG00000198570	ENSG00000198570.7	4.989626745404933	6.5631263893055944	130.61326847806933	4.270410340649271e-6	9.416003600523369e-4	RD3	protein_coding	B_RO_D100	C_RO_D45
ENSG00000115738	ENSG00000115738.10	-1.9140268204716848	6.351228584715731	88.03574381429772	4.363197488944646e-6	9.493867980982413e-4	ID2	protein_coding	B_RO_D100	C_RO_D45
ENSG00000163377	ENSG00000163377.16	3.7919798054597837	4.5626909962883815	94.10637142768599	4.407035078142514e-6	9.493867980982413e-4	TAFA4	protein_coding	B_RO_D100	C_RO_D45
ENSG00000013297	ENSG00000013297.12	3.5052238523508197	3.066412127223545	86.02977069932007	4.795808076035598e-6	9.562024995857359e-4	CLDN11	protein_coding	B_RO_D100	C_RO_D45
ENSG00000101868	ENSG00000101868.13	-1.3158137930643812	5.496077451203785	86.2057372597581	4.753944714503187e-6	9.562024995857359e-4	POLA1	protein_coding	B_RO_D100	C_RO_D45
ENSG00000111886	ENSG00000111886.11	3.6779195698499754	4.190218153417873	90.51804179998261	4.7680615540828816e-6	9.562024995857359e-4	GABRR2	protein_coding	B_RO_D100	C_RO_D45
ENSG00000115884	ENSG00000115884.11	-1.7763647307669186	3.9317662385030077	86.97537962310234	4.575967208822569e-6	9.562024995857359e-4	SDC1	protein_coding	B_RO_D100	C_RO_D45
ENSG00000142634	ENSG00000142634.13	-1.7757772451718705	6.210954195682446	86.85279941562645	4.60376577593458e-6	9.562024995857359e-4	EFHD2	protein_coding	B_RO_D100	C_RO_D45
ENSG00000259436	ENSG00000259436.1	-2.778603796280855	4.254262885783834	87.52776846282217	4.519457181994081e-6	9.562024995857359e-4	NA	NA	B_RO_D100	C_RO_D45
ENSG00000261210	ENSG00000261210.8	-4.539261523996761	3.252643692750456	89.96676043218042	4.6552027686189556e-6	9.562024995857359e-4	CLEC19A	protein_coding	B_RO_D100	C_RO_D45
ENSG00000111052	ENSG00000111052.8	1.8937025113469166	5.123130930076318	85.2571045927762	4.985004512982783e-6	9.834626798139296e-4	LIN7A	protein_coding	B_RO_D100	C_RO_D45
ENSG00000279674	ENSG00000279674.1	8.968040144401618	3.3012065366631234	102.08148167712703	5.351685395164295e-6	0.001044805079960096		TEC	B_RO_D100	C_RO_D45
ENSG00000184160	ENSG00000184160.8	4.085046242126539	4.923727109607777	101.0121745952651	5.569896205394642e-6	0.0010761958214588288	ADRA2C	protein_coding	B_RO_D100	C_RO_D45
ENSG00000102104	ENSG00000102104.9	7.109122134113451	6.4752767212610065	130.31014133786843	5.632180214243819e-6	0.0010771257303607924	RS1	protein_coding	B_RO_D100	C_RO_D45
ENSG00000223749	ENSG00000223749.11	3.7588238168064425	4.019469212862377	86.5462322985787	5.7592376961587494e-6	0.0010902993222364373	MIR503HG	lncRNA	B_RO_D100	C_RO_D45
ENSG00000185189	ENSG00000185189.18	1.4364584170453456	5.213216222086652	81.9358829056575	5.908923115008891e-6	0.0011074503702149662	NRBP2	protein_coding	B_RO_D100	C_RO_D45
ENSG00000086300	ENSG00000086300.17	1.7660516573951575	5.56824721201983	81.53578054171693	6.033740198256754e-6	0.0011193134311851206	SNX10	protein_coding	B_RO_D100	C_RO_D45
ENSG00000130222	ENSG00000130222.11	2.429871762455529	6.678913924567598	88.75365319732157	6.151386373496288e-6	0.0011193134311851206	GADD45G	protein_coding	B_RO_D100	C_RO_D45
ENSG00000185033	ENSG00000185033.15	1.6024472926457578	6.459066931193407	81.206699467934655	6.138803223813398e-6	0.0011193134311851206	SEMA4B	protein_coding	B_RO_D100	C_RO_D45
ENSG00000247095	ENSG00000247095.5	1.9544557416646973	4.716727533107655	80.84853373602257	6.255683377313416e-6	0.0011273463255539234	MIR210HG	lncRNA	B_RO_D100	C_RO_D45
ENSG00000109046	ENSG00000109046.15	1.3402432828451725	8.46345129508683	80.55559120641472	6.353289546298422e-6	0.0011340319302545242	WSB1	protein_coding	B_RO_D100	C_RO_D45
ENSG00000250303	ENSG00000250303.6	1.7663471594691262	4.223843802801388	80.14225783172226	6.494169140190777e-6	0.001148242622881656	LINC02762	lncRNA	B_RO_D100	C_RO_D45
ENSG00000167083	ENSG00000167083.7	5.542891379060936	6.957301709254654	128.3377873925099	6.599191947296851e-6	0.0011559070605255848	GNGT2	protein_coding	B_RO_D100	C_RO_D45
ENSG00000072682	ENSG00000072682.20	1.7930131850041062	5.5202488731727355	79.37436689693062	6.766087422717232e-6	0.0011741667636719108	P4HA2	protein_coding	B_RO_D100	C_RO_D45
ENSG00000148600	ENSG00000148600.15	4.209197441854505	6.959739316156486	113.20022152403767	6.86412541839141e-6	0.0011802517301971727	CDHR1	protein_coding	B_RO_D100	C_RO_D45
ENSG00000082929	ENSG00000082929.8	6.0946374441398214	2.6717147472995095	78.60479184385457	7.052573786348563e-6	0.00118160038965426	LINC01587	lncRNA	B_RO_D100	C_RO_D45
ENSG00000113494	ENSG00000113494.17	-2.6441388558873467	3.2011372836504735	78.81391627908516	6.9732925295598525e-6	0.00118160038965426	PRLR	protein_coding	B_RO_D100	C_RO_D45
ENSG00000186314	ENSG00000186314.12	1.6707775406398453	5.493266247091015	78.58245661461945	7.0611057326473755e-6	0.00118160038965426	PRELID2	protein_coding	B_RO_D100	C_RO_D45
ENSG00000276043	ENSG00000276043.5	-2.174287626207968	4.001044768863225	77.95743086886486	7.305017702622708e-6	0.0012073127154653197	UHRF1	protein_coding	B_RO_D100	C_RO_D45
ENSG00000287706	ENSG00000287706.3	5.030300949662471	2.3102097868622193	77.86089571804828	7.3435945770486845e-6	0.0012073127154653197		lncRNA	B_RO_D100	C_RO_D45
ENSG00000130520	ENSG00000130520.11	-1.1494737975596563	7.6917423790165005	77.55935825241669	7.4656941714171295e-6	0.0012078228974726534	LSM4	protein_coding	B_RO_D100	C_RO_D45
ENSG00000165023	ENSG00000165023.7	2.4677720152739546	5.853865995101796	83.88149304266813	7.5400319605325175e-6	0.0012078228974726534	DIRAS2	protein_coding	B_RO_D100	C_RO_D45
ENSG00000173976	ENSG00000173976.16	5.862782507919254	6.03193156558292	101.64101397034098	7.5067034831675275e-6	0.0012078228974726534	RAX2	protein_coding	B_RO_D100	C_RO_D45
ENSG00000112379	ENSG00000112379.9	2.2606912663092023	5.060627585821347	76.99151466760809	7.702378919439256e-6	0.0012225666626078206	ARFGEF3	protein_coding	B_RO_D100	C_RO_D45
ENSG00000117602	ENSG00000117602.13	1.580039447763738	5.089683524148164	76.85055630833367	7.762535100327109e-6	0.0012225666626078206	RCAN3	protein_coding	B_RO_D100	C_RO_D45
ENSG00000097046	ENSG00000097046.13	-1.3578724500840877	4.815988980173537	76.24551287063257	8.027306573354754e-6	0.0012517442403602267	CDC7	protein_coding	B_RO_D100	C_RO_D45
ENSG00000114346	ENSG00000114346.14	-1.24748857320146	5.794696423271527	76.12494022535631	8.081370882701283e-6	0.0012517442403602267	ECT2	protein_coding	B_RO_D100	C_RO_D45
ENSG00000127578	ENSG00000127578.7	-3.1899002788001583	1.9563181854631913	75.8199551199206	8.220107928139254e-6	0.0012627972359769335	WFIKKN1	protein_coding	B_RO_D100	C_RO_D45
ENSG00000210082	ENSG00000210082.2	-1.3216680429532484	15.449099273216321	75.44701032909177	8.393705220205552e-6	0.001277868991032303	MT-RNR2	Mt_rRNA	B_RO_D100	C_RO_D45
ENSG00000248485	ENSG00000248485.2	2.7975268347538544	3.8910943347369957	75.31843773785776	8.454580881869895e-6	0.001277868991032303	PCP4L1	protein_coding	B_RO_D100	C_RO_D45
ENSG00000163618	ENSG00000163618.18	1.5356881710118813	5.857960106298936	75.02325512743354	8.59637901584651e-6	0.0012786772659920261	CADPS	protein_coding	B_RO_D100	C_RO_D45
ENSG00000186352	ENSG00000186352.9	2.9286835460543577	5.01510212022196	82.99747702244856	8.577690429576729e-6	0.0012786772659920261	ANKRD37	protein_coding	B_RO_D100	C_RO_D45
ENSG00000188338	ENSG00000188338.15	2.3698868885752913	5.322683556213646	74.82345618838096	8.693995017458824e-6	0.0012830146032851441	SLC38A3	protein_coding	B_RO_D100	C_RO_D45
ENSG00000114115	ENSG00000114115.10	1.6683755032674257	9.92431763319086	73.6123649759877	9.31533352236622e-6	0.0013639686005952165	RBP1	protein_coding	B_RO_D100	C_RO_D45
ENSG00000197771	ENSG00000197771.13	-1.5240282310283215	4.868254478942438	73.1375731079912	9.573531870807994e-6	0.0013909080180052977	MCMBP	protein_coding	B_RO_D100	C_RO_D45
ENSG00000044524	ENSG00000044524.11	1.5260287453053474	4.766493500890545	72.98568716693103	9.657955579897855e-6	0.0013923800267572738	EPHA3	protein_coding	B_RO_D100	C_RO_D45
ENSG00000076864	ENSG00000076864.21	2.5666451581235155	3.537909855316532	72.33096527711459	1.0032368499115448e-5	0.001435317942064288	RAP1GAP	protein_coding	B_RO_D100	C_RO_D45
ENSG00000105220	ENSG00000105220.17	1.3825999509311198	8.209732715891509	71.96340386185211	1.0250277749616169e-5	0.0014553841332068656	GPI	protein_coding	B_RO_D100	C_RO_D45
ENSG00000168309	ENSG00000168309.18	3.2047104240348716	5.810424877156809	85.58280716822645	1.0391991111161355e-5	0.0014644112586871137	FAM107A	protein_coding	B_RO_D100	C_RO_D45
ENSG00000102003	ENSG00000102003.12	1.8988773190824282	6.369454496123886	71.69578684098637	1.0648120649885028e-5	0.0014887412212535877	SYP	protein_coding	B_RO_D100	C_RO_D45
ENSG00000112619	ENSG00000112619.8	6.345410495750432	7.245020493667268	108.13879147865057	1.0939471209182384e-5	0.0014887412212535877	PRPH2	protein_coding	B_RO_D100	C_RO_D45
ENSG00000148948	ENSG00000148948.8	1.9554818591379077	4.2990424249472845	70.84454372166455	1.0949837119164667e-5	0.0014887412212535877	LRRC4C	protein_coding	B_RO_D100	C_RO_D45
ENSG00000158555	ENSG00000158555.15	1.990601997151465	4.716106548780646	70.82615098571304	1.0961812428395854e-5	0.0014887412212535877	GDPD5	protein_coding	B_RO_D100	C_RO_D45
ENSG00000197381	ENSG00000197381.18	1.0835178003393955	6.37600211604347	71.18698765368241	1.0729745166605626e-5	0.0014887412212535877	ADARB1	protein_coding	B_RO_D100	C_RO_D45
ENSG00000138346	ENSG00000138346.16	-2.1991594471212754	3.532109773785214	70.46991322419542	1.1196917554474306e-5	0.0014989473486139817	DNA2	protein_coding	B_RO_D100	C_RO_D45
ENSG00000188613	ENSG00000188613.7	2.5649174556153014	5.728008429281038	79.43283953020908	1.1183253180837021e-5	0.0014989473486139817	NANOS1	protein_coding	B_RO_D100	C_RO_D45
ENSG00000140365	ENSG00000140365.16	-1.1628520508446856	5.799889294922427	69.9062878994901	1.1581510136794676e-5	0.0015394373261262823	COMMD4	protein_coding	B_RO_D100	C_RO_D45
ENSG00000111196	ENSG00000111196.10	-1.2747932609838009	5.172816357313666	69.70248405771103	1.1724506874333267e-5	0.0015470874957547686	MAGOHB	protein_coding	B_RO_D100	C_RO_D45
ENSG00000183684	ENSG00000183684.8	-1.8750305934238367	6.63071327722105	73.19156943051802	1.1804157074641548e-5	0.0015470874957547686	ALYREF	protein_coding	B_RO_D100	C_RO_D45
ENSG00000130813	ENSG00000130813.18	1.8525248876959222	3.982615670132927	68.95813387798236	1.2265291377882704e-5	0.001585352351753639	SHFL	protein_coding	B_RO_D100	C_RO_D45
ENSG00000138061	ENSG00000138061.12	-2.594023145395532	7.171189908982789	87.57063721966979	1.2229060632069773e-5	0.001585352351753639	CYP1B1	protein_coding	B_RO_D100	C_RO_D45
ENSG00000092200	ENSG00000092200.13	3.8375979662424213	3.5649261776815537	68.46636025304853	1.2639202289944057e-5	0.001611455301483888	RPGRIP1	protein_coding	B_RO_D100	C_RO_D45
