gene_ref	gene_id	gene_name	condition_1	condition_2	gene_switch_q_value	Rank
geneComp_00072167	ENSG00000197958	RPL12	RO_D200	RO_D45	8.758145531310253e-5	72
geneComp_00076995	ENSG00000269439	PGLS-DT	RO_D200	RO_D45	9.092154910939813e-5	73
geneComp_00068136	ENSG00000164244	PRRC1	RO_D200	RO_D45	1.0186555609316045e-4	74
geneComp_00077534	ENSG00000272888	CHASERR	RO_D200	RO_D45	1.133676236473134e-4	75
geneComp_00065077	ENSG00000137497	NUMA1	RO_D200	RO_D45	1.2821001727400115e-4	76
geneComp_00059340	ENSG00000047849	MAP4	RO_D200	RO_D45	1.3101784117090798e-4	77
geneComp_00059571	ENSG00000064607	SUGP2	RO_D200	RO_D45	1.3101784117090798e-4	78
geneComp_00066787	ENSG00000152767	FARP1	RO_D200	RO_D45	1.3246068754900752e-4	79
geneComp_00059627	ENSG00000065882	TBC1D1	RO_D200	RO_D45	1.331438263337638e-4	80
geneComp_00060248	ENSG00000085719	CPNE3	RO_D200	RO_D45	1.6353878756865118e-4	81
geneComp_00072294	ENSG00000198589	LRBA	RO_D200	RO_D45	1.6353878756865118e-4	82
geneComp_00059378	ENSG00000050165	DKK3	RO_D200	RO_D45	1.731755023682953e-4	83
geneComp_00061041	ENSG00000102024	PLS3	RO_D200	RO_D45	2.246443718552564e-4	84
geneComp_00063056	ENSG00000119900	OGFRL1	RO_D200	RO_D45	2.2691528904981634e-4	85
geneComp_00069077	ENSG00000169180	XPO6	RO_D200	RO_D45	2.4136041832673085e-4	86
geneComp_00065326	ENSG00000139168	ZCRB1	RO_D200	RO_D45	2.4255875908021975e-4	87
geneComp_00067612	ENSG00000161671	EMC10	RO_D200	RO_D45	2.468763567908737e-4	88
geneComp_00060433	ENSG00000090372	STRN4	RO_D200	RO_D45	2.544145290343496e-4	89
geneComp_00068011	ENSG00000163872	YEATS2	RO_D200	RO_D45	2.6598826877768434e-4	90
geneComp_00071815	ENSG00000196262	PPIA	RO_D200	RO_D45	2.720949017667617e-4	91
geneComp_00068653	ENSG00000166881	NEMP1	RO_D200	RO_D45	2.9814304490012166e-4	92
geneComp_00069273	ENSG00000170348	TMED10	RO_D200	RO_D45	3.749441608077499e-4	93
geneComp_00058947	ENSG00000007392	LUC7L	RO_D200	RO_D45	3.751922331004822e-4	94
geneComp_00063493	ENSG00000124422	USP22	RO_D200	RO_D45	3.8433096927867e-4	95
geneComp_00071161	ENSG00000185008	ROBO2	RO_D200	RO_D45	3.8433096927867e-4	96
geneComp_00059391	ENSG00000051128	HOMER3	RO_D200	RO_D45	3.865807201367364e-4	97
geneComp_00067737	ENSG00000162636	EEIG2	RO_D200	RO_D45	4.0110660101038483e-4	98
geneComp_00070776	ENSG00000182195	LDOC1	RO_D200	RO_D45	4.274371257726572e-4	99
geneComp_00069619	ENSG00000172534	HCFC1	RO_D200	RO_D45	4.875627627175137e-4	100
geneComp_00067547	ENSG00000160789	LMNA	RO_D200	RO_D45	5.387802894624356e-4	101
geneComp_00065516	ENSG00000140718	FTO	RO_D200	RO_D45	5.62742382839353e-4	102
geneComp_00066648	ENSG00000151491	EPS8	RO_D200	RO_D45	6.063690820069436e-4	103
geneComp_00062360	ENSG00000113368	LMNB1	RO_D200	RO_D45	6.232752600404362e-4	104
geneComp_00059960	ENSG00000076242	MLH1	RO_D200	RO_D45	6.430708007749281e-4	105
geneComp_00068510	ENSG00000166173	LARP6	RO_D200	RO_D45	6.430708007749281e-4	106
geneComp_00069466	ENSG00000171533	MAP6	RO_D200	RO_D45	6.437237912899646e-4	107
geneComp_00066019	ENSG00000144834	TAGLN3	RO_D200	RO_D45	6.668448904961065e-4	108
geneComp_00061674	ENSG00000106829	TLE4	RO_D200	RO_D45	6.747567806914529e-4	109
geneComp_00068434	ENSG00000165752	STK32C	RO_D200	RO_D45	6.747567806914529e-4	110
geneComp_00074289	ENSG00000235437	LINC01278	RO_D200	RO_D45	7.04681532824496e-4	111
geneComp_00066551	ENSG00000150403	TMCO3	RO_D200	RO_D45	8.116280362224094e-4	112
geneComp_00070943	ENSG00000183496	MEX3B	RO_D200	RO_D45	8.175616055788163e-4	113
geneComp_00072516	ENSG00000203879	GDI1	RO_D200	RO_D45	8.175616055788163e-4	114
geneComp_00069297	ENSG00000170473	PYM1	RO_D200	RO_D45	8.47916954788029e-4	115
geneComp_00061600	ENSG00000106290	TAF6	RO_D200	RO_D45	8.595664455363682e-4	116
geneComp_00070852	ENSG00000182768	NGRN	RO_D200	RO_D45	8.595664455363682e-4	117
geneComp_00074042	ENSG00000232677	LINC00665	RO_D200	RO_D45	8.595664455363682e-4	118
geneComp_00072739	ENSG00000206573	THUMPD3-AS1	RO_D200	RO_D45	8.705077206694094e-4	119
geneComp_00071772	ENSG00000189403	HMGB1	RO_D200	RO_D45	8.869849748213728e-4	120
geneComp_00062260	ENSG00000112333	NR2E1	RO_D200	RO_D45	9.297082950869085e-4	121
geneComp_00061773	ENSG00000107949	BCCIP	RO_D200	RO_D45	0.001014984680357134	122
geneComp_00067507	ENSG00000160360	GPSM1	RO_D200	RO_D45	0.0010326439818195512	123
geneComp_00063073	ENSG00000120008	WDR11	RO_D200	RO_D45	0.0010912851441343173	124
geneComp_00062905	ENSG00000118418	HMGN3	RO_D200	RO_D45	0.001095315865823316	125
geneComp_00064591	ENSG00000134438	RAX	RO_D200	RO_D45	0.001111293337984719	126
geneComp_00063338	ENSG00000122884	P4HA1	RO_D200	RO_D45	0.0011560270270049133	127
geneComp_00061853	ENSG00000108666	C17orf75	RO_D200	RO_D45	0.0013876003740522268	128
geneComp_00063459	ENSG00000124191	TOX2	RO_D200	RO_D45	0.0015261730591860623	129
geneComp_00058924	ENSG00000006704	GTF2IRD1	RO_D200	RO_D45	0.0016190105078793542	130
geneComp_00062842	ENSG00000117569	PTBP2	RO_D200	RO_D45	0.0016280728338698913	131
geneComp_00069942	ENSG00000174953	DHX36	RO_D200	RO_D45	0.001652953695605486	132
geneComp_00068918	ENSG00000168268	NT5DC2	RO_D200	RO_D45	0.0017053222330970703	133
geneComp_00062244	ENSG00000112249	ASCC3	RO_D200	RO_D45	0.0017532365932239626	134
geneComp_00059500	ENSG00000060138	YBX3	RO_D200	RO_D45	0.0018870470823807895	135
geneComp_00062533	ENSG00000115163	CENPA	RO_D200	RO_D45	0.0019195903495261557	136
geneComp_00064710	ENSG00000135316	SYNCRIP	RO_D200	RO_D45	0.0019290269410143096	137
geneComp_00062980	ENSG00000119335	SET	RO_D200	RO_D45	0.001976019564792639	138
geneComp_00062135	ENSG00000111530	CAND1	RO_D200	RO_D45	0.002052311927061334	139
geneComp_00070007	ENSG00000175416	CLTB	RO_D200	RO_D45	0.002065348018808243	140
geneComp_00085242	novel_gene_chr3_63392	NA	RO_D200	RO_D45	0.002091217072955375	141
geneComp_00072700	ENSG00000205758	CRYZL1	RO_D200	RO_D45	0.0021815850800367188	142
geneComp_00071708	ENSG00000188938	FAM120AOS	RO_D200	RO_D45	0.002483942771469107	143
geneComp_00063535	ENSG00000124767	GLO1	RO_D200	RO_D45	0.0029003249683891784	144
geneComp_00062023	ENSG00000110330	BIRC2	RO_D200	RO_D45	0.0030035399982978163	145
geneComp_00067688	ENSG00000162407	PLPP3	RO_D200	RO_D45	0.0030035399982978163	146
geneComp_00072265	ENSG00000198467	TPM2	RO_D200	RO_D45	0.003064495134384229	147
geneComp_00063997	ENSG00000129595	EPB41L4A	RO_D200	RO_D45	0.003122521700355993	148
geneComp_00066442	ENSG00000149084	HSD17B12	RO_D200	RO_D45	0.003122521700355993	149
geneComp_00063761	ENSG00000126870	DYNC2I1	RO_D200	RO_D45	0.00321702702184758	150
geneComp_00062627	ENSG00000115758	ODC1	RO_D200	RO_D45	0.0032706207585935553	151
geneComp_00060208	ENSG00000084090	STARD7	RO_D200	RO_D45	0.0033033388726418154	152
geneComp_00065367	ENSG00000139438	FAM222A	RO_D200	RO_D45	0.0033033388726418154	153
geneComp_00060693	ENSG00000100106	TRIOBP	RO_D200	RO_D45	0.003318732614286986	154
geneComp_00061584	ENSG00000106105	GARS1	RO_D200	RO_D45	0.003318732614286986	155
geneComp_00064931	ENSG00000136628	EPRS1	RO_D200	RO_D45	0.003450731534074044	156
geneComp_00061207	ENSG00000103353	UBFD1	RO_D200	RO_D45	0.00347952610832246	157
geneComp_00060423	ENSG00000090060	PAPOLA	RO_D200	RO_D45	0.0034811073013273626	158
geneComp_00060506	ENSG00000092200	RPGRIP1	RO_D200	RO_D45	0.0035216153736530517	159
geneComp_00060427	ENSG00000090238	YPEL3	RO_D200	RO_D45	0.0035240141742123652	160
geneComp_00061739	ENSG00000107679	PLEKHA1	RO_D200	RO_D45	0.0035627246061126915	161
geneComp_00067602	ENSG00000161547	SRSF2	RO_D200	RO_D45	0.003587646687550671	162
geneComp_00064845	ENSG00000136021	SCYL2	RO_D200	RO_D45	0.0036270790611227814	163
geneComp_00067462	ENSG00000160111	CPAMD8	RO_D200	RO_D45	0.0037821172289110435	164
geneComp_00063832	ENSG00000127914	AKAP9	RO_D200	RO_D45	0.00399457238607524	165
geneComp_00059040	ENSG00000011295	TTC19	RO_D200	RO_D45	0.004002915937454014	166
geneComp_00072152	ENSG00000197892	KIF13B	RO_D200	RO_D45	0.004095147431558609	167
geneComp_00060417	ENSG00000089902	RCOR1	RO_D200	RO_D45	0.0041402275371473845	168
geneComp_00059986	ENSG00000077044	DGKD	RO_D200	RO_D45	0.00418088018081494	169
geneComp_00062765	ENSG00000116871	MAP7D1	RO_D200	RO_D45	0.00418088018081494	170
geneComp_00067497	ENSG00000160299	PCNT	RO_D200	RO_D45	0.00418088018081494	171
geneComp_00069324	ENSG00000170633	RNF34	RO_D200	RO_D45	0.004261418333928168	172
geneComp_00067558	ENSG00000160877	NACC1	RO_D200	RO_D45	0.004313159594841669	173
geneComp_00062966	ENSG00000119185	ITGB1BP1	RO_D200	RO_D45	0.004327365124681684	174
geneComp_00061110	ENSG00000102710	SUPT20H	RO_D200	RO_D45	0.0044140184432408395	175
geneComp_00063811	ENSG00000127564	PKMYT1	RO_D200	RO_D45	0.004458181458388693	176
geneComp_00064419	ENSG00000132964	CDK8	RO_D200	RO_D45	0.004591612320403329	177
geneComp_00069817	ENSG00000173933	RBM4	RO_D200	RO_D45	0.004663324321571051	178
geneComp_00062933	ENSG00000118707	TGIF2	RO_D200	RO_D45	0.005283489939125789	179
geneComp_00068748	ENSG00000167470	MIDN	RO_D200	RO_D45	0.0053084832874428	180
geneComp_00060994	ENSG00000101596	SMCHD1	RO_D200	RO_D45	0.005465931938627233	181
geneComp_00065957	ENSG00000144381	HSPD1	RO_D200	RO_D45	0.005484964549925188	182
geneComp_00068658	ENSG00000166900	STX3	RO_D200	RO_D45	0.005497409160217165	183
geneComp_00063975	ENSG00000129351	ILF3	RO_D200	RO_D45	0.005551331031690499	184
geneComp_00061622	ENSG00000106443	PHF14	RO_D200	RO_D45	0.005593527076914413	185
geneComp_00063791	ENSG00000127337	YEATS4	RO_D200	RO_D45	0.005593527076914413	186
geneComp_00065871	ENSG00000143740	SNAP47	RO_D200	RO_D45	0.005702325848843768	187
geneComp_00065044	ENSG00000137218	FRS3	RO_D200	RO_D45	0.005706719187889758	188
geneComp_00074415	ENSG00000236859	NIFK-AS1	RO_D200	RO_D45	0.005770549264394332	189
geneComp_00068250	ENSG00000164830	OXR1	RO_D200	RO_D45	0.005893388517143974	190
geneComp_00065903	ENSG00000143889	HNRNPLL	RO_D200	RO_D45	0.005934906439172341	191
geneComp_00065471	ENSG00000140391	TSPAN3	RO_D200	RO_D45	0.0060400028271610845	192
geneComp_00067750	ENSG00000162704	ARPC5	RO_D200	RO_D45	0.0060739983868235625	193
geneComp_00067058	ENSG00000155957	TMBIM4	RO_D200	RO_D45	0.006231792127567135	194
geneComp_00058839	ENSG00000004534	RBM6	RO_D200	RO_D45	0.006254095411011298	195
geneComp_00070920	ENSG00000183255	PTTG1IP	RO_D200	RO_D45	0.006285756211908597	196
geneComp_00072945	ENSG00000214046	SMIM7	RO_D200	RO_D45	0.00630256535745885	197
geneComp_00063067	ENSG00000119953	SMNDC1	RO_D200	RO_D45	0.006393929950945014	198
geneComp_00067103	ENSG00000156381	ANKRD9	RO_D200	RO_D45	0.006428395746392233	199
geneComp_00067364	ENSG00000159082	SYNJ1	RO_D200	RO_D45	0.006440413673617792	200
geneComp_00060958	ENSG00000101361	NOP56	RO_D200	RO_D45	0.006467415845148537	201
geneComp_00063721	ENSG00000126351	THRA	RO_D200	RO_D45	0.006467415845148537	202
geneComp_00059478	ENSG00000058272	PPP1R12A	RO_D200	RO_D45	0.006482903551255088	203
geneComp_00061199	ENSG00000103274	NUBP1	RO_D200	RO_D45	0.006695732652904141	204
geneComp_00063327	ENSG00000122778	KIAA1549	RO_D200	RO_D45	0.006788589785256982	205
geneComp_00068581	ENSG00000166482	MFAP4	RO_D200	RO_D45	0.006976403776806769	206
geneComp_00071177	ENSG00000185070	FLRT2	RO_D200	RO_D45	0.0070790805452187215	207
geneComp_00067293	ENSG00000158292	GPR153	RO_D200	RO_D45	0.0070987590221448	208
geneComp_00063349	ENSG00000123080	CDKN2C	RO_D200	RO_D45	0.007401353237762765	209
geneComp_00060486	ENSG00000091651	ORC6	RO_D200	RO_D45	0.007500186878997729	210
geneComp_00069687	ENSG00000173020	GRK2	RO_D200	RO_D45	0.0076788426365237555	211
geneComp_00068078	ENSG00000164080	RAD54L2	RO_D200	RO_D45	0.007723724059109028	212
geneComp_00060834	ENSG00000100596	SPTLC2	RO_D200	RO_D45	0.007772541295599162	213
geneComp_00068060	ENSG00000164040	PGRMC2	RO_D200	RO_D45	0.007791632763180195	214
geneComp_00072317	ENSG00000198715	GLMP	RO_D200	RO_D45	0.007807865614771547	215
geneComp_00073785	ENSG00000229833	PET100	RO_D200	RO_D45	0.007939429065030005	216
geneComp_00063838	ENSG00000127948	POR	RO_D200	RO_D45	0.008190195818998203	217
geneComp_00067237	ENSG00000157778	PSMG3	RO_D200	RO_D45	0.00834598168107433	218
geneComp_00069633	ENSG00000172663	TMEM134	RO_D200	RO_D45	0.008668802481346431	219
geneComp_00072678	ENSG00000205476	CCDC85C	RO_D200	RO_D45	0.008668802481346431	220
geneComp_00081427	novel_gene_chr11_141227	NA	RO_D200	RO_D45	0.008668802481346431	221
geneComp_00061189	ENSG00000103245	CIAO3	RO_D200	RO_D45	0.008872688406525981	222
geneComp_00061423	ENSG00000105290	APLP1	RO_D200	RO_D45	0.009108766221408032	223
geneComp_00069665	ENSG00000172845	SP3	RO_D200	RO_D45	0.009108766221408032	224
geneComp_00062477	ENSG00000114646	CSPG5	RO_D200	RO_D45	0.009806861674752351	225
geneComp_00062424	ENSG00000114026	OGG1	RO_D200	RO_D45	0.009848839588836297	226
geneComp_00064484	ENSG00000133612	AGAP3	RO_D200	RO_D45	0.009910438798974758	227
geneComp_00060921	ENSG00000101191	DIDO1	RO_D200	RO_D45	0.010163293998749942	228
geneComp_00065998	ENSG00000144674	GOLGA4	RO_D200	RO_D45	0.01044353409700329	229
geneComp_00070280	ENSG00000177707	NECTIN3	RO_D200	RO_D45	0.010476797000310048	230
geneComp_00067553	ENSG00000160813	PPP1R35	RO_D200	RO_D45	0.01118777279235503	231
geneComp_00060504	ENSG00000092148	HECTD1	RO_D200	RO_D45	0.011195068455675625	232
geneComp_00069417	ENSG00000171241	SHCBP1	RO_D200	RO_D45	0.011195068455675625	233
geneComp_00060270	ENSG00000086475	SEPHS1	RO_D200	RO_D45	0.01132138068976708	234
geneComp_00064075	ENSG00000130413	STK33	RO_D200	RO_D45	0.01132138068976708	235
geneComp_00070122	ENSG00000176393	RNPEP	RO_D200	RO_D45	0.01132138068976708	236
geneComp_00061173	ENSG00000103148	NPRL3	RO_D200	RO_D45	0.011417424696199512	237
geneComp_00063176	ENSG00000120948	TARDBP	RO_D200	RO_D45	0.011431740430028849	238
geneComp_00070252	ENSG00000177542	SLC25A22	RO_D200	RO_D45	0.011431740430028849	239
geneComp_00058891	ENSG00000006007	GDE1	RO_D200	RO_D45	0.01148197411773692	240
geneComp_00062788	ENSG00000117054	ACADM	RO_D200	RO_D45	0.01148197411773692	241
geneComp_00060317	ENSG00000087365	SF3B2	RO_D200	RO_D45	0.011734850253658214	242
geneComp_00067400	ENSG00000159346	ADIPOR1	RO_D200	RO_D45	0.011734850253658214	243
geneComp_00068612	ENSG00000166681	BEX3	RO_D200	RO_D45	0.011734850253658214	244
geneComp_00070164	ENSG00000176788	BASP1	RO_D200	RO_D45	0.011815173474323204	245
geneComp_00069158	ENSG00000169682	SPNS1	RO_D200	RO_D45	0.011911038770425085	246
geneComp_00062367	ENSG00000113407	TARS1	RO_D200	RO_D45	0.012105184313478753	247
geneComp_00064859	ENSG00000136108	CKAP2	RO_D200	RO_D45	0.012501452865706975	248
geneComp_00062485	ENSG00000114735	HEMK1	RO_D200	RO_D45	0.01252144960516903	249
geneComp_00059352	ENSG00000048545	GUCA1A	RO_D200	RO_D45	0.012673732207227246	250
geneComp_00071969	ENSG00000196961	AP2A1	RO_D200	RO_D45	0.012991607480578564	251
geneComp_00061520	ENSG00000105767	CADM4	RO_D200	RO_D45	0.013125622545240297	252
geneComp_00063642	ENSG00000125772	GPCPD1	RO_D200	RO_D45	0.013125622545240297	253
geneComp_00059817	ENSG00000071994	PDCD2	RO_D200	RO_D45	0.013424929770257001	254
geneComp_00065568	ENSG00000141258	SGSM2	RO_D200	RO_D45	0.013567603241311591	255
geneComp_00059778	ENSG00000070729	CNGB1	RO_D200	RO_D45	0.013649383485431796	256
geneComp_00059099	ENSG00000015171	ZMYND11	RO_D200	RO_D45	0.013666293614736128	257
geneComp_00065165	ENSG00000138032	PPM1B	RO_D200	RO_D45	0.014523926493412727	258
geneComp_00065092	ENSG00000137601	NEK1	RO_D200	RO_D45	0.014663512941213479	259
geneComp_00068236	ENSG00000164742	ADCY1	RO_D200	RO_D45	0.014663512941213479	260
geneComp_00067176	ENSG00000157110	RBPMS	RO_D200	RO_D45	0.014692447987998404	261
geneComp_00075006	ENSG00000246922	UBAP1L	RO_D200	RO_D45	0.015019154915275699	262
geneComp_00062673	ENSG00000116117	PARD3B	RO_D200	RO_D45	0.015049478975962911	263
geneComp_00061303	ENSG00000104412	EMC2	RO_D200	RO_D45	0.015050713597075029	264
geneComp_00059682	ENSG00000067445	TRO	RO_D200	RO_D45	0.015098209675693072	265
geneComp_00064277	ENSG00000131876	SNRPA1	RO_D200	RO_D45	0.01515358839069289	266
geneComp_00070647	ENSG00000180902	D2HGDH	RO_D200	RO_D45	0.015215072397749291	267
geneComp_00064366	ENSG00000132623	ANKEF1	RO_D200	RO_D45	0.015259871111436871	268
geneComp_00063431	ENSG00000123983	ACSL3	RO_D200	RO_D45	0.015548561697499451	269
geneComp_00083633	novel_gene_chr19_65436	NA	RO_D200	RO_D45	0.01588886733422966	270
geneComp_00060152	ENSG00000082146	STRADB	RO_D200	RO_D45	0.01588947582884851	271
geneComp_00061625	ENSG00000106462	EZH2	RO_D200	RO_D45	0.01588947582884851	272
geneComp_00070777	ENSG00000182196	ARL6IP4	RO_D200	RO_D45	0.01588947582884851	273
geneComp_00059245	ENSG00000035687	ADSS2	RO_D200	RO_D45	0.01630123654379106	274
geneComp_00066652	ENSG00000151503	NCAPD3	RO_D200	RO_D45	0.01665211740063602	275
geneComp_00060891	ENSG00000101003	GINS1	RO_D200	RO_D45	0.016762849973524716	276
geneComp_00062392	ENSG00000113648	MACROH2A1	RO_D200	RO_D45	0.016777223993932833	277
geneComp_00060425	ENSG00000090097	PCBP4	RO_D200	RO_D45	0.016829188907132173	278
geneComp_00061907	ENSG00000109083	IFT20	RO_D200	RO_D45	0.01715503854890515	279
geneComp_00058867	ENSG00000005194	CIAPIN1	RO_D200	RO_D45	0.01716535964261857	280
geneComp_00063053	ENSG00000119878	CRIPT	RO_D200	RO_D45	0.01716535964261857	281
geneComp_00064284	ENSG00000131966	ACTR10	RO_D200	RO_D45	0.01716535964261857	282
geneComp_00064746	ENSG00000135476	ESPL1	RO_D200	RO_D45	0.01716535964261857	283
geneComp_00060563	ENSG00000095574	IKZF5	RO_D200	RO_D45	0.017204131590524932	284
geneComp_00071167	ENSG00000185024	BRF1	RO_D200	RO_D45	0.017325839189706416	285
geneComp_00060932	ENSG00000101224	CDC25B	RO_D200	RO_D45	0.017399776187122403	286
geneComp_00069496	ENSG00000171735	CAMTA1	RO_D200	RO_D45	0.017515565472488653	287
geneComp_00061379	ENSG00000104973	MED25	RO_D200	RO_D45	0.017737502546867307	288
geneComp_00060645	ENSG00000099889	ARVCF	RO_D200	RO_D45	0.017745588462024148	289
geneComp_00062687	ENSG00000116198	CEP104	RO_D200	RO_D45	0.017745588462024148	290
