gene_ref	gene_id	gene_name	condition_1	condition_2	isoformUpregulated	isoformDownregulated	iso_ref_up	iso_ref_down	featureCompared	isoformsDifferent	switchConsequence
geneComp_00000064	ENSG00000004961	HCCS	A_RO_D200	B_RO_D100	ENST00000380763.7	ENST00000380762.5	isoComp_00000257	isoComp_00000256	ORF_seq_similarity	TRUE	ORF is longer
geneComp_00000064	ENSG00000004961	HCCS	A_RO_D200	B_RO_D100	ENST00000380763.7	ENST00000380762.5	isoComp_00000257	isoComp_00000256	NMD_status	FALSE	NA
geneComp_00000064	ENSG00000004961	HCCS	A_RO_D200	B_RO_D100	ENST00000380763.7	ENST00000380762.5	isoComp_00000257	isoComp_00000256	domains_identified	FALSE	NA
geneComp_00000064	ENSG00000004961	HCCS	A_RO_D200	B_RO_D100	ENST00000380763.7	ENST00000380762.5	isoComp_00000257	isoComp_00000256	domain_isotype	TRUE	Domain non-reference isotype loss
geneComp_00000064	ENSG00000004961	HCCS	A_RO_D200	B_RO_D100	ENST00000380763.7	ENST00000380762.5	isoComp_00000257	isoComp_00000256	signal_peptide_identified	FALSE	NA
geneComp_00000069	ENSG00000005059	MCUB	A_RO_D200	B_RO_D100	transcript106835.chr4.nic	ENST00000394650.7	isoComp_00000269	isoComp_00000268	intron_retention	TRUE	Intron retention gain
geneComp_00000069	ENSG00000005059	MCUB	A_RO_D200	B_RO_D100	transcript106835.chr4.nic	ENST00000394650.7	isoComp_00000269	isoComp_00000268	coding_potential	FALSE	NA
geneComp_00000069	ENSG00000005059	MCUB	A_RO_D200	B_RO_D100	transcript106835.chr4.nic	ENST00000394650.7	isoComp_00000269	isoComp_00000268	ORF_seq_similarity	TRUE	ORF is shorter
geneComp_00000069	ENSG00000005059	MCUB	A_RO_D200	B_RO_D100	transcript106835.chr4.nic	ENST00000394650.7	isoComp_00000269	isoComp_00000268	NMD_status	TRUE	NMD sensitive
geneComp_00000069	ENSG00000005059	MCUB	A_RO_D200	B_RO_D100	transcript106835.chr4.nic	ENST00000394650.7	isoComp_00000269	isoComp_00000268	domains_identified	FALSE	NA
geneComp_00000069	ENSG00000005059	MCUB	A_RO_D200	B_RO_D100	transcript106835.chr4.nic	ENST00000394650.7	isoComp_00000269	isoComp_00000268	domain_isotype	FALSE	NA
geneComp_00000069	ENSG00000005059	MCUB	A_RO_D200	B_RO_D100	transcript106835.chr4.nic	ENST00000394650.7	isoComp_00000269	isoComp_00000268	signal_peptide_identified	FALSE	NA
geneComp_00000084	ENSG00000005339	CREBBP	A_RO_D200	B_RO_D100	ENST00000262367.10	transcript17664.chr16.nic	isoComp_00000334	isoComp_00000336	intron_retention	FALSE	NA
geneComp_00000084	ENSG00000005339	CREBBP	A_RO_D200	B_RO_D100	ENST00000262367.10	transcript17664.chr16.nic	isoComp_00000334	isoComp_00000336	coding_potential	FALSE	NA
geneComp_00000084	ENSG00000005339	CREBBP	A_RO_D200	B_RO_D100	ENST00000262367.10	transcript17664.chr16.nic	isoComp_00000334	isoComp_00000336	ORF_seq_similarity	TRUE	ORF is longer
geneComp_00000084	ENSG00000005339	CREBBP	A_RO_D200	B_RO_D100	ENST00000262367.10	transcript17664.chr16.nic	isoComp_00000334	isoComp_00000336	NMD_status	FALSE	NA
geneComp_00000084	ENSG00000005339	CREBBP	A_RO_D200	B_RO_D100	ENST00000262367.10	transcript17664.chr16.nic	isoComp_00000334	isoComp_00000336	domains_identified	FALSE	NA
geneComp_00000084	ENSG00000005339	CREBBP	A_RO_D200	B_RO_D100	ENST00000262367.10	transcript17664.chr16.nic	isoComp_00000334	isoComp_00000336	domain_isotype	FALSE	NA
geneComp_00000084	ENSG00000005339	CREBBP	A_RO_D200	B_RO_D100	ENST00000262367.10	transcript17664.chr16.nic	isoComp_00000334	isoComp_00000336	signal_peptide_identified	FALSE	NA
geneComp_00000097	ENSG00000005810	MYCBP2	A_RO_D200	B_RO_D100	transcript57477.chr13.nnic	transcript57456.chr13.nic	isoComp_00000389	isoComp_00000388	intron_retention	FALSE	NA
geneComp_00000097	ENSG00000005810	MYCBP2	A_RO_D200	B_RO_D100	transcript57477.chr13.nnic	transcript57456.chr13.nic	isoComp_00000389	isoComp_00000388	coding_potential	FALSE	NA
geneComp_00000097	ENSG00000005810	MYCBP2	A_RO_D200	B_RO_D100	transcript57477.chr13.nnic	transcript57456.chr13.nic	isoComp_00000389	isoComp_00000388	ORF_seq_similarity	TRUE	ORF is shorter
geneComp_00000097	ENSG00000005810	MYCBP2	A_RO_D200	B_RO_D100	transcript57477.chr13.nnic	transcript57456.chr13.nic	isoComp_00000389	isoComp_00000388	NMD_status	FALSE	NA
geneComp_00000097	ENSG00000005810	MYCBP2	A_RO_D200	B_RO_D100	transcript57477.chr13.nnic	transcript57456.chr13.nic	isoComp_00000389	isoComp_00000388	domains_identified	TRUE	Domain loss
geneComp_00000097	ENSG00000005810	MYCBP2	A_RO_D200	B_RO_D100	transcript57477.chr13.nnic	transcript57456.chr13.nic	isoComp_00000389	isoComp_00000388	domain_isotype	FALSE	NA
geneComp_00000097	ENSG00000005810	MYCBP2	A_RO_D200	B_RO_D100	transcript57477.chr13.nnic	transcript57456.chr13.nic	isoComp_00000389	isoComp_00000388	signal_peptide_identified	TRUE	Signal peptide gain
geneComp_00000119	ENSG00000006283	CACNA1G	A_RO_D200	B_RO_D100	transcript143426.chr17.nnic	transcript142763.chr17.nnic	isoComp_00000466	isoComp_00000464	intron_retention	FALSE	NA
geneComp_00000119	ENSG00000006283	CACNA1G	A_RO_D200	B_RO_D100	transcript143426.chr17.nnic	transcript142763.chr17.nnic	isoComp_00000466	isoComp_00000464	coding_potential	FALSE	NA
geneComp_00000119	ENSG00000006283	CACNA1G	A_RO_D200	B_RO_D100	transcript143426.chr17.nnic	transcript142763.chr17.nnic	isoComp_00000466	isoComp_00000464	ORF_seq_similarity	TRUE	ORF is shorter
geneComp_00000119	ENSG00000006283	CACNA1G	A_RO_D200	B_RO_D100	transcript143426.chr17.nnic	transcript142763.chr17.nnic	isoComp_00000466	isoComp_00000464	NMD_status	FALSE	NA
geneComp_00000119	ENSG00000006283	CACNA1G	A_RO_D200	B_RO_D100	transcript143426.chr17.nnic	transcript142763.chr17.nnic	isoComp_00000466	isoComp_00000464	domains_identified	TRUE	Domain loss
geneComp_00000119	ENSG00000006283	CACNA1G	A_RO_D200	B_RO_D100	transcript143426.chr17.nnic	transcript142763.chr17.nnic	isoComp_00000466	isoComp_00000464	domain_isotype	FALSE	NA
geneComp_00000119	ENSG00000006283	CACNA1G	A_RO_D200	B_RO_D100	transcript143426.chr17.nnic	transcript142763.chr17.nnic	isoComp_00000466	isoComp_00000464	signal_peptide_identified	FALSE	NA
geneComp_00000179	ENSG00000008083	JARID2	A_RO_D200	B_RO_D100	ENST00000341776.7	transcript13812.chr6.nic	isoComp_00000699	isoComp_00000701	intron_retention	FALSE	NA
geneComp_00000179	ENSG00000008083	JARID2	A_RO_D200	B_RO_D100	ENST00000341776.7	transcript13812.chr6.nic	isoComp_00000699	isoComp_00000701	coding_potential	FALSE	NA
geneComp_00000179	ENSG00000008083	JARID2	A_RO_D200	B_RO_D100	ENST00000341776.7	transcript13812.chr6.nic	isoComp_00000699	isoComp_00000701	ORF_seq_similarity	TRUE	ORF is longer
geneComp_00000179	ENSG00000008083	JARID2	A_RO_D200	B_RO_D100	ENST00000341776.7	transcript13812.chr6.nic	isoComp_00000699	isoComp_00000701	NMD_status	FALSE	NA
geneComp_00000179	ENSG00000008083	JARID2	A_RO_D200	B_RO_D100	ENST00000341776.7	transcript13812.chr6.nic	isoComp_00000699	isoComp_00000701	domains_identified	FALSE	NA
geneComp_00000179	ENSG00000008083	JARID2	A_RO_D200	B_RO_D100	ENST00000341776.7	transcript13812.chr6.nic	isoComp_00000699	isoComp_00000701	domain_isotype	FALSE	NA
geneComp_00000179	ENSG00000008083	JARID2	A_RO_D200	B_RO_D100	ENST00000341776.7	transcript13812.chr6.nic	isoComp_00000699	isoComp_00000701	signal_peptide_identified	FALSE	NA
geneComp_00000210	ENSG00000009413	REV3L	A_RO_D200	B_RO_D100	ENST00000368802.8	transcript130948.chr6.nic	isoComp_00000807	isoComp_00000809	intron_retention	TRUE	Intron retention loss
geneComp_00000210	ENSG00000009413	REV3L	A_RO_D200	B_RO_D100	ENST00000368802.8	transcript130948.chr6.nic	isoComp_00000807	isoComp_00000809	coding_potential	FALSE	NA
geneComp_00000210	ENSG00000009413	REV3L	A_RO_D200	B_RO_D100	ENST00000368802.8	transcript130948.chr6.nic	isoComp_00000807	isoComp_00000809	ORF_seq_similarity	TRUE	ORF is longer
geneComp_00000210	ENSG00000009413	REV3L	A_RO_D200	B_RO_D100	ENST00000368802.8	transcript130948.chr6.nic	isoComp_00000807	isoComp_00000809	NMD_status	FALSE	NA
geneComp_00000210	ENSG00000009413	REV3L	A_RO_D200	B_RO_D100	ENST00000368802.8	transcript130948.chr6.nic	isoComp_00000807	isoComp_00000809	domains_identified	FALSE	NA
geneComp_00000210	ENSG00000009413	REV3L	A_RO_D200	B_RO_D100	ENST00000368802.8	transcript130948.chr6.nic	isoComp_00000807	isoComp_00000809	domain_isotype	FALSE	NA
geneComp_00000210	ENSG00000009413	REV3L	A_RO_D200	B_RO_D100	ENST00000368802.8	transcript130948.chr6.nic	isoComp_00000807	isoComp_00000809	signal_peptide_identified	FALSE	NA
geneComp_00000217	ENSG00000009954	BAZ1B	A_RO_D200	B_RO_D100	ENST00000339594.9	ENST00000404251.1	isoComp_00000835	isoComp_00000836	intron_retention	TRUE	Intron retention loss
geneComp_00000217	ENSG00000009954	BAZ1B	A_RO_D200	B_RO_D100	ENST00000339594.9	ENST00000404251.1	isoComp_00000835	isoComp_00000836	coding_potential	FALSE	NA
geneComp_00000217	ENSG00000009954	BAZ1B	A_RO_D200	B_RO_D100	ENST00000339594.9	ENST00000404251.1	isoComp_00000835	isoComp_00000836	ORF_seq_similarity	FALSE	NA
geneComp_00000217	ENSG00000009954	BAZ1B	A_RO_D200	B_RO_D100	ENST00000339594.9	ENST00000404251.1	isoComp_00000835	isoComp_00000836	NMD_status	FALSE	NA
geneComp_00000217	ENSG00000009954	BAZ1B	A_RO_D200	B_RO_D100	ENST00000339594.9	ENST00000404251.1	isoComp_00000835	isoComp_00000836	domains_identified	FALSE	NA
geneComp_00000217	ENSG00000009954	BAZ1B	A_RO_D200	B_RO_D100	ENST00000339594.9	ENST00000404251.1	isoComp_00000835	isoComp_00000836	domain_isotype	FALSE	NA
geneComp_00000217	ENSG00000009954	BAZ1B	A_RO_D200	B_RO_D100	ENST00000339594.9	ENST00000404251.1	isoComp_00000835	isoComp_00000836	signal_peptide_identified	FALSE	NA
geneComp_00000257	ENSG00000011243	AKAP8L	A_RO_D200	B_RO_D100	transcript84434.chr19.nnic	transcript86534.chr19.nic	isoComp_00001013	isoComp_00001015	intron_retention	FALSE	NA
geneComp_00000257	ENSG00000011243	AKAP8L	A_RO_D200	B_RO_D100	transcript84434.chr19.nnic	transcript86534.chr19.nic	isoComp_00001013	isoComp_00001015	coding_potential	FALSE	NA
geneComp_00000257	ENSG00000011243	AKAP8L	A_RO_D200	B_RO_D100	transcript84434.chr19.nnic	transcript86534.chr19.nic	isoComp_00001013	isoComp_00001015	ORF_seq_similarity	TRUE	ORF is longer
geneComp_00000257	ENSG00000011243	AKAP8L	A_RO_D200	B_RO_D100	transcript84434.chr19.nnic	transcript86534.chr19.nic	isoComp_00001013	isoComp_00001015	NMD_status	FALSE	NA
geneComp_00000257	ENSG00000011243	AKAP8L	A_RO_D200	B_RO_D100	transcript84434.chr19.nnic	transcript86534.chr19.nic	isoComp_00001013	isoComp_00001015	domains_identified	FALSE	NA
geneComp_00000257	ENSG00000011243	AKAP8L	A_RO_D200	B_RO_D100	transcript84434.chr19.nnic	transcript86534.chr19.nic	isoComp_00001013	isoComp_00001015	domain_isotype	FALSE	NA
geneComp_00000257	ENSG00000011243	AKAP8L	A_RO_D200	B_RO_D100	transcript84434.chr19.nnic	transcript86534.chr19.nic	isoComp_00001013	isoComp_00001015	signal_peptide_identified	FALSE	NA
geneComp_00000267	ENSG00000011422	PLAUR	A_RO_D200	B_RO_D100	transcript185523.chr19.nnic	ENST00000340093.8	isoComp_00001064	isoComp_00001063	intron_retention	FALSE	NA
geneComp_00000267	ENSG00000011422	PLAUR	A_RO_D200	B_RO_D100	transcript185523.chr19.nnic	ENST00000340093.8	isoComp_00001064	isoComp_00001063	coding_potential	FALSE	NA
geneComp_00000267	ENSG00000011422	PLAUR	A_RO_D200	B_RO_D100	transcript185523.chr19.nnic	ENST00000340093.8	isoComp_00001064	isoComp_00001063	ORF_seq_similarity	FALSE	NA
geneComp_00000267	ENSG00000011422	PLAUR	A_RO_D200	B_RO_D100	transcript185523.chr19.nnic	ENST00000340093.8	isoComp_00001064	isoComp_00001063	NMD_status	FALSE	NA
geneComp_00000267	ENSG00000011422	PLAUR	A_RO_D200	B_RO_D100	transcript185523.chr19.nnic	ENST00000340093.8	isoComp_00001064	isoComp_00001063	domains_identified	FALSE	NA
geneComp_00000267	ENSG00000011422	PLAUR	A_RO_D200	B_RO_D100	transcript185523.chr19.nnic	ENST00000340093.8	isoComp_00001064	isoComp_00001063	domain_isotype	FALSE	NA
geneComp_00000267	ENSG00000011422	PLAUR	A_RO_D200	B_RO_D100	transcript185523.chr19.nnic	ENST00000340093.8	isoComp_00001064	isoComp_00001063	signal_peptide_identified	TRUE	Signal peptide loss
geneComp_00000303	ENSG00000013523	ANGEL1	A_RO_D200	B_RO_D100	transcript94262.chr14.nic	ENST00000251089.8	isoComp_00001202	isoComp_00001200	intron_retention	TRUE	Intron retention switch
geneComp_00000303	ENSG00000013523	ANGEL1	A_RO_D200	B_RO_D100	transcript94262.chr14.nic	ENST00000251089.8	isoComp_00001202	isoComp_00001200	coding_potential	FALSE	NA
geneComp_00000303	ENSG00000013523	ANGEL1	A_RO_D200	B_RO_D100	transcript94262.chr14.nic	ENST00000251089.8	isoComp_00001202	isoComp_00001200	ORF_seq_similarity	TRUE	ORF is shorter
geneComp_00000303	ENSG00000013523	ANGEL1	A_RO_D200	B_RO_D100	transcript94262.chr14.nic	ENST00000251089.8	isoComp_00001202	isoComp_00001200	NMD_status	TRUE	NMD sensitive
geneComp_00000303	ENSG00000013523	ANGEL1	A_RO_D200	B_RO_D100	transcript94262.chr14.nic	ENST00000251089.8	isoComp_00001202	isoComp_00001200	domains_identified	FALSE	NA
geneComp_00000303	ENSG00000013523	ANGEL1	A_RO_D200	B_RO_D100	transcript94262.chr14.nic	ENST00000251089.8	isoComp_00001202	isoComp_00001200	domain_isotype	FALSE	NA
geneComp_00000303	ENSG00000013523	ANGEL1	A_RO_D200	B_RO_D100	transcript94262.chr14.nic	ENST00000251089.8	isoComp_00001202	isoComp_00001200	signal_peptide_identified	FALSE	NA
geneComp_00000310	ENSG00000013810	TACC3	A_RO_D200	B_RO_D100	ENST00000313288.9	transcript9056.chr4.nnic	isoComp_00001233	isoComp_00001236	intron_retention	FALSE	NA
geneComp_00000310	ENSG00000013810	TACC3	A_RO_D200	B_RO_D100	ENST00000313288.9	transcript9056.chr4.nnic	isoComp_00001233	isoComp_00001236	coding_potential	TRUE	Transcript is coding
geneComp_00000310	ENSG00000013810	TACC3	A_RO_D200	B_RO_D100	ENST00000313288.9	transcript9056.chr4.nnic	isoComp_00001233	isoComp_00001236	ORF_seq_similarity	TRUE	Complete ORF gain
geneComp_00000310	ENSG00000013810	TACC3	A_RO_D200	B_RO_D100	ENST00000313288.9	transcript9056.chr4.nnic	isoComp_00001233	isoComp_00001236	NMD_status	NA	NA
geneComp_00000310	ENSG00000013810	TACC3	A_RO_D200	B_RO_D100	ENST00000313288.9	transcript9056.chr4.nnic	isoComp_00001233	isoComp_00001236	domains_identified	TRUE	Domain gain
geneComp_00000310	ENSG00000013810	TACC3	A_RO_D200	B_RO_D100	ENST00000313288.9	transcript9056.chr4.nnic	isoComp_00001233	isoComp_00001236	domain_isotype	FALSE	NA
geneComp_00000310	ENSG00000013810	TACC3	A_RO_D200	B_RO_D100	ENST00000313288.9	transcript9056.chr4.nnic	isoComp_00001233	isoComp_00001236	signal_peptide_identified	FALSE	NA
geneComp_00000314	ENSG00000014216	CAPN1	A_RO_D200	B_RO_D100	ENST00000279247.11	transcript98177.chr11.nic	isoComp_00001244	isoComp_00001248	intron_retention	TRUE	Intron retention loss
geneComp_00000314	ENSG00000014216	CAPN1	A_RO_D200	B_RO_D100	ENST00000279247.11	transcript98177.chr11.nic	isoComp_00001244	isoComp_00001248	coding_potential	FALSE	NA
geneComp_00000314	ENSG00000014216	CAPN1	A_RO_D200	B_RO_D100	ENST00000279247.11	transcript98177.chr11.nic	isoComp_00001244	isoComp_00001248	ORF_seq_similarity	TRUE	ORF is longer
geneComp_00000314	ENSG00000014216	CAPN1	A_RO_D200	B_RO_D100	ENST00000279247.11	transcript98177.chr11.nic	isoComp_00001244	isoComp_00001248	NMD_status	FALSE	NA
geneComp_00000314	ENSG00000014216	CAPN1	A_RO_D200	B_RO_D100	ENST00000279247.11	transcript98177.chr11.nic	isoComp_00001244	isoComp_00001248	domains_identified	TRUE	Domain gain
geneComp_00000314	ENSG00000014216	CAPN1	A_RO_D200	B_RO_D100	ENST00000279247.11	transcript98177.chr11.nic	isoComp_00001244	isoComp_00001248	domain_isotype	TRUE	Domain non-reference isotype loss
geneComp_00000314	ENSG00000014216	CAPN1	A_RO_D200	B_RO_D100	ENST00000279247.11	transcript98177.chr11.nic	isoComp_00001244	isoComp_00001248	signal_peptide_identified	FALSE	NA
geneComp_00000322	ENSG00000015171	ZMYND11	A_RO_D200	B_RO_D100	ENST00000381591.5	ENST00000704307.1	isoComp_00001276	isoComp_00001281	intron_retention	FALSE	NA
geneComp_00000322	ENSG00000015171	ZMYND11	A_RO_D200	B_RO_D100	ENST00000381591.5	ENST00000704307.1	isoComp_00001276	isoComp_00001281	coding_potential	FALSE	NA
geneComp_00000322	ENSG00000015171	ZMYND11	A_RO_D200	B_RO_D100	ENST00000381591.5	ENST00000704307.1	isoComp_00001276	isoComp_00001281	ORF_seq_similarity	TRUE	ORF is longer
geneComp_00000322	ENSG00000015171	ZMYND11	A_RO_D200	B_RO_D100	ENST00000381591.5	ENST00000704307.1	isoComp_00001276	isoComp_00001281	NMD_status	FALSE	NA
geneComp_00000322	ENSG00000015171	ZMYND11	A_RO_D200	B_RO_D100	ENST00000381591.5	ENST00000704307.1	isoComp_00001276	isoComp_00001281	domains_identified	TRUE	Domain gain
geneComp_00000322	ENSG00000015171	ZMYND11	A_RO_D200	B_RO_D100	ENST00000381591.5	ENST00000704307.1	isoComp_00001276	isoComp_00001281	domain_isotype	FALSE	NA
geneComp_00000322	ENSG00000015171	ZMYND11	A_RO_D200	B_RO_D100	ENST00000381591.5	ENST00000704307.1	isoComp_00001276	isoComp_00001281	signal_peptide_identified	FALSE	NA
