seq_id,aln_start,aln_end,env_start,env_end,hmm_acc,hmm_name,type,hmm_start,hmm_end,hmm_length,score,evalue,significance,clan
BambuTx5,306,340,303,340,PF00400.37,WD40,Repeat,5,39,39,27.8,3e-06,1,CL0186
BambuTx87,105,349,105,349,PF00102.32,Y_phosphatase,Domain,1,234,234,299.7,1.8e-89,1,CL0031
BambuTx87,406,639,406,640,PF00102.32,Y_phosphatase,Domain,1,233,234,212.7,6.5e-63,1,CL0031
BambuTx93,32,54,29,54,PF10580.14,Neuromodulin_N,Domain,8,31,31,47.1,2e-12,1,No_Clan
BambuTx93,55,75,55,75,PF00612.32,IQ,Motif,1,21,21,26.2,4.7e-06,1,CL0220
BambuTx93,90,261,90,261,PF06614.16,Neuromodulin,Family,1,175,175,269.1,2.5e-80,1,CL0756
BambuTx98,32,371,31,371,PF05208.18,ALG3,Family,21,358,358,462.4,1.5e-138,1,CL0111
BambuTx99,1,273,1,273,PF15010.11,FAM131,Family,1,290,290,466.9,4.5e-140,1,No_Clan
ENST00000003302.8,19,64,19,65,PF22566.1,UBA_8,Domain,1,45,46,56.8,1.6e-15,1,CL0214
ENST00000003302.8,74,126,74,126,PF21909.1,USP_UIM_N,Domain,1,53,53,99.9,7.7e-29,1,CL0702
ENST00000003302.8,162,647,162,647,PF00443.34,UCH,Family,1,254,254,168.6,2.2e-49,1,CL0125
ENST00000003583.12,100,131,100,132,PF07004.17,SHIPPO-rpt,Repeat,1,32,33,9.6,2.7,1,No_Clan
ENST00000003583.12,140,170,140,171,PF07004.17,SHIPPO-rpt,Repeat,1,32,33,13.7,0.13,1,No_Clan
ENST00000003583.12,178,210,178,213,PF07004.17,SHIPPO-rpt,Repeat,1,30,33,14.8,0.062,1,No_Clan
ENST00000003583.12,220,243,219,249,PF07004.17,SHIPPO-rpt,Repeat,2,26,33,12.4,0.35,1,No_Clan
ENST00000004531.14,74,476,74,489,PF13520.11,AA_permease_2,Family,1,377,427,167.7,4.9e-49,1,CL0062
ENST00000004531.14,596,646,596,646,PF13906.11,AA_permease_C,Domain,1,51,51,87.8,4.3e-25,1,CL0062
ENST00000007264.7,17,182,17,182,PF00849.27,PseudoU_synth_2,Family,1,152,152,75.0,8.8e-21,1,CL0649
ENST00000008440.9,45,108,45,112,PF10263.14,SprT-like,Domain,1,64,108,51.7,8e-14,1,CL0126
ENST00000008440.9,121,168,121,168,PF22934.1,SPRTN_ZBD,Family,1,48,48,91.8,2.5e-26,1,No_Clan
ENST00000009530.13,17,128,17,129,PF09307.15,MHC2-interact,Domain,1,108,109,154.9,6.6e-46,1,No_Clan
ENST00000009530.13,136,203,136,204,PF08831.15,MHCassoc_trimer,Domain,1,68,69,114.5,2.1e-33,1,No_Clan
ENST00000009530.13,224,269,208,271,PF00086.23,Thyroglobulin_1,Domain,19,65,67,56.4,1.8e-15,1,No_Clan
ENST00000010132.6,104,400,104,400,PF00069.30,Pkinase,Domain,1,263,263,183.6,5.4e-54,1,CL0016
ENST00000010404.6,17,149,16,150,PF01124.23,MAPEG,Family,2,128,129,103.9,8.1e-30,1,No_Clan
ENST00000011691.6,13,72,13,74,PF05030.17,SSXT,Family,1,60,62,111.0,1.8e-32,1,No_Clan
ENST00000012134.7,189,211,189,211,PF00096.31,zf-C2H2,Domain,1,23,23,19.0,0.0017,1,CL0361
ENST00000012134.7,222,239,217,239,PF00096.31,zf-C2H2,Domain,6,23,23,16.5,0.01,1,CL0361
ENST00000012443.9,29,61,28,61,PF00515.33,TPR_1,Repeat,2,34,34,32.7,5.1e-08,1,CL0020
ENST00000012443.9,136,228,136,228,PF08321.17,PPP5,Repeat,1,93,93,111.7,1.8e-32,1,CL0020
ENST00000012443.9,236,429,235,431,PF00149.33,Metallophos,Domain,2,189,191,139.7,1.8e-40,1,CL0163
ENST00000013125.9,20,277,20,277,PF00069.30,Pkinase,Domain,1,263,263,211.2,2.1e-62,1,CL0016
ENST00000013125.9,522,812,521,815,PF00780.27,CNH,Repeat,2,252,255,177.5,5.2e-52,1,CL0186
ENST00000042381.9,17,365,17,365,PF15903.10,PL48,Family,1,346,346,557.9,8.9e-168,1,No_Clan
ENST00000052569.10,282,359,280,360,PF00595.29,PDZ,Domain,3,80,81,62.0,6.2e-17,1,CL0466
ENST00000055335.11,163,283,157,284,PF03370.18,CBM_21,Domain,20,112,113,76.4,2.3e-21,1,CL0576
ENST00000064778.8,1,244,1,244,PF14944.11,TCRP1,Family,1,235,235,398.9,1.2e-119,1,No_Clan
ENST00000070846.11,386,423,384,424,PF00514.28,Arm,Repeat,3,40,41,26.7,4.7e-06,1,CL0020
ENST00000070846.11,426,465,426,467,PF00514.28,Arm,Repeat,1,39,41,20.4,0.00047,1,CL0020
ENST00000085068.7,16,178,16,179,PF00857.25,Isochorismatase,Family,1,174,175,75.5,6.2e-21,1,No_Clan
ENST00000156825.5,5,37,4,40,PF01429.24,MBD,Domain,37,74,77,23.2,4.8e-05,1,CL0081
ENST00000156825.5,47,116,47,116,PF16564.10,MBDa,Domain,1,71,71,100.0,7.7e-29,1,CL0081
ENST00000156825.5,121,211,120,211,PF14048.11,MBD_C,Family,2,94,94,121.6,2.1e-35,1,No_Clan
ENST00000158166.5,128,447,128,447,PF00069.30,Pkinase,Domain,1,263,263,187.1,4.6e-55,1,CL0016
ENST00000159111.9,16,50,16,50,PF02375.22,JmjN,Family,1,34,34,51.4,8.4e-14,1,CL0029
ENST00000159111.9,176,292,176,292,PF02373.27,JmjC,Domain,1,114,114,146.6,4.4e-43,1,CL0029
ENST00000159111.9,754,789,754,789,PF13831.11,PHD_2,Family,1,36,36,53.8,1.1e-14,1,CL0229
ENST00000159111.9,796,906,795,906,PF13832.11,zf-HC5HC2H_2,Domain,2,109,109,126.9,4.3e-37,1,CL0229
ENST00000159111.9,922,956,922,956,PF18104.6,Tudor_2,Domain,1,35,35,53.9,1.3e-14,1,CL0010
ENST00000160827.9,49,368,49,368,PF00225.28,Kinesin,Domain,1,327,327,316.8,1.7e-94,1,CL0023
ENST00000160827.9,596,646,595,650,PF12836.12,HHH_3,Domain,8,58,65,39.8,4.3e-10,1,CL0198
ENST00000164227.10,186,272,184,272,PF12796.12,Ank_2,Repeat,11,90,90,54.3,1.8e-14,1,CL0465
ENST00000164640.8,131,211,130,212,PF00595.29,PDZ,Domain,2,80,81,50.5,2.4e-13,1,CL0466
ENST00000165698.9,19,94,19,95,PF03134.24,TB2_DP1_HVA22,Family,1,76,77,99.8,7.2e-29,1,No_Clan
ENST00000166534.8,26,157,26,157,PF08336.16,P4Ha_N,Family,1,135,135,134.8,2e-39,1,No_Clan
ENST00000166534.8,416,519,416,519,PF13640.11,2OG-FeII_Oxy_3,Domain,1,98,98,54.8,1.7e-14,1,CL0029
ENST00000167462.9,273,372,271,372,PF08366.18,LLGL,Family,3,104,104,138.4,1e-40,1,No_Clan
ENST00000167462.9,432,451,423,451,PF00400.37,WD40,Repeat,20,39,39,14.1,0.064,1,CL0186
ENST00000169298.8,173,384,145,386,PF00777.23,Glyco_transf_29,Family,47,269,272,121.9,3.9e-35,1,No_Clan
ENST00000178640.10,19,95,18,97,PF00564.29,PB1,Domain,2,82,84,51.8,7.3e-14,1,CL0072
ENST00000178640.10,170,419,166,419,PF00069.30,Pkinase,Domain,5,263,263,218.9,9e-65,1,CL0016
ENST00000193403.10,32,135,31,136,PF00307.36,CH,Domain,2,108,109,78.9,3.7e-22,1,CL0188
ENST00000193403.10,145,250,144,251,PF00307.36,CH,Domain,2,108,109,100.3,8.1e-29,1,CL0188
ENST00000193403.10,275,383,274,384,PF00435.26,Spectrin,Domain,2,104,105,47.9,1.9e-12,1,CL0743
ENST00000193403.10,394,498,394,499,PF00435.26,Spectrin,Domain,1,104,105,90.1,1.3e-25,1,CL0743
ENST00000193403.10,510,620,509,620,PF00435.26,Spectrin,Domain,2,105,105,54.8,1.3e-14,1,CL0743
ENST00000193403.10,632,732,630,733,PF00435.26,Spectrin,Domain,3,104,105,41.6,1.6e-10,1,CL0743
ENST00000193403.10,750,779,750,779,PF13405.11,EF-hand_6,Domain,1,30,30,24.9,1.2e-05,1,CL0220
ENST00000193403.10,822,888,822,888,PF08726.15,EFhand_Ca_insen,Domain,1,69,69,98.6,1.9e-28,1,CL0220
ENST00000199320.9,30,255,27,272,PF00398.25,RrnaAD,Domain,4,236,263,232.3,6.2e-69,1,CL0063
ENST00000199940.10,85,103,85,103,PF10522.14,RII_binding_1,Motif,1,19,19,19.1,0.0012,1,No_Clan
ENST00000199940.10,364,392,361,392,PF00418.24,Tubulin-binding,Family,4,31,31,45.0,8.5e-12,1,No_Clan
ENST00000199940.10,393,423,393,423,PF00418.24,Tubulin-binding,Family,1,31,31,61.1,7.9e-17,1,No_Clan
ENST00000199940.10,424,453,424,454,PF00418.24,Tubulin-binding,Family,1,30,31,57.9,8.1e-16,1,No_Clan
ENST00000199940.10,455,486,455,486,PF00418.24,Tubulin-binding,Family,1,31,31,57.6,1e-15,1,No_Clan
ENST00000200181.8,28,73,28,73,PF17205.8,PSI_integrin,Domain,1,47,47,44.8,9.5e-12,1,CL0630
ENST00000200181.8,127,369,125,370,PF00362.23,Integrin_beta,Domain,3,247,248,337.9,4.8e-101,1,CL0128
ENST00000200181.8,457,485,457,485,PF18372.6,I-EGF_1,Domain,1,29,29,43.9,2.2e-11,1,CL0001
ENST00000200181.8,543,573,543,573,PF07974.18,EGF_2,Domain,1,32,32,25.6,1.4e-05,1,CL0001
ENST00000200181.8,625,709,624,710,PF07965.17,Integrin_B_tail,Domain,2,87,88,65.7,4.7e-18,1,No_Clan
ENST00000201647.11,35,164,35,165,PF08416.18,PTB,Domain,1,130,131,167.7,1.5e-49,1,CL0266
ENST00000201647.11,256,405,256,409,PF22975.1,EPS8_2nd,Domain,1,151,155,148.6,1.9e-43,1,CL0743
ENST00000201647.11,487,528,486,529,PF00018.33,SH3_1,Domain,4,47,48,43.7,1.8e-11,1,CL0010
ENST00000201647.11,626,687,625,688,PF18016.7,SAM_3,Domain,2,64,65,73.8,9.2e-21,1,CL0003
ENST00000201963.3,238,321,238,322,PF00855.22,PWWP,Domain,1,92,93,52.8,5.2e-14,1,CL0010
ENST00000201963.3,408,463,408,463,PF17980.6,ADD_DNMT3,Domain,1,56,56,83.7,7.6e-24,1,CL0229
ENST00000201963.3,470,519,470,519,PF21255.2,DNMT3_ADD_GATA1-like,Domain,1,50,50,79.4,1.9e-22,1,CL0229
ENST00000201963.3,567,699,567,714,PF00145.22,DNA_methylase,Domain,1,119,324,43.1,4.4e-11,1,CL0063
ENST00000203166.10,7,618,7,619,PF14817.11,HAUS5,Family,1,642,643,726.5,4.2e-218,1,No_Clan
ENST00000206474.11,130,360,127,360,PF14735.11,HAUS4,Family,5,235,235,294.7,5.9e-88,1,No_Clan
ENST00000206544.8,106,504,94,507,PF00083.29,Sugar_tr,Family,54,448,452,65.5,5.1e-18,1,CL0015
ENST00000211936.10,28,68,27,68,PF01352.32,KRAB,Family,2,42,42,77.7,4.5e-22,1,No_Clan
ENST00000211936.10,223,244,222,244,PF00096.31,zf-C2H2,Domain,2,23,23,24.4,3.3e-05,1,CL0361
ENST00000211936.10,250,272,250,272,PF00096.31,zf-C2H2,Domain,1,23,23,28.9,1.2e-06,1,CL0361
ENST00000211936.10,292,317,292,317,PF13465.11,zf-H2C2_2,Domain,1,26,26,40.4,2.5e-10,1,CL0361
ENST00000211936.10,334,356,334,356,PF00096.31,zf-C2H2,Domain,1,23,23,25.0,2.1e-05,1,CL0361
ENST00000211936.10,362,384,362,384,PF00096.31,zf-C2H2,Domain,1,23,23,26.1,9.2e-06,1,CL0361
ENST00000211936.10,390,412,390,412,PF00096.31,zf-C2H2,Domain,1,23,23,23.2,7.8e-05,1,CL0361
ENST00000211936.10,418,440,418,440,PF00096.31,zf-C2H2,Domain,1,23,23,29.6,7.2e-07,1,CL0361
ENST00000211936.10,446,468,446,468,PF00096.31,zf-C2H2,Domain,1,23,23,25.5,1.4e-05,1,CL0361
ENST00000211936.10,474,496,474,496,PF00096.31,zf-C2H2,Domain,1,23,23,25.4,1.6e-05,1,CL0361
ENST00000211936.10,502,524,502,524,PF00096.31,zf-C2H2,Domain,1,23,23,28.5,1.6e-06,1,CL0361
ENST00000211936.10,530,552,530,552,PF00096.31,zf-C2H2,Domain,1,23,23,27.3,3.8e-06,1,CL0361
ENST00000211936.10,558,580,558,580,PF00096.31,zf-C2H2,Domain,1,23,23,23.8,5.1e-05,1,CL0361
ENST00000211936.10,586,608,586,608,PF00096.31,zf-C2H2,Domain,1,23,23,23.9,4.7e-05,1,CL0361
ENST00000211936.10,614,636,614,636,PF00096.31,zf-C2H2,Domain,1,23,23,23.6,5.8e-05,1,CL0361
ENST00000211936.10,642,664,642,664,PF00096.31,zf-C2H2,Domain,1,23,23,27.3,4e-06,1,CL0361
ENST00000211936.10,670,692,670,692,PF00096.31,zf-C2H2,Domain,1,23,23,27.2,4.3e-06,1,CL0361
ENST00000211936.10,698,720,698,720,PF00096.31,zf-C2H2,Domain,1,23,23,23.3,7e-05,1,CL0361
ENST00000211936.10,728,748,726,748,PF00096.31,zf-C2H2,Domain,3,23,23,26.0,9.7e-06,1,CL0361
ENST00000212355.9,456,723,456,724,PF00100.28,Zona_pellucida,Family,1,262,263,124.7,5.5e-36,1,CL0159
ENST00000214893.10,1,154,1,155,PF04389.22,Peptidase_M28,Family,40,192,193,133.0,1.3e-38,1,CL0105
ENST00000214893.10,222,443,222,443,PF22249.1,ERMP1-TM,Domain,1,222,222,368.9,1.1e-110,1,No_Clan
ENST00000214893.10,457,678,457,678,PF22248.1,ERMP1_C,Domain,1,222,222,266.3,2.2e-79,1,CL0448
ENST00000215057.7,40,127,40,129,PF02023.22,SCAN,Domain,1,88,90,124.2,1.6e-36,1,CL0148
ENST00000215057.7,357,378,357,378,PF00096.31,zf-C2H2,Domain,2,23,23,27.9,2.4e-06,1,CL0361
ENST00000215057.7,384,406,384,406,PF00096.31,zf-C2H2,Domain,1,23,23,28.8,1.3e-06,1,CL0361
ENST00000215057.7,412,434,412,434,PF00096.31,zf-C2H2,Domain,1,23,23,19.0,0.0017,1,CL0361
ENST00000215057.7,440,462,440,462,PF00096.31,zf-C2H2,Domain,1,23,23,27.2,4.2e-06,1,CL0361
ENST00000215057.7,541,563,541,563,PF00096.31,zf-C2H2,Domain,1,23,23,26.1,9.1e-06,1,CL0361
ENST00000215057.7,569,591,569,591,PF00096.31,zf-C2H2,Domain,1,23,23,23.2,7.5e-05,1,CL0361
ENST00000215057.7,597,619,597,619,PF00096.31,zf-C2H2,Domain,1,23,23,24.9,2.3e-05,1,CL0361
ENST00000215057.7,625,647,625,647,PF00096.31,zf-C2H2,Domain,1,23,23,17.8,0.004,1,CL0361
ENST00000215057.7,653,675,653,675,PF00096.31,zf-C2H2,Domain,1,23,23,25.9,1.1e-05,1,CL0361
ENST00000215057.7,681,703,681,703,PF00096.31,zf-C2H2,Domain,1,23,23,27.5,3.3e-06,1,CL0361
ENST00000215057.7,709,731,709,731,PF00096.31,zf-C2H2,Domain,1,23,23,20.0,0.00082,1,CL0361
ENST00000215919.3,30,159,30,160,PF00651.36,BTB,Domain,1,109,110,82.7,2.3e-23,1,CL0033
ENST00000215919.3,357,377,356,377,PF00096.31,zf-C2H2,Domain,3,23,23,20.9,0.00041,1,CL0361
ENST00000215919.3,383,405,383,405,PF00096.31,zf-C2H2,Domain,1,23,23,18.3,0.0029,1,CL0361
ENST00000215919.3,413,436,413,436,PF00096.31,zf-C2H2,Domain,1,23,23,21.8,0.00022,1,CL0361
ENST00000215957.10,5,107,2,109,PF00307.36,CH,Domain,4,107,109,92.9,1.6e-26,1,CL0188
ENST00000215957.10,164,218,164,221,PF00412.27,LIM,Domain,1,54,58,26.6,6.6e-06,1,CL0167
ENST00000215957.10,684,815,684,816,PF12130.13,bMERB_dom,Domain,1,133,134,150.3,3.7e-44,1,No_Clan
ENST00000216061.9,129,364,128,365,PF04499.20,SAPS,Family,2,240,451,247.8,2.6e-73,1,No_Clan
ENST00000216061.9,364,531,363,532,PF04499.20,SAPS,Family,317,450,451,148.6,3e-43,1,No_Clan
ENST00000216122.9,32,129,32,130,PF14551.11,MCM_N,Domain,1,94,95,76.0,2.8e-21,1,No_Clan
ENST00000216122.9,137,271,136,273,PF17207.8,MCM_OB,Domain,2,124,126,130.2,4.2e-38,1,CL0021
ENST00000216122.9,319,540,318,540,PF00493.28,MCM,Domain,2,224,224,330.6,3.7e-99,1,CL0023
ENST00000216122.9,558,647,557,648,PF17855.6,MCM_lid,Domain,2,86,87,93.7,8.6e-27,1,CL0671
ENST00000216122.9,674,732,674,732,PF21933.1,MCM5_C,Domain,1,59,59,92.3,1.6e-26,1,CL0123
ENST00000216146.9,1,375,1,375,PF00297.27,Ribosomal_L3,Family,1,369,369,652.3,2.3e-196,1,CL0105
ENST00000216214.7,143,247,142,280,PF13289.11,SIR2_2,Family,2,102,141,56.0,5.6e-15,1,CL0063
ENST00000216277.13,21,214,21,214,PF20750.2,PAP_NTPase,Domain,1,194,194,290.8,6.2e-87,1,CL0260
ENST00000216277.13,219,363,219,364,PF04928.22,PAP_central,Domain,1,145,146,238.2,2.9e-71,1,No_Clan
ENST00000216277.13,366,434,366,435,PF04926.20,PAP_RNA-bind,Domain,1,69,181,71.5,8e-20,1,No_Clan
ENST00000216277.13,426,506,422,507,PF04926.20,PAP_RNA-bind,Domain,104,180,181,27.7,2.3e-06,1,No_Clan
ENST00000216484.7,169,528,168,528,PF00155.26,Aminotran_1_2,Domain,2,361,361,173.8,6.8e-51,1,CL0061
ENST00000216733.8,12,64,12,64,PF14604.11,SH3_9,Domain,1,49,49,51.7,7e-14,1,CL0010
ENST00000216733.8,372,556,371,556,PF12026.13,CAS_C,Domain,2,197,197,195.2,1.3e-57,1,CL0705
ENST00000216877.10,256,491,256,491,PF00102.32,Y_phosphatase,Domain,1,234,234,277.7,9.1e-83,1,CL0031
ENST00000216877.10,549,780,549,781,PF00102.32,Y_phosphatase,Domain,1,233,234,290.7,9.7e-87,1,CL0031
ENST00000217244.9,39,324,39,324,PF00069.30,Pkinase,Domain,1,263,263,237.1,2.6e-70,1,CL0016
ENST00000217315.9,38,581,38,582,PF02990.21,EMP70,Family,1,516,517,696.1,3.2e-209,1,No_Clan
ENST00000217456.3,80,123,80,124,PF20067.4,SSL_N,Repeat,1,45,46,29.6,5.5e-07,1,CL0186
ENST00000217456.3,201,288,201,289,PF03088.21,Str_synth,Repeat,1,88,89,99.0,1.5e-28,1,CL0186
ENST00000217961.5,27,413,27,413,PF00884.28,Sulfatase,Family,1,301,301,221.6,1.7e-65,1,CL0088
ENST00000217961.5,437,572,437,572,PF14707.11,Sulfatase_C,Domain,1,127,127,150.6,3.8e-44,1,CL0088
ENST00000218089.13,158,265,157,271,PF08514.16,STAG,Repeat,2,109,114,128.1,1.6e-37,1,CL0020
ENST00000218089.13,298,372,298,372,PF21581.2,SCD,Repeat,1,75,75,103.9,5e-30,1,CL0020
ENST00000219251.13,97,203,97,203,PF10341.14,TPP1,Family,1,119,119,60.9,1.2e-16,1,CL0021
ENST00000219476.9,54,469,54,470,PF11864.13,DUF3384,Family,1,472,473,337.9,1.1e-100,1,No_Clan
ENST00000219476.9,556,903,555,903,PF03542.21,Tuberin,Family,2,347,347,500.4,3.1e-150,1,No_Clan
ENST00000219905.13,77,260,77,260,PF00907.27,T-box,Domain,1,182,182,246.5,1.9e-73,1,CL0073
ENST00000220562.9,192,500,187,500,PF03016.20,Exostosin,Family,3,293,293,162.7,1.4e-47,1,No_Clan
ENST00000220562.9,663,904,663,904,PF09258.15,Glyco_transf_64,Domain,1,245,245,347.2,5e-104,1,CL0110
ENST00000220676.2,54,110,54,112,PF03607.22,DCX,Family,1,57,60,71.5,5.4e-20,1,CL0072
ENST00000220676.2,171,227,171,227,PF03607.22,DCX,Family,1,60,60,42.9,4.5e-11,1,CL0072
ENST00000220809.9,41,78,41,78,PF00039.23,fn1,Domain,1,40,40,39.2,7.1e-10,1,CL0451
ENST00000220809.9,86,117,86,117,PF00008.32,EGF,Domain,1,31,32,29.7,6.8e-07,1,CL0001
ENST00000220809.9,127,208,127,208,PF00051.23,Kringle,Domain,1,79,79,78.1,5.6e-22,1,CL0602
ENST00000220809.9,215,296,215,296,PF00051.23,Kringle,Domain,1,79,79,91.2,4.9e-26,1,CL0602
ENST00000220809.9,311,556,311,556,PF00089.31,Trypsin,Domain,1,220,220,215.6,8.8e-64,1,CL0124
ENST00000221200.9,2,64,2,64,PF11834.13,KHA,Family,1,67,67,65.9,3e-18,1,No_Clan
ENST00000221200.9,92,181,91,184,PF02214.27,BTB_2,Domain,2,91,94,73.9,1.3e-20,1,CL0033
ENST00000221200.9,243,280,243,280,PF00805.27,Pentapeptide,Repeat,1,38,40,37.6,1.4e-09,1,CL0505
ENST00000221200.9,338,376,338,376,PF00805.27,Pentapeptide,Repeat,1,39,40,46.3,2.7e-12,1,CL0505
ENST00000221283.10,29,579,29,579,PF00995.28,Sec1,Family,1,575,575,463.8,1.5e-138,1,No_Clan
ENST00000221315.10,8,48,7,48,PF01352.32,KRAB,Family,2,42,42,72.6,1.7e-20,1,No_Clan
ENST00000221315.10,205,227,205,227,PF00096.31,zf-C2H2,Domain,1,23,23,24.0,4.2e-05,1,CL0361
ENST00000221315.10,235,255,233,255,PF00096.31,zf-C2H2,Domain,3,23,23,19.1,0.0016,1,CL0361
ENST00000221315.10,261,283,261,283,PF00096.31,zf-C2H2,Domain,1,23,23,24.6,2.8e-05,1,CL0361
ENST00000221315.10,289,311,289,311,PF00096.31,zf-C2H2,Domain,1,23,23,23.2,7.7e-05,1,CL0361
ENST00000221315.10,317,339,317,339,PF00096.31,zf-C2H2,Domain,1,23,23,25.5,1.4e-05,1,CL0361
ENST00000221315.10,345,367,345,367,PF00096.31,zf-C2H2,Domain,1,23,23,21.2,0.00033,1,CL0361
ENST00000221315.10,373,395,373,395,PF00096.31,zf-C2H2,Domain,1,23,23,21.3,0.00031,1,CL0361
