gene_id	iso_ref	gene_ref	isoform_id	condition_1	condition_2	gene_name	gene_biotype	iso_biotype	gene_overall_mean	gene_value_1	gene_value_2	gene_stderr_1	gene_stderr_2	gene_log2_fold_change	gene_q_value	iso_overall_mean	iso_value_1	iso_value_2	iso_stderr_1	iso_stderr_2	iso_log2_fold_change	iso_q_value	IF_overall	IF1	IF2	dIF	isoform_switch_q_value	gene_switch_q_value	PTC	ensembl_gene_name	neg_log_10_q
ENSG00000102024	isoComp_00008144	geneComp_00002098	transcript27364.chrX.nic	FT	RGC	PLS3	NA	NA	33.21309049796371	36.933692865948345	29.492488129979083	3.448789383995191	0.3418911489942644	-0.324491453192926	NA	8.125189016103176	0.278190285043736	15.972187747162618	0.278190285043736	0.4673654984855595	5.7932993943878826	NA	0.27487500000000004	0.0083	0.54145	0.53315	0.0016137566092897552	0.0012077784764269797	NA	PLS3	2.79216196602858
ENSG00000102054	isoComp_00008163	geneComp_00002105	ENST00000380084.8	FT	RGC	RBBP7	NA	NA	326.3226339272811	355.1396883678674	297.50557948669484	3.911587791738952	0.23318538233297656	-0.2554620018754535	NA	29.112436912007883	12.291792150689618	45.93308167332614	1.4405709552917256	0.4333698421209995	1.9009791243304275	NA	0.09452500000000001	0.03465	0.1544	0.11975000000000001	0.02916449063977606	0.02916449063977606	FALSE	RBBP7	1.53514560415652
ENSG00000103197	isoComp_00008607	geneComp_00002233	ENST00000350773.9	FT	RGC	TSC2	NA	NA	32.36757084901443	30.00863943745561	34.726502260573255	1.946803460972614	0.11765463904206185	0.2105939015325663	NA	4.887273962931351	0.24790263505868337	9.52664529080402	0.11455331892557861	0.08223641261050306	5.208583439402158	NA	0.1412	0.00805	0.27435	0.2663	0.03774308683524152	0.03774308683524152	FALSE	TSC2	1.423162583750053
ENSG00000105426	isoComp_00009534	geneComp_00002480	transcript24503.chr19.nic	FT	RGC	PTPRS	NA	NA	100.73919778626824	79.693236188717	121.78515938381949	11.178251103869952	0.5977010978418704	0.6117465878057765	NA	15.064453643232309	0.26664369877824157	29.86226358768638	0.07361278852279694	0.15238575930665907	6.754633689273513	NA	0.12425	0.0032500000000000003	0.24525	0.242	7.285611645407067e-5	7.285611645407067e-5	NA	PTPRS	4.137533982250267
ENSG00000105426	isoComp_00009532	geneComp_00002480	transcript24483.chr19.nic	FT	RGC	PTPRS	NA	NA	100.73919778626824	79.693236188717	121.78515938381949	11.178251103869952	0.5977010978418704	0.6117465878057765	NA	18.481847983143798	36.01783871593653	0.945857250351067	6.550495242917021	0.029530318643121167	-5.236173118593582	NA	0.22852499999999998	0.44925	0.0078	-0.44145	3.7503059243164453e-4	7.285611645407067e-5	NA	PTPRS	3.4259333040527054
ENSG00000107758	isoComp_00010508	geneComp_00002750	ENST00000394829.6	FT	RGC	PPP3CB	NA	NA	68.62336520500828	68.61457289569393	68.63215751432264	1.769649870278954	0.09646527953199069	3.696342464715918e-4	NA	27.783861057221884	10.113942134000418	45.45377998044335	0.3476002098520334	0.12334037820698285	2.1669464721828895	NA	0.4048	0.14735	0.66225	0.5149	5.841137554576374e-5	5.841137554576374e-5	FALSE	PPP3CB	4.233502566318076
ENSG00000108262	isoComp_00010711	geneComp_00002807	ENST00000225394.8	FT	RGC	GIT1	NA	NA	19.702845663797802	25.283797678653315	14.12189364894229	4.535173997803389	0.007636500767084441	-0.8398288661403506	NA	11.701165217202368	23.109546354519104	0.2927840798856348	4.088156457007292	0.0187836820792312	-6.25467992800824	NA	0.4676	0.91445	0.02075	-0.8936999999999999	0.003146195994171546	0.002275674621072677	FALSE	GIT1	2.502214226234074
ENSG00000108262	isoComp_00010712	geneComp_00002807	ENST00000394869.7	FT	RGC	GIT1	NA	NA	19.702845663797802	25.283797678653315	14.12189364894229	4.535173997803389	0.007636500767084441	-0.8398288661403506	NA	4.05973846467244	0	8.11947692934488	0	0.049324881227063244	9.66701871849359	NA	0.2875	0	0.575	0.575	0.002275674621072677	0.002275674621072677	FALSE	GIT1	2.6428898338299307
ENSG00000111666	isoComp_00011947	geneComp_00003126	transcript39808.chr12.nnic	FT	RGC	CHPT1	NA	NA	26.66506619351538	30.43278577528334	22.897346611747423	0.3358464096054092	0.06056225271192516	-0.4102900247726759	NA	3.2823817869517278	0	6.5647635739034556	0	0.06757780505449018	9.360795206325719	NA	0.14334999999999998	0	0.28669999999999995	0.28669999999999995	0.011564411481954449	0.011564411481954449	NA	CHPT1	1.936876463770415
ENSG00000112983	isoComp_00012515	geneComp_00003277	ENST00000402931.5	FT	RGC	BRD8	NA	NA	36.4225201169943	39.3580305422912	33.487009691697395	3.448430413456492	0.21735911437186314	-0.2329922302152784	NA	9.59751743114326	3.1186421999765694	16.07639266230995	0.05475244405152546	0.01926649216531295	2.362232258583909	NA	0.2799	0.0797	0.48009999999999997	0.4004	0.02461028851200624	0.02461028851200624	FALSE	BRD8	1.6088832949344256
ENSG00000113269	isoComp_00012584	geneComp_00003295	ENST00000520911.5	FT	RGC	RNF130	NA	NA	217.02329724488268	177.63851262919275	256.4080818605726	22.240606890726866	3.737356774930617	0.5294723905348846	NA	33.96697239754435	46.581824387847966	21.35212040724074	5.932982702705985	0.23775632045386885	-1.1250219666507555	NA	0.172725	0.26215	0.0833	-0.17885	0.030000906404472085	0.030000906404472085	TRUE	RNF130	1.5228656239298708
ENSG00000116698	isoComp_00014044	geneComp_00003665	ENST00000515829.6	FT	RGC	SMG7	NA	NA	29.08091560276707	25.45878467498245	32.70304653055169	3.2905717339978615	0.030590092848825634	0.3611360038839095	NA	5.0402693077373755	10.011555866330312	0.0689827491444377	1.7589395241904178	0.014615469372936785	-6.987353207426354	NA	0.1965	0.39085000000000003	0.00215	-0.38870000000000005	0.020761262204495808	0.020761262204495808	FALSE	SMG7	1.682746246595065
ENSG00000122705	isoComp_00016036	geneComp_00004195	ENST00000345519.10	FT	RGC	CLTA	NA	NA	308.2984126499179	349.6664725787555	266.9303527210804	11.854451222852703	0.2364923911272285	-0.38950331922571574	NA	259.8319033933923	332.436250458676	187.22755632810856	15.828553586633433	0.7588701764564546	-0.8282512647263641	NA	0.825825	0.95025	0.7014	-0.24885000000000002	0.037557054503067185	2.4351388147073804e-9	FALSE	CLTA	1.4253084755972383
ENSG00000122705	isoComp_00016037	geneComp_00004195	ENST00000396603.6	FT	RGC	CLTA	NA	NA	308.2984126499179	349.6664725787555	266.9303527210804	11.854451222852703	0.2364923911272285	-0.38950331922571574	NA	31.72310553974496	2.06152589591637	61.38468518357355	0.33760663919698003	0.5861916871816247	4.889348009231824	NA	0.11797500000000001	0.00595	0.23	0.22405	2.4351388147073804e-9	2.4351388147073804e-9	FALSE	CLTA	8.613476276854653
ENSG00000127948	isoComp_00017723	geneComp_00004664	transcript21027.chr7.nnic	FT	RGC	POR	NA	NA	63.85780455106136	61.72890970419158	65.98669939793115	5.926880441209359	0.37756335423307513	0.09621386925909553	NA	4.184010540932526	0	8.368021081865052	0	0.05926739421263693	9.710465704280415	NA	0.0634	0	0.1268	0.1268	0.045644673172514395	0.045644673172514395	NA	POR	1.340609898234124
ENSG00000127990	isoComp_00017753	geneComp_00004670	ENST00000644816.1	FT	RGC	SGCE	NA	NA	27.33718883089961	33.19737335188047	21.477004309918748	1.16508155783481	0.18071912358299969	-0.6280392544431259	NA	7.159381557753086	1.9803144219700153	12.338448693536158	0.7422832111435711	0.2879440419778492	2.6332615457004906	NA	0.316675	0.05890000000000001	0.5744499999999999	0.51555	0.04498753022651105	0.04498753022651105	FALSE	SGCE	1.3469078485423656
ENSG00000129003	isoComp_00018037	geneComp_00004756	ENST00000645819.1	FT	RGC	VPS13C	NA	NA	43.750461964344794	34.813495469893	52.68742845879659	3.3931131931480323	0.5068574297263487	0.5976715392950849	NA	16.230836548430204	3.364009712950013	29.097663383910394	0.13229597464824125	0.07745643576375194	3.108862999932365	NA	0.32475	0.09720000000000001	0.5523	0.4551	6.203029965459308e-4	6.203029965459308e-4	FALSE	VPS13C	3.2073961208498343
ENSG00000130706	isoComp_00018593	geneComp_00004923	transcript23697.chr20.nnic	FT	RGC	ADRM1	NA	NA	94.87636864288096	74.1828457315506	115.56989155421132	13.251266789347696	0.9255827849965215	0.6395384389270677	NA	12.265518862942226	22.335576667016547	2.1954610588679078	7.05657291023065	0.08463161899473047	-3.3408370839481596	NA	0.15625	0.2935	0.019	-0.27449999999999997	0.02404356452203429	0.02404356452203429	NA	ADRM1	1.6190011465905534
ENSG00000130985	isoComp_00018783	geneComp_00004969	transcript7781.chrX.nic	FT	RGC	UBA1	NA	NA	308.94973999119077	252.96654300002888	364.93293698235266	22.18281491763865	3.175649075898235	0.528667281046478	NA	47.01392202076149	65.24283816792207	28.785005873600902	4.871945951982407	0.18623964029151274	-1.1802220366587535	NA	0.16855	0.2582	0.0789	-0.1793	0.011871105524886924	0.011871105524886924	NA	UBA1	1.9255088344572884
ENSG00000132405	isoComp_00019301	geneComp_00005118	ENST00000409757.9	FT	RGC	TBC1D14	NA	NA	41.28885805408325	41.4774223815232	41.1002937266433	4.260285538519582	0.5269348883702526	-0.013174345409875585	NA	16.918477236245607	27.90150083560666	5.935453636884552	1.7717214838354938	0.03612622458268433	-2.2310009053532776	NA	0.40995	0.67545	0.14445	-0.531	0.0034338646212829305	0.0034338646212829305	FALSE	TBC1D14	2.4642168307210386
ENSG00000133026	isoComp_00019651	geneComp_00005208	ENST00000269243.8	FT	RGC	MYH10	NA	NA	55.51111369178563	59.38606703146256	51.6361603521087	4.142756621640301	0.4287037584493411	-0.20170630920827057	NA	13.51033528651892	24.314230543020145	2.706440030017694	2.182144020939541	0.027181833315826465	-3.162605065892174	NA	0.230625	0.40885000000000005	0.0524	-0.35645000000000004	0.03774308683524152	0.03774308683524152	FALSE	MYH10	1.423162583750053
ENSG00000136717	isoComp_00021429	geneComp_00005674	transcript42624.chr2.nnic	FT	RGC	BIN1	NA	NA	89.2481956508406	67.79417726276543	110.70221403891577	8.867751221017336	2.2904530435659183	0.7073683300950017	NA	10.190841703426852	0.3697374483418807	20.011945958511824	0.24864171748991934	0.3272948755207441	5.720436108766829	NA	0.09295	0.0050999999999999995	0.18080000000000002	0.17570000000000002	0.00844112499144778	6.307137407049827e-4	NA	BIN1	2.0735996688934315
ENSG00000136717	isoComp_00021426	geneComp_00005674	ENST00000409400.1	FT	RGC	BIN1	NA	NA	89.2481956508406	67.79417726276543	110.70221403891577	8.867751221017336	2.2904530435659183	0.7073683300950017	NA	11.969989434256778	21.953170101405235	1.9868087671083232	4.711955849927088	0.05277977043402804	-3.459318225186686	NA	0.169075	0.32020000000000004	0.01795	-0.30225	0.020200187204699377	6.307137407049827e-4	FALSE	BIN1	1.6946446057221292
ENSG00000136717	isoComp_00021421	geneComp_00005674	ENST00000316724.10	FT	RGC	BIN1	NA	NA	89.2481956508406	67.79417726276543	110.70221403891577	8.867751221017336	2.2904530435659183	0.7073683300950017	NA	32.1960731969172	5.5785568460128205	58.81358954782158	2.170610176674102	1.7394738253199333	3.3958471396832515	NA	0.305325	0.07944999999999999	0.5312	0.45175	6.307137407049827e-4	6.307137407049827e-4	FALSE	BIN1	3.2001677073809516
ENSG00000138443	isoComp_00022395	geneComp_00005941	ENST00000261018.12	FT	RGC	ABI2	NA	NA	35.34772188049491	46.83296598148268	23.86247777950713	6.423224276357188	0.16862519105511886	-0.9724841117999307	NA	5.7406811554767305	1.6075423847863417	9.87381992616712	0.05268285528054473	0.018647061971931223	2.6112652104301017	NA	0.224475	0.03515	0.4138	0.37865	0.016819519562448718	0.016819519562448718	FALSE	ABI2	1.7741864136723149
ENSG00000138443	isoComp_00022394	geneComp_00005941	ENST00000261017.9	FT	RGC	ABI2	NA	NA	35.34772188049491	46.83296598148268	23.86247777950713	6.423224276357188	0.16862519105511886	-0.9724841117999307	NA	26.907790052057262	41.750998912777575	12.064581191336943	5.861190014704167	0.15296439701015707	-1.7901830713949416	NA	0.6983	0.89105	0.5055499999999999	-0.38550000000000006	0.03995129860029654	0.016819519562448718	FALSE	ABI2	1.3984690995595768
ENSG00000139624	isoComp_00022936	geneComp_00006080	ENST00000380189.8	FT	RGC	CERS5	NA	NA	21.81529582161763	18.550512224506253	25.080079418729014	2.9621947557513937	0.2693942280039252	0.43488051152906865	NA	5.033485880943679	0.2999074203093074	9.767064341578049	0.2529364968057334	0.18007799415412418	4.9794921432058645	NA	0.201875	0.01435	0.3894	0.37505000000000005	0.04821729494315863	0.04821729494315863	TRUE	CERS5	1.3167971577954074
ENSG00000142192	isoComp_00023979	geneComp_00006354	ENST00000357903.7	FT	RGC	APP	NA	NA	117.01826325940542	147.94870847932143	86.0878180394894	22.63673887192238	0.01733656219673918	-0.7811460311966923	NA	30.875969651832417	54.79818001877454	6.953759284890294	10.037452453280613	0.12275090268481392	-2.9764529892390446	NA	0.224725	0.36865000000000003	0.0808	-0.28785000000000005	0.015886787542186427	0.015886787542186427	FALSE	APP	1.7989639123425747
ENSG00000142949	isoComp_00024182	geneComp_00006419	transcript32023.chr1.nic	FT	RGC	PTPRF	NA	NA	44.935251635413955	46.0913850254573	43.779118245370604	7.267734822829719	0.6882432492784857	-0.07423769482378068	NA	8.538891391747569	0.4190593987753617	16.658723384719778	0.41905939877536164	0.62191756652780406	5.279822418419259	NA	0.194125	0.00785	0.38039999999999996	0.37254999999999994	0.03686990133643873	0.03686990133643873	NA	PTPRF	1.4333280245608908
ENSG00000144724	isoComp_00025049	geneComp_00006660	transcript28279.chr3.nnic	FT	RGC	PTPRG	NA	NA	31.77407241253742	33.70148003651849	29.846664788556353	6.872284252075752	0.009545324204081494	-0.17518695270275342	NA	11.742941528951057	2.1073633745869724	21.378519683315144	0.33818977302823106	0.2075117143354603	3.336495849827309	NA	0.39185	0.0674	0.7162999999999999	0.6488999999999999	2.582641670987443e-4	2.582641670987443e-4	NA	PTPRG	3.58793584590107
ENSG00000150764	isoComp_00026925	geneComp_00007181	transcript45515.chr11.nic	FT	RGC	DIXDC1	NA	NA	33.125573452527895	25.366188850130808	40.88495805492499	1.6853316300993164	0.23089869373780658	0.6884475712970873	NA	9.968106848030834	1.0746172498105693	18.8615964462511	0.16558006887735943	0.13481367206120076	4.12095854769951	NA	0.25170000000000003	0.0421	0.46130000000000004	0.4192	0.013245584349352905	0.013245584349352905	NA	DIXDC1	1.877928877374191
ENSG00000159023	isoComp_00029346	geneComp_00007884	ENST00000647103.1	FT	RGC	EPB41	NA	NA	46.13703846923056	33.87114837216107	58.40292856630005	3.6804178230319837	0.8457583516403631	0.7858049425543958	NA	5.3998610299409515	9.804965083422143	0.99475697645976	1.4603654553102465	0.02302004733094465	-3.288136540653047	NA	0.15262499999999998	0.2882	0.01705	-0.27115	0.03995129860029654	0.012658874397731746	FALSE	EPB41	1.3984690995595768
ENSG00000159023	isoComp_00029343	geneComp_00007884	ENST00000343067.9	FT	RGC	EPB41	NA	NA	46.13703846923056	33.87114837216107	58.40292856630005	3.6804178230319837	0.8457583516403631	0.7858049425543958	NA	17.763944531695344	3.8523900392189425	31.675499024171746	1.0644632789336688	0.61829142629524	3.036256971402856	NA	0.326975	0.11159999999999999	0.54235	0.43075	0.012658874397731746	0.012658874397731746	FALSE	EPB41	1.8976049092149314
ENSG00000160710	isoComp_00029920	geneComp_00008044	ENST00000368474.9	FT	RGC	ADAR	NA	NA	69.03060704434847	51.05667743412545	87.0045366545715	1.1766027633955893	0.2298422635267556	0.7688742422072825	NA	8.627681372767864	14.367366234027859	2.887996511507867	1.602430796634639	0.03453086770611157	-2.3106716517096744	NA	0.157	0.28080000000000005	0.0332	-0.24760000000000004	0.04327925487778515	0.04327925487778515	FALSE	ADAR	1.3637202249174738
ENSG00000164054	isoComp_00031585	geneComp_00008524	ENST00000426002.5	FT	RGC	SHISA5	NA	NA	231.1613573573071	168.52225750211562	293.8004572124986	9.797518567141708	1.6055284470163542	0.8018609914394943	NA	193.67940962870662	117.68945573215791	269.66936352525533	7.914018341450998	1.5338959691111993	1.1961374784536252	NA	0.80795	0.698	0.9178999999999999	0.21989999999999998	0.001567078618218113	0.001567078618218113	FALSE	SHISA5	2.804909215017164
ENSG00000164054	isoComp_00031584	geneComp_00008524	ENST00000296444.7	FT	RGC	SHISA5	NA	NA	231.1613573573071	168.52225750211562	293.8004572124986	9.797518567141708	1.6055284470163542	0.8018609914394943	NA	34.528133689349	48.67079876217517	20.38546861652283	0.9177530785058358	0.03353700077661337	-1.255104184615613	NA	0.17945	0.2895	0.06939999999999999	-0.2201	0.0022044005193838615	0.001567078618218113	FALSE	SHISA5	2.656709495321436
