seq_id,aln_start,aln_end,env_start,env_end,hmm_acc,hmm_name,type,hmm_start,hmm_end,hmm_length,score,evalue,significance,clan
ENST00000080059.12,580,898,580,898,PF00850.24,Hist_deacetyl,Domain,1,298,298,294.3,1.2e-87,1,CL0302
ENST00000085068.7,16,178,16,179,PF00857.25,Isochorismatase,Family,1,174,175,75.5,6.2e-21,1,No_Clan
ENST00000085079.11,17,140,17,140,PF01417.25,ENTH,Repeat,1,124,124,185.4,4e-55,1,CL0020
ENST00000155926.9,75,308,72,308,PF00069.30,Pkinase,Domain,15,263,263,126.0,2.1e-36,1,CL0016
ENST00000156084.8,220,335,219,337,PF02338.24,OTU,Family,2,123,128,66.2,4.7e-18,1,CL0125
ENST00000156825.5,5,37,4,40,PF01429.24,MBD,Domain,37,74,77,23.2,4.8e-05,1,CL0081
ENST00000156825.5,47,116,47,116,PF16564.10,MBDa,Domain,1,71,71,100.0,7.7e-29,1,CL0081
ENST00000156825.5,121,211,120,211,PF14048.11,MBD_C,Family,2,94,94,121.6,2.1e-35,1,No_Clan
ENST00000158166.5,128,447,128,447,PF00069.30,Pkinase,Domain,1,263,263,187.1,4.6e-55,1,CL0016
ENST00000159087.7,237,581,237,611,PF04547.17,Anoctamin,Family,1,295,460,294.1,2.3e-87,1,CL0416
ENST00000159087.7,708,877,699,878,PF04547.17,Anoctamin,Family,289,459,460,198.3,2.7e-58,1,CL0416
ENST00000159111.9,16,50,16,50,PF02375.22,JmjN,Family,1,34,34,51.4,8.4e-14,1,CL0029
ENST00000159111.9,176,292,176,292,PF02373.27,JmjC,Domain,1,114,114,146.6,4.4e-43,1,CL0029
ENST00000159111.9,754,789,754,789,PF13831.11,PHD_2,Family,1,36,36,53.8,1.1e-14,1,CL0229
ENST00000159111.9,796,906,795,906,PF13832.11,zf-HC5HC2H_2,Domain,2,109,109,126.9,4.3e-37,1,CL0229
ENST00000159111.9,922,956,922,956,PF18104.6,Tudor_2,Domain,1,35,35,53.9,1.3e-14,1,CL0010
ENST00000160382.10,8,425,8,426,PF00022.24,Actin,Family,1,409,410,481.6,1.8e-144,1,CL0108
ENST00000160740.7,201,268,200,268,PF00505.24,HMG_box,Domain,2,69,69,63.1,2.9e-17,1,CL0114
ENST00000160827.9,49,368,49,368,PF00225.28,Kinesin,Domain,1,327,327,316.8,1.7e-94,1,CL0023
ENST00000160827.9,596,646,595,650,PF12836.12,HHH_3,Domain,8,58,65,39.8,4.3e-10,1,CL0198
ENST00000166139.9,36,96,36,96,PF21333.2,FST_N,Domain,1,63,63,69.5,2.6e-19,1,No_Clan
ENST00000166139.9,99,119,99,119,PF09289.15,FOLN,Domain,1,22,22,22.6,0.00011,1,CL0001
ENST00000166139.9,120,167,120,167,PF07648.20,Kazal_2,Domain,1,48,48,49.3,4.7e-13,1,CL0005
ENST00000166139.9,199,243,195,243,PF07648.20,Kazal_2,Domain,5,48,48,44.3,1.7e-11,1,CL0005
ENST00000166244.8,33,204,32,204,PF01404.24,Ephrin_lbd,Domain,2,176,176,227.9,1e-67,1,CL0202
ENST00000166244.8,330,421,328,429,PF00041.26,fn3,Domain,1,75,84,31.4,2.1e-07,1,CL0159
ENST00000166244.8,440,529,438,530,PF00041.26,fn3,Domain,3,83,84,63.4,2.1e-17,1,CL0159
ENST00000166244.8,543,632,543,632,PF14575.11,EphA2_TM,Domain,1,74,74,57.6,1.9e-15,1,No_Clan
ENST00000166244.8,635,892,635,892,PF07714.22,PK_Tyr_Ser-Thr,Domain,1,258,258,317.2,8.6e-95,1,CL0016
ENST00000166244.8,934,992,931,992,PF00536.36,SAM_1,Domain,7,64,64,72.2,4e-20,1,CL0003
ENST00000167462.9,273,372,271,372,PF08366.18,LLGL,Family,3,104,104,138.4,1e-40,1,No_Clan
ENST00000167462.9,432,451,423,451,PF00400.37,WD40,Repeat,20,39,39,14.1,0.064,1,CL0186
ENST00000169298.8,173,384,145,386,PF00777.23,Glyco_transf_29,Family,47,269,272,121.9,3.9e-35,1,No_Clan
ENST00000170168.9,802,962,802,962,PF15870.10,EloA-BP1,Family,1,165,165,237.5,9.6e-71,1,No_Clan
ENST00000180173.10,8,100,8,101,PF21098.2,PH-GRAM_MTMR6-like,Domain,1,91,92,142.5,4e-42,1,CL0266
ENST00000180173.10,109,448,109,448,PF06602.19,Myotub-related,Domain,1,352,352,494.1,2.3e-148,1,CL0031
ENST00000181839.10,707,997,705,998,PF00069.30,Pkinase,Domain,3,262,263,241.3,1.3e-71,1,CL0016
ENST00000184266.3,5,128,5,128,PF07225.17,NDUF_B4,Family,1,124,124,205.0,3.2e-61,1,No_Clan
ENST00000186436.10,109,191,108,191,PF12371.13,TMEM131_like_N,Domain,2,84,84,82.9,1.8e-23,1,CL0159
ENST00000186436.10,342,535,333,540,PF19532.4,TMEM131_like,Family,117,307,1428,97.1,6.9e-28,1,No_Clan
ENST00000186436.10,735,999,732,1000,PF19532.4,TMEM131_like,Family,310,567,1428,172.9,9.2e-51,1,No_Clan
ENST00000191063.8,15,97,10,101,PF12796.12,Ank_2,Repeat,6,86,90,46.6,4.5e-12,1,CL0465
ENST00000191063.8,141,235,141,236,PF12796.12,Ank_2,Repeat,1,89,90,67.2,1.7e-18,1,CL0465
ENST00000191063.8,243,282,243,283,PF13637.11,Ank_4,Repeat,1,38,50,24.9,2.2e-05,1,CL0465
ENST00000193403.10,32,135,31,136,PF00307.36,CH,Domain,2,108,109,78.9,3.7e-22,1,CL0188
ENST00000193403.10,145,250,144,251,PF00307.36,CH,Domain,2,108,109,100.3,8.1e-29,1,CL0188
ENST00000193403.10,275,383,274,384,PF00435.26,Spectrin,Domain,2,104,105,47.9,1.9e-12,1,CL0743
ENST00000193403.10,394,498,394,499,PF00435.26,Spectrin,Domain,1,104,105,90.1,1.3e-25,1,CL0743
ENST00000193403.10,510,620,509,620,PF00435.26,Spectrin,Domain,2,105,105,54.8,1.3e-14,1,CL0743
ENST00000193403.10,632,732,630,733,PF00435.26,Spectrin,Domain,3,104,105,41.6,1.6e-10,1,CL0743
ENST00000193403.10,750,779,750,779,PF13405.11,EF-hand_6,Domain,1,30,30,24.9,1.2e-05,1,CL0220
ENST00000193403.10,822,888,822,888,PF08726.15,EFhand_Ca_insen,Domain,1,69,69,98.6,1.9e-28,1,CL0220
ENST00000194155.7,33,114,32,114,PF08266.17,Cadherin_2,Domain,2,83,83,127.5,1.5e-37,1,CL0159
ENST00000194155.7,143,234,141,235,PF00028.22,Cadherin,Domain,4,92,93,41.5,1.6e-10,1,CL0159
ENST00000194155.7,249,339,249,340,PF00028.22,Cadherin,Domain,1,92,93,66.4,2.7e-18,1,CL0159
ENST00000194155.7,357,443,356,444,PF00028.22,Cadherin,Domain,4,92,93,41.7,1.4e-10,1,CL0159
ENST00000194155.7,458,554,458,554,PF00028.22,Cadherin,Domain,1,93,93,56.7,2.9e-15,1,CL0159
ENST00000194155.7,582,663,577,665,PF00028.22,Cadherin,Domain,9,91,93,41.2,2e-10,1,CL0159
ENST00000194155.7,688,770,687,770,PF16492.10,Cadherin_C_2,Family,2,85,85,103.2,1.1e-29,1,No_Clan
ENST00000194530.8,58,369,58,369,PF00069.30,Pkinase,Domain,1,263,263,124.5,5.7e-36,1,CL0016
ENST00000196169.7,1,72,1,72,PF08585.17,RMI1_N_C,Domain,76,146,146,63.9,1.6e-17,1,CL0021
ENST00000196169.7,195,232,195,239,PF22562.1,UBA_7,Domain,1,39,48,40.5,2.2e-10,1,CL0214
ENST00000196169.7,554,611,543,615,PF00567.29,TUDOR,Domain,50,106,121,40.9,2.3e-10,1,CL0010
ENST00000196489.4,27,66,27,67,PF01352.32,KRAB,Family,1,40,42,77.8,4.2e-22,1,No_Clan
ENST00000196489.4,270,292,270,292,PF00096.31,zf-C2H2,Domain,1,23,23,27.6,3.1e-06,1,CL0361
ENST00000196489.4,298,320,298,320,PF00096.31,zf-C2H2,Domain,1,23,23,25.9,1.1e-05,1,CL0361
ENST00000196489.4,326,348,326,348,PF00096.31,zf-C2H2,Domain,1,23,23,24.5,2.9e-05,1,CL0361
ENST00000196489.4,354,376,354,376,PF00096.31,zf-C2H2,Domain,1,23,23,28.9,1.2e-06,1,CL0361
ENST00000196489.4,382,404,382,404,PF00096.31,zf-C2H2,Domain,1,23,23,22.3,0.00014,1,CL0361
ENST00000196489.4,410,432,410,432,PF00096.31,zf-C2H2,Domain,1,23,23,19.7,0.001,1,CL0361
ENST00000196489.4,438,460,438,460,PF00096.31,zf-C2H2,Domain,1,23,23,25.3,1.7e-05,1,CL0361
ENST00000196489.4,466,488,466,488,PF00096.31,zf-C2H2,Domain,1,23,23,25.2,1.9e-05,1,CL0361
ENST00000196489.4,494,516,494,516,PF00096.31,zf-C2H2,Domain,1,23,23,24.2,3.9e-05,1,CL0361
ENST00000196489.4,522,544,522,544,PF00096.31,zf-C2H2,Domain,1,23,23,23.4,6.5e-05,1,CL0361
ENST00000196489.4,550,572,550,572,PF00096.31,zf-C2H2,Domain,1,23,23,23.4,6.9e-05,1,CL0361
ENST00000198939.6,13,61,13,62,PF01805.25,Surp,Family,1,51,53,65.4,4.2e-18,1,No_Clan
ENST00000198939.6,161,292,159,292,PF04818.18,CID,Repeat,3,120,120,72.9,3e-20,1,CL0020
ENST00000198939.6,853,898,852,900,PF01585.28,G-patch,Family,2,43,45,41.1,1.5e-10,1,CL0449
ENST00000200135.8,27,119,27,119,PF06248.18,Zw10_N,Repeat,1,93,93,116.7,6.2e-34,1,CL0020
ENST00000200135.8,177,415,177,415,PF20665.2,Zw10_middle,Repeat,1,230,230,304.0,9.3e-91,1,CL0020
ENST00000200135.8,472,602,472,602,PF20666.2,ZW10_C,Repeat,1,131,131,203.6,1.1e-60,1,CL0020
ENST00000200135.8,624,778,624,778,PF22766.1,ZW10_C2,Repeat,1,152,152,221.7,5.4e-66,1,CL0020
ENST00000202017.6,29,106,13,110,PF01920.25,Prefoldin_2,Coiled-coil,20,96,106,29.9,5.3e-07,1,CL0200
ENST00000205061.9,154,210,153,212,PF00839.22,Cys_rich_FGFR,Family,2,56,58,47.8,1.4e-12,1,No_Clan
ENST00000205061.9,215,276,214,278,PF00839.22,Cys_rich_FGFR,Family,2,56,58,50.5,2e-13,1,No_Clan
ENST00000205061.9,291,345,289,346,PF00839.22,Cys_rich_FGFR,Family,3,57,58,58.8,5e-16,1,No_Clan
ENST00000205061.9,349,411,349,413,PF00839.22,Cys_rich_FGFR,Family,1,56,58,43.5,2.9e-11,1,No_Clan
ENST00000205061.9,418,471,417,473,PF00839.22,Cys_rich_FGFR,Family,2,56,58,52.5,4.7e-14,1,No_Clan
ENST00000205061.9,479,536,478,537,PF00839.22,Cys_rich_FGFR,Family,2,57,58,54.1,1.5e-14,1,No_Clan
ENST00000205061.9,540,601,540,604,PF00839.22,Cys_rich_FGFR,Family,1,55,58,45.1,9.3e-12,1,No_Clan
ENST00000205061.9,613,667,612,668,PF00839.22,Cys_rich_FGFR,Family,2,57,58,55.9,4e-15,1,No_Clan
ENST00000205061.9,670,728,669,729,PF00839.22,Cys_rich_FGFR,Family,2,57,58,48.4,9.1e-13,1,No_Clan
ENST00000205061.9,732,786,732,788,PF00839.22,Cys_rich_FGFR,Family,1,56,58,32.6,7.4e-08,1,No_Clan
ENST00000205061.9,800,855,799,856,PF00839.22,Cys_rich_FGFR,Family,2,57,58,64.6,7.5e-18,1,No_Clan
ENST00000205061.9,858,911,857,912,PF00839.22,Cys_rich_FGFR,Family,2,57,58,55.5,5.4e-15,1,No_Clan
ENST00000205061.9,915,974,915,979,PF00839.22,Cys_rich_FGFR,Family,1,53,58,57.5,1.2e-15,1,No_Clan
ENST00000206423.8,142,270,141,270,PF13778.11,DUF4174,Family,2,120,120,105.8,2.2e-30,1,CL0172
ENST00000206423.8,616,748,615,749,PF13778.11,DUF4174,Family,2,119,120,118.0,3.7e-34,1,CL0172
ENST00000206423.8,771,902,771,902,PF13778.11,DUF4174,Family,1,120,120,120.1,8.2e-35,1,CL0172
ENST00000206765.11,122,226,114,227,PF00868.25,Transglut_N,Domain,7,113,114,107.5,6.1e-31,1,CL0159
ENST00000206765.11,374,460,344,460,PF01841.24,Transglut_core,Family,51,108,108,44.5,1.9e-11,1,CL0125
ENST00000206765.11,579,683,579,683,PF00927.27,Transglut_C,Domain,1,106,106,82.9,1.9e-23,1,CL0159
ENST00000206765.11,691,787,691,788,PF00927.27,Transglut_C,Domain,1,105,106,67.0,1.7e-18,1,CL0159
ENST00000207457.8,17,397,17,398,PF03148.19,Tektin,Family,1,382,383,446.8,6.3e-134,1,No_Clan
ENST00000209875.9,20,69,20,69,PF00385.29,Chromo,Domain,1,53,53,71.5,4.7e-20,1,CL0010
ENST00000209875.9,123,174,123,174,PF01393.24,Chromo_shadow,Domain,1,52,52,90.9,4.7e-26,1,CL0010
ENST00000210187.11,65,226,65,227,PF00071.27,Ras,Domain,1,161,162,200.3,1.7e-59,1,CL0023
ENST00000212015.11,261,447,261,447,PF02146.22,SIR2,Family,1,180,180,213.6,2.5e-63,1,CL0063
ENST00000215061.9,153,254,153,254,PF07303.18,Occludin_ELL,Domain,1,101,101,90.6,1.1e-25,1,No_Clan
ENST00000215115.5,4,51,3,51,PF04714.18,BCL_N,Family,2,49,49,94.8,2.5e-27,1,No_Clan
ENST00000215574.9,15,154,12,163,PF00179.31,UQ_con,Domain,4,131,140,146.9,3.5e-43,1,CL0208
ENST00000215793.13,50,101,50,101,PF01805.25,Surp,Family,1,53,53,87.1,7e-25,1,No_Clan
ENST00000215793.13,164,215,164,215,PF01805.25,Surp,Family,1,53,53,75.7,2.6e-21,1,No_Clan
ENST00000215793.13,233,472,232,472,PF12230.13,PRP21_like_P,Family,2,213,213,171.5,2.7e-50,1,No_Clan
ENST00000215793.13,722,788,717,788,PF00240.28,ubiquitin,Domain,6,72,72,56.2,2.6e-15,1,CL0072
ENST00000215919.3,30,159,30,160,PF00651.36,BTB,Domain,1,109,110,82.7,2.3e-23,1,CL0033
ENST00000215919.3,357,377,356,377,PF00096.31,zf-C2H2,Domain,3,23,23,20.9,0.00041,1,CL0361
ENST00000215919.3,383,405,383,405,PF00096.31,zf-C2H2,Domain,1,23,23,18.3,0.0029,1,CL0361
ENST00000215919.3,413,436,413,436,PF00096.31,zf-C2H2,Domain,1,23,23,21.8,0.00022,1,CL0361
ENST00000216039.9,31,183,31,188,PF02099.22,Josephin,Family,1,152,157,102.0,3.3e-29,1,CL0125
ENST00000216068.9,21,104,20,104,PF01221.23,Dynein_light,Domain,3,86,86,103.4,7.8e-30,1,No_Clan
ENST00000216085.12,48,183,47,185,PF01694.27,Rhomboid,Family,2,141,143,32.1,1.3e-07,1,CL0207
ENST00000216085.12,326,359,324,359,PF00627.36,UBA,Domain,3,37,37,28.2,1.5e-06,1,CL0214
ENST00000216122.9,32,129,32,130,PF14551.11,MCM_N,Domain,1,94,95,76.0,2.8e-21,1,No_Clan
ENST00000216122.9,137,271,136,273,PF17207.8,MCM_OB,Domain,2,124,126,130.2,4.2e-38,1,CL0021
ENST00000216122.9,319,540,318,540,PF00493.28,MCM,Domain,2,224,224,330.6,3.7e-99,1,CL0023
ENST00000216122.9,558,647,557,648,PF17855.6,MCM_lid,Domain,2,86,87,93.7,8.6e-27,1,CL0671
ENST00000216122.9,674,732,674,732,PF21933.1,MCM5_C,Domain,1,59,59,92.3,1.6e-26,1,CL0123
ENST00000216129.7,348,638,346,642,PF03133.20,TTL,Family,3,288,292,255.8,5.6e-76,1,CL0179
ENST00000216218.8,2,43,2,43,PF18253.6,HipN,Domain,1,42,42,69.1,2.3e-19,1,No_Clan
ENST00000216218.8,150,180,148,181,PF13181.11,TPR_8,Repeat,3,33,34,14.2,0.045,1,CL0020
ENST00000216218.8,315,361,310,363,PF17830.6,STI1-HOP_DP,Domain,7,53,55,42.5,5.2e-11,1,No_Clan
ENST00000216225.9,40,98,40,98,PF12678.12,zf-rbx1,Domain,1,55,55,88.3,3.5e-25,1,CL0229
ENST00000216264.13,132,273,132,274,PF00781.29,DAGK_cat,Family,1,124,125,91.3,4.1e-26,1,CL0240
ENST00000216264.13,356,530,343,536,PF19280.4,CERK_C,Domain,51,217,227,105.5,3.4e-30,1,CL0701
ENST00000216268.6,118,166,118,166,PF02892.20,zf-BED,Domain,1,44,44,63.0,2.3e-17,1,CL0361
ENST00000216268.6,288,336,288,336,PF02892.20,zf-BED,Domain,1,44,44,60.8,1.2e-16,1,CL0361
ENST00000216268.6,459,506,459,506,PF02892.20,zf-BED,Domain,1,44,44,63.3,1.9e-17,1,CL0361
ENST00000216268.6,561,609,561,609,PF02892.20,zf-BED,Domain,1,44,44,57.9,9.2e-16,1,CL0361
ENST00000216277.13,21,214,21,214,PF20750.2,PAP_NTPase,Domain,1,194,194,290.8,6.2e-87,1,CL0260
ENST00000216277.13,219,363,219,364,PF04928.22,PAP_central,Domain,1,145,146,238.2,2.9e-71,1,No_Clan
ENST00000216277.13,366,434,366,435,PF04926.20,PAP_RNA-bind,Domain,1,69,181,71.5,8e-20,1,No_Clan
ENST00000216277.13,426,506,422,507,PF04926.20,PAP_RNA-bind,Domain,104,180,181,27.7,2.3e-06,1,No_Clan
ENST00000216288.11,56,307,56,307,PF00069.30,Pkinase,Domain,1,263,263,258.7,6.9e-77,1,CL0016
ENST00000216288.11,328,363,327,363,PF00627.36,UBA,Domain,2,37,37,29.9,4.2e-07,1,CL0214
ENST00000216288.11,670,713,669,713,PF02149.24,KA1,Domain,2,45,45,70.3,9e-20,1,CL0573
ENST00000216297.7,5,166,5,167,PF14826.11,FACT-Spt16_Nlob,Domain,1,161,162,176.7,3.4e-52,1,CL0356
ENST00000216297.7,182,411,181,411,PF00557.29,Peptidase_M24,Domain,2,208,208,126.3,1.6e-36,1,No_Clan
ENST00000216297.7,529,689,529,689,PF08644.16,SPT16,Domain,1,150,150,182.6,5.7e-54,1,CL0266
ENST00000216297.7,813,895,807,895,PF08512.17,Rttp106-like_middle,Domain,10,91,91,81.7,4.4e-23,1,CL0266
ENST00000216297.7,939,1000,926,1000,PF21091.2,SPT16_C,Domain,2,65,83,42.8,5.6e-11,1,No_Clan
ENST00000216442.12,17,207,15,207,PF01813.22,ATP-synt_D,Family,3,196,196,226.4,3.4e-67,1,No_Clan
ENST00000216455.9,8,30,8,30,PF10584.14,Proteasome_A_N,Family,1,23,23,52.0,4.7e-14,1,CL0052
ENST00000216455.9,31,217,31,217,PF00227.31,Proteasome,Domain,1,189,189,178.9,9.7e-53,1,CL0052
ENST00000216484.7,169,528,168,528,PF00155.26,Aminotran_1_2,Domain,2,361,361,173.8,6.8e-51,1,CL0061
ENST00000216500.9,52,245,51,249,PF00106.30,adh_short,Domain,2,190,195,166.9,4.4e-49,1,CL0063
ENST00000216733.8,12,64,12,64,PF14604.11,SH3_9,Domain,1,49,49,51.7,7e-14,1,CL0010
ENST00000216733.8,372,556,371,556,PF12026.13,CAS_C,Domain,2,197,197,195.2,1.3e-57,1,CL0705
ENST00000216832.9,1,132,1,132,PF04697.18,Pinin_SDK_N,Family,1,133,133,232.5,1.6e-69,1,No_Clan
ENST00000216832.9,136,260,136,261,PF04696.18,Pinin_SDK_memA,Family,1,129,130,112.3,2e-32,1,No_Clan
ENST00000216879.9,6,47,6,48,PF14555.11,UBA_4,Domain,1,42,43,61.8,4.6e-17,1,CL0214
ENST00000216879.9,184,258,184,258,PF08059.18,SEP,Domain,1,75,75,95.5,2.7e-27,1,No_Clan
ENST00000216879.9,291,368,290,369,PF00789.25,UBX,Domain,2,81,82,71.5,6.1e-20,1,CL0072
ENST00000217233.9,82,315,78,315,PF00069.30,Pkinase,Domain,15,263,263,92.7,2.9e-26,1,CL0016
ENST00000217402.3,24,198,24,199,PF03357.26,Snf7,Family,1,170,171,198.1,9.7e-59,1,CL0235
ENST00000217446.8,11,394,10,394,PF06728.18,PIG-U,Family,2,378,378,405.9,2.1e-121,1,CL0111
ENST00000217456.3,80,123,80,124,PF20067.4,SSL_N,Repeat,1,45,46,29.6,5.5e-07,1,CL0186
ENST00000217456.3,201,288,201,289,PF03088.21,Str_synth,Repeat,1,88,89,99.0,1.5e-28,1,CL0186
ENST00000217515.11,12,104,6,107,PF00085.25,Thioredoxin,Domain,9,102,103,59.9,2.4e-16,1,CL0172
ENST00000217515.11,118,279,116,283,PF06201.18,PITH,Domain,3,171,176,178.9,8.3e-53,1,CL0202
ENST00000218075.9,49,254,45,254,PF02931.28,Neur_chan_LBD,Family,6,216,216,181.8,1.4e-53,1,No_Clan
ENST00000218075.9,261,347,261,371,PF02932.21,Neur_chan_memb,Family,1,88,233,133.2,2.1e-38,1,No_Clan
ENST00000218089.13,158,265,157,271,PF08514.16,STAG,Repeat,2,109,114,128.1,1.6e-37,1,CL0020
ENST00000218089.13,298,372,298,372,PF21581.2,SCD,Repeat,1,75,75,103.9,5e-30,1,CL0020
ENST00000218789.9,11,63,10,63,PF07653.22,SH3_2,Domain,2,55,55,65.5,3.1e-18,1,CL0010
ENST00000218789.9,97,270,97,271,PF00621.25,RhoGEF,Domain,1,179,180,126.4,1.6e-36,1,No_Clan
ENST00000218789.9,312,399,302,400,PF00169.34,PH,Domain,11,104,105,43.8,3.7e-11,1,CL0266
ENST00000218789.9,460,550,459,550,PF16614.10,RhoGEF67_u2,Disordered,2,99,99,162.0,4.3e-48,1,No_Clan
ENST00000218789.9,621,704,620,704,PF16523.10,betaPIX_CC,Coiled-coil,2,85,85,146.4,2.1e-43,1,No_Clan
ENST00000218981.5,25,129,21,193,PF00106.30,adh_short,Domain,34,139,195,45.7,6.3e-12,1,CL0063
ENST00000219070.9,118,219,118,272,PF00413.29,Peptidase_M10,Domain,1,102,159,127.7,4.2e-37,1,CL0126
ENST00000219070.9,233,274,233,274,PF00040.24,fn2,Domain,1,42,42,62.2,4.1e-17,1,CL0602
ENST00000219070.9,291,332,291,332,PF00040.24,fn2,Domain,1,42,42,62.6,2.9e-17,1,CL0602
ENST00000219070.9,349,390,349,390,PF00040.24,fn2,Domain,1,42,42,69.8,1.6e-19,1,CL0602
ENST00000219070.9,378,446,368,446,PF00413.29,Peptidase_M10,Domain,87,159,159,81.5,7.2e-23,1,CL0126
ENST00000219070.9,475,517,475,518,PF00045.24,Hemopexin,Repeat,1,44,45,38.3,1.1e-09,1,No_Clan
ENST00000219070.9,520,563,520,563,PF00045.24,Hemopexin,Repeat,1,45,45,42.9,4.2e-11,1,No_Clan
ENST00000219070.9,568,614,568,615,PF00045.24,Hemopexin,Repeat,1,44,45,55.4,5.2e-15,1,No_Clan
ENST00000219070.9,618,660,617,660,PF00045.24,Hemopexin,Repeat,2,45,45,23.9,3.5e-05,1,No_Clan
ENST00000219091.9,123,154,123,159,PF01352.32,KRAB,Family,1,32,42,48.2,7.4e-13,1,No_Clan
ENST00000219091.9,308,330,308,330,PF00096.31,zf-C2H2,Domain,1,23,23,17.7,0.0043,1,CL0361
ENST00000219091.9,336,358,336,358,PF00096.31,zf-C2H2,Domain,1,23,23,25.6,1.3e-05,1,CL0361
ENST00000219091.9,364,386,364,386,PF00096.31,zf-C2H2,Domain,1,23,23,20.5,0.00055,1,CL0361
ENST00000219091.9,392,414,392,414,PF00096.31,zf-C2H2,Domain,1,23,23,20.1,0.00077,1,CL0361
ENST00000219091.9,420,442,420,442,PF00096.31,zf-C2H2,Domain,1,23,23,24.5,2.9e-05,1,CL0361
ENST00000219091.9,448,470,448,470,PF00096.31,zf-C2H2,Domain,1,23,23,30.9,2.8e-07,1,CL0361
ENST00000219091.9,476,498,476,498,PF00096.31,zf-C2H2,Domain,1,23,23,26.4,7.4e-06,1,CL0361
ENST00000219091.9,504,526,504,526,PF00096.31,zf-C2H2,Domain,1,23,23,28.2,2e-06,1,CL0361
ENST00000219252.10,20,256,20,256,PF01193.29,RNA_pol_L,Domain,1,74,74,61.0,7.8e-17,1,CL0509
ENST00000219252.10,50,175,50,182,PF01000.31,RNA_pol_A_bac,Domain,1,101,119,91.9,3.8e-26,1,No_Clan
ENST00000219611.7,5,30,4,32,PF00641.23,zf-RanBP,Domain,3,28,30,17.2,0.0027,1,CL0167
ENST00000219611.7,145,170,143,172,PF00641.23,zf-RanBP,Domain,3,28,30,22.7,5.1e-05,1,CL0167
ENST00000219611.7,344,366,342,368,PF00641.23,zf-RanBP,Domain,5,27,30,17.5,0.0021,1,CL0167
ENST00000219611.7,412,438,412,441,PF00641.23,zf-RanBP,Domain,1,27,30,28.3,9.1e-07,1,CL0167
ENST00000219611.7,488,791,488,791,PF00648.26,Peptidase_C2,Family,1,297,297,277.5,1.3e-82,1,CL0125
ENST00000219689.12,128,762,128,762,PF00443.34,UCH,Family,1,254,254,205.3,1.4e-60,1,CL0125
ENST00000219746.14,255,323,255,323,PF00505.24,HMG_box,Domain,1,69,69,64.7,9.6e-18,1,CL0114
