gene_id	genes	logFC	logCPM	F	PValue	FDR	gene_name	gene_biotype
ENSG00000164398	ENSG00000164398.15	4.8176172076892	5.17090865464387	203.362330580142	1.82244247663784e-06	0.00114037008706902	ACSL6	protein_coding
ENSG00000170289	ENSG00000170289.13	6.61263560771509	4.48792095892162	200.118810123134	1.92565556516276e-06	0.00114037008706902	CNGB3	protein_coding
ENSG00000176170	ENSG00000176170.14	-4.13146429458808	5.15264465075648	208.678594331239	1.66812870303585e-06	0.00114037008706902	SPHK1	protein_coding
ENSG00000179774	ENSG00000179774.9	-7.15278384875837	6.82260770598588	202.159589227035	1.85986745656465e-06	0.00114037008706902	ATOH7	protein_coding
ENSG00000182667	ENSG00000182667.15	3.39741375987235	6.14160624312951	209.005657933572	1.65919249842617e-06	0.00114037008706902	NTM	protein_coding
ENSG00000189221	ENSG00000189221.11	3.43737687084829	5.33439252910861	195.380181076085	1.97716247488863e-06	0.00114037008706902	MAOA	protein_coding
ENSG00000225177	ENSG00000225177.6	-3.58387084769407	5.71880306644347	199.550674326219	1.94450001678994e-06	0.00114037008706902	NHSL1-AS1	lncRNA
ENSG00000116016	ENSG00000116016.14	5.77132575135941	5.04315287189369	196.02118758506	2.06703008842865e-06	0.00114302629829928	EPAS1	protein_coding
ENSG00000069482	ENSG00000069482.7	-6.14292276816673	5.48688159404584	191.584455905932	2.23548708698189e-06	0.00118863427823004	GAL	protein_coding
ENSG00000160298	ENSG00000160298.18	-3.11219532646443	5.36315930001375	188.214593924314	2.20234571881768e-06	0.00118863427823004	C21orf58	protein_coding
ENSG00000173267	ENSG00000173267.14	-4.80456968608458	4.92567982651113	189.615840364594	2.31587249043872e-06	0.00120814261298378	SNCG	protein_coding
ENSG00000185518	ENSG00000185518.12	5.97478773101958	5.83614407636934	186.97221992693	2.42975330816612e-06	0.00124407868921269	SV2B	protein_coding
ENSG00000021645	ENSG00000021645.20	3.84275383319279	7.62228815923939	184.42462713097	2.54638526514992e-06	0.00125422768944108	NRXN3	protein_coding
ENSG00000070601	ENSG00000070601.10	5.04265850963753	5.19684884074863	179.327571314709	2.80215797050657e-06	0.00125422768944108	FRMPD1	protein_coding
ENSG00000082438	ENSG00000082438.18	4.10273860026045	6.0832154612884	181.370214130472	2.69586766224938e-06	0.00125422768944108	COBLL1	protein_coding
ENSG00000108387	ENSG00000108387.16	3.43426860749258	7.14148184385837	184.745363391396	2.53131195724174e-06	0.00125422768944108	SEPTIN4	protein_coding
ENSG00000109103	ENSG00000109103.12	3.89800550697721	8.19239378703843	180.351053948629	2.74824117598853e-06	0.00125422768944108	UNC119	protein_coding
ENSG00000144834	ENSG00000144834.14	-2.86156906342714	6.43839905263723	176.380741884607	2.81072665332862e-06	0.00125422768944108	TAGLN3	protein_coding
ENSG00000228740	ENSG00000228740.3	4.35304407901252	4.65746204654016	179.134608746398	2.81247483617298e-06	0.00125422768944108	GABRG3-AS1	lncRNA
ENSG00000259436	ENSG00000259436.1	-6.36069527687466	3.72571894076736	178.84394523147	2.6441159956935e-06	0.00125422768944108	POU2F2-AS2	lncRNA
ENSG00000213551	ENSG00000213551.7	-2.04777836430656	5.78745012210927	172.919374573112	2.90504291729085e-06	0.00127494494635198	DNAJC9	protein_coding
ENSG00000138798	ENSG00000138798.13	3.88435974695506	5.01753912861354	175.669769081065	3.00630657486017e-06	0.00127879031520475	EGF	protein_coding
ENSG00000187017	ENSG00000187017.18	3.1887812720946	6.1631542987298	176.088097339353	2.98201280827912e-06	0.00127879031520475	ESPN	protein_coding
ENSG00000011347	ENSG00000011347.10	-3.40078862855194	7.04558169575969	173.829372479894	3.1162521792097e-06	0.00128662200223707	SYT7	protein_coding
ENSG00000109906	ENSG00000109906.15	-3.51751060936059	5.85248170775158	172.986539119533	3.16832563356641e-06	0.00128662200223707	ZBTB16	protein_coding
ENSG00000158445	ENSG00000158445.10	4.756851002898	5.49704312413002	172.311266663452	3.2108545753683e-06	0.00128662200223707	KCNB1	protein_coding
ENSG00000168461	ENSG00000168461.13	-3.90005338832807	7.7143300664414	173.479350920413	3.13774350624862e-06	0.00128662200223707	RAB31	protein_coding
ENSG00000149489	ENSG00000149489.9	6.07107708696282	5.91934200654042	171.091305654426	3.28956295142326e-06	0.00129933037205574	ROM1	protein_coding
ENSG00000132639	ENSG00000132639.15	3.43923719648509	7.01911862687357	169.316085660356	3.40857420944081e-06	0.00132737561009618	SNAP25	protein_coding
ENSG00000177803	ENSG00000177803.7	6.98068437882819	4.76972651414664	167.406962266119	3.54280033604665e-06	0.00136048453460214	YWHAQP4	processed_pseudogene
ENSG00000141750	ENSG00000141750.7	5.63390949069506	4.97709786163418	163.87024967514	3.80990369207011e-06	0.00144301407098694	STAC2	protein_coding
ENSG00000168309	ENSG00000168309.18	4.86261434037571	5.63425354031746	161.151521278719	4.03301414015567e-06	0.00150687578325897	FAM107A	protein_coding
ENSG00000070729	ENSG00000070729.14	6.56018621955103	6.11276493853169	158.255916576332	4.28942296869492e-06	0.00152585468408923	CNGB1	protein_coding
ENSG00000072571	ENSG00000072571.20	-2.87157510097249	4.87475845687482	151.772229443849	4.54734190271865e-06	0.00152585468408923	HMMR	protein_coding
ENSG00000112312	ENSG00000112312.10	-2.36472271769902	6.02537667284247	153.69692166376	4.3551167914266e-06	0.00152585468408923	GMNN	protein_coding
ENSG00000112379	ENSG00000112379.9	2.93162937549114	5.17441712167301	154.910573733081	4.29998828246879e-06	0.00152585468408923	ARFGEF3	protein_coding
ENSG00000121152	ENSG00000121152.10	-2.64226927806771	4.883314811276	154.64411889955	4.26433417412955e-06	0.00152585468408923	NCAPH	protein_coding
ENSG00000129221	ENSG00000129221.16	7.57076656699604	7.23081544379728	154.185363145019	4.68638494389096e-06	0.00152585468408923	AIPL1	protein_coding
ENSG00000133424	ENSG00000133424.22	2.95193269054034	8.14881095993049	152.919815714458	4.79411740606561e-06	0.00152585468408923	LARGE1	protein_coding
ENSG00000168298	ENSG00000168298.7	-2.36443460582379	8.45268358905511	150.028460140971	4.73097241782905e-06	0.00152585468408923	H1-4	protein_coding
ENSG00000175155	ENSG00000175155.11	2.81046836261395	4.49402419438431	149.778457815171	4.75807229011605e-06	0.00152585468408923	YPEL2	protein_coding
ENSG00000176890	ENSG00000176890.16	-2.96643089156351	7.0354009951161	153.639873939916	4.74310891450345e-06	0.00152585468408923	TYMS	protein_coding
ENSG00000197409	ENSG00000197409.8	-5.1252421472381	4.5182102460253	156.719530342941	4.43398640893878e-06	0.00152585468408923	H3C4	protein_coding
ENSG00000215417	ENSG00000215417.14	-2.48738110194296	4.97365660777738	153.062021587451	4.41735603130829e-06	0.00152585468408923	MIR17HG	lncRNA
ENSG00000281880	ENSG00000281880.2	-2.11657476557651	6.39179202435126	149.384009231845	4.801235397872e-06	0.00152585468408923	PAUPAR	lncRNA
ENSG00000197301	ENSG00000197301.7	-2.83483073323922	4.22135967539751	148.139263719923	4.94077249655977e-06	0.00155235703133388	HMGA2-AS1	lncRNA
ENSG00000114349	ENSG00000114349.10	9.51895549640602	6.09228313463681	148.481449461353	5.32567959700053e-06	0.00164807341586656	GNAT1	protein_coding
ENSG00000173826	ENSG00000173826.15	4.00706937810412	5.3246891985912	148.16260745291	5.36462828413288e-06	0.00164807341586656	KCNH6	protein_coding
ENSG00000166111	ENSG00000166111.10	3.75116194964949	4.65355309600278	146.904535279584	5.52192447527715e-06	0.00167775483315316	SVOP	protein_coding
ENSG00000162407	ENSG00000162407.9	-2.12506850756902	6.68176745685037	142.276719165262	5.67251344214649e-06	0.00168644434582697	PLPP3	protein_coding
ENSG00000167083	ENSG00000167083.7	7.15026637493161	6.66743110186697	145.946234699541	5.64572962519615e-06	0.00168644434582697	GNGT2	protein_coding
ENSG00000111912	ENSG00000111912.20	2.45994151096143	5.04423248013636	141.265119703242	5.81251838778237e-06	0.00170968426493399	NCOA7	protein_coding
ENSG00000272482	ENSG00000272482.2	5.87061606086696	4.31490621084899	142.619346106346	6.10418842240074e-06	0.00177657584937851	NA	NA
ENSG00000162496	ENSG00000162496.9	3.64674275598076	6.42613634095991	139.205899043226	6.62544387133988e-06	0.00190819684998621	DHRS3	protein_coding
ENSG00000177182	ENSG00000177182.11	-4.40671368292208	6.13156694406622	138.472880034416	6.74475204103014e-06	0.00192253246579837	CLVS1	protein_coding
ENSG00000073111	ENSG00000073111.14	-3.02646968388644	5.58216314030305	136.754584989364	7.03542590187687e-06	0.00196115826790495	MCM2	protein_coding
ENSG00000107295	ENSG00000107295.10	3.76534951779337	4.35604273174662	133.269602760469	7.2473931793639e-06	0.00196115826790495	SH3GL2	protein_coding
ENSG00000129195	ENSG00000129195.16	-3.47784423397728	5.03551744320456	135.89880246266	7.18619545163938e-06	0.00196115826790495	PIMREG	protein_coding
ENSG00000143171	ENSG00000143171.13	4.12228355189671	6.442035179282	134.559371948367	7.43059928958237e-06	0.00196115826790495	RXRG	protein_coding
ENSG00000163378	ENSG00000163378.14	3.34559980217319	4.81177233735626	135.831983906076	7.19814112290836e-06	0.00196115826790495	EOGT	protein_coding
ENSG00000184144	ENSG00000184144.12	-4.65639297072504	6.60844987436891	137.132909675966	6.97006764491556e-06	0.00196115826790495	CNTN2	protein_coding
ENSG00000227051	ENSG00000227051.7	-2.20005552806229	5.91524302962942	132.041757255179	7.31811704150225e-06	0.00196115826790495	C14orf132	protein_coding
ENSG00000228716	ENSG00000228716.7	-2.4157241893919	5.24933559095684	131.294712649684	7.46090557233776e-06	0.00196115826790495	DHFR	protein_coding
ENSG00000254463	ENSG00000254463.1	8.82932217716961	4.24688936948922	134.090673319112	7.51863634843664e-06	0.00196115826790495	PPIAP41	processed_pseudogene
ENSG00000175567	ENSG00000175567.11	-3.19272121722024	4.99617823084091	133.186352339367	7.69231464814144e-06	0.00198770848323797	UCP2	protein_coding
ENSG00000076003	ENSG00000076003.5	-2.49503296466691	5.98467467931988	131.594899437388	7.85245738442807e-06	0.00200779795651876	MCM6	protein_coding
ENSG00000100422	ENSG00000100422.14	-1.7721245853665	6.41610868995077	128.688248502921	7.98791186723076e-06	0.00200779795651876	CERK	protein_coding
ENSG00000253554	ENSG00000253554.7	-7.29435618025394	7.85138571089741	131.765837270841	7.97566500423023e-06	0.00200779795651876	LINC01414	lncRNA
ENSG00000177426	ENSG00000177426.22	-2.1802973748767	5.02870930229295	127.437714161782	8.25769084780253e-06	0.00205690895721524	TGIF1	protein_coding
ENSG00000036672	ENSG00000036672.16	4.07145349679871	4.16083101289508	125.80270233021	8.86551035896546e-06	0.00210910492118443	USP2	protein_coding
ENSG00000102003	ENSG00000102003.12	2.29095435525085	6.21225136498856	124.941827691546	9.00120730224465e-06	0.00210910492118443	SYP	protein_coding
ENSG00000109107	ENSG00000109107.14	3.83139180598287	7.11852580474259	128.77807770668	8.61675941064617e-06	0.00210910492118443	ALDOC	protein_coding
ENSG00000119614	ENSG00000119614.3	-1.60660204424571	7.28558468793651	124.5085209769	8.93681848250605e-06	0.00210910492118443	VSX2	protein_coding
ENSG00000198691	ENSG00000198691.14	5.65587373132328	6.57120852459154	128.356641787617	8.71244117268358e-06	0.00210910492118443	ABCA4	protein_coding
ENSG00000290319	ENSG00000290319.1	11.1389717178412	3.05798855532489	180.32316391464	8.81506435347933e-06	0.00210910492118443		lncRNA
ENSG00000290421	ENSG00000290421.1	6.72618400895491	3.99790846164824	127.476904104113	8.9166096420852e-06	0.00210910492118443		lncRNA
ENSG00000150672	ENSG00000150672.19	3.39329890643506	8.17072479949111	125.578705082161	9.37849759240493e-06	0.00217042827274961	DLG2	protein_coding
ENSG00000257167	ENSG00000257167.3	-3.07759776704118	3.88753804147076	122.593001034681	9.41992089153145e-06	0.00217042827274961	TMPO-AS1	lncRNA
ENSG00000139988	ENSG00000139988.10	7.21390297257454	3.74739232878637	125.07764797907	9.50551485606006e-06	0.00217204942359673	RDH12	protein_coding
ENSG00000090889	ENSG00000090889.12	-2.50062909484885	5.01608269865089	121.500756811646	9.71040358866976e-06	0.00218243522093139	KIF4A	protein_coding
ENSG00000111249	ENSG00000111249.14	-3.13470286587425	6.98908926684313	121.685250907688	1.04262400194309e-05	0.00218243522093139	CUX2	protein_coding
ENSG00000115295	ENSG00000115295.21	2.1361108203965	6.23329141092323	121.470258491005	9.718678073423e-06	0.00218243522093139	CLIP4	protein_coding
ENSG00000115758	ENSG00000115758.14	-1.99909367480932	7.20697766039819	118.737744984214	1.04981693509304e-05	0.00218243522093139	ODC1	protein_coding
ENSG00000129673	ENSG00000129673.10	4.51291848398786	3.9174428388337	119.852036353858	1.04739817501129e-05	0.00218243522093139	AANAT	protein_coding
ENSG00000137309	ENSG00000137309.21	-2.42885992938749	7.55028060155244	121.012005752055	1.02873268367362e-05	0.00218243522093139	HMGA1	protein_coding
ENSG00000152240	ENSG00000152240.13	-1.8566954781928	6.03506872529275	120.31676217018	1.00383709422155e-05	0.00218243522093139	HAUS1	protein_coding
ENSG00000154265	ENSG00000154265.16	2.96316902243587	5.22977285730811	121.895010359473	1.03660740468386e-05	0.00218243522093139	ABCA5	protein_coding
ENSG00000164898	ENSG00000164898.13	-2.74942225260109	5.66446980414292	121.524338857559	1.04726989357216e-05	0.00218243522093139	FMC1	protein_coding
ENSG00000170421	ENSG00000170421.13	-2.63605938165577	4.79892401985155	120.273902394545	1.00778918463932e-05	0.00218243522093139	KRT8	protein_coding
ENSG00000184599	ENSG00000184599.14	6.07787425916491	3.68258271307123	122.071734772508	1.03157290012985e-05	0.00218243522093139	TAFA3	protein_coding
ENSG00000186998	ENSG00000186998.16	-2.90954834026032	4.02796330211452	118.901935158098	1.04491188782913e-05	0.00218243522093139	EMID1	protein_coding
ENSG00000003137	ENSG00000003137.9	7.99485477022492	5.79298977416019	120.940140126636	1.06436196324802e-05	0.00219325301972242	CYP26B1	protein_coding
ENSG00000124575	ENSG00000124575.7	-3.29380858347797	4.56382361209474	119.661375450968	1.07572503575586e-05	0.00219325301972242	H1-3	protein_coding
ENSG00000185697	ENSG00000185697.17	-2.2693468670631	5.65596200597292	118.318128299884	1.07881807907067e-05	0.00219325301972242	MYBL1	protein_coding
ENSG00000100297	ENSG00000100297.16	-2.78151313228209	5.41602342264956	119.803746610962	1.09864820082833e-05	0.0022005453360361	MCM5	protein_coding
ENSG00000143228	ENSG00000143228.13	-2.99320798789563	5.46403858502069	119.94189926693	1.09440503884365e-05	0.0022005453360361	NUF2	protein_coding
ENSG00000177103	ENSG00000177103.15	4.34266192409379	5.54282172432069	119.522915423365	1.10733880690867e-05	0.0022005453360361	DSCAML1	protein_coding
ENSG00000240498	ENSG00000240498.9	6.6319049517619	2.519724010618	116.668409091263	1.11424046817264e-05	0.0022005453360361	CDKN2B-AS1	lncRNA
ENSG00000140859	ENSG00000140859.16	2.51940240309182	5.23719570339578	116.175072765986	1.15818713223609e-05	0.00221024733991638	KIFC3	protein_coding
ENSG00000144366	ENSG00000144366.17	-1.64702084751565	6.68746566939002	115.503258891334	1.15274907863279e-05	0.00221024733991638	GULP1	protein_coding
ENSG00000144406	ENSG00000144406.19	3.09231154911166	6.54911549836817	118.29882119362	1.1462666777015e-05	0.00221024733991638	UNC80	protein_coding
ENSG00000162344	ENSG00000162344.4	-5.4288498780818	4.54569084540218	117.664912310837	1.16711675513686e-05	0.00221024733991638	FGF19	protein_coding
ENSG00000165023	ENSG00000165023.7	2.10965443549647	6.03583803022517	115.423047942676	1.15925894097105e-05	0.00221024733991638	DIRAS2	protein_coding
ENSG00000173894	ENSG00000173894.11	-2.89686404937852	4.66380801738304	115.974175478135	1.1580688777582e-05	0.00221024733991638	CBX2	protein_coding
BambuGene1720	BambuGene1720	12.692449466938	4.71369140749011	167.18581004008	1.21157463933378e-05	0.00221198550467821	NA	NA
ENSG00000042781	ENSG00000042781.14	5.4704194060893	6.74801064073824	115.977757975541	1.22503107567263e-05	0.00221198550467821	USH2A	protein_coding
ENSG00000079819	ENSG00000079819.20	1.83581054019237	7.93175019846898	113.58011846641	1.22011754221764e-05	0.00221198550467821	EPB41L2	protein_coding
ENSG00000134323	ENSG00000134323.13	-2.0671457840056	5.37360830512389	113.055619675194	1.23936088261902e-05	0.00221198550467821	MYCN	protein_coding
ENSG00000135643	ENSG00000135643.5	-2.09562364868083	5.14675384440633	113.306264920057	1.23011685321786e-05	0.00221198550467821	KCNMB4	protein_coding
ENSG00000165895	ENSG00000165895.19	3.34354276371532	6.82236827952599	117.16931161451	1.18375770121584e-05	0.00221198550467821	ARHGAP42	protein_coding
ENSG00000184260	ENSG00000184260.6	-3.30845706072923	4.42798733667966	115.155145590039	1.19316068591488e-05	0.00221198550467821	H2AC20	protein_coding
ENSG00000215861	ENSG00000215861.9	4.59251120331118	4.74331093765834	115.557250447071	1.24003672185295e-05	0.00221198550467821		transcribed_unprocessed_pseudogene
ENSG00000226149	ENSG00000226149.6	5.44348133820754	3.03892859181923	113.929420008647	1.20751386624242e-05	0.00221198550467821		lncRNA
ENSG00000130520	ENSG00000130520.11	-1.69052146127568	6.96662882356321	112.423347977329	1.26307798572185e-05	0.00223864379661688	LSM4	protein_coding
ENSG00000123219	ENSG00000123219.13	-2.94990763344472	6.45864013049496	113.877509199808	1.30238460553104e-05	0.00229360713110367	CENPK	protein_coding
ENSG00000017483	ENSG00000017483.16	3.33226312523514	6.72508432464992	112.412692079785	1.36007441756869e-05	0.00229809142906573	SLC38A5	protein_coding
ENSG00000021300	ENSG00000021300.14	3.31561827704367	6.69416899660392	111.63531449696	1.39202449029237e-05	0.00229809142906573	PLEKHB1	protein_coding
ENSG00000105655	ENSG00000105655.19	-2.56835376785653	7.03709182292601	111.370568003043	1.40312505396803e-05	0.00229809142906573	ISYNA1	protein_coding
ENSG00000112186	ENSG00000112186.13	-1.83673399301965	5.47664072479329	110.029381747353	1.35832206612791e-05	0.00229809142906573	CAP2	protein_coding
ENSG00000112599	ENSG00000112599.9	6.39343161172788	7.26725366852129	111.333913544374	1.40467087964161e-05	0.00229809142906573	GUCA1B	protein_coding
ENSG00000130203	ENSG00000130203.10	2.32524507678599	7.02001272030113	112.477212833957	1.34215416349572e-05	0.00229809142906573	APOE	protein_coding
ENSG00000141338	ENSG00000141338.15	6.22589184528295	2.9996765609722	110.826435021661	1.32562079176072e-05	0.00229809142906573	ABCA8	protein_coding
ENSG00000154080	ENSG00000154080.14	4.56172334463659	3.21193809047612	109.245228483431	1.39150870600041e-05	0.00229809142906573	CHST9	protein_coding
ENSG00000163507	ENSG00000163507.15	-1.92400140332852	5.6881677508054	109.00476795646	1.40189294646392e-05	0.00229809142906573	CIP2A	protein_coding
ENSG00000165084	ENSG00000165084.16	5.43664444680149	3.84395164169176	112.283157061929	1.3653324545515e-05	0.00229809142906573	C8orf34	protein_coding
ENSG00000167371	ENSG00000167371.21	-1.75125775892959	6.34265461981025	110.871689750985	1.32379448604177e-05	0.00229809142906573	PRRT2	protein_coding
ENSG00000169933	ENSG00000169933.17	6.56581671599978	2.77950131944116	109.96234676134	1.36111921508654e-05	0.00229809142906573	FRMPD4	protein_coding
ENSG00000142657	ENSG00000142657.21	-1.53896373595701	6.80194001208548	108.106101817156	1.44159118500467e-05	0.00233470641547474	PGD	protein_coding
ENSG00000144331	ENSG00000144331.20	8.27726388970636	6.07020302006278	110.419782181621	1.44393937229622e-05	0.00233470641547474	ZNF385B	protein_coding
ENSG00000188486	ENSG00000188486.4	-2.08860937771904	5.98517305770961	108.117265141724	1.4623624851625e-05	0.00235074769489871	H2AX	protein_coding
ENSG00000074317	ENSG00000074317.11	4.80598828733265	4.50429243226465	109.393062272607	1.489740322619e-05	0.00235517857020526	SNCB	protein_coding
ENSG00000134222	ENSG00000134222.16	-2.43414236511489	5.13170856036403	107.671092618064	1.49067326046483e-05	0.00235517857020526	PSRC1	protein_coding
ENSG00000163431	ENSG00000163431.14	3.40434611247833	5.68973348270189	109.458785271829	1.4867531159469e-05	0.00235517857020526	LMOD1	protein_coding
ENSG00000138061	ENSG00000138061.12	-3.61944998553237	7.92193252368499	109.183396686919	1.49932155176373e-05	0.00235538304458611	CYP1B1	protein_coding
ENSG00000142634	ENSG00000142634.13	-2.59353954421707	5.63014799162265	108.417535773411	1.53499880360067e-05	0.00239780688817825	EFHD2	protein_coding
ENSG00000169184	ENSG00000169184.7	-3.01955742599758	5.27585952849458	108.041191713722	1.55292995641575e-05	0.00241218878454714	MN1	protein_coding
ENSG00000131018	ENSG00000131018.25	1.5874970603033	6.95750690880877	105.44359962989	1.56797550774125e-05	0.00242195278287922	SYNE1	protein_coding
ENSG00000067057	ENSG00000067057.19	1.97258941214529	7.56638715515191	105.031094844313	1.58880839432114e-05	0.00244049796081028	PFKP	protein_coding
ENSG00000108018	ENSG00000108018.17	-1.8612353168236	7.02717082189566	104.672666103222	1.60719880140724e-05	0.00244837887602294	SORCS1	protein_coding
ENSG00000114739	ENSG00000114739.14	-1.70499321568847	5.85053484274244	103.583500100847	1.66478074683465e-05	0.00244837887602294	ACVR2B	protein_coding
ENSG00000129534	ENSG00000129534.14	-3.22918787795394	6.06504842481953	106.104614470837	1.64957388143552e-05	0.00244837887602294	MIS18BP1	protein_coding
ENSG00000166833	ENSG00000166833.23	2.14858001507922	7.29228998497268	104.956920457854	1.62934798569369e-05	0.00244837887602294	NAV2	protein_coding
ENSG00000172020	ENSG00000172020.13	-2.65499962419279	6.99955261045643	106.282847356143	1.64036240393089e-05	0.00244837887602294	GAP43	protein_coding
