iso_ref	gene_ref	isoform_id	gene_id	condition_1	condition_2	gene_name	gene_biotype	iso_biotype	gene_overall_mean	gene_value_1	gene_value_2	gene_stderr_1	gene_stderr_2	gene_log2_fold_change	gene_q_value	iso_overall_mean	iso_value_1	iso_value_2	iso_stderr_1	iso_stderr_2	iso_log2_fold_change	iso_q_value	IF_overall	IF1	IF2	dIF	isoform_switch_q_value	gene_switch_q_value	PTC	neg_log_10_q
isoComp_00489456	geneComp_00123375	ENST00000663347	ENSG00000287275	RO_D209	RO_D45	ENSG00000287275	lncRNA	lncRNA	2.0794979170707686	2.3328895079473178	2.0218347119494613	0.2715416858101696	0.3839492608006802	-0.2055058726040156	NA	0.7319467633405911	1.741193404033798	0.31386811061239706	0.1871553533573329	0.31386811061239706	-2.4348600991062943	NA	0.3339125	0.74715	0.13045	-0.6167	0.003201196636654351	0.002964870022454872	NA	2.4946876480704767
isoComp_00489457	geneComp_00123375	ENST00000690644	ENSG00000287275	RO_D209	RO_D45	ENSG00000287275	lncRNA	lncRNA	2.0794979170707686	2.3328895079473178	2.0218347119494613	0.2715416858101696	0.3839492608006802	-0.2055058726040156	NA	1.3475511537301776	0.5916961039135198	1.7079666013370645	0.08438633245283689	0.0700811501882832	1.513595069377877	NA	0.6660874999999999	0.25285	0.86955	0.6167	0.002964870022454872	0.002964870022454872	NA	2.5279943410072843
isoComp_00492332	geneComp_00125560	ENST00000550096	ENSG00000290576	RO_D209	RO_D45	ENSG00000290576	lncRNA	lncRNA	1.2881737275558447	2.031823613311185	1.7518025518830813	0.5070504890562562	0.5212370019421122	-0.21280599362780894	NA	0.5490879679282863	0.5578856524363213	1.4120620070233318	0.3008978365923601	0.30668153979916957	1.324312005210048	NA	0.367225	0.2534	0.8271999999999999	0.5737999999999999	0.03839418842034655	0.03839418842034655	NA	1.4157345081320598
isoComp_00492530	geneComp_00125681	ENST00000617878	ENSG00000290790	RO_D209	RO_D45	ENSG00000290790	lncRNA	lncRNA	2.4579874195150713	2.4641355094932806	1.0633301511476185	0.0647542061276316	0.2363484501497138	-1.2048306091676426	NA	1.9496199825325737	0.9435988973435606	0.9626936265664979	0.3030299746570372	0.13571192593921444	0.028602897187105295	NA	0.793175	0.38644999999999996	0.92255	0.5361	0.07892403688109521	0.07892403688109521	NA	1.1027907091478502
isoComp_00492626	geneComp_00125727	ENST00000652544	ENSG00000290853	RO_D209	RO_D45	ENSG00000290853	lncRNA	lncRNA	1.6271887845189446	2.377706348420251	1.1403511419522996	0.05638046782423123	0.10869522763068751	-1.053551110327753	NA	1.1012249654206192	1.8879587097466979	0.23005256621720094	0.34936702866518554	0.21339182035924917	-2.983026342813264	NA	0.640825	0.7909999999999999	0.18555	-0.6054499999999999	0.03486580742114434	0.03486580742114434	NA	1.4576002729662403
isoComp_00492933	geneComp_00125848	ENST00000701583	ENSG00000291051	RO_D209	RO_D45	ENSG00000291051	lncRNA	lncRNA	1.510776280868634	2.135531810426794	2.1509516505832966	0.13431841844483605	0.30045127715100656	0.010331502348991096	NA	0.8883419509666479	0.8575062413424049	1.9701089753419105	0.024807882035050688	0.2536157652931541	1.1906337888191016	NA	0.5597125000000001	0.4024	0.91735	0.51495	0.014461946010508252	0.014461946010508252	NA	1.8397732641119267
isoComp_00493236	geneComp_00125883	ENST00000702794	ENSG00000291126	RO_D209	RO_D45	ENSG00000291126	lncRNA	lncRNA	1.4285670408581266	2.6341255115417206	1.1791572502411007	0.37207611572163124	0.3868412672606979	-1.1528511554812677	NA	0.9493163016878032	1.1996409434388629	1.1398632558029562	0.051441912521998256	0.3558545075830507	-0.07311657426661916	NA	0.73325	0.4675	0.9722999999999999	0.5047999999999999	0.03864200591335157	0.03864200591335157	NA	1.412940337368128
isoComp_00510015	geneComp_00128636	ENST00000314332	H2BC4	RO_D209	RO_D45	H2BC4	protein_coding	protein_coding	5.919855378636492	4.3565243890554015	14.971523703874126	1.4277673095197498	1.4203634078857046	1.7786270578937888	NA	1.8384033225596845	3.242065872987694	2.1436260979457433	2.0611292874705303	0.2663768281231158	-0.594588682609338	NA	0.415525	0.6599999999999999	0.14615	-0.5138499999999999	0.18970389494762857	0.07554080728114862	FALSE	0.7219237522062398
isoComp_00510016	geneComp_00128636	ENST00000396984	H2BC4	RO_D209	RO_D45	H2BC4	protein_coding	protein_coding	5.919855378636492	4.3565243890554015	14.971523703874126	1.4277673095197498	1.4203634078857046	1.7786270578937888	NA	3.718136117713435	0.9928637004009084	12.555562475775298	0.5117671622839818	1.8439736680044907	3.647277805287422	NA	0.44203749999999997	0.29845	0.8345	0.53605	0.07554080728114862	0.07554080728114862	FALSE	1.121818378313434
isoComp_00510118	geneComp_00128706	ENST00000578186	H4C14	RO_D209	RO_D45	H4C14	protein_coding	protein_coding	15.524911966746393	11.097586178116694	35.98829869831651	1.3017865590281925	6.3270800136612815	1.6963833909842319	NA	7.130085912614945	1.1724935460716437	26.67529632528617	0.3955858081301399	8.008707181885674	4.49614081711907	NA	0.2298375	0.10289999999999999	0.7244999999999999	0.6215999999999999	3.388556134270549e-24	3.388556134270549e-24	FALSE	23.469985315512517
isoComp_00510121	geneComp_00128706	ENST00000618193	H4C14	RO_D209	RO_D45	H4C14	protein_coding	nonsense_mediated_decay	15.524911966746393	11.097586178116694	35.98829869831651	1.3017865590281925	6.3270800136612815	1.6963833909842319	NA	7.545151501420408	8.868211268686576	7.8524504275541895	0.7503497414754579	2.0943460562544294	-0.17529002400882335	NA	0.705975	0.8022	0.2357	-0.5665	4.0053706508697173e-20	3.388556134270549e-24	TRUE	19.39735728877346
isoComp_00510122	geneComp_00128707	ENST00000579512	H4C15	RO_D209	RO_D45	H4C15	protein_coding	protein_coding	20.74627746205337	18.28205518053506	41.81145355187097	2.944393741104189	5.273510507730535	1.1930260289402586	NA	7.5115383504094835	0.6861187386164881	28.642639797961376	0.31239530773264657	7.0494520077383696	5.363190840935093	NA	0.194	0.0357	0.6745	0.6388	4.7464608608209876e-35	4.7464608608209876e-35	FALSE	34.32363009595552
isoComp_00510123	geneComp_00128707	ENST00000612061	H4C15	RO_D209	RO_D45	H4C15	protein_coding	nonsense_mediated_decay	20.74627746205337	18.28205518053506	41.81145355187097	2.944393741104189	5.273510507730535	1.1930260289402586	NA	12.91150233393883	17.227300880481295	12.600324402295733	2.650699887585745	1.596536234123399	-0.4509284966382644	NA	0.7890875	0.94345	0.31115	-0.6323000000000001	2.3487456733887275e-34	4.7464608608209876e-35	TRUE	33.629164006902116
isoComp_00513300	geneComp_00129324	ENST00000375618	HOATZ	RO_D209	RO_D45	HOATZ	protein_coding	protein_coding	2.084932238901377	2.1071002689355747	4.965605245413958	0.4512069562403606	2.602981292720757	1.2327824303740622	NA	1.0007854830751373	0.25937518408621685	3.712638287340682	0.2577390848354874	2.237678862289017	3.788636587336029	NA	0.2134875	0.10155	0.7052499999999999	0.6036999999999999	0.004768489131272102	0.004768489131272102	FALSE	2.3216192029076903
isoComp_00513301	geneComp_00129324	ENST00000529167	HOATZ	RO_D209	RO_D45	HOATZ	protein_coding	protein_coding	2.084932238901377	2.1071002689355747	4.965605245413958	0.4512069562403606	2.602981292720757	1.2327824303740622	NA	0.9555101524877192	1.5893733756686328	1.0178408140781283	0.06376604328048963	0.13687098709659407	-0.6378899313223616	NA	0.7452375	0.7973	0.26275000000000004	-0.53455	0.3597488940227844	0.004768489131272102	FALSE	0.444000532542268
isoComp_00530012	geneComp_00132482	ENST00000380888	LINC01597	RO_D209	RO_D45	LINC01597	lncRNA	lncRNA	11.556505298415768	25.034742482987262	9.023792519111979	10.180710730283963	2.023810277849333	-1.4711040928720762	NA	7.576941270381343	21.480156625017294	2.8449808248494457	11.206129126034412	0.9729862128626565	-2.912123036446864	NA	0.5254375	0.80995	0.3065	-0.50345	0.03960157016884825	0.024101928005022515	NA	1.4022875943232862
isoComp_00531105	geneComp_00132815	ENST00000356047	LINC01967	RO_D209	RO_D45	LINC01967	lncRNA	lncRNA	6.157182035518995	4.18081781039683	1.3479608854675007	1.7943624277830448	0.07679227898671837	-1.625789878822867	NA	1.1998666559824076	3.078251588391865	0.09498221526111628	1.3060578117678145	0.04977771464050972	-4.878573437568063	NA	0.257225	0.7382	0.0686	-0.6696	9.179330588244654e-4	9.179330588244654e-4	NA	3.0371889889982997
isoComp_00531108	geneComp_00132815	ENST00000645043	LINC01967	RO_D209	RO_D45	LINC01967	lncRNA	lncRNA	6.157182035518995	4.18081781039683	1.3479608854675007	1.7943624277830448	0.07679227898671837	-1.625789878822867	NA	2.5778008287092002	0.7244918781905686	1.0581293781706709	0.237950277005612	0.004509085170344207	0.5402679623397915	NA	0.4668	0.1825	0.78735	0.60485	0.003830154087780947	9.179330588244654e-4	NA	2.4167837539355848
isoComp_00531755	geneComp_00133020	ENST00000688550	LINC02202	RO_D209	RO_D45	LINC02202	lncRNA	lncRNA	2.104981061254747	2.334755523294232	2.422013003395975	0.21745452071285598	0.421815648706165	0.052713435040735404	NA	0.5615682932702559	0.012995867878994871	1.4517994007649067	0.004202408902460041	0.2515177670452997	5.9902268900648075	NA	0.2618875	0.00545	0.59955	0.5941000000000001	4.947561337900188e-4	4.947561337900188e-4	NA	3.305608812877715
isoComp_00535459	geneComp_00134022	ENST00000531719	LRP4-AS1	RO_D209	RO_D45	LRP4-AS1	lncRNA	lncRNA	1.1584332179219547	2.0826270777329627	1.383317922468154	0.3001434602816547	0.6729119329662253	-0.5867907504586195	NA	0.41105307908670374	1.5574449477766839	0.07875473048465564	0.15246353371025	0.07618127425885833	-4.142446948084741	NA	0.2026625	0.7529	0.039450000000000006	-0.71345	0.010301224184285303	0.010301224184285303	NA	1.9871111612280314
isoComp_00535461	geneComp_00134022	ENST00000685514	LRP4-AS1	RO_D209	RO_D45	LRP4-AS1	lncRNA	lncRNA	1.1584332179219547	2.0826270777329627	1.383317922468154	0.3001434602816547	0.6729119329662253	-0.5867907504586195	NA	0.43193897866792136	0.2417033434290875	0.8905745584649433	0.10978209688080309	0.311066085398325	1.8391213413824024	NA	0.399475	0.11074999999999999	0.7000500000000001	0.5893	0.06377154305082128	0.010301224184285303	NA	1.1953730744609274
isoComp_00542201	geneComp_00134927	ENST00000499670	MGC16275	RO_D209	RO_D45	MGC16275	lncRNA	lncRNA	1.5185117660515268	2.1502290269867306	1.4165376878171143	0.9308838172358014	0.0837301223890503	-0.5986664125925673	NA	0.9970316073781057	1.7375169381685018	0.30530908572261006	0.6993025342139351	0.28451839124157596	-2.4704677918796327	NA	0.64375	0.8212	0.20435	-0.61685	0.003827290715574608	0.003827290715574608	NA	2.4171085481296646
isoComp_00548662	geneComp_00136874	ENST00000379442	MUC12	RO_D209	RO_D45	MUC12	protein_coding	protein_coding	1.9300827866626775	1.672235728866371	2.194970826988588	0.1628874553301036	0.04048942593605753	0.39037968604659173	NA	0.3570146572186895	0.9196509007049907	0.0029336145447976802	0.279887958728972	0.00293361454479768	-6.16749163685202	NA	0.191125	0.5388	0.00135	-0.53745	0.00764133574315198	1.1139451459729389e-4	FALSE	2.1168307179721495
isoComp_00548665	geneComp_00136874	ENST00000474482	MUC12	RO_D209	RO_D45	MUC12	protein_coding	retained_intron	1.9300827866626775	1.672235728866371	2.194970826988588	0.1628874553301036	0.04048942593605753	0.39037968604659173	NA	0.5373598827616934	0	1.4730884374085902	0	0.36697060189147934	7.212460818859681	NA	0.2652875	0	0.67445	0.67445	1.1139451459729389e-4	1.1139451459729389e-4	NA	3.953136194609154
isoComp_00553105	geneComp_00137484	ENST00000366998	NEK2	RO_D209	RO_D45	NEK2	protein_coding	protein_coding	22.431739177376574	17.9905606779625	43.729070668127434	0.2323862994201704	4.785617781486362	1.2808807234722788	NA	13.097003338632137	15.618993627857577	10.62478606166031	0.8885790554242332	1.7224856762283138	-0.5554338731153537	NA	0.7456	0.86895	0.24155	-0.6274	4.231669781431415e-6	1.8923495356505446e-8	FALSE	5.373488229842813
isoComp_00553106	geneComp_00137484	ENST00000366999	NEK2	RO_D209	RO_D45	NEK2	protein_coding	protein_coding	22.431739177376574	17.9905606779625	43.729070668127434	0.2323862994201704	4.785617781486362	1.2808807234722788	NA	7.830319883149802	1.6116425677607549	28.282977427512428	0.720050726327783	2.5586362801380047	4.124916237598798	NA	0.20845	0.0891	0.64815	0.55905	1.8923495356505446e-8	1.8923495356505446e-8	FALSE	7.722998642044275
isoComp_00560102	geneComp_00138999	ENST00000569239	ORC6	RO_D209	RO_D45	ORC6	protein_coding	retained_intron	59.1043030562731	62.86452232055295	73.43824434417228	4.112892075016557	5.0627467529695735	0.2242524717056727	NA	40.895167916866626	55.640105903796055	25.399173561704536	1.6552411277652261	3.272286489005706	-1.1310349808426468	NA	0.72085	0.8871500000000001	0.34440000000000004	-0.5427500000000001	5.514745024155247e-10	2.857500347218044e-13	NA	9.258474562491656
isoComp_00567390	geneComp_00140112	ENST00000669183	PKIA-AS1	RO_D209	RO_D45	PKIA-AS1	lncRNA	lncRNA	6.173135516003233	5.889976614248189	3.3022479122912336	0.12417279275276893	0.9748008646198802	-0.8328985775922354	NA	2.455870540321608	3.8650585530493946	0.4241949740971953	0.5547985300386576	0.07677289492784876	-3.157803178365836	NA	0.380675	0.6545000000000001	0.13319999999999999	-0.5213000000000001	0.005514755017576671	0.005514755017576671	NA	2.258473775495371
isoComp_00567596	geneComp_00140146	ENST00000429261	PLA2G2C	RO_D209	RO_D45	PLA2G2C	protein_coding	protein_coding	1.8916605171204144	2.121232653761659	2.7412055446982064	0.5936323040913783	0.7422709326748053	0.36837583654739725	NA	1.1769387613877422	1.8391806966295436	0.6806384842005976	0.6980222353416576	0.16856509698256458	-1.4208835753262998	NA	0.6785375	0.8408	0.25	-0.5908	0.011808970709529682	0.005637019995432466	FALSE	1.9277879546009034
isoComp_00567597	geneComp_00140146	ENST00000442226	PLA2G2C	RO_D209	RO_D45	PLA2G2C	protein_coding	protein_coding_CDS_not_defined	1.8916605171204144	2.121232653761659	2.7412055446982064	0.5936323040913783	0.7422709326748053	0.36837583654739725	NA	0.5734914149902202	0.15289077343158053	1.8124218515928425	0.022816936914459518	0.5133560481315427	3.483880157583069	NA	0.242475	0.0749	0.6588	0.5839000000000001	0.005637019995432466	0.005637019995432466	NA	2.2489504246634766
isoComp_00578421	geneComp_00141727	ENST00000371975	RAD54L	RO_D209	RO_D45	RAD54L	protein_coding	protein_coding	9.934582463115094	7.1505351574974805	24.589135420338224	1.0903044689436348	0.5123272328614039	1.7804682909657394	NA	5.251201766369948	1.6624521056381127	18.2695825372969	0.8496253884515231	0.12275199862458663	3.450196321197879	NA	0.310975	0.21945	0.7432000000000001	0.52375	5.51589670005748e-6	5.51589670005748e-6	FALSE	5.258383875747657
isoComp_00580683	geneComp_00142066	ENST00000233596	REEP6	RO_D209	RO_D45	REEP6	protein_coding	protein_coding	31.9267747681047	80.85858424946707	27.09444996608385	18.73375832451984	0.6634723812623466	-1.5770496242615668	NA	15.373277292059289	28.254848530912753	24.682821007850176	4.104122218463119	1.4997957706703602	-0.19491730050645908	NA	0.5305875	0.3568	0.91015	0.55335	3.6183141420325134e-27	6.74610603148132e-28	FALSE	26.441493730392555
isoComp_00580684	geneComp_00142066	ENST00000395479	REEP6	RO_D209	RO_D45	REEP6	protein_coding	protein_coding	31.9267747681047	80.85858424946707	27.09444996608385	18.73375832451984	0.6634723812623466	-1.5770496242615668	NA	15.934594453637683	50.796136541546524	2.0925017703980053	14.363898767359792	0.9451344452602509	-4.594823840831582	NA	0.4514625	0.62035	0.0781	-0.5422499999999999	6.74610603148132e-28	6.74610603148132e-28	FALSE	27.170946837097993
isoComp_00587034	geneComp_00145490	ENST00000638439	RPL23AP49	RO_D209	RO_D45	RPL23AP49	transcribed_processed_pseudogene	processed_transcript	4.064144867862442	5.776115900195361	5.220670559626438	2.3895354486483384	0.48851591706251574	-0.14559931338004198	NA	2.6977824711905387	2.2995911326560616	5.074065494358756	1.0426788848285946	0.47114765565268746	1.1383451419886017	NA	0.665425	0.3902	0.972	0.5818	8.208732779334676e-9	8.208732779334676e-9	NA	8.085723881786764
isoComp_00589192	geneComp_00146552	ENST00000276659	RSPO2	RO_D209	RO_D45	RSPO2	protein_coding	protein_coding	2.4020316998804985	2.4904390096115083	5.447065480348488	0.5715424657929109	0.8590014247436274	1.1259439395400639	NA	1.1572770714444909	0.35076010954534453	3.821192231912912	0.1678149331001337	0.5169588004981049	3.4086816865975402	NA	0.34502499999999997	0.16494999999999999	0.70405	0.5390999999999999	0.007150036921382887	0.006122640449903854	FALSE	2.145691715581933
isoComp_00593245	geneComp_00147189	ENST00000473202	SERPINE2	RO_D209	RO_D45	SERPINE2	protein_coding	retained_intron	17.77788155536456	8.838542098490144	27.63717622930096	0.8097746829195199	0.09262713017844247	1.6436204580599387	NA	5.824226720091293	6.705033409184751	5.1800390940920655	0.786554743794059	0.1710113569018361	-0.3716491717266638	NA	0.4036375	0.75685	0.18745	-0.5694	4.383381187609721e-13	4.383381187609721e-13	NA	12.358190760585584
isoComp_00595775	geneComp_00147550	ENST00000628272	SLC12A5	RO_D209	RO_D45	SLC12A5	protein_coding	protein_coding	13.08997117531103	26.036103585967645	6.7506835173414785	0.8876129355389056	1.0081613466009007	-1.9458265479941304	NA	3.4859638707690874	3.0710909853854957	4.648513198174091	1.2658760278609265	1.2388529430747077	0.596428294505173	NA	0.3570125	0.11645	0.6763	0.55985	6.867367189504666e-6	6.867367189504666e-6	FALSE	5.163209730804087
isoComp_00597544	geneComp_00147854	ENST00000657145	SLC38A4-AS1	RO_D209	RO_D45	SLC38A4-AS1	lncRNA	lncRNA	5.779746866136521	7.7669178827112235	4.00329176689487	0.2086988726213361	1.4732682338628538	-0.9544124612274679	NA	3.563591362117104	5.513998988099159	0.7753310614921471	0.30783175665608864	0.46987601740094376	-2.8143401903594296	NA	0.5710999999999999	0.7094	0.17404999999999998	-0.53535	9.813837894797653e-5	9.813837894797653e-5	NA	4.008161119982198
isoComp_00611852	geneComp_00150207	ENST00000481132	TFPI	RO_D209	RO_D45	TFPI	protein_coding	retained_intron	14.037491223367047	21.75859930162379	18.584202335919773	4.543409163948672	0.6776368274007466	-0.22739572067187352	NA	9.434437291430013	17.689199784274855	4.815273576613897	3.804234423153877	1.7750581561676233	-1.8750014889766762	NA	0.74925	0.8119000000000001	0.25595	-0.55595	1.388274684680591e-16	1.388274684680591e-16	NA	15.857524595669004
isoComp_00619304	geneComp_00151558	ENST00000423266	TSC22D4	RO_D209	RO_D45	TSC22D4	protein_coding	protein_coding	24.79354550233087	62.00274734847431	17.367961315508285	13.513456929159808	3.319041022726506	-1.835305963338934	NA	8.9678468534947	34.45103746647737	0.444281760137206	8.141571143497455	0.1573690133875354	-6.245234944112837	NA	0.170975	0.5532999999999999	0.02475	-0.5285499999999999	1.1634168899443455e-30	1.1634168899443455e-30	FALSE	29.934264635606944
