gene_id	iso_ref	gene_ref	isoform_id	condition_1	condition_2	gene_name	gene_biotype	iso_biotype	gene_overall_mean	gene_value_1	gene_value_2	gene_stderr_1	gene_stderr_2	gene_log2_fold_change	gene_q_value	iso_overall_mean	iso_value_1	iso_value_2	iso_stderr_1	iso_stderr_2	iso_log2_fold_change	iso_q_value	IF_overall	IF1	IF2	dIF	isoform_switch_q_value	gene_switch_q_value	ensembl_gene_name
ENSG00000004399	isoComp_00165980	geneComp_00045879	ENST00000501038.6	RO_D100	RO_D45	PLXND1	NA	NA	8.0459600000000009	5.961446666666666	11.064105	0.5393114776370994	7.482895	0.8910377140275313	NA	0.7739242857142857	1.1785233333333334	0	0.27109081727552325	0	-6.893026416617418	NA	0.12501428571428572	0.19323333333333334	0	-0.19323333333333334	3.34899110943746e-7	3.34899110943746e-7	PLXND1
ENSG00000004399	isoComp_00165980	geneComp_00045879	ENST00000501038.6	RO_D100	RO_D45	PLXND1	NA	NA	8.0459600000000009	5.961446666666666	11.064105	0.5393114776370994	7.482895	0.8910377140275313	NA	0.7739242857142857	1.1785233333333334	0	0.27109081727552325	0	-6.893026416617418	NA	0.12501428571428572	0.19323333333333334	0	-0.19323333333333334	3.34899110943746e-7	3.34899110943746e-7	PLXND1
ENSG00000004399	isoComp_00165980	geneComp_00045879	ENST00000501038.6	RO_D100	RO_D45	PLXND1	NA	NA	8.0459600000000009	5.961446666666666	11.064105	0.5393114776370994	7.482895	0.8910377140275313	NA	0.7739242857142857	1.1785233333333334	0	0.27109081727552325	0	-6.893026416617418	NA	0.12501428571428572	0.19323333333333334	0	-0.19323333333333334	3.34899110943746e-7	3.34899110943746e-7	PLXND1
ENSG00000004534	isoComp_00166052	geneComp_00045884	ENST00000266022.9	RO_D100	RO_D45	RBM6	NA	NA	97.94348285714285	119.15528	71.22022	0.7746124822343957	13.609619999999993	-0.7424026020666287	NA	15.491078571428572	11.446636666666667	17.059910000000002	0.44035479810161154	1.1222000000000012	0.5752718786724231	NA	0.1779	0.0961	0.24545	0.14934999999999998	5.904090899739903e-6	5.904090899739903e-6	RBM6
ENSG00000004534	isoComp_00166052	geneComp_00045884	ENST00000266022.9	RO_D100	RO_D45	RBM6	NA	NA	97.94348285714285	119.15528	71.22022	0.7746124822343957	13.609619999999993	-0.7424026020666287	NA	15.491078571428572	11.446636666666667	17.059910000000002	0.44035479810161154	1.1222000000000012	0.5752718786724231	NA	0.1779	0.0961	0.24545	0.14934999999999998	5.904090899739903e-6	5.904090899739903e-6	RBM6
ENSG00000004534	isoComp_00166052	geneComp_00045884	ENST00000266022.9	RO_D100	RO_D45	RBM6	NA	NA	97.94348285714285	119.15528	71.22022	0.7746124822343957	13.609619999999993	-0.7424026020666287	NA	15.491078571428572	11.446636666666667	17.059910000000002	0.44035479810161154	1.1222000000000012	0.5752718786724231	NA	0.1779	0.0961	0.24545	0.14934999999999998	5.904090899739903e-6	5.904090899739903e-6	RBM6
ENSG00000004534	isoComp_00166064	geneComp_00045884	ENST00000454079.5	RO_D100	RO_D45	RBM6	NA	NA	97.94348285714285	119.15528	71.22022	0.7746124822343957	13.609619999999993	-0.7424026020666287	NA	69.21295285714285	95.63076666666667	40.522975	2.3241441893188193	14.589524999999997	-1.2385296260916585	NA	0.6727142857142857	0.8024	0.54995	-0.25244999999999995	0.017717462212162183	5.904090899739903e-6	RBM6
ENSG00000004534	isoComp_00166064	geneComp_00045884	ENST00000454079.5	RO_D100	RO_D45	RBM6	NA	NA	97.94348285714285	119.15528	71.22022	0.7746124822343957	13.609619999999993	-0.7424026020666287	NA	69.21295285714285	95.63076666666667	40.522975	2.3241441893188193	14.589524999999997	-1.2385296260916585	NA	0.6727142857142857	0.8024	0.54995	-0.25244999999999995	0.017717462212162183	5.904090899739903e-6	RBM6
ENSG00000004534	isoComp_00166064	geneComp_00045884	ENST00000454079.5	RO_D100	RO_D45	RBM6	NA	NA	97.94348285714285	119.15528	71.22022	0.7746124822343957	13.609619999999993	-0.7424026020666287	NA	69.21295285714285	95.63076666666667	40.522975	2.3241441893188193	14.589524999999997	-1.2385296260916585	NA	0.6727142857142857	0.8024	0.54995	-0.25244999999999995	0.017717462212162183	5.904090899739903e-6	RBM6
ENSG00000004866	isoComp_00166140	geneComp_00045897	ENST00000393444.7	RO_D100	RO_D45	ST7	NA	NA	13.667141428571428	14.931543333333334	15.14153	0.7509059571462838	1.2723300000000026	0.020134310403314596	NA	2.314448571428571	3.22152	1.4763549999999999	0.12144376641063132	0.03717500000000007	-1.1204341912205449	NA	0.17204285714285714	0.21626666666666666	0.098	-0.11826666666666666	0.01320893231655172	0.01320893231655172	ST7
ENSG00000004866	isoComp_00166140	geneComp_00045897	ENST00000393444.7	RO_D100	RO_D45	ST7	NA	NA	13.667141428571428	14.931543333333334	15.14153	0.7509059571462838	1.2723300000000026	0.020134310403314596	NA	2.314448571428571	3.22152	1.4763549999999999	0.12144376641063132	0.03717500000000007	-1.1204341912205449	NA	0.17204285714285714	0.21626666666666666	0.098	-0.11826666666666666	0.01320893231655172	0.01320893231655172	ST7
ENSG00000004866	isoComp_00166140	geneComp_00045897	ENST00000393444.7	RO_D100	RO_D45	ST7	NA	NA	13.667141428571428	14.931543333333334	15.14153	0.7509059571462838	1.2723300000000026	0.020134310403314596	NA	2.314448571428571	3.22152	1.4763549999999999	0.12144376641063132	0.03717500000000007	-1.1204341912205449	NA	0.17204285714285714	0.21626666666666666	0.098	-0.11826666666666666	0.01320893231655172	0.01320893231655172	ST7
ENSG00000004866	isoComp_00166144	geneComp_00045897	ENST00000393451.7	RO_D100	RO_D45	ST7	NA	NA	13.667141428571428	14.931543333333334	15.14153	0.7509059571462838	1.2723300000000026	0.020134310403314596	NA	2.3498557142857144	1.72978	3.5681849999999997	0.2026808446795108	0.3863450000000001	1.0403230949873878	NA	0.17462857142857144	0.11663333333333334	0.23515	0.11851666666666666	0.040670613768813695	0.01320893231655172	ST7
ENSG00000004866	isoComp_00166144	geneComp_00045897	ENST00000393451.7	RO_D100	RO_D45	ST7	NA	NA	13.667141428571428	14.931543333333334	15.14153	0.7509059571462838	1.2723300000000026	0.020134310403314596	NA	2.3498557142857144	1.72978	3.5681849999999997	0.2026808446795108	0.3863450000000001	1.0403230949873878	NA	0.17462857142857144	0.11663333333333334	0.23515	0.11851666666666666	0.040670613768813695	0.01320893231655172	ST7
ENSG00000004866	isoComp_00166144	geneComp_00045897	ENST00000393451.7	RO_D100	RO_D45	ST7	NA	NA	13.667141428571428	14.931543333333334	15.14153	0.7509059571462838	1.2723300000000026	0.020134310403314596	NA	2.3498557142857144	1.72978	3.5681849999999997	0.2026808446795108	0.3863450000000001	1.0403230949873878	NA	0.17462857142857144	0.11663333333333334	0.23515	0.11851666666666666	0.040670613768813695	0.01320893231655172	ST7
ENSG00000005007	isoComp_00166188	geneComp_00045903	ENST00000262803.10	RO_D100	RO_D45	UPF1	NA	NA	24.982224285714285	26.47889	25.09406	1.3179831024334103	3.382989999999999	-0.07746668422242466	NA	7.870674285714285	5.418256666666666	13.948155	1.1956349019152033	0.9625149999999998	1.362547414503318	NA	0.31967142857142855	0.20366666666666666	0.5714	0.36773333333333336	0.018175975291798915	0.018175975291798915	UPF1
ENSG00000005007	isoComp_00166188	geneComp_00045903	ENST00000262803.10	RO_D100	RO_D45	UPF1	NA	NA	24.982224285714285	26.47889	25.09406	1.3179831024334103	3.382989999999999	-0.07746668422242466	NA	7.870674285714285	5.418256666666666	13.948155	1.1956349019152033	0.9625149999999998	1.362547414503318	NA	0.31967142857142855	0.20366666666666666	0.5714	0.36773333333333336	0.018175975291798915	0.018175975291798915	UPF1
ENSG00000005007	isoComp_00166188	geneComp_00045903	ENST00000262803.10	RO_D100	RO_D45	UPF1	NA	NA	24.982224285714285	26.47889	25.09406	1.3179831024334103	3.382989999999999	-0.07746668422242466	NA	7.870674285714285	5.418256666666666	13.948155	1.1956349019152033	0.9625149999999998	1.362547414503318	NA	0.31967142857142855	0.20366666666666666	0.5714	0.36773333333333336	0.018175975291798915	0.018175975291798915	UPF1
ENSG00000005486	isoComp_00166402	geneComp_00045931	ENST00000006777.11	RO_D100	RO_D45	RHBDD2	NA	NA	73.05300714285714	73.0429	71.656295	3.359171589906257	7.866045	-0.02764677312842767	NA	51.05553142857143	42.52396	57.10094	2.605951850520906	4.448959999999999	0.4251519512653635	NA	0.7004857142857143	0.5822666666666667	0.7997000000000001	0.21743333333333337	4.5014218861682057e-4	2.5109681779349272e-14	RHBDD2
ENSG00000005486	isoComp_00166402	geneComp_00045931	ENST00000006777.11	RO_D100	RO_D45	RHBDD2	NA	NA	73.05300714285714	73.0429	71.656295	3.359171589906257	7.866045	-0.02764677312842767	NA	51.05553142857143	42.52396	57.10094	2.605951850520906	4.448959999999999	0.4251519512653635	NA	0.7004857142857143	0.5822666666666667	0.7997000000000001	0.21743333333333337	4.5014218861682057e-4	2.5109681779349272e-14	RHBDD2
ENSG00000005486	isoComp_00166402	geneComp_00045931	ENST00000006777.11	RO_D100	RO_D45	RHBDD2	NA	NA	73.05300714285714	73.0429	71.656295	3.359171589906257	7.866045	-0.02764677312842767	NA	51.05553142857143	42.52396	57.10094	2.605951850520906	4.448959999999999	0.4251519512653635	NA	0.7004857142857143	0.5822666666666667	0.7997000000000001	0.21743333333333337	4.5014218861682057e-4	2.5109681779349272e-14	RHBDD2
ENSG00000005486	isoComp_00166404	geneComp_00045931	ENST00000428119.1	RO_D100	RO_D45	RHBDD2	NA	NA	73.05300714285714	73.0429	71.656295	3.359171589906257	7.866045	-0.02764677312842767	NA	14.187605714285715	24.19837	3.02599	2.3617284057514607	0.8926399999999999	-2.9952669990452305	NA	0.19287142857142858	0.3314666666666667	0.04135	-0.2901166666666667	2.5109681779349272e-14	2.5109681779349272e-14	RHBDD2
ENSG00000005486	isoComp_00166404	geneComp_00045931	ENST00000428119.1	RO_D100	RO_D45	RHBDD2	NA	NA	73.05300714285714	73.0429	71.656295	3.359171589906257	7.866045	-0.02764677312842767	NA	14.187605714285715	24.19837	3.02599	2.3617284057514607	0.8926399999999999	-2.9952669990452305	NA	0.19287142857142858	0.3314666666666667	0.04135	-0.2901166666666667	2.5109681779349272e-14	2.5109681779349272e-14	RHBDD2
ENSG00000005486	isoComp_00166404	geneComp_00045931	ENST00000428119.1	RO_D100	RO_D45	RHBDD2	NA	NA	73.05300714285714	73.0429	71.656295	3.359171589906257	7.866045	-0.02764677312842767	NA	14.187605714285715	24.19837	3.02599	2.3617284057514607	0.8926399999999999	-2.9952669990452305	NA	0.19287142857142858	0.3314666666666667	0.04135	-0.2901166666666667	2.5109681779349272e-14	2.5109681779349272e-14	RHBDD2
ENSG00000006468	isoComp_00166672	geneComp_00045965	ENST00000403527.6	RO_D100	RO_D45	ETV1	NA	NA	16.260032857142857	12.089513333333333	25.586515	2.0159979898248355	0.5926750000000016	1.0809983781404773	NA	1.6277571428571427	0	3.49394	0	0.33379	8.452834260820097	NA	0.08617142857142858	0	0.13690000000000002	0.13690000000000002	3.0437854192353556e-7	3.0437854192353556e-7	ETV1
ENSG00000006468	isoComp_00166672	geneComp_00045965	ENST00000403527.6	RO_D100	RO_D45	ETV1	NA	NA	16.260032857142857	12.089513333333333	25.586515	2.0159979898248355	0.5926750000000016	1.0809983781404773	NA	1.6277571428571427	0	3.49394	0	0.33379	8.452834260820097	NA	0.08617142857142858	0	0.13690000000000002	0.13690000000000002	3.0437854192353556e-7	3.0437854192353556e-7	ETV1
ENSG00000006468	isoComp_00166672	geneComp_00045965	ENST00000403527.6	RO_D100	RO_D45	ETV1	NA	NA	16.260032857142857	12.089513333333333	25.586515	2.0159979898248355	0.5926750000000016	1.0809983781404773	NA	1.6277571428571427	0	3.49394	0	0.33379	8.452834260820097	NA	0.08617142857142858	0	0.13690000000000002	0.13690000000000002	3.0437854192353556e-7	3.0437854192353556e-7	ETV1
ENSG00000006625	isoComp_00166741	geneComp_00045973	ENST00000275428.9	RO_D100	RO_D45	GGCT	NA	NA	40.14267714285714	39.753056666666666	52.788309999999996	3.5651019101391457	1.0044100000000036	0.4090630876222612	NA	23.441468571428572	20.003116666666667	32.88595	1.375265255339654	1.3301600000000011	0.7169641194613584	NA	0.5905714285714285	0.505	0.62275	0.11775000000000002	0.007664114170818644	0.007664114170818644	GGCT
ENSG00000006625	isoComp_00166741	geneComp_00045973	ENST00000275428.9	RO_D100	RO_D45	GGCT	NA	NA	40.14267714285714	39.753056666666666	52.788309999999996	3.5651019101391457	1.0044100000000036	0.4090630876222612	NA	23.441468571428572	20.003116666666667	32.88595	1.375265255339654	1.3301600000000011	0.7169641194613584	NA	0.5905714285714285	0.505	0.62275	0.11775000000000002	0.007664114170818644	0.007664114170818644	GGCT
ENSG00000006625	isoComp_00166741	geneComp_00045973	ENST00000275428.9	RO_D100	RO_D45	GGCT	NA	NA	40.14267714285714	39.753056666666666	52.788309999999996	3.5651019101391457	1.0044100000000036	0.4090630876222612	NA	23.441468571428572	20.003116666666667	32.88595	1.375265255339654	1.3301600000000011	0.7169641194613584	NA	0.5905714285714285	0.505	0.62275	0.11775000000000002	0.007664114170818644	0.007664114170818644	GGCT
ENSG00000006634	isoComp_00166749	geneComp_00045974	ENST00000413643.5	RO_D100	RO_D45	DBF4	NA	NA	24.108001428571427	22.46751	38.49358	2.252992388454372	0.8250899999999958	0.7765103650611	NA	4.20767	7.7616233333333335	1.23356	0.5130320212986497	0.3776999999999999	-2.6437398624123754	NA	0.20275714285714286	0.34823333333333334	0.032299999999999995	-0.31593333333333334	2.305251529352988e-17	2.305251529352988e-17	DBF4
ENSG00000006634	isoComp_00166749	geneComp_00045974	ENST00000413643.5	RO_D100	RO_D45	DBF4	NA	NA	24.108001428571427	22.46751	38.49358	2.252992388454372	0.8250899999999958	0.7765103650611	NA	4.20767	7.7616233333333335	1.23356	0.5130320212986497	0.3776999999999999	-2.6437398624123754	NA	0.20275714285714286	0.34823333333333334	0.032299999999999995	-0.31593333333333334	2.305251529352988e-17	2.305251529352988e-17	DBF4
ENSG00000006634	isoComp_00166749	geneComp_00045974	ENST00000413643.5	RO_D100	RO_D45	DBF4	NA	NA	24.108001428571427	22.46751	38.49358	2.252992388454372	0.8250899999999958	0.7765103650611	NA	4.20767	7.7616233333333335	1.23356	0.5130320212986497	0.3776999999999999	-2.6437398624123754	NA	0.20275714285714286	0.34823333333333334	0.032299999999999995	-0.31593333333333334	2.305251529352988e-17	2.305251529352988e-17	DBF4
ENSG00000006634	isoComp_00166748	geneComp_00045974	ENST00000265728.6	RO_D100	RO_D45	DBF4	NA	NA	24.108001428571427	22.46751	38.49358	2.252992388454372	0.8250899999999958	0.7765103650611	NA	17.81909	14.08009	33.40615	1.5983732603598366	0.24722999999999826	1.2458646978203547	NA	0.6950571428571428	0.6248666666666667	0.8681	0.2432333333333333	1.2567069522722378e-9	2.305251529352988e-17	DBF4
ENSG00000006634	isoComp_00166748	geneComp_00045974	ENST00000265728.6	RO_D100	RO_D45	DBF4	NA	NA	24.108001428571427	22.46751	38.49358	2.252992388454372	0.8250899999999958	0.7765103650611	NA	17.81909	14.08009	33.40615	1.5983732603598366	0.24722999999999826	1.2458646978203547	NA	0.6950571428571428	0.6248666666666667	0.8681	0.2432333333333333	1.2567069522722378e-9	2.305251529352988e-17	DBF4
ENSG00000006634	isoComp_00166748	geneComp_00045974	ENST00000265728.6	RO_D100	RO_D45	DBF4	NA	NA	24.108001428571427	22.46751	38.49358	2.252992388454372	0.8250899999999958	0.7765103650611	NA	17.81909	14.08009	33.40615	1.5983732603598366	0.24722999999999826	1.2458646978203547	NA	0.6950571428571428	0.6248666666666667	0.8681	0.2432333333333333	1.2567069522722378e-9	2.305251529352988e-17	DBF4
ENSG00000006704	isoComp_00166778	geneComp_00045978	ENST00000265755.7	RO_D100	RO_D45	GTF2IRD1	NA	NA	29.24405857142857	29.917536666666667	26.209425	0.616529715432364	3.826874999999997	-0.19083748843691448	NA	4.093058571428571	2.28055	7.0722950000000004	0.11219566673153349	1.3140649999999996	1.6285228822668154	NA	0.14418571428571428	0.07616666666666666	0.26825	0.19208333333333333	3.501619583470232e-9	3.501619583470232e-9	GTF2IRD1
ENSG00000006704	isoComp_00166778	geneComp_00045978	ENST00000265755.7	RO_D100	RO_D45	GTF2IRD1	NA	NA	29.24405857142857	29.917536666666667	26.209425	0.616529715432364	3.826874999999997	-0.19083748843691448	NA	4.093058571428571	2.28055	7.0722950000000004	0.11219566673153349	1.3140649999999996	1.6285228822668154	NA	0.14418571428571428	0.07616666666666666	0.26825	0.19208333333333333	3.501619583470232e-9	3.501619583470232e-9	GTF2IRD1
ENSG00000006704	isoComp_00166778	geneComp_00045978	ENST00000265755.7	RO_D100	RO_D45	GTF2IRD1	NA	NA	29.24405857142857	29.917536666666667	26.209425	0.616529715432364	3.826874999999997	-0.19083748843691448	NA	4.093058571428571	2.28055	7.0722950000000004	0.11219566673153349	1.3140649999999996	1.6285228822668154	NA	0.14418571428571428	0.07616666666666666	0.26825	0.19208333333333333	3.501619583470232e-9	3.501619583470232e-9	GTF2IRD1
ENSG00000006744	isoComp_00166806	geneComp_00045982	ENST00000338034.9	RO_D100	RO_D45	ELAC2	NA	NA	29.41185857142857	28.41003666666667	37.262505	1.9877035283993216	2.0472950000000054	0.3912033666632698	NA	20.929214285714288	15.005496666666668	31.879485000000003	1.4901348249552604	0.10623499999999984	1.0866286033201715	NA	0.7034714285714285	0.5270333333333334	0.8583000000000001	0.3312666666666667	0.003550106687178567	0.003550106687178567	ELAC2
ENSG00000006744	isoComp_00166806	geneComp_00045982	ENST00000338034.9	RO_D100	RO_D45	ELAC2	NA	NA	29.41185857142857	28.41003666666667	37.262505	1.9877035283993216	2.0472950000000054	0.3912033666632698	NA	20.929214285714288	15.005496666666668	31.879485000000003	1.4901348249552604	0.10623499999999984	1.0866286033201715	NA	0.7034714285714285	0.5270333333333334	0.8583000000000001	0.3312666666666667	0.003550106687178567	0.003550106687178567	ELAC2
ENSG00000006744	isoComp_00166806	geneComp_00045982	ENST00000338034.9	RO_D100	RO_D45	ELAC2	NA	NA	29.41185857142857	28.41003666666667	37.262505	1.9877035283993216	2.0472950000000054	0.3912033666632698	NA	20.929214285714288	15.005496666666668	31.879485000000003	1.4901348249552604	0.10623499999999984	1.0866286033201715	NA	0.7034714285714285	0.5270333333333334	0.8583000000000001	0.3312666666666667	0.003550106687178567	0.003550106687178567	ELAC2
ENSG00000006744	isoComp_00166809	geneComp_00045982	ENST00000465825.5	RO_D100	RO_D45	ELAC2	NA	NA	29.41185857142857	28.41003666666667	37.262505	1.9877035283993216	2.0472950000000054	0.3912033666632698	NA	4.984881428571429	8.626726666666666	1.66561	2.001418075151827	1.1629299999999998	-2.365798232919781	NA	0.18442857142857141	0.31606666666666666	0.043149999999999994	-0.2729166666666667	0.04241103312826998	0.003550106687178567	ELAC2
ENSG00000006744	isoComp_00166809	geneComp_00045982	ENST00000465825.5	RO_D100	RO_D45	ELAC2	NA	NA	29.41185857142857	28.41003666666667	37.262505	1.9877035283993216	2.0472950000000054	0.3912033666632698	NA	4.984881428571429	8.626726666666666	1.66561	2.001418075151827	1.1629299999999998	-2.365798232919781	NA	0.18442857142857141	0.31606666666666666	0.043149999999999994	-0.2729166666666667	0.04241103312826998	0.003550106687178567	ELAC2
ENSG00000006744	isoComp_00166809	geneComp_00045982	ENST00000465825.5	RO_D100	RO_D45	ELAC2	NA	NA	29.41185857142857	28.41003666666667	37.262505	1.9877035283993216	2.0472950000000054	0.3912033666632698	NA	4.984881428571429	8.626726666666666	1.66561	2.001418075151827	1.1629299999999998	-2.365798232919781	NA	0.18442857142857141	0.31606666666666666	0.043149999999999994	-0.2729166666666667	0.04241103312826998	0.003550106687178567	ELAC2
ENSG00000007062	isoComp_00166865	geneComp_00045991	ENST00000508167.5	RO_D100	RO_D45	PROM1	NA	NA	69.08339857142857	61.33775	25.194935	11.674670449748607	5.991414999999999	-1.2833041984983764	NA	5.4278200000000005	3.0701766666666668	11.01671	0.7006034349600193	4.758249999999999	1.8399173977286247	NA	0.1519	0.0572	0.41585000000000005	0.35865	0.0028095776953879037	5.681606043272409e-7	PROM1
ENSG00000007062	isoComp_00166865	geneComp_00045991	ENST00000508167.5	RO_D100	RO_D45	PROM1	NA	NA	69.08339857142857	61.33775	25.194935	11.674670449748607	5.991414999999999	-1.2833041984983764	NA	5.4278200000000005	3.0701766666666668	11.01671	0.7006034349600193	4.758249999999999	1.8399173977286247	NA	0.1519	0.0572	0.41585000000000005	0.35865	0.0028095776953879037	5.681606043272409e-7	PROM1
ENSG00000007062	isoComp_00166865	geneComp_00045991	ENST00000508167.5	RO_D100	RO_D45	PROM1	NA	NA	69.08339857142857	61.33775	25.194935	11.674670449748607	5.991414999999999	-1.2833041984983764	NA	5.4278200000000005	3.0701766666666668	11.01671	0.7006034349600193	4.758249999999999	1.8399173977286247	NA	0.1519	0.0572	0.41585000000000005	0.35865	0.0028095776953879037	5.681606043272409e-7	PROM1
ENSG00000007062	isoComp_00166864	geneComp_00045991	ENST00000505450.5	RO_D100	RO_D45	PROM1	NA	NA	69.08339857142857	61.33775	25.194935	11.674670449748607	5.991414999999999	-1.2833041984983764	NA	8.283364285714285	8.66625	7.10343	0.678162434524355	1.1767700000000003	-0.28652624814080024	NA	0.1674857142857143	0.1469	0.28705	0.14015000000000002	0.011754151089328993	5.681606043272409e-7	PROM1
ENSG00000007062	isoComp_00166864	geneComp_00045991	ENST00000505450.5	RO_D100	RO_D45	PROM1	NA	NA	69.08339857142857	61.33775	25.194935	11.674670449748607	5.991414999999999	-1.2833041984983764	NA	8.283364285714285	8.66625	7.10343	0.678162434524355	1.1767700000000003	-0.28652624814080024	NA	0.1674857142857143	0.1469	0.28705	0.14015000000000002	0.011754151089328993	5.681606043272409e-7	PROM1
