isoform_id	logFC	logCPM	F	PValue	FDR	gene_id	gene_name	transcript_biotype
ENST00000366820	7.33862738985395	5.70424132488061	386.230308931429	1.23163653246514e-05	0.00702710735826466	ENSG00000143768	LEFTY2	protein_coding
ENST00000367976	8.26842200282531	6.26959823472487	303.636590306241	2.13536437359086e-05	0.00702710735826466	ENSG00000118523	CCN2	protein_coding
ENST00000369700	5.4626951638787	5.69492382836204	246.0024507233	3.45108108037014e-05	0.00702710735826466	ENSG00000146250	PRSS35	protein_coding
ENST00000372017	-3.61050634193608	7.49893147932938	261.355772050074	3.00646210551518e-05	0.00702710735826466	ENSG00000173267	SNCG	protein_coding
ENST00000375078	-2.79570991005241	7.36886289518071	246.073723189582	3.44880536093411e-05	0.00702710735826466	ENSG00000162545	CAMK2N1	protein_coding
ENST00000377047	4.02181004705391	6.93309617480378	301.114167054387	2.17643634047022e-05	0.00702710735826466	ENSG00000183098	GPC6	protein_coding
ENST00000380518	5.35441421955727	6.7187926451927	389.943269263014	1.20494263830727e-05	0.00702710735826466	ENSG00000139219	COL2A1	protein_coding
ENST00000403681	4.62380813315417	5.53164229097346	247.83801204348	3.39315020514702e-05	0.00702710735826466	ENSG00000149948	HMGA2	protein_coding
ENST00000420428	-5.57420678322735	7.69137859120895	307.102849663672	2.08071260338624e-05	0.00702710735826466	ENSG00000101489	CELF4	protein_coding
ENST00000429747	-6.49922293237206	6.03778528457444	311.220900587828	2.01835188393015e-05	0.00702710735826466	ENSG00000196353	CPNE4	protein_coding
ENST00000440685	7.73822344856463	5.28224961790903	257.6498630238	3.10592067641504e-05	0.00702710735826466	ENSG00000189171	S100A13	protein_coding
ENST00000451137	6.87035454029498	6.83993901360679	416.299804142668	1.0372616876533e-05	0.00702710735826466	ENSG00000142871	CCN1	protein_coding
ENST00000514985	4.46363324533183	6.49210089300857	262.308458556978	2.98163184739442e-05	0.00702710735826466	ENSG00000250722	SELENOP	protein_coding
ENST00000607332	5.17430581300799	5.36814911819648	243.83858505739	3.52120965936136e-05	0.00702710735826466	ENSG00000279170	TSTD3	protein_coding_CDS_not_defined
ENST00000610854	-5.6169009012477	7.40647363528123	361.607034407512	1.43212298686063e-05	0.00702710735826466	ENSG00000277586	NEFL	protein_coding
ENST00000611653	-7.59674342524798	6.91911023348956	315.074527186192	1.96239180715482e-05	0.00702710735826466	ENSG00000167468	GPX4	protein_coding
ENST00000650687	7.72000696984846	6.11142897313065	285.079372174125	2.46603258610918e-05	0.00702710735826466	ENSG00000109846	CRYAB	protein_coding
ENST00000679538	6.21545254821921	6.18876606206683	242.169224444257	3.57671484776094e-05	0.00702710735826466	ENSG00000166598	HSP90B1	nonsense_mediated_decay
ENST00000680588	5.79079157863948	6.0291045435636	266.058820505551	2.88668630702594e-05	0.00702710735826466	ENSG00000185885	IFITM1	protein_coding
ENST00000256442	4.57312878356898	5.60737827371893	234.535679649116	3.84718586377103e-05	0.00717744984511901	ENSG00000134057	CCNB1	protein_coding
ENST00000491143	-4.8768762789274	9.17987838363402	235.902356287762	3.79665638782142e-05	0.00717744984511901	ENSG00000119547	ONECUT2	protein_coding
ENST00000282388	4.53844544088523	7.24428743163299	232.529532558449	3.92311976356704e-05	0.00718841640963596	ENSG00000152518	ZFP36L2	protein_coding
ENST00000264634	5.53222230133813	5.99547352590964	227.968699548272	4.10393469156286e-05	0.00726042652933215	ENSG00000114251	WNT5A	protein_coding
ENST00000367712	6.71087785929622	5.22218681222996	228.050613272756	4.10058290116165e-05	0.00726042652933215	ENSG00000183831	ANKRD45	retained_intron
ENST00000240100	-3.39356796060233	7.09402271115778	198.109195924271	5.64539713486767e-05	0.0073381332720037	ENSG00000120875	DUSP4	protein_coding
ENST00000249700	-3.65725155799792	6.7049468455411	204.99510301191	5.22421354299618e-05	0.0073381332720037	ENSG00000128872	TMOD2	protein_coding
ENST00000257860	-4.74542320533546	6.2177893858433	202.82517559839	5.35193767873458e-05	0.0073381332720037	ENSG00000135406	PRPH	protein_coding
ENST00000261861	-3.56408334781296	6.12055757992089	198.496448478546	5.62044236136913e-05	0.0073381332720037	ENSG00000103647	CORO2B	protein_coding
ENST00000262493	-4.20004604900294	5.75691025426149	205.849171011386	5.17513800539215e-05	0.0073381332720037	ENSG00000087258	GNAO1	protein_coding
ENST00000263160	-7.17927185919956	4.86442730492499	199.306214541689	5.56876868703288e-05	0.0073381332720037	ENSG00000091664	SLC17A6	protein_coding
ENST00000279022	8.32917226511523	6.32724244537921	198.66439563302	5.60966885294921e-05	0.0073381332720037	ENSG00000101335	MYL9	protein_coding
ENST00000280979	-3.91526649724192	6.64525551552401	196.314234931742	5.76316299928935e-05	0.0073381332720037	ENSG00000151320	AKAP6	protein_coding
ENST00000294312	4.87528689997889	6.2141582839686	219.67561654859	4.46467783062975e-05	0.0073381332720037	ENSG00000162344	FGF19	protein_coding
ENST00000304916	4.09804281047793	5.56024554067421	201.702704205976	5.41976837685867e-05	0.0073381332720037	ENSG00000168672	LRATD2	protein_coding
ENST00000324768	-5.78640892552297	5.08879720499362	195.872283022532	5.79269851897768e-05	0.0073381332720037	ENSG00000175874	CREG2	protein_coding
ENST00000325106	-4.60734974660489	6.68414389131977	222.847727211253	4.32152197529441e-05	0.0073381332720037	ENSG00000137473	TTC29	protein_coding
ENST00000342032	-3.74710541436601	6.00800316447963	207.238854973592	5.09668593687001e-05	0.0073381332720037	ENSG00000106341	PPP1R17	protein_coding
ENST00000350051	4.80671771679973	5.84574643981253	200.422829545224	5.49862329494256e-05	0.0073381332720037	ENSG00000089685	BIRC5	protein_coding
ENST00000362072	-5.32208338962329	6.20046634231575	222.929923121708	4.31790038926336e-05	0.0073381332720037	ENSG00000149295	DRD2	protein_coding
ENST00000368921	-2.85212456422561	9.55304025722908	200.165155782923	5.51469748149688e-05	0.0073381332720037	ENSG00000213190	MLLT11	protein_coding
ENST00000371250	3.33612422032247	6.49151555543171	210.186902511292	4.93580382100134e-05	0.0073381332720037	ENSG00000162407	PLPP3	protein_coding
ENST00000395925	3.8828363794799	6.13618193495837	204.594930873832	5.24743735095908e-05	0.0073381332720037	ENSG00000106571	GLI3	protein_coding
ENST00000405308	3.03530538718984	6.26419262625542	200.02678403144	5.52335716522852e-05	0.0073381332720037	ENSG00000110492	MDK	protein_coding
ENST00000421177	-4.79628895312357	5.92752760560513	197.184754884831	5.70561393691361e-05	0.0073381332720037	ENSG00000168824	NSG1	protein_coding
ENST00000525778	-2.93675112666065	6.3828820344663	211.900291637698	4.84562421270397e-05	0.0073381332720037	ENSG00000214338	MTCL3	protein_coding
ENST00000555619	3.22447091468393	7.62103806657202	198.816404848499	5.59994321755446e-05	0.0073381332720037	ENSG00000119655	NPC2	protein_coding
ENST00000616316	5.44725382369488	6.31349166845739	216.271476835612	4.6259819080866e-05	0.0073381332720037	ENSG00000185201	IFITM2	protein_coding
ENST00000253407	-4.57845944995613	8.30559047662209	192.610586170232	6.01753530976891e-05	0.00743700642041701	ENSG00000131094	C1QL1	protein_coding
ENST00000271636	3.81850773624497	5.97441310577869	184.881423374577	6.60282893635102e-05	0.00743700642041701	ENSG00000143375	CGN	protein_coding
ENST00000288207	4.83290673629978	5.25914871739315	182.135053338518	6.83049724819457e-05	0.00743700642041701	ENSG00000157456	CCNB2	protein_coding
ENST00000309042	7.15723149389044	5.8616613382038	181.491781325774	6.88544595984422e-05	0.00743700642041701	ENSG00000084093	REST	protein_coding
ENST00000355300	-2.76052435654252	6.63741903734186	184.529577138014	6.6313837064933e-05	0.00743700642041701	ENSG00000169783	LINGO1	protein_coding
ENST00000368575	3.14956385479685	6.60408740062634	188.480131185883	6.32061891017336e-05	0.00743700642041701	ENSG00000143545	RAB13	protein_coding
ENST00000373673	-4.22219715460754	7.41102757435198	185.737779866853	6.53406141553051e-05	0.00743700642041701	ENSG00000179774	ATOH7	protein_coding
ENST00000388835	4.5342786673524	5.915913850136	190.106041209164	6.19875940144341e-05	0.00743700642041701	ENSG00000111057	KRT18	protein_coding
ENST00000396210	5.41762075243012	4.99321222026943	183.258836678562	6.73599928059254e-05	0.00743700642041701	ENSG00000008394	MGST1	protein_coding
ENST00000398125	-3.64682340925135	5.88349678519317	188.811906111666	6.29547595431721e-05	0.00743700642041701	ENSG00000087274	ADD1	protein_coding
ENST00000566265	-3.83671741623828	5.60555857334046	187.347460797456	6.40754834833721e-05	0.00743700642041701	ENSG00000103034	NDRG4	retained_intron
ENST00000637923	-4.52045393436116	5.8435791133761	182.280003709924	6.81820223656131e-05	0.00743700642041701	ENSG00000196628	TCF4	nonsense_mediated_decay
ENST00000645819	-3.51688364579326	5.56655790478392	185.633637657423	6.54236934849429e-05	0.00743700642041701	ENSG00000129003	VPS13C	protein_coding
ENST00000647561	4.70982346471064	5.81841154669281	181.531426289703	6.88204118718803e-05	0.00743700642041701	ENSG00000167792	NDUFV1	protein_coding
ENST00000262464	3.66284241986841	6.16357157358355	178.16536500913	7.17994391160401e-05	0.00751769433438457	ENSG00000138829	FBN2	protein_coding
ENST00000282561	6.46493412012354	6.21382737106484	178.69772612554	7.13161442074415e-05	0.00751769433438457	ENSG00000152661	GJA1	protein_coding
ENST00000490531	-2.84630041462903	5.97766558636202	179.405667065673	7.06806393119194e-05	0.00751769433438457	ENSG00000136274	NACAD	protein_coding
ENST00000220876	-4.79327304131207	10.7353947203436	171.101679494538	7.86816666627048e-05	0.00751776670328502	ENSG00000104435	STMN2	protein_coding
ENST00000256646	3.84672723568125	6.00832096061246	173.11069556522	7.66313331977108e-05	0.00751776670328502	ENSG00000134250	NOTCH2	protein_coding
ENST00000271638	5.55418723645837	4.9195116256594	172.77841289961	7.69651271223362e-05	0.00751776670328502	ENSG00000163191	S100A11	protein_coding
ENST00000300035	6.73997851881709	4.66113649584065	169.374722723511	8.05075252186661e-05	0.00751776670328502	ENSG00000166803	PCLAF	protein_coding
ENST00000321348	6.81843608318567	4.71345987716397	171.515085992664	7.82533911936107e-05	0.00751776670328502	ENSG00000071967	CYBRD1	protein_coding
ENST00000323274	3.37007995313258	6.18543526335987	169.296199050801	8.05919829803481e-05	0.00751776670328502	ENSG00000176890	TYMS	protein_coding
ENST00000327367	2.95850476687137	5.80661388199614	173.065906542978	7.66762048757145e-05	0.00751776670328502	ENSG00000166949	SMAD3	protein_coding
ENST00000333628	-2.81748765330517	8.3661843193583	173.411746765524	7.63307001694978e-05	0.00751776670328502	ENSG00000137267	TUBB2A	protein_coding
ENST00000358278	5.78383413996499	6.47003057000286	176.750492146478	7.31069365370082e-05	0.00751776670328502	ENSG00000140416	TPM1	protein_coding
ENST00000426726	-3.50983881792594	5.28798033456259	170.292452113654	7.95297719624359e-05	0.00751776670328502	ENSG00000108309	RUNDC3A	protein_coding
ENST00000478951	-4.094734986021	6.75552494686866	174.070564765132	7.56786637250598e-05	0.00751776670328502	ENSG00000144834	TAGLN3	protein_coding
ENST00000611870	-6.09636373483143	5.86998750509837	173.931229939672	7.58158972845541e-05	0.00751776670328502	ENSG00000152910	CNTNAP4	protein_coding
ENST00000223215	2.24994465052105	8.02269495733768	159.951781531763	9.16241779080518e-05	0.00759586273058214	ENSG00000106484	MEST	protein_coding
ENST00000246104	-5.29378493300962	5.71223142765615	167.133807379904	8.29685541375841e-05	0.00759586273058214	ENSG00000215397	SCRT2	protein_coding
ENST00000249837	4.33869867364767	5.91942277116517	150.209812105667	0.000105581832014504	0.00759586273058214	ENSG00000129003	VPS13C	protein_coding
ENST00000252575	-4.16243442202542	5.41339899654139	156.989972467809	9.55730868950847e-05	0.00759586273058214	ENSG00000130287	NCAN	protein_coding
ENST00000261839	4.25735829394386	5.10977780639582	152.681853450162	0.000101765935943307	0.00759586273058214	ENSG00000128833	MYO5C	protein_coding
ENST00000264436	-2.43568015398809	7.54566890673592	163.940986522734	8.66651580792305e-05	0.00759586273058214	ENSG00000075340	ADD2	protein_coding
ENST00000290583	-3.67980084344618	7.08383807454309	160.976121892052	9.03127823943189e-05	0.00759586273058214	ENSG00000159409	CELF3	protein_coding
ENST00000295417	3.02876809419816	6.37493260295523	155.041690472288	9.83048714259771e-05	0.00759586273058214	ENSG00000163251	FZD5	protein_coding
ENST00000296503	2.19546831375094	8.28178514687715	158.087111621292	9.40823752888299e-05	0.00759586273058214	ENSG00000164104	HMGB2	protein_coding
ENST00000298198	-2.57255499628638	6.41331416365178	156.548660096368	9.61822596764206e-05	0.00759586273058214	ENSG00000165434	PGM2L1	protein_coding
ENST00000302190	3.18965863984957	5.75404813638367	149.486197907225	0.00010673758418338	0.00759586273058214	ENSG00000169439	SDC2	protein_coding
ENST00000303375	5.60275156604451	5.4190768291064	152.305248701544	0.000102334383836966	0.00759586273058214	ENSG00000011028	MRC2	protein_coding
ENST00000305031	5.21903772319249	5.08237564456021	160.580790300181	9.08156940921073e-05	0.00759586273058214	ENSG00000198108	CHSY3	protein_coding
ENST00000307068	6.73019702333773	5.23134758896843	157.174696236277	9.53197403355961e-05	0.00759586273058214	ENSG00000171243	SOSTDC1	protein_coding
ENST00000315323	3.33491079704905	5.9048622760456	156.791828725437	9.58459122562281e-05	0.00759586273058214	ENSG00000180340	FZD2	protein_coding
ENST00000316199	6.34289693671722	4.508515319672	167.79755911146	8.22285004516884e-05	0.00759586273058214	ENSG00000178999	AURKB	protein_coding
ENST00000339431	5.77947750983637	4.68956651722038	149.494126913288	0.000106724822042254	0.00759586273058214	ENSG00000128606	LRRC17	protein_coding
ENST00000339876	-4.77231798514152	4.88862892835456	160.276993948289	9.12048913382174e-05	0.00759586273058214	ENSG00000163531	NFASC	protein_coding
ENST00000355841	3.76603159275698	6.08249371153196	150.870935280409	0.000104541495524597	0.00759586273058214	ENSG00000196923	PDLIM7	protein_coding
ENST00000358807	-2.85654815408985	5.85561464221571	150.03501601895	0.000105859367229132	0.00759586273058214	ENSG00000135596	MICAL1	protein_coding
ENST00000359546	-3.99401858152781	5.98372895358655	151.033228659047	0.000104288357679839	0.00759586273058214	ENSG00000145920	CPLX2	protein_coding
ENST00000371121	3.41721555914546	5.22908486994586	155.165518257507	9.8127939556517e-05	0.00759586273058214	ENSG00000102038	SMARCA1	protein_coding
ENST00000375820	3.83222771977686	5.70068731272	150.90794270713	0.000104483695623372	0.00759586273058214	ENSG00000187498	COL4A1	protein_coding
ENST00000375980	2.55039189646854	6.59824005139693	162.87594139367	8.79507669241127e-05	0.00759586273058214	ENSG00000142634	EFHD2	protein_coding
ENST00000377105	3.42021568662334	6.40685928481354	151.308982882776	0.000103860257671928	0.00759586273058214	ENSG00000083067	TRPM3	protein_coding
ENST00000400822	-4.06907797704727	6.69039114037152	164.489790919857	8.60131880426508e-05	0.00759586273058214	ENSG00000130396	AFDN	protein_coding
ENST00000425538	6.29198094565169	4.7404811806952	161.556211019992	8.95820278499206e-05	0.00759586273058214	ENSG00000141052	MYOCD	protein_coding
ENST00000426263	2.2061387443038	8.54260669097128	159.595802958021	9.208630245755e-05	0.00759586273058214	ENSG00000117394	SLC2A1	protein_coding
ENST00000469796	-3.88036195317014	5.40311931205281	151.82725929479	0.00010306243314259	0.00759586273058214	ENSG00000068366	ACSL4	protein_coding
ENST00000507359	-3.39887673711658	6.56353408419016	163.517550435918	8.7173040903614e-05	0.00759586273058214	ENSG00000183775	KCTD16	protein_coding
ENST00000509647	4.98745306201997	4.92784489933848	150.102758794908	0.000105751683710913	0.00759586273058214	ENSG00000083857	FAT1	protein_coding
ENST00000560615	5.06070558870322	4.71695657763816	159.104244133356	9.27299410537349e-05	0.00759586273058214	ENSG00000140416	TPM1	protein_coding
ENST00000638009	-4.66274554133715	4.70587425808102	158.659693600661	9.33175909771672e-05	0.00759586273058214	ENSG00000141837	CACNA1A	protein_coding
ENST00000679126	6.75361041720511	4.74937346508919	152.020317191878	0.000102767486806585	0.00759586273058214	ENSG00000137807	KIF23	protein_coding
ENST00000693292	5.99651299572893	4.60245136750401	149.114399620149	0.00010733847538587	0.00759586273058214	ENSG00000289426		lncRNA
ENST00000225441	-4.80534787876531	4.78284158693095	148.112514149325	0.000108982020702556	0.00760724159475457	ENSG00000108309	RUNDC3A	protein_coding
ENST00000396425	-2.29458743266142	6.8561202104994	148.367387401063	0.00010856051289706	0.00760724159475457	ENSG00000100167	SEPTIN3	protein_coding
ENST00000311308	-6.43233195467885	5.15378777247102	147.515242777865	0.000109979012700646	0.00762496384676574	ENSG00000174521	TTC9B	protein_coding
ENST00000310227	-2.99572934111367	7.15448290311579	146.515083488456	0.000111678006363408	0.00769079210265055	ENSG00000173404	INSM1	protein_coding
ENST00000335099	-3.37115442405292	5.36745083612497	145.957356956134	0.000112641795796096	0.00770544977775826	ENSG00000186907	RTN4RL2	protein_coding
ENST00000357903	2.89041270774701	6.66178677749626	144.179462494077	0.00011579488390685	0.00772494618378299	ENSG00000142192	APP	protein_coding
ENST00000420366	-3.14762388034584	5.92844856644574	143.686771384005	0.00011669102996651	0.00772494618378299	ENSG00000095370	SH2D3C	protein_coding
ENST00000488120	-3.31634617734369	7.37952774522379	144.365630565204	0.000115458831637606	0.00772494618378299	ENSG00000077279	DCX	protein_coding
ENST00000490466	5.16040361280847	4.67131530658057	144.08620687226	0.000115963746606923	0.00772494618378299	ENSG00000142694	EVA1B	protein_coding
ENST00000693108	-4.46016261713515	5.32281678370001	144.680096295585	0.000114894353744357	0.00772494618378299	ENSG00000167281	RBFOX3	protein_coding
ENST00000683431	2.12754704702466	6.92349763350085	142.217558391251	0.000119423098237467	0.00785513083983747	ENSG00000050165	DKK3	protein_coding
ENST00000263666	2.84573835548012	5.45184167108949	139.316315489949	0.000125093860526055	0.00785953072376219	ENSG00000121440	PDZRN3	protein_coding
ENST00000264758	3.60989803530369	5.03761879052556	139.125834692071	0.000125479572729046	0.00785953072376219	ENSG00000087274	ADD1	protein_coding
ENST00000297323	-2.4406714171159	6.93032522650487	139.261970477564	0.000125203732587636	0.00785953072376219	ENSG00000164742	ADCY1	protein_coding
ENST00000342560	-3.37626403670965	6.63500334892231	139.194180949791	0.000125340979949485	0.00785953072376219	ENSG00000124194	GDAP1L1	protein_coding
ENST00000350889	-3.6257757561299	6.30189601375131	140.430761212946	0.000122870850709879	0.00785953072376219	ENSG00000015592	STMN4	protein_coding
ENST00000423485	3.91362893508989	7.51126727355709	139.057834170168	0.000125617682360101	0.00785953072376219	ENSG00000131747	TOP2A	protein_coding
ENST00000425597	-2.39416175846515	6.41304231001322	141.164732590085	0.000121437565215211	0.00785953072376219	ENSG00000198794	SCAMP5	protein_coding
ENST00000660706	6.47293913221859	4.54317511126871	140.129339219937	0.000123466485843224	0.00785953072376219	ENSG00000239922		lncRNA
ENST00000262722	2.22066001696275	6.55157689234766	137.232021642076	0.000129408831199003	0.00795128153852078	ENSG00000077942	FBLN1	protein_coding
ENST00000357388	2.83762156337398	6.321570558611	137.422069611634	0.000129006628792033	0.00795128153852078	ENSG00000113810	SMC4	protein_coding
ENST00000359227	-3.6443381258658	8.12039191085117	137.736863209316	0.000128344353404475	0.00795128153852078	ENSG00000196361	ELAVL3	protein_coding
ENST00000374189	-4.03466301235425	5.61111151569789	136.708700897214	0.00013052567180211	0.00797216618072294	ENSG00000107643	MAPK8	protein_coding
ENST00000252999	2.43192227176966	6.14329693620812	134.756206737689	0.000134816689985436	0.008089789800822	ENSG00000130702	LAMA5	protein_coding
ENST00000327381	-3.00014882964262	5.90679459613665	135.242643467852	0.000133728954461646	0.008089789800822	ENSG00000206579	XKR4	protein_coding
ENST00000368324	-1.94180465776333	8.14220866022285	135.084779805147	0.000134080575937145	0.008089789800822	ENSG00000132718	SYT11	protein_coding
BambuTx413	-2.06764974429461	8.17308676684581	124.026927511046	0.000162425038021407	0.00815743030131779	NA	NA	NA
ENST00000008391	-4.72881543079743	4.44202401431859	118.824603426684	0.000178797192080242	0.00815743030131779	ENSG00000008197	TFAP2D	protein_coding
ENST00000222256	-2.91858843008465	7.13196321483339	124.051975814413	0.000162351495122282	0.00815743030131779	ENSG00000105649	RAB3A	protein_coding
ENST00000224784	7.61838454128442	6.48861692151208	130.855643165366	0.000148618655204268	0.00815743030131779	ENSG00000107796	ACTA2	protein_coding
ENST00000226067	-2.51150791266837	6.21981763725975	114.541166194469	0.000194111383944133	0.00815743030131779	ENSG00000108924	HLF	protein_coding
ENST00000262713	6.01124367546286	4.57119521207142	110.970372630244	0.000208355168991706	0.00815743030131779	ENSG00000129474	AJUBA	protein_coding
ENST00000264426	-5.46761795131942	6.12346554108852	117.225387501184	0.000184305266269384	0.00815743030131779	ENSG00000120251	GRIA2	protein_coding
ENST00000265056	3.12993279045707	5.39681101645529	110.905775413208	0.000208626456567266	0.00815743030131779	ENSG00000073111	MCM2	protein_coding
ENST00000272907	-5.38048911137652	4.91219839796374	124.719589458288	0.000160408799564183	0.00815743030131779	ENSG00000144460	NYAP2	protein_coding
ENST00000274026	3.80270977190468	5.13340296921493	118.54706515695	0.000179736038130815	0.00815743030131779	ENSG00000145386	CCNA2	protein_coding
ENST00000287713	-4.83101530314113	6.25138197803083	129.074564701194	0.000148516956572182	0.00815743030131779	ENSG00000157064	NMNAT2	protein_coding
ENST00000291478	-3.82414728759649	4.81526833515582	121.330907005449	0.000170628301621815	0.00815743030131779	ENSG00000160145	KALRN	protein_coding
ENST00000294484	-2.7272940767566	5.70462034778949	123.78670374858	0.000163132774883891	0.00815743030131779	ENSG00000204624	DISP3	protein_coding
ENST00000295522	3.61727947015255	5.81763163378973	112.911307233262	0.000200434001189257	0.00815743030131779	ENSG00000163347	CLDN1	protein_coding
ENST00000296755	-2.79361141094161	11.6409020662341	115.593023493415	0.0001901816409261	0.00815743030131779	ENSG00000131711	MAP1B	protein_coding
ENST00000303924	4.46634892900035	4.33178464616762	111.409475812353	0.000206524397735528	0.00815743030131779	ENSG00000170961	HAS2	protein_coding
ENST00000304567	4.95212212918389	4.19846134556764	113.548721283983	0.000197926681532404	0.00815743030131779	ENSG00000171848	RRM2	protein_coding
ENST00000307227	3.14370495455012	5.02016713334396	116.210049749686	0.000187929269145251	0.00815743030131779	ENSG00000172340	SUCLG2	protein_coding
ENST00000308987	2.96035618879618	5.86172129527961	117.236223673891	0.000184267130930642	0.00815743030131779	ENSG00000173207	CKS1B	protein_coding
ENST00000310164	-2.93643721432322	6.28163542199975	117.757009831434	0.000182447590424422	0.00815743030131779	ENSG00000174460	ZCCHC12	protein_coding
ENST00000310786	1.86568372173173	7.02317695234263	116.827503157694	0.00018571339064171	0.00815743030131779	ENSG00000135535	CD164	protein_coding
ENST00000310955	6.13876815431311	4.51781140287154	118.693200960051	0.000179240817650811	0.00815743030131779	ENSG00000117399	CDC20	protein_coding
ENST00000315711	-2.32862092469559	5.77911053603718	113.601569575528	0.000197720818803115	0.00815743030131779	ENSG00000091972	CD200	protein_coding
