gene_id	genes	logFC	logCPM	F	PValue	FDR	gene_name	gene_biotype	condition_1	condition_2
ENSG00000111665	ENSG00000111665	4.028684547721494	4.671569464186428	203.49887808257833	1.4463404531013325e-7	7.734305572959376e-5	CDCA3	protein_coding	RGC	Stage_1
ENSG00000152661	ENSG00000152661	7.75413869254296	6.394517156630924	204.96181906124917	1.4014431688409754e-7	7.734305572959376e-5	GJA1	protein_coding	RGC	Stage_1
ENSG00000163646	ENSG00000163646	4.888544322148325	5.000292955566573	207.2790056197052	1.3337507904851083e-7	7.734305572959376e-5	CLRN1	protein_coding	RGC	Stage_1
ENSG00000197299	ENSG00000197299	3.60376456395612	4.608983703769645	204.32064388431263	1.4209085521471396e-7	7.734305572959376e-5	BLM	protein_coding	RGC	Stage_1
ENSG00000100297	ENSG00000100297	4.517948318481058	5.138760965134142	194.30846744642022	1.7722738311578656e-7	8.071671903795535e-5	MCM5	protein_coding	RGC	Stage_1
ENSG00000113361	ENSG00000113361	4.8191013412705255	6.584586282113001	193.80851185460196	1.79244700995927e-7	8.071671903795535e-5	CDH6	protein_coding	RGC	Stage_1
ENSG00000120907	ENSG00000120907	-4.440911320896235	5.37477599785412	197.39155066813612	1.6538031411457753e-7	8.071671903795535e-5	ADRA1A	protein_coding	RGC	Stage_1
ENSG00000132646	ENSG00000132646	3.3413336905321893	6.952280450555379	195.91007284951925	1.7094851056903128e-7	8.071671903795535e-5	PCNA	protein_coding	RGC	Stage_1
ENSG00000134222	ENSG00000134222	3.668702912788623	4.90140994680768	195.5945850106188	1.721636282132674e-7	8.071671903795535e-5	PSRC1	protein_coding	RGC	Stage_1
ENSG00000149295	ENSG00000149295	-4.319589112120662	5.625478439780353	197.48280474908785	1.6504461145870654e-7	8.071671903795535e-5	DRD2	protein_coding	RGC	Stage_1
ENSG00000112312	ENSG00000112312	2.9964537373766573	5.833586146118558	191.53208914941533	1.8879160142067605e-7	8.076504708776522e-5	GMNN	protein_coding	RGC	Stage_1
ENSG00000167614	ENSG00000167614	3.7977851469821267	7.263740254342233	191.83665152976096	1.8747903118622296e-7	8.076504708776522e-5	TTYH1	protein_coding	RGC	Stage_1
ENSG00000073111	ENSG00000073111	4.244995320674055	5.337063307046195	183.5051979885569	2.277977393736737e-7	8.182644232662829e-5	MCM2	protein_coding	RGC	Stage_1
ENSG00000074181	ENSG00000074181	5.181341550097303	5.066300972823027	176.5029649308585	2.7011078000991044e-7	8.182644232662829e-5	NOTCH3	protein_coding	RGC	Stage_1
ENSG00000080986	ENSG00000080986	4.782232261539716	4.899125791686174	180.9865216527058	2.420184191453818e-7	8.182644232662829e-5	NDC80	protein_coding	RGC	Stage_1
ENSG00000108309	ENSG00000108309	-2.635328983056516	5.745007492447372	169.67722331731107	3.2093662384950035e-7	8.182644232662829e-5	RUNDC3A	protein_coding	RGC	Stage_1
ENSG00000117016	ENSG00000117016	-2.388831749250769	5.278029294827294	169.856809184364	3.1945722614593067e-7	8.182644232662829e-5	RIMS3	protein_coding	RGC	Stage_1
ENSG00000124575	ENSG00000124575	5.028174529227483	4.310325702017644	179.25844675729223	2.524035814498617e-7	8.182644232662829e-5	H1-3	protein_coding	RGC	Stage_1
ENSG00000129195	ENSG00000129195	6.27793744079704	4.759095587698812	180.155973656657	2.469434191990145e-7	8.182644232662829e-5	PIMREG	protein_coding	RGC	Stage_1
ENSG00000129474	ENSG00000129474	4.498315054353525	4.258949416903818	186.71111788867387	2.1113958456765546e-7	8.182644232662829e-5	AJUBA	protein_coding	RGC	Stage_1
ENSG00000135272	ENSG00000135272	4.3498340458584925	4.782171407698711	178.64706974446096	2.5620727599248614e-7	8.182644232662829e-5	MDFIC	protein_coding	RGC	Stage_1
ENSG00000138061	ENSG00000138061	4.3237896805354294	7.671201575795754	172.01212709986459	3.0233424378163917e-7	8.182644232662829e-5	CYP1B1	protein_coding	RGC	Stage_1
ENSG00000138722	ENSG00000138722	5.050950342124512	4.294238358399388	173.99458395135463	2.8756235521047285e-7	8.182644232662829e-5	MMRN1	protein_coding	RGC	Stage_1
ENSG00000146197	ENSG00000146197	3.2182715052207547	4.999388501590443	179.49148032682922	2.5097188880404867e-7	8.182644232662829e-5	SCUBE3	protein_coding	RGC	Stage_1
ENSG00000156802	ENSG00000156802	2.95748610455912	6.5553444646533165	167.52651569697912	3.3931912184343426e-7	8.182644232662829e-5	ATAD2	protein_coding	RGC	Stage_1
ENSG00000163507	ENSG00000163507	3.417732812134594	5.481138525412504	177.67939743648049	2.6237148582794355e-7	8.182644232662829e-5	CIP2A	protein_coding	RGC	Stage_1
ENSG00000163808	ENSG00000163808	3.5135932308944104	5.641132903945662	188.9430569313514	2.004139748045348e-7	8.182644232662829e-5	KIF15	protein_coding	RGC	Stage_1
ENSG00000165480	ENSG00000165480	5.498896667301234	4.288122730715174	170.52772193214017	3.14003344578232e-7	8.182644232662829e-5	SKA3	protein_coding	RGC	Stage_1
ENSG00000165521	ENSG00000165521	-2.900026014335565	5.588775510910439	173.58653228917586	2.9052971043554826e-7	8.182644232662829e-5	EML5	protein_coding	RGC	Stage_1
ENSG00000166257	ENSG00000166257	-2.935631928092876	5.118859407857387	168.60798420625105	3.299197167729254e-7	8.182644232662829e-5	SCN3B	protein_coding	RGC	Stage_1
ENSG00000169607	ENSG00000169607	4.502586439136366	4.765404469235316	171.8161383604075	3.038442928191211e-7	8.182644232662829e-5	CKAP2L	protein_coding	RGC	Stage_1
ENSG00000176170	ENSG00000176170	5.977039738680477	4.873673600976402	172.96067597200994	2.9515378608578465e-7	8.182644232662829e-5	SPHK1	protein_coding	RGC	Stage_1
ENSG00000177674	ENSG00000177674	3.248123029348422	4.5810188891947545	167.69770554391297	3.3780972456248444e-7	8.182644232662829e-5	AGTRAP	protein_coding	RGC	Stage_1
ENSG00000181449	ENSG00000181449	4.150491477787552	7.519379670133669	172.17758536650177	3.010665376378507e-7	8.182644232662829e-5	SOX2	protein_coding	RGC	Stage_1
ENSG00000184545	ENSG00000184545	-3.027977760845947	5.7253628811068955	171.4867842485923	3.0640264345528195e-7	8.182644232662829e-5	DUSP8	protein_coding	RGC	Stage_1
ENSG00000185885	ENSG00000185885	6.822945207867366	6.529579805836271	168.02684180394007	3.349306140296247e-7	8.182644232662829e-5	IFITM1	protein_coding	RGC	Stage_1
ENSG00000187837	ENSG00000187837	5.222891675054922	6.265735769734804	183.68927042687423	2.2679891028175138e-7	8.182644232662829e-5	H1-2	protein_coding	RGC	Stage_1
ENSG00000189057	ENSG00000189057	4.567121759988121	4.6108875436570145	167.50505015853133	3.395089647727097e-7	8.182644232662829e-5	FAM111B	protein_coding	RGC	Stage_1
ENSG00000196937	ENSG00000196937	-3.2569312780413058	6.843898308304603	170.6458923044214	3.1305451734272365e-7	8.182644232662829e-5	FAM3C	protein_coding	RGC	Stage_1
ENSG00000197409	ENSG00000197409	6.223962546235847	4.25753669902094	185.77244339831768	2.1585865310661274e-7	8.182644232662829e-5	H3C4	protein_coding	RGC	Stage_1
ENSG00000198910	ENSG00000198910	-2.9465861965487297	6.635046388988411	173.10026954078648	2.941146890893954e-7	8.182644232662829e-5	L1CAM	protein_coding	RGC	Stage_1
ENSG00000228716	ENSG00000228716	4.060919902049762	5.038174054488611	175.652937797948	2.7587630019421807e-7	8.182644232662829e-5	DHFR	protein_coding	RGC	Stage_1
ENSG00000278677	ENSG00000278677	6.494697991267095	4.810429767474217	175.7903070965409	2.74934474222259e-7	8.182644232662829e-5	H2AC17	protein_coding	RGC	Stage_1
ENSG00000203780	ENSG00000203780	3.6385793419149026	4.2835405228654695	166.7012489933998	3.4671192232831875e-7	8.240186687336375e-5	FANK1	protein_coding	RGC	Stage_1
ENSG00000087586	ENSG00000087586	3.324494782823904	4.821366654919048	165.2976059058632	3.597420602909952e-7	8.343064057611789e-5	AURKA	protein_coding	RGC	Stage_1
ENSG00000166111	ENSG00000166111	-3.8303089487610444	5.096887960612987	165.18723968011034	3.607916901959282e-7	8.343064057611789e-5	SVOP	protein_coding	RGC	Stage_1
ENSG00000119283	ENSG00000119283	-3.625481274112685	4.5139550964369475	162.8626713797095	3.837917000019888e-7	8.714758106763705e-5	TRIM67	protein_coding	RGC	Stage_1
ENSG00000174799	ENSG00000174799	2.957671815640541	5.322198590526716	162.54701653439557	3.870509678085797e-7	8.714758106763705e-5	CEP135	protein_coding	RGC	Stage_1
ENSG00000182010	ENSG00000182010	3.9729794557604903	4.841342069874795	161.39420505463883	3.99244349815354e-7	8.872557550701737e-5	RTKN2	protein_coding	RGC	Stage_1
ENSG00000171587	ENSG00000171587	-5.5456108219322315	5.300105991998375	159.78734316748708	4.170311405229398e-7	9.149021636703264e-5	DSCAM	protein_coding	RGC	Stage_1
ENSG00000100228	ENSG00000100228	3.2419902868220856	4.363728979925672	158.4468434968767	4.326127339353406e-7	9.241765826874959e-5	RAB36	protein_coding	RGC	Stage_1
ENSG00000128512	ENSG00000128512	-2.7847358820911063	7.148568961614742	157.5967900035928	4.428616162948496e-7	9.241765826874959e-5	DOCK4	protein_coding	RGC	Stage_1
ENSG00000142945	ENSG00000142945	4.590446192883871	4.652558565252584	157.8276267102962	4.4004948548248475e-7	9.241765826874959e-5	KIF2C	protein_coding	RGC	Stage_1
ENSG00000261210	ENSG00000261210	8.55683557544141	4.944483467194185	158.16761704257408	4.3594711499955356e-7	9.241765826874959e-5	CLEC19A	protein_coding	RGC	Stage_1
ENSG00000010278	ENSG00000010278	7.525415103267413	5.547135745220982	155.08806063766164	4.74881602606867e-7	9.415370861777568e-5	CD9	protein_coding	RGC	Stage_1
ENSG00000091490	ENSG00000091490	3.530561441097278	6.114040386202082	154.78553125491638	4.789307774797172e-7	9.415370861777568e-5	SEL1L3	protein_coding	RGC	Stage_1
ENSG00000105486	ENSG00000105486	2.4676747115643023	6.0342646482601285	156.39811879615146	4.578213297657292e-7	9.415370861777568e-5	LIG1	protein_coding	RGC	Stage_1
ENSG00000112742	ENSG00000112742	4.894892738576696	4.815534296496699	154.73185246787037	4.796536233094825e-7	9.415370861777568e-5	TTK	protein_coding	RGC	Stage_1
ENSG00000113140	ENSG00000113140	4.364512353670681	7.669783031177669	154.8784800239808	4.776822527610794e-7	9.415370861777568e-5	SPARC	protein_coding	RGC	Stage_1
ENSG00000121621	ENSG00000121621	4.365106429708923	4.4619464773423045	153.21076742217116	5.007005308682554e-7	9.415370861777568e-5	KIF18A	protein_coding	RGC	Stage_1
ENSG00000128872	ENSG00000128872	-2.367993365975648	5.94668277921499	153.3954281601415	4.980862382289742e-7	9.415370861777568e-5	TMOD2	protein_coding	RGC	Stage_1
ENSG00000250722	ENSG00000250722	3.589646799066334	5.728316680719147	153.74399098242512	4.931967085876744e-7	9.415370861777568e-5	SELENOP	protein_coding	RGC	Stage_1
ENSG00000274750	ENSG00000274750	6.688199279283633	3.5883016942551773	153.2898342420542	4.995791186864307e-7	9.415370861777568e-5	H3C6	protein_coding	RGC	Stage_1
ENSG00000104267	ENSG00000104267	5.596005091156117	6.792757127380924	152.01757572086757	5.180019367520271e-7	9.47803655948562e-5	CA2	protein_coding	RGC	Stage_1
ENSG00000108018	ENSG00000108018	2.5805631686904125	6.856669850826604	151.95378900446195	5.18947196361765e-7	9.47803655948562e-5	SORCS1	protein_coding	RGC	Stage_1
ENSG00000130477	ENSG00000130477	-2.883828538569525	5.512386423555812	151.83927222466605	5.206495071246191e-7	9.47803655948562e-5	UNC13A	protein_coding	RGC	Stage_1
ENSG00000084093	ENSG00000084093	3.450777272219241	6.567902544044592	150.73307909980318	5.374485884284375e-7	9.497332896655522e-5	REST	protein_coding	RGC	Stage_1
ENSG00000112118	ENSG00000112118	3.1179432494031634	6.102561683049695	150.93501159494562	5.343332353624928e-7	9.497332896655522e-5	MCM3	protein_coding	RGC	Stage_1
ENSG00000145423	ENSG00000145423	6.389256577201931	9.853730020370476	150.31877588985688	5.439099017486215e-7	9.497332896655522e-5	SFRP2	protein_coding	RGC	Stage_1
ENSG00000177426	ENSG00000177426	3.2672646280267994	4.82681751776479	150.6085781617332	5.393803811009102e-7	9.497332896655522e-5	TGIF1	protein_coding	RGC	Stage_1
ENSG00000100968	ENSG00000100968	3.002077500587524	5.384908470455296	149.1880763668758	5.620315639230119e-7	9.559805693360077e-5	NFATC4	protein_coding	RGC	Stage_1
ENSG00000101003	ENSG00000101003	3.6729773687353027	5.4817107258209345	148.7148333419651	5.698341402072978e-7	9.559805693360077e-5	GINS1	protein_coding	RGC	Stage_1
ENSG00000133119	ENSG00000133119	3.050748393826627	4.83207471582776	148.78475835952003	5.686729828683247e-7	9.559805693360077e-5	RFC3	protein_coding	RGC	Stage_1
ENSG00000163638	ENSG00000163638	3.202693324924551	4.488940059745337	149.1007878807282	5.634608923171755e-7	9.559805693360077e-5	ADAMTS9	protein_coding	RGC	Stage_1
ENSG00000168874	ENSG00000168874	3.5745989395398525	5.001642050758256	148.20108216318414	5.784545317060721e-7	9.610207715101268e-5	ATOH8	protein_coding	RGC	Stage_1
ENSG00000076003	ENSG00000076003	2.802549971747802	5.796616625435584	146.17485774875547	6.140410921463855e-7	9.934188139455545e-5	MCM6	protein_coding	RGC	Stage_1
ENSG00000112379	ENSG00000112379	-3.3344819081315205	5.5419619624030005	145.78575859683022	6.2117702835539e-7	9.934188139455545e-5	ARFGEF3	protein_coding	RGC	Stage_1
ENSG00000117602	ENSG00000117602	-2.5025802635555214	5.285086363407484	146.715967232608	6.042825936008693e-7	9.934188139455545e-5	RCAN3	protein_coding	RGC	Stage_1
ENSG00000171723	ENSG00000171723	-3.2653943394569285	8.984125267341978	145.86208453391131	6.197693055499823e-7	9.934188139455545e-5	GPHN	protein_coding	RGC	Stage_1
ENSG00000047662	ENSG00000047662	-3.050409430182672	4.82075307923047	144.8446527506143	6.388586687214218e-7	1.0122360684408306e-4	FAM184B	protein_coding	RGC	Stage_1
ENSG00000196132	ENSG00000196132	-2.3925430354229142	5.833645625811368	144.483279901709	6.458107813481784e-7	1.0138636780211035e-4	MYT1	protein_coding	RGC	Stage_1
ENSG00000137804	ENSG00000137804	4.546510662394859	7.078419860353879	140.82098038059408	7.217378128346755e-7	1.1092025184358833e-4	NUSAP1	protein_coding	RGC	Stage_1
ENSG00000146250	ENSG00000146250	4.362854412446462	5.624540091097858	139.94405333203542	7.415057509647032e-7	1.1092025184358833e-4	PRSS35	protein_coding	RGC	Stage_1
ENSG00000150361	ENSG00000150361	-4.158183242100802	5.911176086817054	140.7636013441531	7.230114815053095e-7	1.1092025184358833e-4	KLHL1	protein_coding	RGC	Stage_1
ENSG00000150672	ENSG00000150672	-4.236879898639047	8.97976675905344	139.85207840455067	7.436170792420172e-7	1.1092025184358833e-4	DLG2	protein_coding	RGC	Stage_1
ENSG00000180447	ENSG00000180447	2.899483247087234	4.771305775703864	140.32600712830632	7.328155796211937e-7	1.1092025184358833e-4	GAS1	protein_coding	RGC	Stage_1
ENSG00000188153	ENSG00000188153	2.309619792704954	7.317523714827638	139.77327835726635	7.454318000241151e-7	1.1092025184358833e-4	COL4A5	protein_coding	RGC	Stage_1
ENSG00000089199	ENSG00000089199	-2.8764946742869784	5.14064244863411	138.81171471312646	7.680166885854169e-7	1.1232736388951841e-4	CHGB	protein_coding	RGC	Stage_1
ENSG00000143195	ENSG00000143195	4.011412956081582	6.756137247491021	138.98060975888492	7.639900029610511e-7	1.1232736388951841e-4	ILDR2	protein_coding	RGC	Stage_1
ENSG00000124194	ENSG00000124194	-3.0462313781978154	5.460861079755775	137.69584917331593	7.952802457516607e-7	1.1493849634349138e-4	GDAP1L1	protein_coding	RGC	Stage_1
ENSG00000213551	ENSG00000213551	2.201284798349329	5.664628641244579	137.53513246261264	7.993034750394737e-7	1.1493849634349138e-4	DNAJC9	protein_coding	RGC	Stage_1
ENSG00000124406	ENSG00000124406	-2.6334125732139215	6.8789771306665655	136.1893974334953	8.339831838641584e-7	1.1733923926138543e-4	ATP8A1	protein_coding	RGC	Stage_1
ENSG00000135476	ENSG00000135476	6.782917688511436	3.8466670346547756	135.94292026328324	8.405320844665775e-7	1.1733923926138543e-4	ESPL1	protein_coding	RGC	Stage_1
ENSG00000146005	ENSG00000146005	-3.553441274178513	3.842763509848473	136.608382445877	8.229927907397536e-7	1.1733923926138543e-4	PSD2	protein_coding	RGC	Stage_1
ENSG00000166068	ENSG00000166068	2.566273075850955	6.064400086306363	135.77454069045945	8.450419707868868e-7	1.1733923926138543e-4	SPRED1	protein_coding	RGC	Stage_1
ENSG00000184232	ENSG00000184232	5.678933976002926	5.837511720333256	135.32815371947098	8.571414742679512e-7	1.1733923926138543e-4	OAF	protein_coding	RGC	Stage_1
ENSG00000213694	ENSG00000213694	4.179424316537269	5.821291843192112	135.38210996469795	8.5566780427837665e-07	1.1733923926138543e-4	S1PR3	protein_coding	RGC	Stage_1
ENSG00000108691	ENSG00000108691	4.706389915060828	4.437933650576637	134.1859261197151	8.890764858675692e-7	1.2074505417591939e-4	CCL2	protein_coding	RGC	Stage_1
ENSG00000104738	ENSG00000104738	3.3929727537401697	5.8805368789288535	133.64878321112604	9.045947058437652e-7	1.2188523312124812e-4	MCM4	protein_coding	RGC	Stage_1
ENSG00000117650	ENSG00000117650	5.758845884642243	4.4459509119141165	132.39029816836236	9.422646814566506e-7	1.2596900960223597e-4	NEK2	protein_coding	RGC	Stage_1
ENSG00000198467	ENSG00000198467	3.8282871471697546	5.019967580070162	132.02143671718818	9.536661335881893e-7	1.2650492153458212e-4	TPM2	protein_coding	RGC	Stage_1
ENSG00000188517	ENSG00000188517	3.143695111448933	7.214973940928584	131.74253610596458	9.623986371618099e-7	1.26681272916253e-4	COL25A1	protein_coding	RGC	Stage_1
ENSG00000102271	ENSG00000102271	-3.7390932484220754	4.482018610568626	130.39412838928675	1.0060182232070287e-6	1.2751839878161984e-4	KLHL4	protein_coding	RGC	Stage_1
ENSG00000133958	ENSG00000133958	-3.7638312327158414	7.4998876256123905	130.4376190779132	1.0045742143904387e-6	1.2751839878161984e-4	UNC79	protein_coding	RGC	Stage_1
ENSG00000134250	ENSG00000134250	3.0526996169090452	5.578164852685204	130.8921807892942	9.89631638900759e-7	1.2751839878161984e-4	NOTCH2	protein_coding	RGC	Stage_1
ENSG00000184445	ENSG00000184445	2.820132237892562	5.292065197095062	130.83933822588594	9.91354729568427e-7	1.2751839878161984e-4	KNTC1	protein_coding	RGC	Stage_1
ENSG00000284906	ENSG00000284906	4.640043622308733	4.43233578513609	130.45653914007906	1.0039468053208e-6	1.2751839878161984e-4		protein_coding	RGC	Stage_1
ENSG00000156970	ENSG00000156970	4.178877089596445	5.118827312883362	129.86808453091157	1.023686194033419e-6	1.278636361481742e-4	BUB1B	protein_coding	RGC	Stage_1
ENSG00000163873	ENSG00000163873	-4.033764608544539	5.165135148117261	129.9887907227436	1.019598890948231e-6	1.278636361481742e-4	GRIK3	protein_coding	RGC	Stage_1
ENSG00000105810	ENSG00000105810	2.9738904857594175	5.571795250089182	129.26786620587467	1.0443095079318605e-6	1.2856276474625897e-4	CDK6	protein_coding	RGC	Stage_1
ENSG00000132639	ENSG00000132639	-3.2778552191644605	7.3055887737469964	129.38022492595735	1.0404106563893894e-6	1.2856276474625897e-4	SNAP25	protein_coding	RGC	Stage_1
ENSG00000184990	ENSG00000184990	2.447064106943123	6.432700990885279	128.9325983885211	1.056049582228709e-6	1.2907943179355478e-4	SIVA1	protein_coding	RGC	Stage_1
ENSG00000011426	ENSG00000011426	3.6340163696114747	4.990384394623017	128.29999092577393	1.078642731241951e-6	1.3005450363988929e-4	ANLN	protein_coding	RGC	Stage_1
ENSG00000179915	ENSG00000179915	-2.9012422783298395	6.534245454560639	128.2838346140639	1.07922741449651e-6	1.3005450363988929e-4	NRXN1	protein_coding	RGC	Stage_1
ENSG00000007968	ENSG00000007968	6.151804257976566	3.4003767427985294	127.96407776605025	1.0908789881596424e-6	1.305393094083063e-4	E2F2	protein_coding	RGC	Stage_1
ENSG00000126787	ENSG00000126787	5.732640031893321	5.000583176240692	127.69968468922605	1.1006290918945583e-6	1.3058811042638915e-4	DLGAP5	protein_coding	RGC	Stage_1
ENSG00000137807	ENSG00000137807	4.101992871553825	5.433390601384542	127.54052829154895	1.1065495565583464e-6	1.3058811042638915e-4	KIF23	protein_coding	RGC	Stage_1
ENSG00000118193	ENSG00000118193	3.237915361498399	4.608184287175371	127.14468430794606	1.1214436769840202e-6	1.3143934383938734e-4	KIF14	protein_coding	RGC	Stage_1
ENSG00000054356	ENSG00000054356	-3.141390055570644	5.05340314793078	126.27000196293747	1.1552301937516707e-6	1.3234332031878754e-4	PTPRN	protein_coding	RGC	Stage_1
ENSG00000107864	ENSG00000107864	-2.670253334806383	5.041224149371843	126.07866434250005	1.1627855775641165e-6	1.3234332031878754e-4	CPEB3	protein_coding	RGC	Stage_1
ENSG00000128581	ENSG00000128581	2.0941535368367896	5.94523266380878	126.33482856000113	1.1526839478913312e-6	1.3234332031878754e-4	IFT22	protein_coding	RGC	Stage_1
ENSG00000171320	ENSG00000171320	4.784182334759125	4.213360184229669	126.42672516048661	1.1490861577332233e-6	1.3234332031878754e-4	ESCO2	protein_coding	RGC	Stage_1
ENSG00000186868	ENSG00000186868	-3.170818441355907	6.740405196632644	125.95185345295513	1.167826166908422e-6	1.3234332031878754e-4	MAPT	protein_coding	RGC	Stage_1
ENSG00000140545	ENSG00000140545	2.7666259407668194	5.406876720131496	125.55139304560016	1.1839197449734952e-6	1.332844386578056e-4	MFGE8	protein_coding	RGC	Stage_1
ENSG00000124767	ENSG00000124767	1.7894368205384867	6.913177934073653	123.94184122656722	1.2513931237216587e-6	1.3995973289624198e-4	GLO1	protein_coding	RGC	Stage_1
ENSG00000183826	ENSG00000183826	-2.9412427023466106	6.9549577594168035	123.68651223747516	1.2625227962748695e-6	1.402875979860751e-4	BTBD9	protein_coding	RGC	Stage_1
ENSG00000119547	ENSG00000119547	-3.2331115872996716	7.666969059787397	123.28980385192095	1.2800554165715195e-6	1.4041223261776822e-4	ONECUT2	protein_coding	RGC	Stage_1
ENSG00000152518	ENSG00000152518	4.0258787190471175	7.224628845682055	123.3691676143309	1.276524297037519e-6	1.4041223261776822e-4	ZFP36L2	protein_coding	RGC	Stage_1
ENSG00000140365	ENSG00000140365	1.9335710965726471	5.371310002560034	123.08872534299013	1.2890553846799851e-6	1.4049882638626692e-4	COMMD4	protein_coding	RGC	Stage_1
ENSG00000118432	ENSG00000118432	-3.7368533749718305	5.069454370351694	121.7948340568527	1.348849319037183e-6	1.4327031813493116e-4	CNR1	protein_coding	RGC	Stage_1
ENSG00000127585	ENSG00000127585	-2.6150510824545137	5.038951671170163	122.27444643212914	1.3262988999220672e-6	1.4327031813493116e-4	FBXL16	protein_coding	RGC	Stage_1
