seq_id	aln_start	aln_end	env_start	env_end	hmm_acc	hmm_name	type	hmm_start	hmm_end	hmm_length	score	evalue	significance	clan
BambuTx310	24	258	23	258	PF01275.24	Myelin_PLP	Family	2	231	231	335.9	1.6E-100	1	No_Clan
BambuTx311	5	239	4	239	PF01275.24	Myelin_PLP	Family	2	231	231	336.3	1.2E-100	1	No_Clan
BambuTx36	28	121	19	122	PF00581.25	Rhodanese	Domain	12	101	102	62.5	4.9E-17	1	CL0031
BambuTx5	48	83	45	83	PF00400.37	WD40	Repeat	4	39	39	31.1	2.7E-07	1	CL0186
BambuTx5	97	125	87	125	PF00400.37	WD40	Repeat	11	39	39	19.0	0.0018	1	CL0186
BambuTx5	137	170	133	170	PF00400.37	WD40	Repeat	5	39	39	25.1	2.2E-05	1	CL0186
BambuTx5	174	212	174	212	PF00400.37	WD40	Repeat	1	39	39	35.6	1.1E-08	1	CL0186
BambuTx5	217	254	216	254	PF00400.37	WD40	Repeat	2	39	39	40.5	3E-10	1	CL0186
BambuTx5	271	298	259	298	PF00400.37	WD40	Repeat	12	39	39	23.4	7.3E-05	1	CL0186
BambuTx5	306	340	303	340	PF00400.37	WD40	Repeat	5	39	39	27.8	3E-06	1	CL0186
ENST00000003302.8	19	64	19	65	PF22566.1	UBA_8	Domain	1	45	46	56.8	1.6E-15	1	CL0214
ENST00000003302.8	74	126	74	126	PF21909.1	USP_UIM_N	Domain	1	53	53	99.9	7.7E-29	1	CL0702
ENST00000003302.8	162	647	162	647	PF00443.34	UCH	Family	1	254	254	168.6	2.2E-49	1	CL0125
ENST00000010132.6	104	400	104	400	PF00069.30	Pkinase	Domain	1	263	263	183.6	5.4E-54	1	CL0016
ENST00000012134.7	189	211	189	211	PF00096.31	zf-C2H2	Domain	1	23	23	19.0	0.0017	1	CL0361
ENST00000012134.7	222	239	217	239	PF00096.31	zf-C2H2	Domain	6	23	23	16.5	0.01	1	CL0361
ENST00000026218.9	247	510	247	511	PF05024.20	Gpi1	Family	1	264	265	291.3	7.9E-87	1	No_Clan
ENST00000029410.10	84	175	80	177	PF13733.11	Glyco_transf_7N	Domain	38	131	134	77.2	1E-21	1	CL0110
ENST00000029410.10	182	257	181	258	PF02709.19	Glyco_transf_7C	Family	2	77	78	86.7	7.2E-25	1	CL0110
ENST00000039989.9	297	326	295	328	PF13181.11	TPR_8	Repeat	3	32	34	16.6	0.0075	1	CL0020
ENST00000039989.9	693	719	691	722	PF13181.11	TPR_8	Repeat	5	31	34	13.9	0.059	1	CL0020
ENST00000042381.9	17	365	17	365	PF15903.10	PL48	Family	1	346	346	557.9	8.9E-168	1	No_Clan
ENST00000072516.7	69	139	55	144	PF18452.6	Ig_6	Domain	47	120	128	29.5	6.8E-07	1	CL0159
ENST00000072516.7	405	562	404	570	PF01582.25	TIR	Family	2	176	179	121.3	4.6E-35	1	CL0173
ENST00000160740.7	201	268	200	268	PF00505.24	HMG_box	Domain	2	69	69	63.1	2.9E-17	1	CL0114
ENST00000164227.10	186	272	184	272	PF12796.12	Ank_2	Repeat	11	90	90	54.3	1.8E-14	1	CL0465
ENST00000165698.9	19	94	19	95	PF03134.24	TB2_DP1_HVA22	Family	1	76	77	99.8	7.2E-29	1	No_Clan
ENST00000166244.8	33	204	32	204	PF01404.24	Ephrin_lbd	Domain	2	176	176	227.9	1E-67	1	CL0202
ENST00000166244.8	330	421	328	429	PF00041.26	fn3	Domain	1	75	84	31.4	2.1E-07	1	CL0159
ENST00000166244.8	440	529	438	530	PF00041.26	fn3	Domain	3	83	84	63.4	2.1E-17	1	CL0159
ENST00000166244.8	543	632	543	632	PF14575.11	EphA2_TM	Domain	1	74	74	57.6	1.9E-15	1	No_Clan
ENST00000166244.8	635	892	635	892	PF07714.22	PK_Tyr_Ser-Thr	Domain	1	258	258	317.2	8.6E-95	1	CL0016
ENST00000166244.8	934	992	931	992	PF00536.36	SAM_1	Domain	7	64	64	72.2	4E-20	1	CL0003
ENST00000167218.9	135	172	135	172	PF01753.23	zf-MYND	Domain	1	39	39	37.9	1.6E-09	1	CL0175
ENST00000169298.8	173	384	145	386	PF00777.23	Glyco_transf_29	Family	47	269	272	121.9	3.9E-35	1	No_Clan
ENST00000171887.8	179	305	179	306	PF10409.14	PTEN_C2	Domain	1	132	133	139.1	8.5E-41	1	CL0154
ENST00000178638.8	39	289	38	289	PF00194.26	Carb_anhydrase	Domain	2	254	254	298.5	5.2E-89	1	No_Clan
ENST00000178640.10	19	95	18	97	PF00564.29	PB1	Domain	2	82	84	51.8	7.3E-14	1	CL0072
ENST00000178640.10	170	419	166	419	PF00069.30	Pkinase	Domain	5	263	263	218.9	9E-65	1	CL0016
ENST00000181796.7	188	295	187	295	PF06625.16	DUF1151	Family	2	109	109	132.7	6.2E-39	1	No_Clan
ENST00000193322.8	84	328	84	328	PF09777.14	OSTMP1	Family	1	240	240	314.6	4.2E-94	1	No_Clan
ENST00000193403.10	32	135	31	136	PF00307.36	CH	Domain	2	108	109	78.9	3.7E-22	1	CL0188
ENST00000193403.10	145	250	144	251	PF00307.36	CH	Domain	2	108	109	100.3	8.1E-29	1	CL0188
ENST00000193403.10	275	383	274	384	PF00435.26	Spectrin	Domain	2	104	105	47.9	1.9E-12	1	CL0743
ENST00000193403.10	394	498	394	499	PF00435.26	Spectrin	Domain	1	104	105	90.1	1.3E-25	1	CL0743
ENST00000193403.10	510	620	509	620	PF00435.26	Spectrin	Domain	2	105	105	54.8	1.3E-14	1	CL0743
ENST00000193403.10	632	732	630	733	PF00435.26	Spectrin	Domain	3	104	105	41.6	1.6E-10	1	CL0743
ENST00000193403.10	750	779	750	779	PF13405.11	EF-hand_6	Domain	1	30	30	24.9	1.2E-05	1	CL0220
ENST00000193403.10	822	888	822	888	PF08726.15	EFhand_Ca_insen	Domain	1	69	69	98.6	1.9E-28	1	CL0220
ENST00000195649.10	22	283	21	284	PF07651.21	ANTH	Repeat	2	275	276	279.9	1.9E-83	1	CL0020
ENST00000199320.9	30	255	27	272	PF00398.25	RrnaAD	Domain	4	236	263	232.3	6.2E-69	1	CL0063
ENST00000200181.8	28	73	28	73	PF17205.8	PSI_integrin	Domain	1	47	47	44.8	9.5E-12	1	CL0630
ENST00000200181.8	127	369	125	370	PF00362.23	Integrin_beta	Domain	3	247	248	337.9	4.8E-101	1	CL0128
ENST00000200181.8	457	485	457	485	PF18372.6	I-EGF_1	Domain	1	29	29	43.9	2.2E-11	1	CL0001
ENST00000200181.8	543	573	543	573	PF07974.18	EGF_2	Domain	1	32	32	25.6	1.4E-05	1	CL0001
ENST00000200181.8	625	709	624	710	PF07965.17	Integrin_B_tail	Domain	2	87	88	65.7	4.7E-18	1	No_Clan
ENST00000200453.6	549	619	542	619	PF10488.14	PP1c_bdg	Domain	165	230	230	33.4	4.3E-08	1	No_Clan
ENST00000204005.13	116	143	116	143	PF07974.18	EGF_2	Domain	1	32	32	22.3	0.00015	1	CL0001
ENST00000204005.13	320	359	320	359	PF07645.20	EGF_CA	Domain	1	43	43	35.8	8.2E-09	1	CL0001
ENST00000204005.13	380	422	379	422	PF00683.22	TB	Family	2	44	44	54.3	9.8E-15	1	No_Clan
ENST00000204005.13	550	590	550	590	PF07645.20	EGF_CA	Domain	1	43	43	37.1	3.4E-09	1	CL0001
ENST00000204005.13	592	632	592	632	PF07645.20	EGF_CA	Domain	1	43	43	39.5	5.8E-10	1	CL0001
ENST00000204005.13	673	713	673	713	PF07645.20	EGF_CA	Domain	1	43	43	37.3	2.8E-09	1	CL0001
ENST00000204005.13	715	755	715	755	PF07645.20	EGF_CA	Domain	1	43	43	41.5	1.4E-10	1	CL0001
ENST00000204005.13	757	789	757	795	PF07645.20	EGF_CA	Domain	1	35	43	29.1	1.1E-06	1	CL0001
ENST00000204005.13	797	833	797	839	PF07645.20	EGF_CA	Domain	1	37	43	42.4	7.5E-11	1	CL0001
ENST00000204005.13	841	881	841	881	PF07645.20	EGF_CA	Domain	1	43	43	37.7	2.2E-09	1	CL0001
ENST00000204005.13	883	922	883	922	PF07645.20	EGF_CA	Domain	1	43	43	36.0	7E-09	1	CL0001
ENST00000204005.13	924	965	924	966	PF07645.20	EGF_CA	Domain	1	42	43	32.2	1.1E-07	1	CL0001
ENST00000204005.13	968	999	968	1000	PF07645.20	EGF_CA	Domain	1	31	43	25.4	1.5E-05	1	CL0001
ENST00000206544.8	106	504	94	507	PF00083.29	Sugar_tr	Family	54	448	452	65.5	5.1E-18	1	CL0015
ENST00000212015.11	261	447	261	447	PF02146.22	SIR2	Family	1	180	180	213.6	2.5E-63	1	CL0063
ENST00000214893.10	1	154	1	155	PF04389.22	Peptidase_M28	Family	40	192	193	133.0	1.3E-38	1	CL0105
ENST00000214893.10	222	443	222	443	PF22249.1	ERMP1-TM	Domain	1	222	222	368.9	1.1E-110	1	No_Clan
ENST00000214893.10	457	678	457	678	PF22248.1	ERMP1_C	Domain	1	222	222	266.3	2.2E-79	1	CL0448
ENST00000215659.13	27	311	27	311	PF00069.30	Pkinase	Domain	1	263	263	222.4	8.1E-66	1	CL0016
ENST00000215742.9	5	93	5	93	PF05485.17	THAP	Domain	1	87	87	60.4	2.6E-16	1	No_Clan
ENST00000215790.12	115	313	114	315	PF00566.24	RabGAP-TBC	Family	2	210	216	186.4	6.3E-55	1	CL0816
ENST00000215919.3	30	159	30	160	PF00651.36	BTB	Domain	1	109	110	82.7	2.3E-23	1	CL0033
ENST00000215919.3	357	377	356	377	PF00096.31	zf-C2H2	Domain	3	23	23	20.9	0.00041	1	CL0361
ENST00000215919.3	383	405	383	405	PF00096.31	zf-C2H2	Domain	1	23	23	18.3	0.0029	1	CL0361
ENST00000215919.3	413	436	413	436	PF00096.31	zf-C2H2	Domain	1	23	23	21.8	0.00022	1	CL0361
ENST00000216029.8	2	116	2	116	PF14645.11	Chibby	Family	1	114	114	153.7	2.1E-45	1	No_Clan
ENST00000216039.9	31	183	31	188	PF02099.22	Josephin	Family	1	152	157	102.0	3.3E-29	1	CL0125
ENST00000216500.9	52	245	51	249	PF00106.30	adh_short	Domain	2	190	195	166.9	4.4E-49	1	CL0063
ENST00000216658.9	30	79	30	79	PF00090.24	TSP_1	Domain	1	49	49	43.1	4.3E-11	1	CL0692
ENST00000216658.9	86	182	82	182	PF19236.4	ADAMTS_CR_3	Domain	5	115	115	43.1	4.3E-11	1	CL0750
ENST00000216658.9	185	298	184	298	PF05986.19	ADAMTS_spacer1	Domain	2	115	115	105.5	2.3E-30	1	No_Clan
ENST00000216658.9	308	360	308	360	PF19030.5	TSP1_ADAMTS	Domain	1	55	55	51.0	1.6E-13	1	CL0692
ENST00000216658.9	366	424	366	424	PF19030.5	TSP1_ADAMTS	Domain	1	55	55	54.9	9.3E-15	1	CL0692
ENST00000216658.9	427	480	427	480	PF19030.5	TSP1_ADAMTS	Domain	1	55	55	47.9	1.5E-12	1	CL0692
ENST00000216658.9	488	538	488	538	PF19030.5	TSP1_ADAMTS	Domain	1	55	55	32.6	8.9E-08	1	CL0692
ENST00000217246.8	88	201	88	201	PF01661.26	Macro	Domain	1	118	118	152.4	5.3E-45	1	CL0223
ENST00000217315.9	38	581	38	582	PF02990.21	EMP70	Family	1	516	517	696.1	3.2E-209	1	No_Clan
ENST00000218089.13	158	265	157	271	PF08514.16	STAG	Repeat	2	109	114	128.1	1.6E-37	1	CL0020
ENST00000218089.13	298	372	298	372	PF21581.2	SCD	Repeat	1	75	75	103.9	5E-30	1	CL0020
ENST00000219251.13	97	203	97	203	PF10341.14	TPP1	Family	1	119	119	60.9	1.2E-16	1	CL0021
ENST00000219611.7	5	30	4	32	PF00641.23	zf-RanBP	Domain	3	28	30	17.2	0.0027	1	CL0167
ENST00000219611.7	145	170	143	172	PF00641.23	zf-RanBP	Domain	3	28	30	22.7	5.1E-05	1	CL0167
ENST00000219611.7	344	366	342	368	PF00641.23	zf-RanBP	Domain	5	27	30	17.5	0.0021	1	CL0167
ENST00000219611.7	412	438	412	441	PF00641.23	zf-RanBP	Domain	1	27	30	28.3	9.1E-07	1	CL0167
ENST00000219611.7	488	791	488	791	PF00648.26	Peptidase_C2	Family	1	297	297	277.5	1.3E-82	1	CL0125
ENST00000220562.9	192	500	187	500	PF03016.20	Exostosin	Family	3	293	293	162.7	1.4E-47	1	No_Clan
ENST00000220562.9	663	904	663	904	PF09258.15	Glyco_transf_64	Domain	1	245	245	347.2	5E-104	1	CL0110
ENST00000220669.10	10	46	10	48	PF01428.21	zf-AN1	Family	1	37	40	49.7	3.4E-13	1	CL0229
ENST00000220669.10	64	101	64	103	PF01428.21	zf-AN1	Family	1	38	40	46.2	4.4E-12	1	CL0229
ENST00000220849.10	5	138	5	138	PF09440.15	eIF3_N	Domain	1	133	133	157.1	3.5E-46	1	No_Clan
ENST00000220849.10	312	394	312	395	PF01399.32	PCI	Domain	1	83	84	64.1	1.2E-17	1	CL0123
ENST00000220849.10	399	419	399	419	PF21357.2	EIF3E_C	Domain	1	21	21	51.2	7.3E-14	1	No_Clan
ENST00000221200.9	2	64	2	64	PF11834.13	KHA	Family	1	67	67	65.9	3E-18	1	No_Clan
ENST00000221200.9	92	181	91	184	PF02214.27	BTB_2	Domain	2	91	94	73.9	1.3E-20	1	CL0033
ENST00000221200.9	243	280	243	280	PF00805.27	Pentapeptide	Repeat	1	38	40	37.6	1.4E-09	1	CL0505
ENST00000221200.9	338	376	338	376	PF00805.27	Pentapeptide	Repeat	1	39	40	46.3	2.7E-12	1	CL0505
ENST00000221283.10	29	579	29	579	PF00995.28	Sec1	Family	1	575	575	463.8	1.5E-138	1	No_Clan
ENST00000221315.10	8	48	7	48	PF01352.32	KRAB	Family	2	42	42	72.6	1.7E-20	1	No_Clan
ENST00000221315.10	205	227	205	227	PF00096.31	zf-C2H2	Domain	1	23	23	24.0	4.2E-05	1	CL0361
ENST00000221315.10	235	255	233	255	PF00096.31	zf-C2H2	Domain	3	23	23	19.1	0.0016	1	CL0361
ENST00000221315.10	261	283	261	283	PF00096.31	zf-C2H2	Domain	1	23	23	24.6	2.8E-05	1	CL0361
ENST00000221315.10	289	311	289	311	PF00096.31	zf-C2H2	Domain	1	23	23	23.2	7.7E-05	1	CL0361
ENST00000221315.10	317	339	317	339	PF00096.31	zf-C2H2	Domain	1	23	23	25.5	1.4E-05	1	CL0361
ENST00000221315.10	345	367	345	367	PF00096.31	zf-C2H2	Domain	1	23	23	21.2	0.00033	1	CL0361
ENST00000221315.10	373	395	373	395	PF00096.31	zf-C2H2	Domain	1	23	23	21.3	0.00031	1	CL0361
ENST00000221315.10	401	423	401	423	PF00096.31	zf-C2H2	Domain	1	23	23	28.0	2.3E-06	1	CL0361
ENST00000221315.10	429	451	429	451	PF00096.31	zf-C2H2	Domain	1	23	23	24.3	3.5E-05	1	CL0361
ENST00000221315.10	457	479	457	479	PF00096.31	zf-C2H2	Domain	1	23	23	22.9	9.4E-05	1	CL0361
ENST00000221315.10	485	507	485	507	PF00096.31	zf-C2H2	Domain	1	23	23	24.2	3.9E-05	1	CL0361
ENST00000221315.10	513	535	513	535	PF00096.31	zf-C2H2	Domain	1	23	23	27.3	3.9E-06	1	CL0361
ENST00000221315.10	541	563	541	563	PF00096.31	zf-C2H2	Domain	1	23	23	21.3	0.00031	1	CL0361
ENST00000221315.10	599	619	597	619	PF00096.31	zf-C2H2	Domain	3	23	23	21.8	0.00022	1	CL0361
ENST00000221315.10	625	647	625	647	PF00096.31	zf-C2H2	Domain	1	23	23	26.2	8.5E-06	1	CL0361
ENST00000221455.8	40	169	40	170	PF09750.14	DRY_EERY	Domain	1	132	133	143.8	4.2E-42	1	No_Clan
ENST00000221462.9	275	297	274	297	PF13516.11	LRR_6	Repeat	2	24	24	14.6	0.031	1	CL0022
ENST00000221462.9	333	351	331	353	PF13516.11	LRR_6	Repeat	3	21	24	18.4	0.0019	1	CL0022
ENST00000221462.9	391	410	388	410	PF13516.11	LRR_6	Repeat	5	24	24	10.8	0.52	1	CL0022
ENST00000222214.10	62	172	61	172	PF02771.21	Acyl-CoA_dh_N	Domain	2	113	113	111.7	2.9E-32	1	CL0544
ENST00000222214.10	176	269	176	269	PF02770.24	Acyl-CoA_dh_M	Domain	1	97	97	79.7	1.6E-22	1	No_Clan
ENST00000222214.10	289	428	287	429	PF00441.29	Acyl-CoA_dh_1	Domain	10	149	150	97.2	1.2E-27	1	CL0087
ENST00000222247.10	7	130	7	130	PF01775.22	Ribosomal_L18A	Domain	1	59	59	87.6	6E-25	1	No_Clan
ENST00000222249.13	92	207	92	208	PF03530.19	SK_channel	Family	1	117	118	172.8	2.8E-51	1	No_Clan
ENST00000222249.13	291	369	284	370	PF07885.21	Ion_trans_2	Family	3	77	79	52.7	3.6E-14	1	CL0030
ENST00000222249.13	384	461	384	461	PF02888.21	CaMBD	Family	1	75	75	113.0	6E-33	1	No_Clan
ENST00000222250.5	21	158	9	158	PF00339.34	Arrestin_N	Domain	9	148	148	143.5	5.5E-42	1	CL0135
ENST00000222250.5	181	307	180	307	PF02752.27	Arrestin_C	Domain	2	137	137	96.0	2.7E-27	1	CL0135
ENST00000222553.8	10	116	10	116	PF18127.6	NAMPT_N	Domain	1	98	98	151.4	8.1E-45	1	No_Clan
ENST00000222553.8	188	465	188	466	PF04095.21	NAPRTase	Family	1	238	239	224.9	1.5E-66	1	CL0036
ENST00000222673.6	48	86	47	87	PF16078.10	2-oxogl_dehyd_N	Family	2	40	41	62.1	3.2E-17	1	No_Clan
ENST00000222673.6	257	581	256	582	PF00676.25	E1_dh	Family	2	299	300	311.4	5.8E-93	1	CL0254
ENST00000222673.6	650	864	649	866	PF02779.29	Transket_pyr	Domain	2	173	174	159.3	8.2E-47	1	CL0254
ENST00000222673.6	869	1000	869	1000	PF16870.10	OxoGdeHyase_C	Family	1	137	151	172.5	5.5E-51	1	CL0591
ENST00000222725.10	109	358	108	358	PF02434.21	Fringe	Family	2	250	250	386.9	4.1E-116	1	CL0110
ENST00000223051.8	241	309	241	329	PF02225.27	PA	Family	1	68	95	36.0	7E-09	1	CL0364
ENST00000223051.8	412	614	412	624	PF04389.22	Peptidase_M28	Family	1	184	193	59.1	5.5E-16	1	CL0105
ENST00000223517.9	7	131	7	131	PF14909.11	SPATA6	Family	1	139	139	141.1	2.7E-41	1	CL0154
ENST00000224784.10	6	377	4	377	PF00022.24	Actin	Family	3	410	410	492.0	1.3E-147	1	CL0108
ENST00000224949.9	96	177	93	191	PF00675.25	Peptidase_M16	Family	27	105	149	25.4	1.3E-05	1	CL0094
ENST00000224949.9	245	429	244	432	PF05193.26	Peptidase_M16_C	Domain	2	178	181	99.8	1.9E-28	1	CL0094
ENST00000224949.9	504	752	504	752	PF08367.16	M16C_assoc	Family	1	252	252	282.7	2.4E-84	1	CL0094
ENST00000224949.9	857	995	854	1000	PF22516.1	PreP_C	Domain	4	145	173	62.3	4.9E-17	1	CL0094
ENST00000224950.8	58	153	57	155	PF01336.30	tRNA_anti-codon	Domain	2	73	75	27.5	2.8E-06	1	CL0021
ENST00000224950.8	203	368	202	368	PF09170.15	STN1_2	Domain	2	167	167	265.6	1.9E-79	1	CL0123
ENST00000225441.11	60	187	60	188	PF02759.24	RUN	Family	1	130	131	115.9	1.6E-33	1	No_Clan
ENST00000225603.9	21	69	21	70	PF00385.29	Chromo	Domain	1	52	53	72.7	2E-20	1	CL0010
ENST00000225603.9	119	170	119	170	PF01393.24	Chromo_shadow	Domain	1	52	52	99.0	1.3E-28	1	CL0010
ENST00000225609.10	44	166	44	168	PF02585.22	PIG-L	Family	1	127	129	76.9	2.3E-21	1	No_Clan
ENST00000225792.10	118	288	118	289	PF00270.34	DEAD	Domain	1	166	167	161.3	2E-47	1	CL0023
ENST00000225792.10	328	435	324	436	PF00271.36	Helicase_C	Domain	2	109	110	113.6	6.2E-33	1	CL0023
ENST00000225792.10	498	532	498	532	PF08061.16	P68HR	Repeat	1	35	35	51.6	8.8E-14	1	No_Clan
ENST00000225792.10	551	583	551	583	PF08061.16	P68HR	Repeat	1	35	35	37.8	1.8E-09	1	No_Clan
ENST00000225983.10	68	165	68	165	PF12203.13	HDAC4_Gln	Family	1	91	91	96.7	7.9E-28	1	No_Clan
ENST00000225983.10	705	996	705	1000	PF00850.24	Hist_deacetyl	Domain	1	268	298	278.5	8E-83	1	CL0302
ENST00000226253.9	15	364	15	364	PF00274.24	Glycolytic	Domain	1	349	349	608.6	3.1E-183	1	CL0105
ENST00000226299.9	37	169	35	169	PF02789.22	Peptidase_M17_N	Domain	1	129	129	67.9	9.6E-19	1	CL0223
ENST00000226299.9	197	508	197	508	PF00883.26	Peptidase_M17	Domain	1	310	310	411.7	2.2E-123	1	CL0105
ENST00000226319.11	20	180	3	181	PF10513.14	EPL1	Family	52	165	166	31.0	4E-07	1	No_Clan
ENST00000226319.11	218	251	217	251	PF13831.11	PHD_2	Family	2	36	36	44.5	9E-12	1	CL0229
ENST00000226319.11	257	368	256	368	PF13832.11	zf-HC5HC2H_2	Domain	2	109	109	112.7	1.1E-32	1	CL0229
ENST00000227214.10	4	106	3	109	PF00169.34	PH	Domain	2	102	105	35.9	1E-08	1	CL0266
ENST00000227378.7	6	612	6	612	PF00012.25	HSP70	Family	1	599	599	880.4	5.7E-265	1	CL0108
ENST00000227503.13	18	130	18	130	PF16275.10	SF1-HH	Domain	1	114	114	148.0	1.6E-43	1	No_Clan
ENST00000227503.13	146	227	141	229	PF22675.1	KH_1_3	Domain	6	81	84	30.9	2.2E-07	1	CL0007
ENST00000227503.13	278	293	278	293	PF00098.28	zf-CCHC	Domain	2	17	18	21.4	0.00022	1	CL0511
ENST00000228027.12	92	388	92	388	PF03982.18	DAGAT	Family	1	297	297	492.4	4.1E-148	1	CL0228
ENST00000228307.11	5	277	5	277	PF03535.18	Paxillin	Family	1	269	269	473.7	2.4E-142	1	No_Clan
ENST00000228307.11	358	413	358	413	PF00412.27	LIM	Domain	1	58	58	68.7	4.6E-19	1	CL0167
ENST00000228307.11	417	472	417	472	PF00412.27	LIM	Domain	1	58	58	63.0	2.8E-17	1	CL0167
ENST00000228307.11	476	530	476	531	PF00412.27	LIM	Domain	1	57	58	61.5	7.9E-17	1	CL0167
ENST00000228307.11	535	590	535	590	PF00412.27	LIM	Domain	1	58	58	56.6	2.7E-15	1	CL0167
ENST00000228843.13	311	349	311	349	PF15696.10	RAD51_interact	Family	1	39	39	68.3	5.9E-19	1	No_Clan
ENST00000229195.8	397	521	396	521	PF04153.23	NOT2_3_5_C	Domain	2	126	126	131.9	1.6E-38	1	CL0010
ENST00000229268.13	16	79	16	79	PF17807.6	zf-UBP_var	Domain	1	64	64	99.7	6.7E-29	1	CL0229
ENST00000229268.13	199	271	199	272	PF02148.24	zf-UBP	Domain	1	62	63	67.3	1.3E-18	1	CL0229
ENST00000229268.13	326	853	326	853	PF00443.34	UCH	Family	1	254	254	195.9	1.1E-57	1	CL0125
ENST00000229268.13	656	702	656	703	PF22562.1	UBA_7	Domain	1	47	48	78.2	3.7E-22	1	CL0214
ENST00000229268.13	725	768	725	770	PF22562.1	UBA_7	Domain	2	46	48	55.1	6.2E-15	1	CL0214
ENST00000229405.8	34	58	34	58	PF00096.31	zf-C2H2	Domain	1	23	23	26.6	6.4E-06	1	CL0361
ENST00000229405.8	64	88	64	88	PF00096.31	zf-C2H2	Domain	1	23	23	16.2	0.013	1	CL0361
ENST00000229405.8	94	118	94	118	PF00096.31	zf-C2H2	Domain	1	23	23	24.4	3.2E-05	1	CL0361
ENST00000229634.13	13	54	12	54	PF01476.25	LysM	Domain	2	43	43	35.4	9.2E-09	1	CL0187
ENST00000229634.13	691	826	691	827	PF07534.21	TLD	Domain	1	138	139	134.6	3.2E-39	1	No_Clan
ENST00000229854.12	124	254	120	255	PF17207.8	MCM_OB	Domain	3	125	126	116.6	7E-34	1	CL0021
